STUDENT_ID,resume_score,communication_skills,aptitude_score,mock_interview_score,development_projects_count,ai_ml_projects,git_hub_repos,ai_tool_usage_frequency,prompt_engineering_skill
S109123,61.48,56.56,9.79,46.78,2,0,4,4.42,14.02
S109124,18.9,77.02,54.31,67.91,3,0,2,0.12,65.96
S109125,25.6,51.82,55.43,48.21,4,0,5,2.95,34.25
S109126,84.32,67.44,56.55,21.53,2,1,5,3.31,78.1
S109127,53.4,54.34,50.91,78.97,5,1,6,6.76,63.83
S109128,49.87,75.71,72.79,58.8,1,1,4,10.0,41.07
S109129,57.3 ,61.14,46.88,64.49,3,2,1,7.04,13.05
S109130,70.7,53.7,63.22,57.1,1,0,10,4.29,87.4
S109131,70.0 ,80.55,79.71,32.01,2,1,3,5.16,82.61
S109132,56.45,63.46,45.45,32.48,2,1,3,5.76,47.41
S109133,82.74,81.56,47.75,63.44,4,1,4,7.8,6.37
S109134,42.6 ,60.48,72.26,39.62,3,1,3,4.58,52.37
S109135,54.9,54.62,57.13,71.93,3,2,6,5.99,16.97
S109136,68.62,83.55,51.48,47.54,2,2,4,3.21,42.77
S109137,63.67,76.23,72.03,67.79,3,0,3,10.0,60.89
S109138,50.87,69.12,69.3,88.44,4,1,0,3.63,59.27
S109139,77.31,48.09,48.28,47.63,1,0,6,7.65,77.53
S109140,91.72,57.45,68.67,56.77,6,1,0,5.68,30.3
S109141,52.81,46.76,52.96,65.28,5,1,2,7.93,66.67
S109142,27.64,61.5,51.43,42.91,1,2,4,3.21,32.15
S109143,48.4,76.24,53.74,94.7,1,1,1,3.3,45.64
S109144,72.74,75.41,28.42,95.69,3,1,6,0.27,45.48
S109145,66.27,59.45,44.42,67.72,2,0,2,7.15,59.93
S109146,39.46,84.54,47.49,63.43,1,0,4,4.46,61.51
S109147,70.98,66.93,86.68,29.16,4,0,4,4.05,70.44
S109148,40.45,70.78,34.59,34.71,1,1,5,9.38,62.02
S109149,94.28,47.28,49.19,47.57,6,1,3,5.0,54.2
S109150,42.98,80.95,27.22,80.53,3,0,4,7.93,33.04
S109151,35.01,35.77,40.64,97.47,3,1,0,2.61,91.02
S109152,41.62,44.55,41.1,36.0,1,2,2,9.83,34.47
S109153,36.96,59.98,60.87,27.99,2,0,2,7.03,44.81
S109154,41.77,74.16,29.21,37.64,2,2,5,5.23,44.07
S109155,89.98,57.5,16.18,49.89,3,0,1,6.51,31.97
S109156,54.69,44.75,37.6,72.48,3,1,2,7.59,34.53
S109157,74.89,72.29,61.9,86.9,4,1,6,3.79,80.35
S109158,79.79,40.23,56.46,57.63,1,1,5,8.1,29.21
S109159,60.12,65.93,53.46,42.33,5,1,8,2.08,30.9
S109160,77.02,61.82,74.81,41.3,3,0,4,7.71,57.34
S109161,57.9,61.47,72.83,,5,2,3,3.72,36.07
S109162,50.76,53.28,35.54,95.25,4,2,1,10.0,97.47
S109163,62.17,64.55,44.43,44.66,5,0,2,8.23,61.32
S109164,67.76,57.01,49.7,69.14,3,1,1,3.01,54.61
S109165,41.52,44.39,45.33,72.05,3,1,4,6.82,6.8
S109166,97.84,59.85,56.99,49.42,1,1,1,3.19,28.65
S109167,58.0 ,62.23,84.3,88.98,1,3,7,3.94,45.29
S109168,71.75,62.59,64.48,26.72,3,0,2,5.16,57.65
S109169,75.25,53.14,51.66,43.17,2,2,4,3.75,64.07
S109170,69.32,71.18,55.13,69.32,3,0,4,6.31,15.31
S109171,87.59,47.02,46.58,19.52,2,0,9,2.95,70.72
S109172,76.04,42.48,40.76,50.71,2,2,4,6.23,61.06
S109173,60.39,52.67,58.0,67.55,3,0,3,6.38,29.12
S109174,52.16,51.01,66.23,37.77,4,2,6,3.99,40.7
S109175,38.59,37.27,84.84,52.99,3,0,1,9.25,47.25
S109176,54.39,55.76,75.87,46.53,3,1,4,6.77,65.8
S109177,43.9,79.49,73.15,69.23,2,0,4,5.78,45.77
S109178,45.82,82.91,68.12,74.63,1,1,3,6.45,51.53
S109179,64.49,58.8,47.86,64.95,4,1,5,4.42,40.8
S109180,55.87,63.68,64.61,73.25,3,0,4,6.12,61.97
S109181,86.54,16.94,61.41,43.75,3,1,5,2.7,56.61
S109182,74.99,27.45,63.46,32.38,2,1,7,4.16,60.72
S109183,37.66,70.63,41.34,37.09,2,2,3,8.32,56.45
S109184,70.59,82.98,60.7,80.25,3,1,3,4.11,45.71
S109185,46.23,56.04,52.57,41.89,1,0,7,0.0,33.62
S109186,65.8,55.79,85.38,75.84,7,1,5,7.45,50.27
S109187,75.42,76.05,50.29,54.34,1,0,4,8.11,53.3
S109188,59.03,66.01,87.11,27.89,0,0,3,3.83,66.93
S109189,66.39,61.84,75.56,65.86,1,1,1,6.89,21.1
S109190,37.13,80.64,81.07,66.92,3,0,3,6.03,28.93
S109191,69.33,53.52,56.59,49.38,3,0,4,4.0,54.14
S109192,83.36,54.72,31.95,67.22,1,0,3,9.12,50.44
S109193,5.06,45.07,86.99,75.09,4,0,2,5.04,56.03
S109194,66.07,54.35,39.72,38.27,4,0,3,6.5,48.57
S109195,98.46,51.26,56.2,62.54,3,1,1,8.91,58.79
S109196,59.0,70.65,58.05,35.97,2,1,4,5.39,65.85
S109197,36.47,69.21,31.82,68.14,2,0,3,4.6,53.39
S109198,85.93,69.7,37.6,44.99,2,1,1,3.98,65.69
S109199,57.92,22.44,44.45,85.6,4,0,2,7.65,50.17
S109200,39.66,89.67,73.95,41.19,3,1,2,8.11,53.67
S109201,65.05,48.38,69.3,87.76,1,0,1,9.05,58.19
S109202,16.71,50.9,46.86,25.42,3,1,3,3.75,56.33
S109203,25.06,66.09,61.24,63.3,1,0,2,5.76,52.55
S109204,86.75,51.53,75.95,53.5,1,0,4,4.45,46.36
S109205,47.56,52.84,26.46,35.42,2,1,2,3.65,39.08
S109206,70.91,31.08,41.16,73.86,0,0,5,6.57,22.2
S109207,46.65,54.38,53.62,36.02,1,0,5,2.31,57.19
S109208,66.43,77.64,44.56,43.96,1,1,1,6.94,73.9
S109209,37.27,51.53,86.22,42.32,5,0,5,4.24,41.8
S109210,40.16,68.9,71.85,63.13,4,1,5,7.99,70.24
S109211,18.46,32.26,55.26,65.75,5,0,2,8.64,52.72
S109212,24.71,72.51,68.94,48.39,3,1,4,4.71,57.45
S109213,47.04,55.09,45.56,60.44,4,3,3,6.18,71.57
S109214,0.91,53.14,36.48,35.72,0,1,4,5.91,16.88
S109215,60.66,55.05,47.86,53.99,5,0,3,10.0,52.2
S109216,54.09,58.15,39.72,100.0,4,0,3,8.9,53.21
S109217,75.35,73.16,76.96,43.58,4,1,3,10.0,66.56
S109218,34.94,65.83,35.88,91.6,3,3,0,7.39,36.11
S109219,42.63,31.42,39.86,66.51,1,0,6,8.46,59.61
S109220,67.4,48.54,63.37,40.21,2,2,2,4.75,66.02
S109221,46.36,52.67,84.88,73.93,2,1,3,7.95,51.42
S109222,65.82,78.03,100.0,84.19,0,1,5,2.46,50.0
S109223,50.84,70.95,88.26,44.53,0,1,3,5.89,27.92
S109224,49.37,60.92,57.91,59.42,3,0,7,6.97,56.83
S109225,55.43,55.86,58.26,41.36,0,2,3,8.22,60.37
S109226,47.79,39.62,48.71,51.87,0,3,3,7.39,30.43
S109227,47.31,55.36,40.95,70.14,3,0,2,3.6,41.98
S109228,63.85,21.37,38.38,58.73,4,0,4,7.42,24.4
S109229,17.73,90.97,33.53,38.84,3,1,3,7.77,54.2
S109230,57.31,84.08,53.15,91.09,7,3,4,9.48,35.83
S109231,58.82,46.04,33.05,66.51,4,0,3,7.16,40.55
S109232,50.96,55.45,63.16,37.76,6,0,1,4.3,32.22
S109233,100.0,100.0,55.18,55.28,1,1,4,5.37,43.55
S109234,95.32,51.51,87.91,76.74,2,0,3,0.0,28.59
S109235,63.73,61.94,51.71,46.66,5,0,2,4.15,78.66
S109236,77.62,65.16,75.45,55.72,8,2,2,6.94,13.84
S109237,,58.61,63.14,,5,0,1,6.23,57.69
S109238,44.5 ,27.0,87.85,51.73,6,0,5,7.55,52.15
S109239,48.51,78.23,80.65,71.67,0,2,5,0.91,37.24
S109240,72.19,69.9,25.85,51.38,2,3,3,7.19,59.49
S109241,49.08,64.76,37.27,58.5,2,0,4,6.24,51.46
S109242,62.78,67.67,52.18,73.92,3,0,5,8.68,92.31
S109243,26.47,78.85,36.0,14.91,1,2,3,2.71,73.25
S109244,89.6,75.04,51.59,53.51,3,0,4,4.17,74.03
S109245,66.81,79.67,41.05,,2,0,6,2.77,50.87
S109246,65.28,81.97,44.7,89.0,4,0,2,4.17,77.39
S109247,80.45,65.57,44.85,45.86,0,0,2,3.29,66.23
S109248,41.67,73.58,40.15,86.15,5,0,5,5.25,60.58
S109249,35.57,64.8,65.58,72.56,1,2,3,8.08,65.21
S109250,66.0,100.0,47.86,65.8,6,0,1,8.61,37.01
S109251,72.19,73.81,64.93,11.68,4,0,3,4.38,63.69
S109252,77.26,63.66,63.41,91.12,1,0,7,3.01,48.15
S109253,76.06,49.78,35.5,57.29,3,0,4,8.2,27.03
S109254,78.74,64.18,76.63,65.59,2,0,8,10.0,59.31
S109255,46.89,45.29,73.82,59.01,1,0,4,10.0,49.25
S109256,26.12,68.69,46.03,46.46,6,1,6,5.25,34.71
S109257,46.67,64.22,69.14,82.46,2,0,2,6.82,26.42
S109258,47.65,65.48,47.84,83.13,2,1,1,5.95,44.03
S109259,66.76,44.12,54.33,38.54,0,0,3,9.01,55.15
S109260,82.57,50.03,61.17,70.28,2,2,3,3.47,63.51
S109261,61.71,58.92,71.57,73.37,2,1,3,5.75,51.88
S109262,79.88,39.05,27.82,45.49,1,0,5,2.22,32.67
S109263,74.41,42.51,76.73,52.13,5,2,4,2.2,68.32
S109264,61.35,63.14,29.5,69.01,2,0,4,8.07,19.26
S109265,42.98,76.28,33.19,34.04,1,3,6,0.27,45.11
S109266,2.67,29.26,70.86,31.11,2,1,2,5.1,42.97
S109267,51.1 ,64.79,68.29,38.54,1,0,1,5.56,86.52
S109268,58.13,58.86,71.18,90.64,2,1,4,6.27,0.76
S109269,50.43,67.71,73.36,26.0,3,0,7,6.26,54.12
S109270,58.15,67.52,48.76,30.17,3,1,4,3.64,54.71
S109271,33.32,58.54,43.54,54.02,5,0,3,3.13,39.45
S109272,49.49,59.01,47.81,92.57,4,0,4,7.33,69.69
S109273,22.82,64.74,39.24,62.11,3,1,3,6.69,36.5
S109274,89.59,66.77,63.63,60.65,0,1,4,1.95,71.3
S109275,74.78,45.86,26.53,100.0,3,1,2,0.36,32.46
S109276,74.93,52.06,38.21,64.86,1,1,6,5.43,45.91
S109277,50.16,58.38,58.45,63.97,1,1,3,5.93,51.64
S109278,58.62,40.63,41.19,38.35,2,0,2,10.0,38.02
S109279,42.69,53.88,74.06,45.57,1,1,4,3.24,57.49
S109280,38.84,55.42,66.99,65.1,1,1,3,10.0,73.98
S109281,33.86,54.1,47.91,55.4,4,2,4,0.0,52.66
S109282,77.23,80.69,47.23,39.66,0,0,7,9.64,46.83
S109283,34.94,63.81,65.31,37.07,2,0,5,8.01,57.87
S109284,70.23,68.47,34.83,47.5,0,2,1,6.34,30.2
S109285,61.18,81.28,83.08,58.68,0,0,2,3.73,42.43
S109286,76.51,46.71,47.34,48.82,2,1,3,5.22,61.51
S109287,52.55,81.64,23.62,60.16,0,0,3,6.31,48.01
S109288,56.8,71.06,39.73,67.91,2,1,6,6.04,46.47
S109289,46.04,75.17,44.82,37.12,6,1,3,2.2,70.2
S109290,31.27,79.84,48.8,37.67,0,0,3,9.67,57.87
S109291,,57.5,72.72,66.61,1,1,2,3.95,50.33
S109292,81.73,74.96,46.24,35.87,3,0,8,9.03,21.49
S109293,56.19,52.75,62.69,46.89,6,1,5,8.9,49.35
S109294,50.41,43.42,47.07,18.44,4,0,2,4.92,35.71
S109295,41.54,60.13,62.88,22.71,3,0,6,6.92,77.64
S109296,61.2,14.03,50.0,42.74,2,1,8,7.83,57.88
S109297,40.01,60.74,42.35,65.89,6,1,2,4.5,47.96
S109298,37.98,23.48,61.59,53.63,4,0,3,4.66,50.65
S109299,65.03,63.9,54.47,42.98,2,0,6,7.52,19.08
S109300,76.62,65.6,37.91,45.11,6,0,4,3.39,52.06
S109301,60.34,61.01,47.97,39.39,2,2,5,9.09,63.27
S109302,48.34,24.43,70.0,31.81,3,1,2,6.69,58.77
S109303,,53.57,62.68,53.61,1,0,3,1.7,66.02
S109304,75.84,34.73,51.8,17.18,4,0,8,4.62,66.72
S109305,33.79,57.31,51.51,43.93,3,0,0,5.09,68.59
S109306,44.83,54.67,48.26,46.0,5,1,3,3.58,69.06
S109307,58.75,54.73,82.38,36.5,4,0,6,5.94,69.51
S109308,33.73,51.78,45.55,54.66,6,0,6,9.8,60.07
S109309,93.3,55.45,43.48,53.7,3,0,4,6.44,44.96
S109310,53.52,26.45,43.06,32.75,3,1,5,4.81,66.71
S109311,29.94,52.56,28.06,44.14,2,0,2,5.18,33.35
S109312,51.25,51.41,43.08,55.17,0,0,5,0.0,40.33
S109313,60.47,76.45,55.12,76.78,2,1,6,8.18,58.19
S109314,86.85,68.65,53.45,81.77,2,1,6,10.0,33.5
S109315,,52.5,51.6,67.55,0,0,2,5.09,52.45
S109316,53.68,57.5,47.31,36.79,3,2,5,6.46,53.29
S109317,57.47,66.3,55.97,45.0,1,3,4,7.03,24.44
S109318,71.38,100.0,40.93,61.66,1,2,1,7.78,35.4
S109319,84.8,66.99,81.37,26.39,2,0,4,5.73,30.97
S109320,51.92,67.64,72.73,70.88,2,3,8,3.4,52.03
S109321,57.32,66.75,34.12,55.23,3,0,3,2.7,59.91
S109322,79.81,71.77,83.67,26.2,2,0,1,6.46,61.61
S109323,,25.18,48.28,43.07,2,0,4,9.06,47.62
S109324,82.53,78.5,55.87,26.97,3,0,2,1.9,59.99
S109325,40.62,25.52,27.66,,2,0,5,2.93,33.82
S109326,67.81,100.0,88.35,76.83,1,0,2,4.69,46.55
S109327,43.1,74.78,45.35,34.92,1,0,2,2.13,65.43
S109328,44.14,41.44,69.77,57.06,3,3,4,8.36,37.83
S109329,70.24,83.85,54.39,56.39,1,2,2,8.17,57.28
S109330,47.39,69.64,55.33,58.72,7,0,6,6.2,31.3
S109331,55.15,75.91,61.08,59.63,2,2,2,8.11,49.53
S109332,73.04,39.39,45.07,36.07,2,0,2,4.72,77.1
S109333,70.68,43.28,50.47,48.21,1,0,4,3.7,22.49
S109334,68.47,59.02,71.15,36.32,0,0,3,8.11,79.19
S109335,55.79,36.44,61.84,49.34,0,1,4,8.3,36.86
S109336,55.88,34.91,40.83,41.79,2,1,4,3.77,29.36
S109337,39.14,78.37,85.6,32.12,4,1,2,8.91,57.51
S109338,36.08,83.16,55.7,82.89,4,1,3,7.47,54.52
S109339,51.54,71.46,62.66,38.04,4,0,5,5.16,44.2
S109340,26.59,62.29,38.23,64.0,2,2,10,2.82,67.73
S109341,34.18,46.25,51.43,22.86,5,1,1,6.05,52.64
S109342,19.2,40.17,57.62,93.73,4,0,3,2.76,47.33
S109343,56.13,42.98,84.83,64.95,2,0,3,6.57,49.94
S109344,55.11,69.19,67.66,42.02,5,0,2,6.05,9.27
S109345,57.21,100.0,56.65,59.76,1,1,3,6.07,46.98
S109346,63.01,50.6,88.6,25.27,2,0,6,7.01,57.93
S109347,43.36,50.68,85.48,57.2,3,2,6,6.27,93.22
S109348,22.26,73.89,62.05,92.9,4,2,8,2.25,60.24
S109349,73.34,72.54,67.17,53.47,8,0,5,3.55,86.32
S109350,69.24,51.9,67.21,51.2,2,0,6,5.36,17.03
S109351,73.18,62.29,57.9,49.86,3,0,7,4.21,53.42
S109352,75.81,78.4,65.56,47.47,2,0,6,6.33,65.84
S109353,41.32,67.63,60.81,62.52,4,1,7,4.6,52.44
S109354,49.2,80.94,47.87,63.37,1,0,3,0.0,29.99
S109355,57.98,9.73,29.63,52.42,3,1,4,7.8,47.25
S109356,20.35,54.97,74.99,65.3,1,1,3,7.55,25.04
S109357,79.95,78.78,35.07,58.93,3,0,4,1.42,70.03
S109358,61.36,66.72,60.74,81.47,1,0,1,6.21,54.7
S109359,44.43,66.62,63.06,74.35,2,1,2,5.19,50.93
S109360,49.02,87.37,67.68,55.11,3,0,3,1.38,47.73
S109361,40.93,68.15,43.09,40.16,1,2,4,5.68,29.7
S109362,59.03,91.18,46.48,34.06,1,2,3,10.0,51.26
S109363,59.02,72.02,24.52,57.01,1,1,7,4.66,80.96
S109364,71.29,58.89,98.36,48.66,4,0,3,5.58,95.67
S109365,70.68,46.16,43.32,51.08,2,1,4,4.38,75.04
S109366,95.22,59.58,17.76,80.07,0,2,4,5.26,71.66
S109367,14.37,75.4,67.66,8.75,2,0,3,8.57,53.78
S109368,44.63,79.52,48.68,62.9,0,1,6,7.6,65.18
S109369,68.43,80.36,80.2,35.68,5,0,2,4.62,48.99
S109370,74.4,79.65,37.18,43.63,1,2,2,6.73,30.42
S109371,25.64,46.24,80.75,35.5,4,1,3,3.17,0.0
S109372,49.82,30.55,72.1,75.04,1,0,3,6.12,57.56
S109373,74.81,55.76,62.49,31.26,2,1,5,3.15,55.75
S109374,61.57,81.46,42.39,49.91,2,0,0,7.8,49.11
S109375,51.92,60.98,27.74,59.65,2,0,9,10.0,51.35
S109376,49.44,52.5,65.05,49.41,1,1,2,9.66,49.34
S109377,70.0,56.03,68.97,78.63,2,0,4,6.93,64.73
S109378,49.1,87.79,35.88,36.25,2,1,5,4.95,38.11
S109379,25.27,67.84,72.17,59.42,2,0,4,3.36,58.97
S109380,46.6,74.99,54.43,81.89,2,2,4,1.48,24.63
S109381,46.62,60.95,71.69,55.85,5,1,4,10.0,41.11
S109382,47.78,25.04,74.98,68.0,3,1,4,2.97,31.82
S109383,26.49,27.86,37.81,58.04,4,2,5,5.41,60.86
S109384,64.06,63.23,77.56,65.65,5,1,3,4.96,50.42
S109385,,60.24,70.45,63.12,1,2,4,5.16,40.16
S109386,73.75,92.88,44.01,44.74,2,1,4,5.38,39.17
S109387,39.69,77.09,89.33,48.75,2,1,3,7.2,27.81
S109388,49.36,93.63,36.95,67.96,2,0,2,6.46,37.02
S109389,33.72,80.41,68.23,77.15,2,4,3,0.12,69.82
S109390,53.31,68.51,52.87,38.83,3,3,4,4.31,55.73
S109391,73.84,100.0,46.72,52.34,1,0,1,6.96,33.89
S109392,92.59,79.37,73.02,47.1,3,0,4,7.19,63.77
S109393,67.39,59.29,74.56,78.31,3,2,8,6.57,77.89
S109394,64.4,56.54,85.95,57.31,5,0,2,6.44,25.06
S109395,36.92,53.54,51.27,36.72,4,0,2,7.45,12.21
S109396,82.61,52.54,31.5,52.65,0,1,1,6.73,67.89
S109397,32.68,60.13,70.42,77.53,1,0,4,5.89,40.95
S109398,62.97,60.23,24.37,30.02,3,0,5,10.0,35.61
S109399,67.88,38.21,65.76,57.64,2,0,1,2.13,41.52
S109400,51.22,38.83,58.87,47.68,3,1,3,1.72,65.61
S109401,67.19,81.99,67.54,78.28,0,0,5,5.41,39.75
S109402,70.9,64.71,60.02,24.07,5,0,3,6.44,55.28
S109403,53.11,77.04,57.69,71.97,5,1,8,0.0,42.95
S109404,50.77,89.63,42.34,53.5,1,0,2,9.3,50.87
S109405,98.1,35.81,72.38,36.73,0,2,6,5.93,65.56
S109406,33.85,94.29,25.13,43.02,8,1,2,0.0,57.32
S109407,84.06,55.42,63.36,57.3,3,0,4,2.35,20.57
S109408,51.21,63.04,81.37,57.3,3,1,3,6.3,54.23
S109409,43.84,65.43,55.41,54.93,2,2,5,9.47,5.33
S109410,50.8,35.73,25.93,42.64,1,2,1,6.91,65.37
S109411,86.17,46.7,44.28,47.48,3,0,1,0.0,46.14
S109412,39.66,69.91,88.27,51.67,2,2,1,0.45,26.53
S109413,47.61,75.24,43.97,21.46,3,1,1,2.62,60.74
S109414,34.53,69.38,82.88,40.26,2,1,2,5.87,66.43
S109415,50.51,46.34,78.37,31.47,4,0,4,6.67,54.41
S109416,50.35,45.85,73.28,56.74,3,0,6,6.2,37.09
S109417,36.47,64.09,61.93,37.83,6,1,2,3.53,46.32
S109418,23.77,88.33,24.07,83.65,4,0,4,4.89,86.39
S109419,62.37,72.66,24.95,49.57,4,0,2,6.54,49.21
S109420,64.83,63.24,61.43,100.0,2,0,3,3.68,47.52
S109421,62.5,83.41,93.49,55.07,5,3,4,7.25,65.33
S109422,56.64,9.52,45.91,31.7,1,0,8,4.77,55.17
S109423,63.98,52.51,65.43,47.75,1,1,6,6.16,30.46
S109424,71.24,51.77,81.05,67.44,3,0,2,10.0,52.93
S109425,39.47,47.95,49.92,56.82,1,0,1,2.56,50.43
S109426,79.92,52.56,42.03,77.96,1,3,5,0.0,50.53
S109427,87.98,67.85,53.71,67.36,4,0,2,5.3,54.89
S109428,84.07,100.0,63.17,70.72,4,1,8,8.06,60.73
S109429,52.76,57.03,38.76,52.07,1,0,6,5.16,70.08
S109430,73.49,56.26,70.11,57.61,4,1,3,4.36,65.99
S109431,20.21,60.92,67.85,48.89,4,1,4,8.67,68.38
S109432,62.99,87.01,59.58,68.87,0,0,6,7.1,12.79
S109433,76.16,81.59,66.32,54.91,1,0,4,7.18,64.67
S109434,38.71,84.19,76.71,32.96,3,1,2,6.45,46.27
S109435,57.94,46.11,56.33,73.61,4,2,6,8.07,42.63
S109436,67.92,64.53,48.48,60.81,2,2,3,1.76,53.17
S109437,81.15,67.73,61.67,63.23,5,2,2,3.11,62.98
S109438,100.0 ,94.39,48.49,72.67,4,0,5,4.93,32.79
S109439,74.34,56.23,61.63,39.77,1,0,1,1.59,47.14
S109440,28.87,56.73,47.57,43.1,2,0,4,5.36,44.62
S109441,54.68,73.76,63.14,47.68,2,0,7,4.64,57.82
S109442,54.89,50.33,45.06,77.63,2,0,3,4.54,56.83
S109443,61.13,75.52,54.61,76.74,1,1,5,6.01,34.0
S109444,,49.34,56.88,34.1,3,1,5,3.35,49.06
S109445,72.14,60.56,51.32,35.82,1,1,6,1.97,52.29
S109446,66.86,60.91,50.2,50.06,1,1,4,7.5,46.53
S109447,77.91,49.85,46.75,85.07,3,0,6,6.48,37.04
S109448,58.48,90.59,52.19,39.09,2,2,1,7.58,50.82
S109449,75.57,69.25,39.65,67.8,1,1,2,7.21,69.48
S109450,58.6,74.23,72.71,69.94,2,1,3,1.77,67.94
S109451,36.12,67.23,60.71,63.57,2,0,2,7.43,13.82
S109452,59.3 ,58.56,51.55,36.56,3,1,6,8.97,43.56
S109453,50.45,34.4,60.64,29.45,1,0,5,2.89,76.09
S109454,72.48,61.43,69.93,29.95,0,0,4,6.57,82.95
S109455,69.32,37.3,46.61,46.76,1,2,6,2.77,44.5
S109456,22.55,54.25,77.83,100.0,3,0,2,5.76,86.16
S109457,41.94,65.81,39.01,36.17,2,0,4,7.04,84.15
S109458,47.84,48.49,64.93,36.79,2,0,7,4.35,18.7
S109459,34.1,85.67,49.47,51.63,5,1,4,3.94,30.06
S109460,77.72,35.31,61.17,51.73,2,2,3,2.24,24.05
S109461,50.45,55.11,60.06,72.91,1,2,4,8.22,41.5
S109462,53.91,55.05,70.12,29.91,5,0,2,10.0,43.96
S109463,55.34,48.14,55.98,57.67,1,0,4,7.45,48.91
S109464,77.41,64.26,100.0,59.58,0,1,6,6.8,65.86
S109465,67.44,65.37,41.53,63.46,2,0,6,7.43,14.02
S109466,16.07,37.48,68.9,71.4,1,2,7,2.85,50.0
S109467,51.49,44.61,54.69,29.4,5,0,6,4.8,15.15
S109468,41.27,76.75,64.94,67.46,5,0,2,0.77,65.93
S109469,49.36,73.95,67.72,61.11,4,2,4,5.71,22.5
S109470,67.36,72.82,27.69,28.32,2,2,3,4.72,49.31
S109471,41.27,32.43,79.1,55.44,0,0,4,3.2,55.07
S109472,55.06,88.02,38.29,65.78,2,0,3,6.05,41.48
S109473,41.16,80.79,82.77,61.55,0,0,4,10.0,28.69
S109474,64.73,69.9,58.44,53.47,2,0,4,2.47,58.66
S109475,,63.04,51.44,78.17,2,2,4,4.94,67.32
S109476,63.53,67.34,53.29,60.82,8,3,2,5.8,64.78
S109477,42.74,61.47,57.11,39.59,1,1,4,5.72,44.74
S109478,,48.23,56.3,29.14,4,0,2,3.3,15.19
S109479,55.49,55.78,48.89,71.74,2,0,6,2.33,41.14
S109480,21.9,83.95,65.23,56.93,2,1,6,3.71,52.45
S109481,53.78,57.54,50.47,68.16,2,0,2,2.01,57.58
S109482,42.21,39.42,54.94,40.21,2,0,4,0.37,71.27
S109483,72.51,49.47,65.71,51.37,1,1,3,3.83,66.8
S109484,69.58,49.24,100.0,64.73,1,1,2,9.54,34.62
S109485,53.84,40.7,58.47,56.49,2,1,6,4.49,40.05
S109486,96.28,52.01,77.59,72.83,1,1,1,6.39,74.44
S109487,33.73,29.74,66.42,100.0,2,0,1,10.0,53.26
S109488,,39.69,58.71,,3,3,6,6.56,79.4
S109489,39.05,53.25,73.14,14.71,2,0,5,6.32,31.64
S109490,35.28,25.0,63.85,30.22,4,1,3,2.75,57.11
S109491,46.11,56.33,25.14,60.14,2,1,4,6.14,61.86
S109492,81.8 ,55.14,39.18,41.25,5,0,4,9.27,65.91
S109493,62.55,67.13,45.9,79.64,5,0,6,5.25,66.84
S109494,76.85,57.94,57.04,64.78,4,2,3,4.34,48.08
S109495,60.55,98.03,74.69,59.87,1,0,5,6.14,70.9
S109496,50.89,58.5,60.43,40.05,4,1,5,4.02,42.7
S109497,75.9 ,40.83,45.34,44.2,5,0,1,7.13,60.56
S109498,54.8,75.68,58.69,62.23,3,0,4,10.0,66.78
S109499,57.74,43.56,51.66,75.47,1,0,3,8.31,34.2
S109500,62.6,34.0,84.29,23.23,3,0,6,0.53,24.44
S109501,60.9,47.02,49.17,69.67,1,1,5,4.18,62.64
S109502,98.06,55.21,46.97,39.03,1,0,3,6.55,56.46
S109503,61.23,42.52,64.02,41.98,2,0,6,3.75,63.72
S109504,41.59,61.48,84.91,55.1,3,0,5,1.84,78.08
S109505,58.79,56.34,79.35,67.92,3,1,4,8.5,11.83
S109506,70.3,88.07,51.19,88.75,2,0,3,8.62,55.12
S109507,65.16,66.02,30.68,38.84,2,0,1,6.46,61.96
S109508,55.96,71.85,48.68,85.05,0,2,3,6.78,72.83
S109509,48.9 ,67.94,62.56,,2,1,2,4.15,39.62
S109510,56.69,91.64,54.81,41.97,3,2,5,6.51,29.52
S109511,73.18,81.16,52.57,57.82,1,1,2,8.66,76.89
S109512,52.97,67.33,51.51,38.84,3,2,5,8.79,27.89
S109513,58.43,59.2,72.56,64.23,1,0,5,4.67,46.15
S109514,78.21,65.69,59.52,100.0,1,1,3,1.71,60.41
S109515,66.69,57.01,81.05,64.45,0,1,4,2.79,1.3
S109516,25.58,66.21,92.08,62.66,0,0,3,4.32,45.71
S109517,55.92,68.65,59.6,71.01,2,0,4,6.44,78.83
S109518,35.0,82.29,63.38,73.19,1,1,4,6.9,55.41
S109519,39.61,44.64,47.04,61.85,3,0,4,5.85,47.13
S109520,39.47,86.17,56.42,40.48,3,0,2,4.94,70.56
S109521,46.6 ,69.53,62.19,46.47,3,0,2,3.98,55.46
S109522,38.8,71.6,32.17,51.17,0,1,4,8.6,52.78
S109523,50.84,60.95,52.71,57.6,5,0,5,1.31,43.13
S109524,46.6,47.02,50.44,56.1,0,0,7,3.98,42.22
S109525,73.55,35.23,64.48,52.01,3,1,3,8.03,56.8
S109526,46.45,16.68,55.23,57.63,2,0,8,9.46,24.36
S109527,68.31,81.42,59.76,53.91,1,1,3,6.44,75.55
S109528,45.12,52.01,61.51,72.63,5,0,3,5.38,85.78
S109529,57.0,99.44,65.78,45.89,3,2,3,6.91,51.43
S109530,56.24,82.34,50.14,68.66,1,0,3,5.48,30.71
S109531,78.27,78.7,70.05,64.09,2,2,3,2.28,26.25
S109532,46.91,26.16,45.18,58.43,0,0,5,3.53,62.81
