StudentID,previous_cgpa,previous_semester_percentage,previous_internal_marks,previous_assignment_score,previous_midterm_score,previous_subject_avg,weak_subject_count,lowest_subject_score,subject_consistency,assignment_completion_rate,practice_questions,next_semester_marks,performance_band
S109112,8.38,79.74,29.86,84.54,65.87,80.82,1,69.92,89.99,81.38,2.0,68.12,Average
S109113,6.58,63%,39.9,65.61,60.42,45.86,2,18.18,58.67,88.75,162.0,40.37,At_Risk
S109114,7.02,65.11,28.3,72.27,100.0,49.41,1,17.93,53.65,100.0,48.0,49.5,At_Risk
S109115,8.18,76.04,36.14,71.25,72.73,67.9,1,36.62,49.57,97.24,175.0,38.75,At_Risk
S109116,9.1,86.07,48.96,78.59,68.35,81.49,1,67.51,77.43,70.08,98.0,67.74,Average
S109117,7.95,75.67,25.44,77.95,62.07,59.16,2,50.29,92.76,87.87,55.0,50.54,Average
S109118,6.89,60.75,43.19,61.37,50.66,60.09,2,41.16,81.4,90.47,96.0,63.54,Average
S109119,8.79,83.25,40.44,71.87,33.79,100.0,1,88.37,86.26,89.33,30.0,90.27,Excellent
S109120,4.15,45.7,23.09,34.98,89.34,80.07,2,61.3,71.47,65.29,18.0,28.52,At_Risk
S109121,5.15,47.26,39.47,84.85,52.53,73.84,4,51.5,62.92,100.0,13.0,44.28,At_Risk
S109122,7.89,69.97,35.58,95.41,61.95,87.26,1,57.56,56.39,61.64,199.0,65.45,Average
S109123,7.02,0.6607,35.73,72.86,63.3,75.86,1,47.08,56.22,90.2,109.0,37.3,At_Risk
S109124,7.79,0.7112,37.69,45.91,87.93,53.46,3,47.93,88.09,66.77,220.0,55.02,Average
S109125,7.08,61.94,32.2,81.14,52.74,52.33,3,45.01,85.55,85.86,115.0,33.64,At_Risk
S109126,7.74,74.11,35.56,58.54,69.12,66.04,3,31.87,59.32,77.06,39.0,53.58,Average
S109127,5.94,53.6,36.93,72.73,73.19,64.35,1,49.88,85.18,60.46,222.0,39.86,At_Risk
S109128,7.74,71.05,40.97,80.28,42.85,95.39,0,63.98,58.73,42.88,71.0,59.05,Average
S109129,8.29,0.7939,22.78,78.2,41.34,66.51,2,55.4,83.37,93.28,219.0,51.98,Average
S109130,8.59,75.44,45.33,86.21,53.56,90.73,1,60.09,55.05,71.61,19.0,67.08,Average
S109131,9.62,84.4,25.76,72.2,68.9,72.93,3,65.99,97.16,82.09,37.0,63.75,Average
S109132,7.32,72.2,41.09,72.6,66.86,78.77,2,69.17,84.62,100.0,38.0,68.49,Average
S109133,7.36,62.2%,35.64,81.05,63.09,29.69,2,0.37,50.07,89.36,0.0,27.42,At_Risk
S109134,5.02,44%,24.75,68.93,75.44,98.79,5,67.45,48.13,36.53,94.0,12.32,At_Risk
S109135,6.31,52.74,39.23,59.68,51.29,58.18,3,38.22,72.38,61.63,183.0,32.35,At_Risk
S109136,6.75,62.17,27.44,76.78,62.27,82.46,1,71.67,93.51,52.38,200.0,43.78,At_Risk
S109137,8.37,81.18,43.55,53.07,63.18,47.47,0,20.98,71.17,67.49,128.0,78.39,Good
S109138,6.21,59.4,29.31,68.79,51.72,89.59,2,81.08,92.98,75.94,23.0,41.11,At_Risk
S109139,8.04,0.859,23.04,49.33,100.0,47.67,1,22.67,64.67,100.0,39.0,65.82,Average
S109140,7.0,70.83,47.27,61.68,30.43,55.19,2,31.29,72.24,95.1,32.0,42.8,At_Risk
S109141,6.77,60.59,36.45,62.3,84.85,62.03,2,42.92,72.47,85.35,48.0,57.42,Average
S109142,7.32,64.79,41.94,55.24,77.8,62.95,0,39.39,68.84,86.66,49.0,37.56,At_Risk
S109143,6.49,72%,28.19,86.51,77.93,63.66,2,38.55,78.03,87.13,177.0,44.28,At_Risk
S109144,6.44,65.45,19.87,85.27,66.53,72.9,1,50.83,63.41,53.72,9.0,35.02,At_Risk
S109145,4.78,47.8,48.4,89.71,86.34,54.03,3,46.35,85.62,58.86,113.0,29.58,At_Risk
S109146,6.68,63.74,34.95,67.18,57.83,72.25,2,65.2,84.16,86.83,68.0,50.39,Average
S109147,6.38,62%,38.93,63.5,71.28,90.32,0,55.73,50.89,80.07,93.0,56.54,Average
S109148,6.33,54.2,40.25,82.05,66.17,54.11,1,24.54,59.68,84.53,179.0,53.06,Average
S109149,7.54,72.28,32.32,71.93,61.28,66.61,3,50.17,73.12,100.0,227.0,62.75,Average
S109150,7.86,74.92,36.81,71.85,66.95,79.03,1,51.16,60.78,69.62,1.0,57.75,Average
S109151,7.3,65.75,47.75,31.84,49.82,45.71,2,40.71,94.94,74.46,154.0,44.59,At_Risk
S109152,8.29,76.64,34.74,81.35,54.38,51.16,2,31.23,74.85,83.7,16.0,53.38,Average
S109153,7.75,79.67,42.54,79.36,90.29,74.97,1,69.95,89.77,54.47,14.0,73.79,Good
S109154,6.62,0.6236,19.07,69.92,100.0,63.56,4,44.8,71.78,57.9,,33.42,At_Risk
S109155,6.4,69.07,43.99,82.24,73.32,70.85,1,43.75,61.11,100.0,227.0,44.53,At_Risk
S109156,7.41,63.4,22.82,79.03,78.34,73.39,1,52.2,65.57,75.59,40.0,56.24,Average
S109157,7.75,71.5%,43.08,59.55,69.03,46.26,2,31.81,74.86,72.65,5.0,66.24,Average
S109158,8.82,77.57,38.13,66.7,72.28,90.65,3,62.21,62.11,83.62,135.0,55.42,Average
S109159,8.55,76.37,34.23,54.88,73.7,66.62,0,38.93,56.07,54.96,150.0,59.59,Average
S109160,6.3,56.5,34.2,91.93,81.57,67.09,1,37.77,58.17,75.4,19.0,49.8,At_Risk
S109161,6.87,66.5,32.98,84.66,89.59,65.52,1,42.68,57.28,71.38,325.0,49.67,At_Risk
S109162,7.87,75.85,28.43,57.79,50.85,75.2,1,48.15,61.81,85.51,123.0,33.96,At_Risk
S109163,8.39,76.97,33.35,79.28,100.0,77.82,0,48.09,56.0,48.34,47.0,67.35,Average
S109164,8.22,69.19,50.0,74.18,67.21,30.01,2,12.83,71.39,67.98,48.0,52.47,Average
S109165,6.92,71.62,45.42,59.71,67.22,78.43,3,58.9,78.13,73.09,33.0,64.83,Average
S109166,5.37,0.4987,28.03,71.86,58.39,51.48,0,27.67,65.49,72.73,109.0,30.24,At_Risk
S109167,5.7,49.7,37.14,82.88,58.45,61.09,0,41.5,68.0,95.77,77.0,66.5,Average
S109168,7.35,70.97,35.77,84.1,74.86,53.98,1,45.66,85.52,68.19,121.0,68.8,Average
S109169,7.44,71.54,33.86,100.0,75.19,60.74,1,25.9,44.12,100.0,62.0,37.94,At_Risk
S109170,5.57,51.64,26.98,71.41,74.04,63.31,3,31.68,50.65,91.2,4.0,33.48,At_Risk
S109171,7.06,67.64,38.57,66.43,57.72,65.02,1,35.38,53.4,72.7,167.0,55.2,Average
S109172,7.82,69.68,41.77,78.43,21.78,46.33,3,14.14,47.07,89.07,48.0,31.43,At_Risk
S109173,5.5,0.5532,28.33,67.26,36.27,68.08,4,55.6,80.2,90.9,104.0,29.93,At_Risk
S109174,8.44,76.16,50.0,61.23,65.21,73.96,2,45.28,56.5,75.35,23.0,60.59,Average
S109175,6.51,59.42,47.18,56.11,70.37,66.76,3,53.63,76.03,97.28,24.0,57.53,Average
S109176,8.63,84.63,39.39,18.59,58.28,60.44,2,28.86,59.92,65.36,36.0,66.09,Average
S109177,6.31,64.73,25.15,81.02,53.91,55.66,1,45.76,82.15,88.79,34.0,52.02,Average
S109178,5.67,60.16,38.21,45.43,69.75,32.88,5,0.0,51.22,78.43,26.0,45.18,At_Risk
S109179,6.4,65.07,37.26,56.8,63.28,74.4,0,55.8,80.08,84.34,31.0,41.23,At_Risk
S109180,6.88,64.03,39.11,74.39,57.38,71.36,1,56.77,77.46,83.43,12.0,45.93,At_Risk
S109181,6.49,55.54,47.72,65.18,39.15,62.49,0,30.02,46.28,80.27,1.0,37.45,At_Risk
S109182,6.72,69.45,33.59,100.0,51.5,46.08,3,16.61,56.03,100.0,299.0,51.37,Average
S109183,7.43,76.11,50.0,47.36,79.92,65.31,1,38.88,63.79,71.22,6.0,65.36,Average
S109184,6.78,61.7,38.25,100.0,49.6,60.45,2,40.64,64.08,68.16,35.0,50.33,Average
S109185,6.91,69.37,32.68,90.71,75.62,85.34,0,70.7,75.71,78.67,144.0,49.34,At_Risk
S109186,4.78,44.06,50.0,83.64,87.18,82.53,1,72.92,85.38,99.55,0.0,36.78,At_Risk
S109187,7.51,77.34,41.64,91.59,52.34,57.57,1,23.47,49.51,80.57,121.0,59.66,Average
S109188,6.88,63.3%,31.36,76.07,57.89,77.51,4,58.56,67.77,78.93,44.0,47.85,At_Risk
S109189,9.09,94.3,35.67,44.45,80.8,53.48,1,22.66,46.58,71.66,19.0,54.48,Average
S109190,5.78,58.04,40.08,77.72,84.73,84.48,2,64.96,67.81,72.7,13.0,58.17,Average
S109191,4.65,51.36,33.79,47.79,54.68,70.36,2,48.65,68.28,96.04,,36.33,At_Risk
S109192,7.8,72.28,36.07,62.07,39.06,95.0,1,75.98,76.55,79.07,27.0,49.98,At_Risk
S109193,7.45,72.4,28.46,68.83,85.08,58.85,2,25.32,39.85,83.82,52.0,39.25,At_Risk
S109194,5.69,50.17,21.52,56.33,74.34,84.19,0,73.11,82.72,69.53,35.0,38.82,At_Risk
S109195,5.01,0.5098,35.85,84.19,71.41,87.01,0,80.83,98.96,91.65,,43.88,At_Risk
S109196,9.0,89.08,36.12,66.79,79.65,61.92,0,39.48,80.07,98.35,12.0,72.15,Good
S109197,8.84,93.5%,39.22,76.14,46.04,50.15,0,36.54,68.6,66.09,330.0,67.22,Average
S109198,3.77,37.71,30.39,69.86,71.26,77.75,1,62.93,80.33,66.47,2.0,39.34,At_Risk
S109199,6.4,63.74,24.28,71.89,60.44,55.08,3,21.75,47.64,67.33,18.0,18.14,At_Risk
S109200,9.16,85.17,27.28,56.7,74.64,63.4,1,31.09,48.41,95.54,51.0,53.09,Average
S109201,6.38,62.79,43.45,52.39,77.78,57.35,1,50.17,93.12,65.59,15.0,60.66,Average
S109202,6.36,58.92,29.67,67.69,80.62,92.72,2,58.15,46.18,74.84,23.0,48.27,At_Risk
S109203,6.63,63.47,31.46,55.51,74.58,68.61,0,55.26,88.52,65.23,349.0,64.51,Average
S109204,5.54,53.4%,32.5,90.9,69.01,72.47,0,64.96,88.91,100.0,76.0,44.47,At_Risk
S109205,4.78,44.04,30.05,49.35,69.55,67.96,3,56.64,85.74,72.03,4.0,35.2,At_Risk
S109206,8.37,79.75,29.45,100.0,70.87,57.99,0,27.55,53.31,100.0,52.0,58.02,Average
S109207,4.6,42.24,28.03,74.53,55.01,75.69,2,44.28,62.9,79.6,70.0,38.87,At_Risk
S109208,7.32,68%,46.21,71.04,59.07,79.98,1,64.74,70.15,72.6,32.0,61.84,Average
S109209,8.15,81.76,40.44,61.9,71.44,59.85,4,35.96,64.62,91.98,175.0,53.78,Average
S109210,5.11,49.28,44.98,79.85,75.41,69.12,0,57.69,78.7,79.41,133.0,67.86,Average
S109211,5.8,56.47,46.59,66.94,54.58,81.61,0,71.46,78.57,100.0,41.0,59.45,Average
S109212,8.58,75.65,16.2,74.51,47.77,52.68,1,18.83,46.09,76.75,113.0,31.13,At_Risk
S109213,7.69,74.78,37.75,82.63,38.2,65.82,3,35.25,52.75,73.22,60.0,44.22,At_Risk
S109214,6.2,61.0,30.31,80.04,44.82,78.67,2,46.39,49.38,73.16,134.0,32.82,At_Risk
S109215,8.56,79.75,43.93,88.6,56.37,54.72,0,23.25,53.84,98.64,54.0,74.3,Good
S109216,8.57,89.74,29.07,78.07,57.85,69.64,0,38.41,42.11,83.76,9.0,49.64,At_Risk
S109217,7.35,61%,26.57,55.73,60.47,60.99,1,41.8,77.01,68.94,30.0,36.97,At_Risk
S109218,5.83,58.52,23.53,38.8,45.72,58.76,2,30.55,67.57,58.47,78.0,36.95,At_Risk
S109219,6.46,64.25,32.58,73.17,36.0,58.91,1,37.53,66.94,83.17,255.0,48.03,At_Risk
S109220,7.37,72.2,42.32,73.38,67.03,50.54,2,43.87,93.78,65.93,171.0,67.47,Average
S109221,6.75,64.88,37.05,98.89,67.03,39.06,3,30.0,87.3,53.48,146.0,48.47,At_Risk
S109222,8.22,80.3,25.38,68.26,74.94,55.51,1,39.58,65.93,96.33,63.0,40.75,At_Risk
S109223,5.01,51.08,50.0,75.62,78.04,73.31,5,58.62,73.4,61.51,17.0,25.48,At_Risk
S109224,5.06,45.14,40.2,81.66,71.28,55.21,1,32.71,59.34,53.2,1.0,25.5,At_Risk
S109225,7.24,69.93,41.22,77.7,66.83,62.1,4,46.62,75.04,77.94,35.0,47.66,At_Risk
S109226,6.36,59.7,45.28,82.66,79.02,50.06,3,31.49,82.46,75.5,117.0,43.61,At_Risk
S109227,6.18,54.38,21.88,57.73,87.78,69.77,1,52.18,69.21,66.9,23.0,47.85,At_Risk
S109228,4.7,47.5%,27.71,55.35,54.17,90.55,3,73.69,72.05,83.28,28.0,28.33,At_Risk
S109229,7.03,64.48,41.58,65.79,77.32,75.31,1,55.48,71.52,75.55,10.0,66.4,Average
S109230,6.93,59.86,28.51,37.39,55.01,64.6,3,34.3,52.36,100.0,99.0,46.8,At_Risk
S109231,7.85,72.41,32.8,69.41,68.5,73.31,3,52.02,71.63,77.11,27.0,60.55,Average
S109232,7.09,64.16,34.38,60.11,82.11,83.33,1,53.74,60.44,60.91,79.0,57.43,Average
S109233,6.83,69%,24.78,74.83,60.62,81.01,0,70.24,87.02,84.5,59.0,59.38,Average
S109234,8.53,81.65,32.11,66.02,49.77,82.62,2,61.24,60.15,85.75,393.0,47.54,At_Risk
S109235,5.29,55.82,42.32,54.77,57.65,71.13,4,44.78,57.98,74.97,234.0,20.49,At_Risk
S109236,7.7,70.46,40.84,89.66,49.75,91.17,2,74.89,73.94,55.05,40.0,42.5,At_Risk
S109237,4.83,49.36,43.9,71.24,47.81,63.38,2,34.08,51.26,100.0,130.0,44.12,At_Risk
S109238,5.91,67.5,43.08,82.94,84.31,86.79,5,63.02,65.9,61.06,42.0,58.46,Average
S109239,5.42,52.95,38.25,72.75,73.52,77.22,0,72.03,97.09,93.25,25.0,49.92,At_Risk
S109240,8.02,79.6,37.61,76.96,53.49,59.52,1,29.93,57.15,98.49,,15.66,At_Risk
S109241,6.91,68.47,37.03,49.59,49.25,45.52,1,35.41,79.93,75.35,101.0,54.13,Average
S109242,6.98,60.64,29.98,89.17,50.35,70.65,0,40.0,56.94,93.19,26.0,57.72,Average
S109243,5.56,55.18,26.76,83.18,53.48,46.94,0,19.79,62.93,94.51,52.0,51.58,Average
S109244,6.61,64.02,29.48,69.72,83.44,70.81,1,44.53,62.87,63.92,14.0,50.31,Average
S109245,6.01,56.03,32.39,,63.24,55.35,3,29.46,65.14,100.0,5.0,17.1,At_Risk
S109246,7.5,67.7,29.75,85.04,99.11,78.42,2,66.03,82.13,84.94,110.0,76.98,Good
S109247,5.71,57.04,38.31,64.42,64.36,50.7,1,16.03,57.26,47.53,28.0,25.55,At_Risk
S109248,8.73,79.03,36.62,46.25,55.79,92.85,1,70.28,64.52,82.97,24.0,68.59,Average
S109249,4.82,54.34,37.47,64.7,79.84,71.51,1,49.24,59.34,71.62,24.0,48.86,At_Risk
S109250,5.95,57.0,37.81,72.29,38.28,45.59,1,16.47,51.1,86.69,9.0,59.58,Average
S109251,9.18,82.32,44.57,69.51,68.02,78.03,1,69.5,95.57,70.4,3.0,66.58,Average
S109252,6.43,59.07,34.93,89.76,45.61,47.08,1,16.27,58.69,70.49,,29.76,At_Risk
S109253,5.29,49.1%,43.07,55.6,30.09,75.61,1,52.43,62.61,64.46,,46.84,At_Risk
S109254,7.28,78.86,39.13,57.5,63.12,57.35,2,49.97,91.85,83.37,317.0,66.03,Average
S109255,6.38,57.09,44.04,54.13,78.36,97.44,1,76.54,65.84,87.8,58.0,66.6,Average
S109256,5.91,56%,47.92,76.43,68.42,67.08,2,35.47,45.88,79.96,131.0,61.54,Average
S109257,5.58,50.81,39.61,47.11,66.5,39.92,0,7.5,54.61,75.59,24.0,23.53,At_Risk
S109258,10.0,97.0,35.83,81.16,23.42,65.61,4,41.57,67.68,81.45,92.0,83.33,Good
S109259,6.67,61.31,35.78,56.01,62.52,55.07,2,34.33,71.06,95.85,177.0,40.47,At_Risk
S109260,4.5,38.16,31.24,58.4,62.68,86.9,3,66.76,65.22,64.4,77.0,37.05,At_Risk
S109261,8.94,84.17,30.97,96.55,74.94,72.11,0,62.14,80.11,59.95,97.0,74.28,Good
S109262,7.79,0.7285,42.22,88.49,48.07,62.44,0,51.99,85.36,61.99,8.0,64.47,Average
S109263,6.0,54.67,27.29,71.79,78.27,73.44,1,47.31,58.74,55.41,35.0,59.99,Average
S109264,5.79,52.82,47.92,,56.85,79.22,1,53.25,61.78,64.79,3.0,34.78,At_Risk
S109265,7.88,79.56,33.79,100.0,60.21,78.27,1,73.22,100.0,97.12,15.0,72.3,Good
S109266,6.68,62.17,50.0,67.06,73.45,38.91,0,23.43,84.89,54.51,28.0,64.12,Average
S109267,4.5,38.18,29.46,73.71,45.97,85.74,0,59.02,63.09,76.23,245.0,36.48,At_Risk
S109268,9.32,87%,37.0,83.68,78.19,44.27,0,35.09,90.13,90.0,3.0,77.22,Good
S109269,6.44,61.36,32.19,,43.33,82.16,2,54.76,59.74,80.18,48.0,41.57,At_Risk
S109270,8.94,79.63,28.66,60.4,75.48,60.21,2,44.2,79.06,93.09,118.0,68.72,Average
S109271,8.66,88.8%,43.51,68.98,61.23,63.56,3,30.36,43.58,71.3,57.0,61.54,Average
S109272,5.7,57.6%,26.16,71.96,62.54,64.28,2,31.35,52.37,72.61,71.0,49.04,At_Risk
S109273,8.34,84.98,29.59,50.45,15.96,69.3,4,58.46,82.54,74.15,217.0,42.45,At_Risk
S109274,6.15,60.02,39.69,74.9,55.55,84.42,2,55.02,57.36,88.3,84.0,45.99,At_Risk
S109275,4.57,35.07,40.96,70.51,61.64,84.89,1,69.72,79.58,100.0,113.0,52.75,Average
S109276,6.45,67.4,23.86,95.01,89.78,70.46,2,54.36,70.03,79.89,3.0,47.89,At_Risk
S109277,7.52,67.96,39.65,85.0,64.43,78.84,1,48.17,47.67,76.45,127.0,69.59,Average
S109278,6.4,57.66,36.03,65.96,54.55,65.04,1,44.58,67.46,65.55,44.0,51.4,Average
S109279,6.6,63.33,27.66,67.06,78.34,63.43,4,36.88,60.16,100.0,2.0,33.78,At_Risk
S109280,8.49,86.1%,28.69,85.22,56.92,79.24,3,64.65,74.81,74.2,152.0,63.64,Average
S109281,7.14,72.03,18.73,74.25,81.52,81.52,1,53.12,71.76,70.73,251.0,63.56,Average
S109282,5.9,59.71,48.74,49.43,69.18,60.32,1,33.4,65.32,76.85,74.0,47.97,At_Risk
S109283,7.91,0.7392,43.12,100.0,50.61,89.19,1,55.49,43.3,100.0,176.0,62.14,Average
S109284,7.26,67.63,24.69,55.15,80.01,85.19,3,74.53,83.8,71.58,17.0,49.0,At_Risk
S109285,3.72,36.74,41.39,100.0,74.62,45.03,2,32.78,81.01,79.62,74.0,42.54,At_Risk
S109286,7.56,71.27,30.41,76.42,79.33,57.03,2,22.2,50.32,42.26,48.0,46.77,At_Risk
S109287,7.51,74.9,42.32,60.47,62.09,59.74,0,35.67,58.91,94.7,3.0,46.92,At_Risk
S109288,7.03,70.07,31.03,34.49,74.62,63.24,1,54.19,85.76,75.71,79.0,43.94,At_Risk
S109289,8.16,79.88,32.09,81.65,95.73,53.86,4,26.79,51.29,93.68,69.0,59.04,Average
S109290,6.13,48.09,32.69,46.75,67.74,65.95,1,55.91,82.54,89.51,4.0,26.66,At_Risk
S109291,7.44,71.17,29.74,75.36,58.62,70.72,3,50.53,65.89,82.38,19.0,48.82,At_Risk
S109292,4.96,46.7%,46.19,99.0,89.7,90.45,1,56.91,48.73,73.25,27.0,61.65,Average
S109293,7.53,72.2%,42.19,52.93,75.67,81.99,2,61.56,77.1,80.95,17.0,66.72,Average
S109294,9.54,87.6,35.88,81.07,57.79,98.85,2,75.84,69.27,59.89,84.0,59.29,Average
S109295,5.71,49%,43.2,57.83,92.76,51.14,1,33.3,70.64,83.37,61.0,45.19,At_Risk
S109296,6.01,58.97,21.98,87.0,45.75,69.69,1,40.39,54.84,88.3,37.0,50.68,Average
S109297,6.08,56.31,25.17,70.99,73.47,66.15,1,55.39,79.92,81.23,45.0,36.82,At_Risk
S109298,7.17,70.4,38.8,69.71,83.34,66.36,1,45.89,72.83,80.54,271.0,47.49,At_Risk
S109299,5.62,50.69,40.88,88.11,82.15,60.52,2,44.97,70.78,70.91,9.0,36.8,At_Risk
S109300,7.55,77.37,37.24,79.38,50.6,62.22,0,31.63,58.84,77.59,17.0,59.17,Average
S109301,8.1,80.96,19.94,57.93,45.15,62.83,0,44.14,78.51,63.55,62.0,64.22,Average
S109302,7.69,74.29,26.5,96.81,68.67,77.53,2,65.69,79.48,71.82,304.0,63.27,Average
S109303,4.7,43.81,38.33,46.96,76.28,72.27,2,40.48,50.7,100.0,107.0,42.53,At_Risk
S109304,8.29,82.2,50.0,74.14,47.75,59.21,0,37.91,70.15,81.33,137.0,67.27,Average
S109305,8.22,79.65,44.74,57.66,69.83,80.21,3,50.05,48.46,87.28,106.0,48.04,At_Risk
S109306,8.08,77.71,47.62,47.69,41.68,47.8,1,31.31,73.61,79.61,7.0,47.05,At_Risk
S109307,7.48,0.7528,37.72,52.99,81.97,78.57,1,44.82,50.77,80.98,28.0,63.92,Average
S109308,7.29,74.93,37.66,69.26,55.86,74.46,2,48.88,55.11,82.02,62.0,40.47,At_Risk
S109309,8.34,74.24,26.73,75.25,62.38,54.87,0,21.21,45.68,76.39,5.0,44.55,At_Risk
S109310,9.5,86.05,42.61,85.88,78.83,70.84,2,57.66,80.18,88.9,41.0,82.76,Good
S109311,5.76,51.61,34.41,92.14,77.34,54.26,2,31.26,58.85,69.26,19.0,55.97,Average
S109312,8.4,73.81,40.54,74.17,72.58,73.93,3,63.62,93.68,57.75,84.0,70.93,Good
S109313,6.89,65.18,35.25,63.35,81.47,47.27,1,40.73,86.18,82.95,8.0,27.29,At_Risk
S109314,6.83,67.3,37.23,85.59,71.54,74.09,2,64.68,89.81,96.77,124.0,72.54,Good
S109315,5.0,47.44,34.3,60.78,88.16,40.68,2,13.55,59.31,70.26,68.0,29.67,At_Risk
S109316,6.63,60.85,36.8,46.07,37.63,74.11,1,43.16,51.34,91.77,37.0,40.04,At_Risk
S109317,5.7,58.69,43.0,84.09,64.05,52.29,3,45.42,93.81,90.09,12.0,42.17,At_Risk
S109318,6.4,61%,24.87,89.86,63.37,70.61,2,54.77,82.77,100.0,89.0,62.7,Average
S109319,5.57,54.31,23.06,57.67,61.5,80.68,1,59.97,75.48,100.0,146.0,30.89,At_Risk
S109320,6.42,65.57,38.41,99.41,72.96,52.5,0,33.81,79.57,88.7,151.0,67.87,Average
S109321,6.47,61%,46.52,78.75,68.42,34.03,3,27.16,98.05,78.2,,33.88,At_Risk
S109322,7.13,75.94,48.54,76.51,78.2,49.45,0,36.11,70.27,55.75,314.0,62.73,Average
S109323,4.9,44.77,25.2,62.25,46.06,61.3,2,42.57,79.28,94.65,31.0,14.67,At_Risk
S109324,5.12,56.64,31.78,85.26,100.0,52.12,3,46.29,88.35,96.97,22.0,34.92,At_Risk
S109325,7.47,67.1%,23.17,47.13,58.74,43.67,2,21.81,70.91,76.14,37.0,19.66,At_Risk
S109326,5.96,58.72,30.6,64.9,69.59,53.51,1,26.41,58.77,85.28,44.0,33.79,At_Risk
S109327,8.4,77.2,43.98,,61.7,83.07,2,71.94,81.84,64.6,70.0,72.4,Good
S109328,7.29,73.76,34.9,50.37,66.3,86.86,2,67.45,74.65,71.03,64.0,59.56,Average
S109329,7.79,72.08,32.01,82.94,56.44,49.1,0,31.15,73.89,60.17,15.0,45.52,At_Risk
S109330,8.83,85.09,39.36,75.12,68.29,74.57,0,59.67,73.89,84.04,26.0,71.49,Good
S109331,6.6,60.07,28.64,,74.28,73.57,1,47.26,67.08,74.01,108.0,54.39,Average
S109332,6.25,63%,47.74,65.83,26.57,55.3,3,27.39,58.44,98.75,19.0,32.74,At_Risk
S109333,8.13,74.64,35.06,84.78,59.74,97.72,2,84.95,80.79,83.52,95.0,66.74,Average
S109334,7.66,79.53,31.79,71.16,59.13,65.81,0,31.11,53.52,85.3,113.0,47.88,At_Risk
S109335,6.76,60.2,39.69,62.92,100.0,68.75,0,49.43,69.79,80.17,112.0,63.46,Average
S109336,8.81,78%,42.51,60.42,78.76,44.37,1,10.5,45.2,100.0,108.0,66.42,Average
S109337,6.72,67.68,47.77,40.26,89.0,75.48,1,67.85,82.11,100.0,24.0,61.61,Average
S109338,7.04,64.54,33.32,87.47,73.93,43.93,1,13.83,59.56,77.43,44.0,66.58,Average
S109339,7.03,66.73,43.69,85.76,66.32,70.18,1,47.74,61.76,84.48,51.0,66.92,Average
S109340,5.79,53.67,35.81,100.0,70.83,60.72,0,27.05,61.01,100.0,236.0,58.78,Average
S109341,7.1,62.2%,30.11,64.98,82.97,58.97,2,34.52,70.39,62.36,32.0,44.12,At_Risk
S109342,8.82,83.44,28.79,60.0,93.0,58.78,1,33.2,65.13,84.53,223.0,84.6,Good
S109343,7.58,77.06,26.22,44.48,69.83,85.98,2,61.7,54.1,74.75,165.0,38.84,At_Risk
S109344,7.04,70.9,29.07,84.4,55.03,80.16,1,70.16,82.7,100.0,116.0,55.97,Average
S109345,6.79,65.43,43.93,80.95,79.79,78.87,1,55.57,64.09,87.96,93.0,65.15,Average
S109346,7.43,75%,40.65,93.28,51.35,67.13,1,50.0,67.95,53.93,55.0,49.46,At_Risk
S109347,7.97,71.52,25.07,56.25,71.25,55.81,2,29.13,62.35,73.76,10.0,44.34,At_Risk
S109348,7.79,72.72,21.03,80.75,75.9,60.28,2,45.04,74.66,100.0,53.0,53.28,Average
S109349,6.57,63.98,26.1,62.17,63.27,59.06,3,31.53,68.34,93.38,2.0,39.54,At_Risk
S109350,7.42,69.99,28.79,90.16,50.52,72.24,0,38.45,44.62,64.36,54.0,40.66,At_Risk
S109351,7.62,71.44,32.57,78.04,57.73,72.1,4,63.55,97.03,65.32,80.0,40.18,At_Risk
S109352,5.69,49.26,44.38,46.66,59.94,68.16,2,47.11,62.92,81.17,41.0,21.61,At_Risk
S109353,7.22,60%,30.62,68.03,48.14,80.24,2,55.74,58.92,79.18,11.0,37.26,At_Risk
S109354,4.19,43.08,48.44,40.78,58.82,64.45,2,47.14,79.38,76.15,95.0,18.65,At_Risk
S109355,7.63,73.43,21.56,52.55,41.77,74.19,3,44.93,61.05,73.95,148.0,55.08,Average
S109356,7.86,78.26,32.21,53.46,74.46,51.61,0,20.16,51.48,71.18,82.0,58.11,Average
S109357,7.97,74.0%,41.28,60.39,70.33,93.19,2,72.09,67.2,100.0,69.0,74.81,Good
S109358,6.49,58.77,41.78,66.06,69.25,80.68,2,62.18,68.97,74.51,44.0,38.33,At_Risk
S109359,7.4,70.34,32.31,72.47,58.83,57.76,2,30.75,56.98,70.11,89.0,44.0,At_Risk
S109360,8.85,87.5,43.01,71.72,60.97,79.61,2,71.02,92.35,87.59,30.0,73.23,Good
S109361,8.84,83.03,41.5,69.64,51.74,78.98,1,55.89,71.56,78.48,,81.39,Good
S109362,6.96,69%,29.54,74.99,73.08,46.13,0,33.69,87.44,66.18,32.0,56.66,Average
S109363,7.18,64.2,37.52,51.25,43.27,81.21,0,47.57,54.21,76.25,77.0,48.67,At_Risk
S109364,8.44,79.57,40.63,71.1,66.34,54.26,2,31.65,70.42,79.1,50.0,62.33,Average
S109365,5.05,47.68,30.12,91.52,54.86,75.9,2,44.31,56.19,86.45,21.0,11.56,At_Risk
S109366,6.58,67.42,48.55,67.51,93.12,91.05,1,77.36,70.93,84.7,25.0,79.06,Good
