student_id,previous_cgpa,previous_semester_percentage,previous_internal_marks,previous_assignment_score,previous_midterm_score,attendance_percentage,study_hours_per_week,assignment_completion_rate,practice_questions,previous_subject_avg,weak_subject_count,lowest_subject_score,subject_consistency,sleep_hours,extracurricular_hours,stress_level,backlogs,failed_subjects,next_semester_marks,performance_band
S107642,6.42,62.9,29.15,81.22,68.96,67.1,13.1,66.98,49,55.33,1,28.94,60.65,7.06,0.2,7.13,1,0,35.81,At_Risk
S107643,7.01,72.28,29.36,95.0,71.38,87.23,22.61,54.74,2,84.13,0,77.11,87.12,5.2,2.59,3.84,2,1,59.12,Average
S107644,8.23,79.05,28.25,83.23,73.75,67.61,11.2,81.91,30,74.17,2,52.57,70.95,6.99,0.12,5.83,1,0,55.93,Average
S107645,6.28,59.22,39.54,93.05,89.45,100.0,22.62,68.26,99,97.52,0,86.88,86.78,7.22,2.53,6.74,3,0,72.47,Good
S107646,4.57,44.14,22.34,31.25,72.46,85.78,15.92,86.77,46,69.98,3,54.88,65.1,8.33,0.11,6.92,1,1,19.76,At_Risk
S107647,9.66,92.0,28.86,78.94,64.55,88.09,12.82,97.41,139,66.59,3,45.51,75.31,4.16,8.41,4.88,0,0,67.67,Average
S107648,5.7,59.17,37.32,73.96,81.15,75.94,13.43,93.95,49,63.69,4,48.89,83.1,8.01,0.38,4.5,0,0,43.13,At_Risk
S107649,5.62,54.66,25.37,85.41,71.89,85.29,5.28,81.81,167,64.31,0,35.74,62.45,4.68,5.14,8.62,1,0,40.0,At_Risk
S107650,8.43,77.95,29.72,53.12,100.0,62.97,12.47,81.17,40,87.76,0,81.61,94.19,5.07,1.87,5.57,1,2,65.1,Average
S107651,6.5,65.94,17.31,62.41,69.66,66.29,7.14,79.86,36,60.67,2,43.86,76.4,4.87,1.41,5.45,0,0,38.04,At_Risk
S107652,6.92,70.64,39.85,83.51,84.8,74.31,16.85,100.0,24,73.94,2,47.32,52.64,8.4,0.62,5.25,2,0,58.9,Average
S107653,7.63,67.11,29.5,54.1,79.11,96.21,21.3,71.26,50,63.49,0,29.03,50.83,5.89,1.32,6.35,1,0,55.79,Average
S107654,8.41,86.01,26.21,73.63,32.2,90.08,18.2,81.19,142,51.12,2,29.54,70.43,6.92,2.24,6.43,0,0,56.91,Average
S107655,6.57,63.84,24.64,69.75,53.21,51.16,10.01,77.29,100,72.23,0,41.93,61.24,5.52,5.83,9.38,2,0,24.59,At_Risk
S107656,8.98,86.4,31.65,67.06,57.97,66.17,13.14,68.25,15,47.89,1,28.15,73.36,7.42,3.2,4.72,0,0,71.01,Good
S107657,4.22,44.15,22.36,78.59,41.01,76.96,16.94,74.3,208,71.21,0,36.23,57.14,7.78,1.68,3.48,1,1,33.06,At_Risk
S107658,7.99,73.62,50.0,53.27,58.68,93.08,17.31,80.42,47,62.08,1,30.42,47.24,7.97,3.04,5.31,1,1,65.79,Average
S107659,5.91,59.95,15.92,58.3,43.06,80.93,26.46,62.23,20,62.91,0,38.66,76.87,7.07,1.67,8.25,2,0,32.06,At_Risk
S107660,8.78,81.94,31.4,67.91,47.25,47.55,19.36,100.0,224,66.36,0,45.21,62.92,6.9,1.29,3.96,1,0,58.51,Average
S107661,7.18,62.35,35.86,51.98,68.87,63.93,16.04,90.89,46,68.3,1,35.41,47.27,5.87,4.3,4.97,0,1,41.19,At_Risk
S107662,6.13,54.2,28.8,88.46,95.71,86.64,15.73,96.38,15,65.33,2,39.93,66.08,8.05,8.78,8.48,1,1,28.79,At_Risk
S107663,7.86,76.95,36.7,58.02,43.2,80.45,12.56,77.58,139,74.82,2,43.03,51.26,6.9,1.87,7.66,0,0,52.29,Average
S107664,8.16,73.75,28.6,81.79,45.55,79.62,15.0,75.3,56,68.09,0,49.44,84.08,8.34,3.77,4.65,0,1,62.52,Average
S107665,7.83,80.87,47.24,56.87,56.48,91.34,20.02,76.79,18,100.0,1,81.67,72.85,5.08,5.92,5.27,0,0,80.08,Good
S107666,5.66,58.54,26.05,80.56,62.65,73.85,10.05,69.55,91,53.68,3,19.46,49.83,4.94,1.05,3.93,0,0,26.73,At_Risk
S107667,6.37,65.86,16.19,45.87,40.33,86.39,17.87,99.5,321,53.37,1,23.19,57.41,7.02,4.57,4.76,0,0,40.28,At_Risk
S107668,6.99,66.95,24.61,91.13,53.81,97.7,14.24,100.0,7,62.99,1,41.81,68.63,7.28,2.72,8.37,0,1,51.96,Average
S107669,6.95,67.02,38.09,87.03,52.34,80.69,27.02,88.25,46,56.76,0,24.96,55.37,5.73,1.43,4.03,0,0,73.49,Good
S107670,7.97,70.98,34.06,61.71,70.09,67.27,17.07,100.0,58,83.59,2,76.03,81.95,7.8,2.85,3.56,0,0,74.83,Good
S107671,4.38,45.6,41.02,57.62,71.81,72.88,17.29,100.0,87,90.74,4,74.12,83.19,5.2,1.8,4.46,0,0,30.91,At_Risk
S107672,7.43,72.15,39.01,76.87,62.56,67.16,9.01,100.0,21,62.78,1,47.95,73.92,6.46,0.38,9.12,1,0,52.12,Average
S107673,6.62,65.19,29.91,47.11,58.96,51.11,25.25,72.96,16,74.69,5,43.23,46.09,7.51,1.34,8.66,1,0,35.91,At_Risk
S107674,5.91,62.9,31.09,70.52,53.64,68.51,18.55,43.72,108,73.33,1,54.23,68.07,8.07,1.02,5.94,0,0,40.64,At_Risk
S107675,6.03,54.91,31.92,57.89,65.83,85.63,24.55,91.14,89,62.08,0,43.04,80.16,6.4,6.21,7.25,0,0,59.71,Average
S107676,6.72,63.35,50.0,66.19,49.38,78.11,13.71,86.4,23,76.03,2,67.75,84.55,4.67,3.31,4.04,1,0,45.7,At_Risk
S107677,3.5,35.0,40.53,60.34,89.76,94.31,14.99,81.63,5,78.79,4,55.62,60.6,6.71,0.89,6.67,0,0,21.74,At_Risk
S107678,6.09,54.1,50.0,58.02,41.03,79.73,5.41,76.52,129,46.31,0,27.2,64.58,7.04,3.43,5.12,0,0,55.72,Average
S107679,5.86,54.93,41.73,95.57,54.5,88.6,27.91,100.0,92,52.66,0,43.03,80.74,7.31,4.68,9.82,1,0,65.17,Average
S107680,7.69,75.05,34.49,81.71,78.89,56.88,17.59,56.8,169,64.2,2,34.67,54.2,7.16,3.97,5.87,1,0,63.48,Average
S107681,5.95,55.25,26.85,47.8,58.62,72.74,27.99,100.0,6,63.83,1,40.78,62.52,6.77,7.14,8.61,0,0,39.62,At_Risk
S107682,6.72,69.08,36.61,56.86,75.75,74.77,12.56,100.0,53,69.01,3,35.83,53.99,8.47,5.68,2.84,2,1,38.62,At_Risk
S107683,9.0,79.5,34.51,82.86,92.48,68.09,18.3,82.25,14,56.05,0,35.87,68.39,8.36,5.63,6.66,1,0,74.32,Good
S107684,8.29,83.27,34.25,84.53,78.33,96.31,21.95,84.26,90,54.48,2,30.62,59.68,4.84,0.35,6.88,1,1,58.57,Average
S107685,8.17,80.29,33.33,49.22,45.77,54.84,17.31,62.21,23,63.3,3,47.79,83.0,6.63,3.75,6.47,2,0,36.76,At_Risk
S107686,6.35,58.05,18.58,80.48,46.53,76.63,12.67,95.07,24,52.82,0,31.97,66.66,4.82,4.12,4.53,1,0,38.81,At_Risk
S107687,7.71,69.51,45.09,73.98,62.0,91.59,11.68,99.07,100,83.54,0,68.21,80.12,3.84,6.4,5.78,0,1,72.41,Good
S107688,6.7,55.29,34.6,40.87,72.09,87.16,12.57,91.46,139,81.53,2,73.53,91.37,5.65,12.52,6.54,0,0,46.7,At_Risk
S107689,6.75,60.9,23.69,63.95,84.3,73.44,33.69,61.41,193,75.93,2,68.54,87.2,6.39,1.4,5.41,0,0,60.29,Average
S107690,7.53,75.75,38.85,67.96,52.44,67.2,10.65,55.86,7,81.26,1,66.04,76.41,5.36,1.79,5.03,0,0,56.37,Average
S107691,6.22,58.9,28.15,70.73,57.24,91.09,1.1,76.4,131,62.43,1,54.66,88.3,4.29,9.33,5.53,0,1,28.79,At_Risk
S107692,8.94,89.59,39.5,50.19,60.99,71.75,15.26,81.19,285,62.3,1,51.51,88.25,5.38,3.65,5.21,1,0,65.42,Average
S107693,6.79,62.04,42.05,58.55,60.67,68.03,15.17,95.23,4,73.22,2,63.18,80.46,8.28,4.77,6.85,1,2,38.92,At_Risk
S107694,7.8,76.97,43.16,60.66,88.93,90.0,12.8,76.39,194,78.08,1,50.87,57.32,7.23,1.41,5.29,0,1,69.4,Average
S107695,8.89,81.61,33.71,61.96,63.34,81.69,10.65,95.94,246,72.7,0,53.97,79.18,6.5,7.69,2.92,1,1,78.85,Good
S107696,8.34,75.38,31.69,62.22,67.45,73.78,13.08,96.94,17,71.81,1,65.04,91.23,6.47,0.58,2.41,0,0,54.63,Average
S107697,5.17,48.67,30.0,68.01,79.58,81.9,5.76,87.1,30,72.56,3,60.85,88.62,6.55,4.82,5.89,0,0,32.24,At_Risk
S107698,7.58,69.33,29.22,74.64,90.46,83.34,27.45,93.04,28,80.65,1,73.65,83.55,6.51,3.14,5.2,0,0,77.72,Good
S107699,8.11,70.84,34.86,96.61,64.44,77.36,16.72,73.76,239,82.18,1,70.67,91.13,7.27,3.35,3.21,2,1,66.69,Average
S107700,8.16,76.79,33.33,83.06,85.15,79.84,15.83,62.88,1,64.96,1,40.06,66.2,9.56,0.07,8.65,1,2,33.39,At_Risk
S107701,5.55,53.18,28.4,89.75,94.24,52.05,22.36,71.47,65,76.15,0,47.3,60.91,3.86,2.33,5.01,1,1,37.41,At_Risk
S107702,6.15,63.46,25.85,62.79,63.23,76.73,33.97,67.51,69,40.46,2,10.47,50.57,4.8,6.45,3.49,1,0,61.33,Average
S107703,8.29,82.53,34.13,54.94,55.98,70.32,12.19,98.16,84,46.44,2,36.67,90.86,7.02,0.11,2.15,1,0,68.6,Average
S107704,6.01,61.97,31.53,82.02,99.99,68.41,17.15,92.94,20,63.44,0,37.58,54.31,6.29,12.04,4.47,1,0,54.93,Average
S107705,6.61,65.68,25.87,69.76,82.94,69.78,20.61,49.54,51,59.72,1,51.27,88.78,6.68,1.1,4.48,0,1,58.89,Average
S107706,9.05,87.29,41.64,80.95,65.2,72.04,19.84,82.68,43,90.79,5,56.98,48.99,4.02,4.3,5.65,1,0,52.0,Average
S107707,6.94,60.99,49.18,56.77,75.4,74.43,21.33,53.21,42,64.15,2,46.94,78.42,4.96,3.91,8.89,0,2,33.8,At_Risk
S107708,6.06,58.12,42.7,79.73,48.28,79.99,21.42,63.74,33,72.83,3,66.77,92.33,6.64,3.98,3.71,0,0,46.67,At_Risk
S107709,5.86,58.05,29.24,67.37,82.75,69.2,12.12,92.48,230,70.74,3,61.67,92.22,5.8,0.18,5.73,1,0,43.15,At_Risk
S107710,7.43,76.44,34.6,63.09,36.2,84.22,23.37,54.14,84,49.73,0,19.62,59.43,5.86,6.86,4.98,1,0,54.51,Average
S107711,5.27,52.78,47.32,64.5,82.13,86.83,14.22,59.54,114,71.77,0,56.54,84.86,5.2,9.61,8.19,0,0,57.17,Average
S107712,6.68,68.41,25.61,77.36,53.45,86.71,16.97,64.64,31,68.43,3,62.79,92.45,6.24,4.67,5.96,0,0,40.3,At_Risk
S107713,7.43,66.49,41.26,81.61,38.54,89.22,19.3,56.23,0,88.34,3,64.55,60.65,5.0,9.16,7.91,2,0,44.92,At_Risk
S107714,8.69,81.24,23.42,64.5,32.98,71.18,10.02,58.7,243,60.8,3,26.68,51.32,5.01,0.35,3.5,1,0,49.08,At_Risk
S107715,7.87,76.46,48.47,75.16,57.38,74.75,18.04,79.16,167,76.09,3,70.11,86.06,7.15,7.81,9.29,2,1,46.25,At_Risk
S107716,6.07,62.33,31.56,75.11,76.38,80.96,19.34,54.73,49,75.54,0,49.4,64.21,6.62,1.34,4.2,1,0,53.32,Average
S107717,8.53,80.47,50.0,81.08,42.76,72.9,1.75,76.26,39,57.01,2,34.11,72.83,7.33,15.06,9.08,3,0,41.61,At_Risk
S107718,6.61,62.47,48.82,84.8,45.23,64.1,24.81,80.14,47,37.5,1,32.3,86.47,5.95,3.26,1.0,1,0,58.11,Average
S107719,5.39,53.99,34.15,97.17,57.09,71.97,9.27,91.28,25,68.47,3,47.09,75.16,7.33,2.96,7.46,0,0,32.1,At_Risk
S107720,6.78,59.87,29.24,63.02,77.92,97.62,16.91,93.94,76,84.22,1,74.41,82.12,9.26,5.79,7.73,2,0,52.33,Average
S107721,8.87,90.69,36.56,91.9,79.92,69.08,25.7,59.36,291,72.03,1,43.0,48.37,5.52,3.57,6.59,0,0,87.48,Excellent
S107722,7.21,65.02,33.56,71.76,67.24,68.48,19.58,60.14,6,79.88,3,65.03,73.65,5.44,5.47,6.91,0,0,42.86,At_Risk
S107723,7.02,58.98,31.79,53.58,80.73,71.44,22.28,59.31,125,59.77,2,48.25,92.4,7.2,1.68,2.77,1,1,56.54,Average
S107724,9.13,86.76,21.74,60.24,76.0,84.68,22.77,91.86,5,78.01,2,61.39,71.54,6.59,5.44,6.75,0,0,56.07,Average
S107725,5.14,55.62,30.88,76.99,58.33,82.18,11.55,85.18,157,44.59,5,15.89,45.53,6.72,4.36,3.28,0,0,30.14,At_Risk
S107726,5.33,52.97,26.12,80.86,79.55,86.47,7.74,74.7,13,75.52,2,62.84,75.05,9.35,11.62,4.42,1,0,42.76,At_Risk
S107727,4.9,49.55,39.41,54.76,44.45,100.0,17.91,62.12,55,46.43,0,25.36,73.15,7.13,4.47,6.05,2,0,36.2,At_Risk
S107728,7.48,71.27,42.93,58.54,72.78,87.85,19.99,82.33,57,75.77,1,50.03,65.78,6.26,1.15,5.93,1,0,62.88,Average
S107729,7.22,67.95,40.93,62.0,46.34,88.79,22.73,100.0,80,60.73,1,46.75,76.67,5.75,1.93,6.31,2,0,53.44,Average
S107730,9.01,79.37,37.74,57.05,67.28,100.0,20.47,99.56,74,79.01,1,54.76,66.61,5.49,4.26,5.66,0,0,63.84,Average
S107731,7.32,60.47,28.18,41.8,84.5,83.87,11.56,57.9,97,67.49,0,33.92,52.35,5.62,1.05,5.91,0,1,46.1,At_Risk
S107732,6.47,62.29,36.64,36.71,68.41,73.3,21.16,96.07,151,82.28,0,60.98,65.92,6.52,2.06,6.47,0,0,62.93,Average
S107733,7.0,71.77,41.34,64.27,64.8,74.37,0.29,57.7,3,73.66,0,63.35,90.61,5.43,2.7,6.45,1,0,35.78,At_Risk
S107734,7.15,69.33,30.31,73.78,68.62,90.68,23.91,73.97,107,69.16,3,45.04,61.56,7.84,1.63,5.44,0,0,64.74,Average
S107735,4.83,48.35,35.95,79.83,75.61,62.98,8.77,72.2,4,83.41,0,49.04,48.47,5.36,3.13,5.36,0,0,32.02,At_Risk
S107736,10.0,100.0,33.84,49.56,99.14,54.64,8.63,83.99,126,73.82,2,46.1,52.51,6.23,15.24,3.34,0,0,93.8,Excellent
S107737,7.68,74.24,48.3,49.82,75.44,68.15,32.42,64.96,126,90.6,1,78.87,83.78,8.16,1.24,6.18,0,0,80.12,Good
S107738,7.27,68.6,41.81,62.08,56.96,87.84,15.4,81.54,17,67.57,2,51.43,80.41,5.71,1.36,9.6,1,0,44.97,At_Risk
S107739,7.8,70.82,39.87,70.05,61.66,85.11,13.21,63.79,19,65.27,3,57.33,86.38,6.94,2.32,6.38,0,0,44.67,At_Risk
S107740,7.92,83.35,21.27,85.13,50.58,76.08,6.93,82.58,7,56.32,0,36.47,68.73,6.53,0.32,5.72,0,0,43.57,At_Risk
S107741,6.82,66.87,36.38,80.77,45.17,90.83,18.1,60.24,22,60.76,4,45.99,66.56,4.8,2.73,1.14,0,0,47.01,At_Risk
S107742,6.18,54.93,33.76,64.48,26.08,85.3,20.55,74.03,55,64.9,1,43.28,72.44,6.83,0.16,4.49,1,0,38.8,At_Risk
S107743,7.78,69.22,33.69,75.4,57.61,82.13,12.54,80.06,39,59.02,3,49.48,82.91,6.42,2.93,7.08,0,2,33.88,At_Risk
S107744,7.5,76.28,22.49,57.35,42.53,77.79,0.0,76.25,20,76.3,0,41.81,44.41,7.82,3.39,5.8,0,0,49.46,At_Risk
S107745,5.95,52.35,26.3,71.12,66.55,88.76,26.39,92.67,78,51.67,1,35.75,73.02,7.51,4.1,6.5,1,0,46.34,At_Risk
S107746,8.84,91.44,34.46,69.06,56.85,87.06,12.98,46.12,59,56.74,3,36.31,61.32,8.03,10.69,6.37,0,0,59.9,Average
S107747,7.38,59.1,43.91,91.06,47.63,74.72,12.82,82.62,11,40.27,3,5.29,46.22,6.47,1.72,6.14,0,0,37.43,At_Risk
S107748,7.95,81.2,30.28,77.4,31.34,87.76,14.75,67.55,31,59.03,1,43.87,71.36,5.95,6.14,5.12,0,0,67.18,Average
S107749,8.81,85.64,31.8,58.44,59.41,70.16,9.36,88.86,226,83.83,1,67.69,73.82,5.11,6.31,6.72,0,0,59.52,Average
S107750,7.03,67.24,49.25,58.59,36.96,80.82,23.92,80.46,90,61.31,2,32.19,58.34,6.51,1.21,3.37,3,0,61.56,Average
S107751,7.41,69.71,32.63,65.0,76.3,82.8,20.09,96.32,241,57.09,2,49.87,86.69,9.16,0.59,3.09,1,0,72.2,Good
S107752,8.05,84.07,33.97,46.53,69.08,73.98,18.41,76.51,49,58.31,1,45.43,77.96,5.13,0.68,5.13,0,0,55.73,Average
S107753,6.06,60.38,34.08,66.55,61.37,79.61,31.18,98.51,2,72.55,1,52.83,80.14,7.2,4.14,8.15,2,0,46.97,At_Risk
S107754,7.07,63.55,24.24,67.85,88.21,85.3,10.12,82.35,126,84.61,4,62.38,60.3,8.53,3.76,5.52,2,0,32.52,At_Risk
S107755,7.16,61.17,39.57,77.0,65.16,65.01,23.94,60.6,8,79.36,3,49.58,53.71,7.3,1.49,3.99,0,1,44.11,At_Risk
S107756,5.76,55.4,29.78,79.18,71.18,80.21,0.0,67.8,229,50.8,0,23.29,61.37,8.17,2.15,5.41,1,0,35.95,At_Risk
S107757,10.0,95.0,34.76,71.48,76.0,100.0,19.51,71.2,29,86.12,3,59.53,64.57,8.07,1.33,1.77,1,0,86.62,Excellent
S107758,5.17,43.04,38.55,45.55,56.73,68.08,30.81,81.72,86,81.23,2,64.64,68.87,6.23,0.84,5.06,0,0,46.43,At_Risk
S107759,5.31,50.25,50.0,51.68,56.82,90.36,7.65,93.5,150,74.13,1,39.96,50.84,6.66,0.72,3.94,0,0,51.65,Average
S107760,8.71,80.43,24.46,60.92,65.66,76.85,26.51,89.16,49,53.28,0,23.36,53.15,8.02,2.42,1.18,0,0,73.98,Good
S107761,7.93,75.35,41.92,79.78,43.46,92.2,5.32,89.97,45,56.25,4,37.11,78.53,6.52,6.25,2.32,0,0,57.88,Average
S107762,5.67,56.73,41.95,79.28,93.57,69.32,29.55,68.8,16,58.03,0,42.76,78.96,5.89,6.18,6.04,1,0,62.63,Average
S107763,7.79,79.97,29.89,66.26,67.57,78.07,11.78,93.24,104,61.03,3,55.95,93.58,7.25,19.53,4.91,0,0,61.66,Average
S107764,8.91,88.26,39.8,100.0,61.78,100.0,9.82,81.56,33,70.5,2,53.89,83.42,7.23,13.9,9.72,3,0,63.01,Average
S107765,6.96,63.24,48.15,93.42,98.37,75.92,11.25,91.92,79,32.53,1,25.91,90.07,6.27,3.06,6.93,1,0,61.4,Average
S107766,10.0,96.48,28.88,88.6,47.38,85.6,15.22,57.84,23,51.32,3,37.17,74.75,7.03,0.36,5.03,0,0,68.2,Average
S107767,4.76,45.46,36.93,80.51,89.58,85.13,13.94,86.79,107,65.01,1,54.1,77.0,4.86,0.7,3.09,0,1,42.84,At_Risk
S107768,7.9,69.74,38.24,76.88,78.01,53.66,14.63,70.84,95,80.81,3,66.0,74.36,4.89,9.23,4.88,0,0,55.37,Average
S107769,8.52,82.5,39.27,75.78,82.87,83.35,17.21,61.02,1,64.02,1,57.18,95.6,6.34,2.45,9.16,0,0,59.54,Average
S107770,8.16,84.93,41.15,42.92,62.19,63.15,16.68,89.7,9,70.43,1,42.14,53.31,5.71,6.35,5.61,0,0,67.34,Average
S107771,6.73,64.11,36.33,54.23,65.89,85.59,15.04,73.56,7,82.28,1,74.64,88.89,6.21,3.78,4.32,1,1,49.2,At_Risk
S107772,6.62,56.54,39.11,66.67,59.51,79.41,11.9,87.96,3,57.64,4,31.1,57.52,8.49,4.71,5.49,0,0,29.47,At_Risk
S107773,7.58,72.11,27.71,71.92,80.94,64.62,18.0,65.33,5,54.88,2,21.82,51.8,5.46,11.08,3.95,1,0,50.5,Average
S107774,8.06,71.72,36.31,68.13,71.27,63.71,17.63,100.0,31,53.63,0,33.93,68.89,5.03,2.29,6.63,1,0,63.71,Average
S107775,7.78,77.39,31.19,74.08,56.06,77.13,17.3,78.21,116,64.39,0,35.84,53.3,5.76,1.88,4.99,0,1,56.07,Average
S107776,8.35,81.44,25.16,38.45,56.8,100.0,14.99,72.96,61,59.53,3,26.22,45.99,8.77,1.37,8.47,1,0,39.32,At_Risk
S107777,5.68,53.23,30.93,77.58,64.76,97.48,10.15,94.85,9,89.6,0,68.44,72.4,6.69,6.3,4.61,0,0,66.57,Average
S107778,6.7,62.36,37.16,70.93,59.68,82.31,15.52,78.71,4,71.16,4,58.24,79.92,6.37,0.79,3.72,2,1,26.76,At_Risk
S107779,5.78,54.04,38.49,67.19,88.07,84.18,13.06,100.0,9,76.76,3,71.12,95.47,6.91,12.52,2.39,0,0,69.22,Average
S107780,6.5,61.76,24.85,83.91,77.93,85.22,0.54,97.48,37,56.89,3,38.88,69.21,5.55,16.08,10.0,4,0,7.36,At_Risk
S107781,8.32,75.95,27.5,54.32,77.9,71.59,22.0,72.9,29,67.36,1,57.75,88.6,4.67,1.89,3.71,2,0,57.48,Average
S107782,7.14,62.28,40.8,66.45,68.74,69.69,16.82,81.11,99,64.01,1,33.36,49.75,6.34,9.88,5.24,0,1,46.05,At_Risk
S107783,10.0,99.55,39.07,74.27,51.78,88.21,14.86,80.99,79,70.48,0,41.73,48.05,7.04,0.92,2.59,2,1,67.0,Average
S107784,7.25,67.35,42.1,57.2,76.14,70.78,18.67,64.17,167,72.97,1,45.94,58.34,7.52,5.33,4.4,0,0,57.79,Average
S107785,7.08,67.91,45.94,39.95,31.43,95.29,9.72,99.25,237,63.4,2,55.59,92.82,7.2,2.46,1.81,0,1,59.0,Average
S107786,7.14,68.95,39.3,52.7,67.78,61.76,24.52,73.56,0,65.29,2,40.86,66.77,5.25,6.61,2.7,1,0,49.54,At_Risk
S107787,6.17,59.91,31.68,69.03,52.01,67.18,23.45,76.29,21,82.67,0,68.32,74.77,5.25,12.26,9.32,0,0,43.51,At_Risk
S107788,6.92,61.09,35.92,66.26,50.77,94.99,6.87,83.28,6,56.08,1,36.48,72.46,6.05,3.18,5.13,0,0,38.6,At_Risk
S107789,8.47,73.72,48.28,69.73,57.59,74.56,10.57,66.27,29,77.36,2,43.24,49.82,5.63,2.07,4.18,0,3,49.92,At_Risk
S107790,7.15,65.55,50.0,60.11,63.66,76.53,19.73,83.17,73,71.78,0,63.98,86.24,6.4,0.33,7.62,0,1,58.36,Average
S107791,5.97,58.28,38.7,50.32,64.63,85.75,16.73,72.46,25,77.73,2,53.06,62.55,4.32,4.52,3.08,0,0,48.47,At_Risk
S107792,5.8,52.16,39.28,72.06,77.64,91.91,14.88,72.85,17,63.94,0,31.1,55.91,5.71,1.33,7.71,1,0,44.0,At_Risk
S107793,6.41,59.52,40.81,67.5,62.22,85.32,18.08,77.57,39,81.43,0,74.9,88.42,7.8,4.63,6.77,1,0,53.7,Average
S107794,7.1,75.92,35.19,79.57,63.37,81.45,1.9,68.98,1,59.71,2,36.08,60.65,6.47,1.29,7.45,0,1,33.46,At_Risk
S107795,8.55,73.86,44.31,58.78,42.67,87.61,8.55,56.53,290,74.51,2,51.78,67.18,6.65,5.56,5.79,1,0,65.96,Average
S107796,5.26,46.92,43.06,39.69,44.75,82.91,10.79,82.61,273,74.47,1,51.68,59.98,7.99,7.32,2.41,0,0,52.64,Average
S107797,6.58,70.14,37.84,30.93,69.59,91.02,20.34,45.66,12,70.03,1,56.77,79.14,6.41,1.18,4.25,2,1,40.13,At_Risk
S107798,7.19,68.1,32.46,63.98,75.09,100.0,0.0,46.2,17,81.34,1,54.69,62.18,7.28,10.59,4.34,0,1,47.8,At_Risk
S107799,4.62,41.03,22.83,71.92,60.83,84.06,16.27,80.67,67,82.36,0,51.9,55.05,7.17,2.39,7.44,0,1,36.29,At_Risk
S107800,5.92,60.88,40.86,66.52,79.93,67.68,12.36,77.27,30,76.89,0,62.72,77.36,8.18,0.44,5.15,0,0,53.22,Average
S107801,6.12,58.32,36.7,61.52,42.47,90.46,19.56,83.89,1,91.09,0,80.72,85.39,4.82,6.06,5.92,1,1,31.49,At_Risk
S107802,5.97,55.28,29.1,46.13,71.38,76.25,20.66,89.97,4,62.79,1,29.24,53.3,7.77,0.29,5.63,1,2,35.97,At_Risk
S107803,7.25,69.64,25.96,41.66,51.37,82.05,26.89,50.34,89,64.52,0,34.66,60.98,4.84,11.22,6.62,0,1,44.82,At_Risk
S107804,6.79,61.88,40.29,75.51,50.11,82.4,6.78,70.78,19,71.71,1,38.7,40.82,5.75,11.52,4.03,2,0,51.55,Average
S107805,6.28,55.57,22.19,66.59,52.76,71.02,9.25,73.28,62,65.72,1,56.85,80.84,6.08,3.97,4.03,3,0,28.35,At_Risk
S107806,7.56,71.33,37.4,64.55,63.71,73.55,15.34,84.68,26,63.26,0,31.99,49.49,7.18,8.71,2.86,0,0,57.24,Average
S107807,9.24,83.74,41.75,46.87,72.02,50.3,24.87,83.42,60,48.94,1,18.72,61.23,7.3,1.24,1.8,0,1,72.19,Good
S107808,9.13,86.79,39.4,55.51,70.81,76.78,18.06,73.92,500,78.12,0,59.54,72.44,8.36,1.01,5.47,2,0,71.75,Good
S107809,4.5,44.17,31.87,70.68,60.35,84.73,15.74,80.66,94,66.59,1,49.43,71.93,7.6,0.38,3.39,2,1,27.63,At_Risk
S107810,7.75,77.04,25.01,74.27,75.12,78.18,23.57,75.88,34,67.26,5,49.55,70.77,6.2,0.62,7.75,0,0,54.55,Average
S107811,6.77,68.81,39.7,67.54,91.99,72.48,12.22,66.31,269,54.77,2,31.75,63.67,7.91,5.0,4.06,1,0,68.81,Average
S107812,7.2,66.79,44.6,90.69,63.09,82.53,23.19,80.81,3,62.91,2,39.73,63.98,5.46,1.33,5.58,1,0,63.02,Average
S107813,6.48,63.58,30.42,61.37,66.52,66.69,27.15,47.84,15,71.08,4,41.91,55.41,6.5,15.26,6.89,0,3,39.17,At_Risk
S107814,7.15,69.92,39.06,89.3,55.21,65.3,13.93,83.68,55,52.33,2,36.44,74.77,6.53,3.31,7.93,1,1,33.55,At_Risk
S107815,7.2,69.68,47.65,73.25,58.73,84.31,4.15,100.0,28,65.82,2,59.78,92.61,6.69,1.08,8.16,0,1,53.74,Average
S107816,6.25,57.43,37.71,71.62,84.97,84.97,16.02,74.8,102,62.35,1,47.89,80.14,7.76,3.28,8.85,1,1,48.8,At_Risk
S107817,5.83,51.32,31.82,83.99,85.14,84.13,26.51,100.0,3,66.65,2,41.4,54.95,9.39,1.57,6.91,2,1,32.86,At_Risk
S107818,6.42,62.97,43.33,60.64,61.78,74.39,18.45,89.05,26,65.66,1,34.83,58.33,8.13,3.34,6.83,0,1,51.1,Average
S107819,7.3,62.57,29.1,65.06,72.84,91.12,5.37,100.0,155,50.5,0,37.13,82.87,6.27,4.61,6.22,1,0,44.34,At_Risk
S107820,7.78,72.83,24.61,51.65,79.73,64.51,23.89,85.79,41,79.03,3,52.38,58.09,6.17,8.06,5.64,0,1,48.81,At_Risk
S107821,8.11,66.82,41.5,84.03,57.86,74.44,20.57,88.27,18,35.96,1,17.95,71.65,5.82,0.61,9.06,1,1,50.23,Average
S107822,6.36,55.05,31.75,75.03,44.11,86.97,22.0,82.15,58,70.78,3,63.19,88.27,5.01,2.22,5.88,0,0,45.74,At_Risk
