student_id,hackathons_participated,preferred_domain,career_goal,submitted_at
S108183,1,Web Development,Job,2024-03-25 00:00:00
S108184,1,Web Development,Higher Studies,2023-12-20 00:00:00
S108185,0,Web Development,Job,2024-02-03 00:00:00
S108186,2,Core Engineering,Startup/Entrepreneurship,2023-12-12 00:00:00
S108187,1,Core Engineering,Job,2024-01-19 00:00:00
S108188,2,Cybersecurity,Job,2024-01-29 00:00:00
S108189,0,Product/Management,Job,2024-02-02 00:00:00
S108190,1,Product/Management,Higher Studies,2024-12-03 00:00:00
S108191,3,Product/Management,Job,2024-02-16 00:00:00
S108192,0,Web Development,Job,2024-01-28 00:00:00
S108193,0,Core Engineering,Higher Studies,2024-05-01 00:00:00
S108194,2,Web Development,Job,2024-02-03 00:00:00
S108195,0,Core Engineering,Startup/Entrepreneurship,2024-03-23 00:00:00
S108196,1,Product/Management,Startup/Entrepreneurship,2023-12-21 00:00:00
S108197,0,Product/Management,Job,2023-11-06 00:00:00
S108198,2,AI/ML,Job,2024-02-27 23:07:17
S108199,1,Core Engineering,Job,2024-04-12 00:00:00
S108200,0,Product/Management,Higher Studies,2023-11-21 00:00:00
S108201,2,Core Engineering,Job,2024-02-15 00:00:00
S108202,0,Cybersecurity,Job,2024-01-14 00:00:00
S108203,1,Cybersecurity,Job,2023-12-19 00:00:00
S108204,2,Product/Management,Job,2024-01-22 00:00:00
S108205,1,Cybersecurity,Job,2023-11-11 00:00:00
S108206,2,Web Development,Startup/Entrepreneurship,2023-12-20 08:12:15
S108207,2,Cybersecurity,Startup/Entrepreneurship,2023-12-18 00:00:00
S108208,2,Cybersecurity,Job,2024-11-04 00:00:00
S108209,4,Web Development,Startup/Entrepreneurship,2024-03-30 00:00:00
S108210,1,Web Development,Higher Studies,2024-12-04 00:00:00
S108211,1,Web Development,Job,2023-11-13 00:00:00
S108212,0,Core Engineering,Job,2024-02-08 13:55:19
S108213,1,Product/Management,Higher Studies,2023-11-09 00:00:00
S108214,2,Cybersecurity,Higher Studies,2023-11-16 00:00:00
S108215,0,Core Engineering,Job,2023-11-28 00:00:00
S108216,2,Product/Management,Job,2024-03-14 00:00:00
S108217,0,Core Engineering,Startup/Entrepreneurship,2023-11-11 00:00:00
S108218,1,Data Science,Job,2023-11-06 00:00:00
S108219,1,Web Development,Job,2024-01-03 00:00:00
S108220,1,Data Science,Job,2023-08-12 00:00:00
S108221,1,Web Development,Higher Studies,2024-03-25 00:00:00
S108222,2,Product/Management,Higher Studies,2024-05-02 00:00:00
S108223,0,Core Engineering,Job,2023-11-20 00:00:00
S108224,0,Web Development,Job,2024-12-04 00:00:00
S108225,1,AI/ML,Job,2024-03-15 00:00:00
S108226,0,Product/Management,Higher Studies,2023-12-16 00:00:00
S108227,1,Data Science,Higher Studies,2024-07-04 00:00:00
S108228,4,Core Engineering,Higher Studies,2023-12-15 00:00:00
S108229,0,Cybersecurity,Job,2024-01-02 00:00:00
S108230,2,Cybersecurity,Job,2024-03-17 00:00:00
S108231,1,Cybersecurity,Job,2024-03-20 00:00:00
S108232,0,Product/Management,Job,2024-04-05 00:00:00
S108233,0,Cybersecurity,Higher Studies,2024-02-15 00:00:00
S108234,1,Product/Management,Job,2024-02-23 00:00:00
S108235,0,Web Development,Job,2023-02-12 00:00:00
S108236,0,Core Engineering,Job,2024-03-21 00:00:00
S108237,1,Web Development,Higher Studies,2024-01-23 00:00:00
S108238,1,AI/ML,Job,2023-12-28 00:00:00
S108239,0,AI/ML,Higher Studies,2023-11-18 00:00:00
S108240,0,Product/Management,Higher Studies,2024-02-22 00:00:00
S108241,3,Data Science,Job,2024-01-27 00:00:00
S108242,0,Product/Management,Higher Studies,2024-01-02 00:00:00
S108243,0,Web Development,Higher Studies,2023-12-04 00:00:00
S108244,3,Web Development,Job,2024-01-16 00:00:00
S108245,2,Web Development,Job,2024-11-01 00:00:00
S108246,0,Core Engineering,Startup/Entrepreneurship,2023-12-07 00:00:00
S108247,0,Product/Management,Job,2024-03-06 00:00:00
S108248,1,Cybersecurity,Higher Studies,2024-02-25 00:00:00
S108249,5,Web Development,Job,2024-02-28 00:00:00
S108250,0,AI/ML,Job,2023-11-06 00:00:00
S108251,3,Core Engineering,Job,2024-03-25 00:00:00
S108252,0,Web Development,Job,2023-12-14 00:00:00
S108253,1,Data Science,Startup/Entrepreneurship,2024-01-20 00:00:00
S108254,2,Cybersecurity,Job,2024-02-18 00:00:00
S108255,0,Product/Management,Job,2024-12-04 00:00:00
S108256,2,Cybersecurity,Job,2024-01-25 00:00:00
S108257,1,Web Development,Startup/Entrepreneurship,2023-12-28 00:00:00
S108258,2,Core Engineering,Higher Studies,2024-03-29 00:00:00
S108259,4,AI/ML,Job,2024-01-06 00:00:00
S108260,0,Web Development,Job,2024-03-14 00:00:00
S108261,0,Core Engineering,Job,2024-02-19 00:00:00
S108262,3,AI/ML,Higher Studies,2024-04-04 00:00:00
S108263,0,Product/Management,Job,2024-04-03 02:47:16
S108264,0,AI/ML,Higher Studies,2024-02-09 00:00:00
S108265,0,Data Science,Job,2023-11-19 00:00:00
S108266,0,Cybersecurity,Job,2024-01-27 00:00:00
S108267,4,AI/ML,Higher Studies,2023-12-03 00:00:00
S108268,2,Core Engineering,Job,2024-04-05 00:00:00
S108269,1,Cybersecurity,Higher Studies,2023-12-31 15:57:25
S108270,0,Core Engineering,Job,2023-11-15 09:34:39
S108271,1,Core Engineering,Higher Studies,2024-03-13 00:00:00
S108272,0,Data Science,Higher Studies,2023-12-09 00:00:00
S108273,0,Web Development,Job,2024-01-05 00:00:00
S108274,0,Data Science,Job,2024-01-30 00:00:00
S108275,2,Core Engineering,Higher Studies,2024-01-02 00:00:00
S108276,3,Web Development,Job,2024-03-03 00:00:00
S108277,0,AI/ML,Higher Studies,2024-01-23 00:00:00
S108278,1,Core Engineering,Job,2024-02-25 00:00:00
S108279,1,Core Engineering,Job,2024-10-02 00:00:00
S108280,2,Product/Management,Higher Studies,2023-12-03 00:00:00
S108281,2,Product/Management,Job,2024-01-17 00:00:00
S108282,2,Core Engineering,Job,2024-03-17 03:18:39
S108283,3,AI/ML,Job,2023-11-18 20:07:34
S108284,1,Product/Management,Job,2024-02-13 00:00:00
S108285,0,AI/ML,Higher Studies,2024-03-12 00:00:00
S108286,3,Core Engineering,Job,2023-12-19 00:00:00
S108287,0,Core Engineering,Job,2024-04-07 00:00:00
S108288,1,AI/ML,Job,2024-04-01 00:00:00
S108289,3,Web Development,Job,2023-12-02 00:00:00
S108290,1,AI/ML,Job,2024-03-16 00:00:00
S108291,2,Data Science,Job,2024-04-10 00:00:00
S108292,0,AI/ML,Startup/Entrepreneurship,2024-10-01 00:00:00
S108293,1,AI/ML,Higher Studies,2024-01-18 00:00:00
S108294,2,Product/Management,Job,2024-08-04 00:00:00
S108295,0,Data Science,Job,2023-11-07 00:00:00
S108296,1,Product/Management,Job,2024-02-24 00:00:00
S108297,0,Product/Management,Job,2024-03-26 22:41:27
S108298,2,Core Engineering,Job,2023-11-14 00:00:00
S108299,1,Product/Management,Job,2023-12-18 00:00:00
S108300,3,Web Development,Higher Studies,2024-03-13 00:00:00
S108301,1,Product/Management,Job,2024-03-12 00:00:00
S108302,1,Product/Management,Job,2024-01-26 00:00:00
S108303,2,Web Development,Job,2023-12-16 00:00:00
S108304,0,Cybersecurity,Job,2024-03-08 00:00:00
S108305,1,AI/ML,Job,2024-02-24 00:00:00
S108306,2,Web Development,Job,2024-07-03 00:00:00
S108307,2,Product/Management,Startup/Entrepreneurship,2023-12-15 00:00:00
S108308,1,Cybersecurity,Startup/Entrepreneurship,2024-03-15 00:00:00
S108309,1,Core Engineering,Job,2024-03-23 00:00:00
S108310,1,Data Science,Job,2023-07-12 00:00:00
S108311,1,AI/ML,Job,2023-12-11 00:00:00
S108312,1,Web Development,Higher Studies,2024-11-03 00:00:00
S108313,1,Data Science,Higher Studies,2024-03-07 00:00:00
S108314,1,Core Engineering,Higher Studies,2024-02-27 00:00:00
S108315,0,AI/ML,Job,2024-02-15 00:00:00
S108316,3,AI/ML,Job,2024-01-01 00:00:00
S108317,2,Product/Management,Job,2024-01-29 00:00:00
S108318,1,Core Engineering,Job,2024-03-06 00:00:00
S108319,1,Cybersecurity,Job,2023-09-11 00:00:00
S108320,1,AI/ML,Startup/Entrepreneurship,2024-01-29 00:00:00
S108321,0,Core Engineering,Job,2024-01-30 00:00:00
S108322,1,Web Development,Job,2023-05-11 00:00:00
S108323,0,AI/ML,Job,2024-02-02 00:00:00
S108324,0,Web Development,Job,2024-02-19 00:00:00
S108325,1,Web Development,Job,2024-02-29 00:00:00
S108326,0,Product/Management,Job,2023-11-16 00:00:00
S108327,0,Product/Management,Higher Studies,2024-01-30 00:00:00
S108328,3,AI/ML,Higher Studies,2024-01-18 00:00:00
S108329,0,Data Science,Higher Studies,2023-12-06 00:00:00
S108330,1,Cybersecurity,Job,2024-04-06 00:00:00
S108331,2,AI/ML,Higher Studies,2023-11-29 00:00:00
S108332,2,Product/Management,Higher Studies,2023-01-12 00:00:00
S108333,1,Cybersecurity,Job,2023-12-21 00:00:00
S108334,3,Cybersecurity,Higher Studies,2024-02-29 00:00:00
S108335,2,Web Development,Job,2024-03-02 00:00:00
S108336,0,Cybersecurity,Job,2024-01-15 00:00:00
S108337,0,Data Science,Job,2023-12-30 00:00:00
S108338,0,Core Engineering,Higher Studies,2023-12-07 00:00:00
S108339,1,AI/ML,Job,2024-03-12 00:00:00
S108340,0,Web Development,Job,2023-11-11 00:00:00
S108341,0,AI/ML,Job,2024-03-23 00:00:00
S108342,2,Core Engineering,Higher Studies,2024-02-21 00:00:00
S108343,3,AI/ML,Job,2024-02-06 00:00:00
S108344,1,Product/Management,Higher Studies,2024-03-27 00:00:00
S108345,0,AI/ML,Job,2024-09-03 00:00:00
S108346,0,Web Development,Job,2024-03-29 00:00:00
S108347,0,Web Development,Job,2024-03-03 00:00:00
S108348,1,AI/ML,Job,2024-02-06 00:00:00
S108349,2,Web Development,Startup/Entrepreneurship,2024-03-30 00:00:00
S108350,0,Product/Management,Job,2024-01-19 00:00:00
S108351,1,Web Development,Job,2023-11-16 00:00:00
S108352,0,AI/ML,Job,2024-03-29 00:00:00
S108353,1,Web Development,Job,2024-01-30 00:00:00
S108354,2,Core Engineering,Higher Studies,2024-03-10 00:00:00
S108355,0,Core Engineering,Startup/Entrepreneurship,2024-01-22 00:00:00
S108356,2,AI/ML,Job,2023-11-20 00:00:00
S108357,4,Product/Management,Job,2023-12-17 00:00:00
S108358,0,Core Engineering,Higher Studies,2024-03-26 00:00:00
S108359,1,Core Engineering,Job,2024-07-02 00:00:00
S108360,2,Web Development,Startup/Entrepreneurship,2024-05-01 00:00:00
S108361,0,Core Engineering,Job,2024-01-15 00:00:00
S108362,2,AI/ML,Job,2024-03-27 00:00:00
S108363,0,Cybersecurity,Job,2024-01-15 00:00:00
S108364,0,AI/ML,Job,2023-11-19 00:00:00
S108365,3,Data Science,Higher Studies,2024-03-27 00:00:00
S108366,1,Product/Management,Job,2023-12-20 17:57:40
S108367,1,AI/ML,Job,2024-04-04 00:00:00
S108368,2,AI/ML,Higher Studies,2024-01-02 00:00:00
S108369,2,Product/Management,Higher Studies,2023-12-08 00:00:00
S108370,3,Data Science,Startup/Entrepreneurship,2023-05-12 00:00:00
S108371,2,Web Development,Startup/Entrepreneurship,2024-01-20 00:00:00
S108372,0,Cybersecurity,Job,2023-12-13 00:00:00
S108373,2,Web Development,Higher Studies,2023-12-14 00:00:00
S108374,1,Data Science,Higher Studies,2023-11-09 00:00:00
S108375,1,Data Science,Job,2024-02-28 00:00:00
S108376,0,Data Science,Job,2024-03-14 00:00:00
S108377,2,Core Engineering,Job,2023-11-17 00:00:00
S108378,3,Data Science,Startup/Entrepreneurship,2023-12-23 00:00:00
S108379,1,Cybersecurity,Startup/Entrepreneurship,2024-03-28 00:00:00
S108380,1,Product/Management,Job,2024-02-22 00:00:00
S108381,0,Data Science,Higher Studies,2024-02-05 00:00:00
S108382,0,Cybersecurity,Startup/Entrepreneurship,2024-01-14 00:00:00
S108383,0,Data Science,Job,2024-03-24 00:00:00
S108384,2,Cybersecurity,Higher Studies,2024-03-22 00:00:00
S108385,0,Web Development,Higher Studies,2024-03-22 00:00:00
S108386,2,Data Science,Job,2024-02-10 00:00:00
S108387,0,Product/Management,Job,2024-02-03 00:00:00
S108388,3,Web Development,Job,2024-03-03 00:00:00
S108389,1,Web Development,Higher Studies,2024-03-22 00:00:00
S108390,0,Data Science,Job,2023-12-06 00:00:00
S108391,0,Product/Management,Job,2024-01-27 00:00:00
S108392,1,Web Development,Startup/Entrepreneurship,2024-03-27 06:10:22
S108393,2,Product/Management,Job,2024-04-05 00:00:00
S108394,2,Web Development,Higher Studies,2024-01-25 00:00:00
S108395,0,Web Development,Startup/Entrepreneurship,2024-04-05 00:00:00
S108396,0,Product/Management,Job,2024-01-11 00:00:00
S108397,0,Cybersecurity,Higher Studies,2023-12-07 00:00:00
S108398,3,Cybersecurity,Higher Studies,2023-12-26 00:00:00
S108399,1,Product/Management,Job,2024-04-06 00:00:00
S108400,0,Cybersecurity,Higher Studies,2023-11-28 00:00:00
S108401,0,Product/Management,Job,2024-01-25 00:00:00
S108402,4,Core Engineering,Job,2023-11-16 12:55:04
S108403,1,Cybersecurity,Job,2024-02-21 00:00:00
S108404,0,Core Engineering,Job,2024-01-02 00:00:00
S108405,1,Product/Management,Higher Studies,2023-12-14 00:00:00
S108406,1,AI/ML,Higher Studies,2023-12-18 00:00:00
S108407,1,AI/ML,Job,2024-02-23 00:00:00
S108408,2,Web Development,Startup/Entrepreneurship,2024-02-20 00:00:00
S108409,1,Web Development,Higher Studies,2023-11-17 00:00:00
S108410,1,Cybersecurity,Job,2023-12-10 00:33:58
S108411,4,Product/Management,Job,2024-02-01 00:00:00
S108412,2,Data Science,Job,2024-01-05 00:00:00
S108413,0,Core Engineering,Job,2024-03-18 00:00:00
S108414,0,Web Development,Job,2024-03-02 00:00:00
S108415,0,AI/ML,Job,2023-11-25 00:00:00
S108416,1,Cybersecurity,Job,2023-11-12 21:34:38
S108417,1,Web Development,Startup/Entrepreneurship,2023-12-05 00:00:00
S108418,0,Web Development,Job,2023-12-14 00:00:00
S108419,0,Data Science,Higher Studies,2024-02-21 00:00:00
S108420,2,Product/Management,Higher Studies,2024-01-23 03:48:03
S108421,1,Product/Management,Job,2024-02-25 00:00:00
S108422,0,Cybersecurity,Job,2023-02-11 00:00:00
S108423,2,Data Science,Job,2024-03-09 00:00:00
S108424,1,AI/ML,Job,2024-01-18 00:00:00
S108425,1,AI/ML,Job,2024-01-18 00:00:00
S108426,0,Data Science,Job,2024-01-21 00:00:00
S108427,2,Data Science,Higher Studies,2024-01-13 00:00:00
S108428,2,Cybersecurity,Job,2024-04-09 00:00:00
S108429,2,Cybersecurity,Startup/Entrepreneurship,2023-12-03 00:00:00
S108430,1,Product/Management,Higher Studies,2024-03-15 00:00:00
S108431,0,AI/ML,Job,2024-03-12 00:00:00
S108432,2,AI/ML,Job,2024-02-27 00:00:00
S108433,3,Data Science,Higher Studies,2024-02-20 00:00:00
S108434,2,Cybersecurity,Job,2024-02-15 00:00:00
S108435,1,AI/ML,Job,2024-04-08 00:00:00
S108436,0,Core Engineering,Job,2023-12-11 00:00:00
S108437,1,Product/Management,Startup/Entrepreneurship,2024-03-29 00:00:00
S108438,1,Core Engineering,Job,2024-04-02 00:00:00
S108439,1,Product/Management,Job,2024-02-14 00:00:00
S108440,1,Product/Management,Job,2023-12-09 00:00:00
S108441,1,Cybersecurity,Higher Studies,2023-12-07 00:00:00
S108442,2,AI/ML,Startup/Entrepreneurship,2024-06-01 00:00:00
S108443,2,AI/ML,Higher Studies,2024-03-08 00:00:00
S108444,2,Core Engineering,Higher Studies,2023-12-05 00:00:00
S108445,2,Core Engineering,Startup/Entrepreneurship,2024-03-31 00:00:00
S108446,0,Product/Management,Job,2024-03-06 00:00:00
S108447,2,AI/ML,Job,2024-06-01 00:00:00
S108448,0,Core Engineering,Higher Studies,2023-12-31 00:00:00
S108449,1,AI/ML,Job,2023-12-01 00:00:00
S108450,1,AI/ML,Startup/Entrepreneurship,2024-04-05 00:00:00
S108451,1,AI/ML,Job,2024-02-12 00:00:00
S108452,0,AI/ML,Job,2024-02-18 00:00:00
S108453,0,Core Engineering,Higher Studies,2023-12-24 00:00:00
S108454,0,Cybersecurity,Higher Studies,2024-03-23 00:00:00
S108455,0,Cybersecurity,Job,2023-01-12 00:00:00
S108456,3,Data Science,Higher Studies,2024-03-15 00:00:00
S108457,1,Web Development,Startup/Entrepreneurship,2024-02-03 00:00:00
S108458,1,Core Engineering,Job,2024-01-16 00:00:00
S108459,0,Data Science,Higher Studies,2024-01-20 00:00:00
S108460,2,Product/Management,Higher Studies,2024-03-14 00:00:00
S108461,0,Web Development,Startup/Entrepreneurship,2023-12-06 00:00:00
S108462,0,Product/Management,Job,2024-04-01 00:00:00
S108463,1,Data Science,Job,2024-03-01 00:00:00
S108464,0,Cybersecurity,Job,2023-11-19 00:00:00
S108465,0,Cybersecurity,Job,2024-03-29 00:00:00
S108466,1,Data Science,Job,2024-02-05 00:00:00
S108467,0,AI/ML,Job,2024-02-06 00:00:00
S108468,0,Core Engineering,Job,2024-01-25 00:00:00
S108469,4,Product/Management,Higher Studies,2023-11-20 00:00:00
S108470,1,Core Engineering,Job,2023-12-25 00:00:00
S108471,0,AI/ML,Job,2023-12-19 00:00:00
S108472,3,Product/Management,Job,2023-11-06 00:00:00
S108473,2,AI/ML,Job,2024-03-28 00:00:00
S108474,0,Web Development,Job,2024-03-17 00:00:00
S108475,1,Product/Management,Higher Studies,2024-07-01 00:00:00
S108476,0,Product/Management,Job,2024-02-02 00:00:00
S108477,0,AI/ML,Job,2023-12-28 00:00:00
S108478,1,Product/Management,Startup/Entrepreneurship,2024-03-04 00:00:00
S108479,1,Web Development,Higher Studies,2024-03-15 00:00:00
S108480,1,AI/ML,Startup/Entrepreneurship,2024-08-02 00:00:00
S108481,1,Cybersecurity,Higher Studies,2024-08-03 00:00:00
S108482,1,Core Engineering,Higher Studies,2024-04-14 00:00:00
S108483,1,AI/ML,Job,2023-11-15 00:00:00
S108484,2,Data Science,Job,2023-12-22 00:00:00
S108485,0,Product/Management,Job,2023-11-05 05:10:37
S108486,2,Cybersecurity,Higher Studies,2024-04-10 00:00:00
S108487,0,AI/ML,Job,2023-12-02 00:00:00
S108488,1,Cybersecurity,Startup/Entrepreneurship,2024-03-03 00:00:00
S108489,1,Web Development,Job,2023-11-09 00:00:00
S108490,1,Core Engineering,Job,2024-02-27 00:00:00
S108491,1,Web Development,Higher Studies,2024-01-16 00:00:00
S108492,2,Core Engineering,Higher Studies,2023-12-12 00:00:00
S108493,1,Product/Management,Job,2024-02-26 00:00:00
S108494,1,Cybersecurity,Job,2023-11-15 00:00:00
S108495,0,Product/Management,Higher Studies,2024-10-03 00:00:00
S108496,1,Cybersecurity,Higher Studies,2023-11-27 00:00:00
S108497,2,Web Development,Job,2024-04-02 00:00:00
S108498,1,Cybersecurity,Job,2023-11-20 00:00:00
S108499,2,Cybersecurity,Higher Studies,2024-02-04 00:00:00
S108500,0,Web Development,Job,2024-02-12 00:00:00
S108501,1,AI/ML,Job,2024-01-20 00:00:00
S108502,3,Data Science,Job,2023-07-12 00:00:00
S108503,0,Web Development,Job,2023-12-23 00:39:15
S108504,3,Data Science,Job,2023-11-11 00:00:00
S108505,0,Web Development,Higher Studies,2023-12-22 00:00:00
S108506,3,Data Science,Job,2023-11-26 00:00:00
S108507,2,Web Development,Startup/Entrepreneurship,2024-03-28 00:00:00
S108508,0,AI/ML,Job,2024-07-02 00:00:00
S108509,2,AI/ML,Job,2023-11-25 22:02:24
S108510,2,Product/Management,Higher Studies,2024-03-23 00:00:00
S108511,1,Data Science,Higher Studies,2023-11-03 00:00:00
S108512,2,AI/ML,Higher Studies,2023-11-12 00:00:00
S108513,2,Core Engineering,Higher Studies,2024-10-03 00:00:00
S108514,2,Core Engineering,Job,2023-12-14 00:00:00
S108515,2,Data Science,Higher Studies,2024-02-01 00:00:00
S108516,1,Data Science,Job,2023-11-28 00:00:00
S108517,1,Web Development,Higher Studies,2024-03-04 00:00:00
S108518,1,Product/Management,Startup/Entrepreneurship,2023-12-20 00:00:00
S108519,1,Product/Management,Job,2024-03-03 06:09:46
S108520,2,Core Engineering,Higher Studies,2024-04-10 00:00:00
S108521,1,AI/ML,Higher Studies,2024-10-03 00:00:00
S108522,1,Web Development,Job,2023-01-12 00:00:00
S108523,0,Data Science,Higher Studies,2024-02-29 00:00:00
S108524,1,Product/Management,Job,2024-04-06 00:00:00
S108525,1,Cybersecurity,Job,2024-01-19 00:00:00
S108526,1,Cybersecurity,Startup/Entrepreneurship,2024-01-19 00:00:00
S108527,0,Web Development,Job,2023-10-11 00:00:00
S108528,1,Core Engineering,Job,2024-07-01 00:00:00
S108529,3,Data Science,Higher Studies,2023-11-12 00:00:00
S108530,1,Cybersecurity,Higher Studies,2023-12-23 00:00:00
S108531,0,Web Development,Higher Studies,2024-02-26 00:00:00
S108532,0,Core Engineering,Higher Studies,2024-01-25 00:00:00
S108533,2,Product/Management,Higher Studies,2024-02-15 00:00:00
S108534,5,Cybersecurity,Job,2024-02-15 00:00:00
S108535,2,Product/Management,Job,2024-07-03 00:00:00
S108536,1,AI/ML,Job,2024-03-04 00:00:00
S108537,0,Cybersecurity,Higher Studies,2023-12-15 00:00:00
S108538,1,AI/ML,Startup/Entrepreneurship,2024-02-13 00:00:00
S108539,0,Product/Management,Higher Studies,2024-01-28 00:00:00
S108540,3,Core Engineering,Job,2024-03-27 00:00:00
S108541,1,Cybersecurity,Higher Studies,2024-02-28 00:00:00
S108542,1,Core Engineering,Job,2024-03-31 00:00:00
S108543,2,Data Science,Higher Studies,2023-12-18 00:00:00
S108544,1,Core Engineering,Higher Studies,2024-08-02 00:00:00
S108545,0,AI/ML,Startup/Entrepreneurship,2024-04-01 00:00:00
S108546,0,AI/ML,Job,2023-12-22 00:00:00
S108547,1,AI/ML,Job,2024-03-15 00:00:00
S108548,0,Data Science,Job,2023-02-11 00:00:00
S108549,1,Product/Management,Startup/Entrepreneurship,2024-01-06 00:00:00
S108550,0,Data Science,Job,2024-01-24 00:00:00
S108551,2,Core Engineering,Higher Studies,2024-03-21 00:00:00
S108552,1,Product/Management,Job,2023-12-24 00:00:00
S108553,0,Web Development,Job,2024-04-13 00:00:00
S108554,0,AI/ML,Job,2023-11-29 00:00:00
S108555,1,AI/ML,Job,2023-12-08 00:00:00
S108556,0,Core Engineering,Higher Studies,2024-01-27 00:00:00
S108557,2,Cybersecurity,Startup/Entrepreneurship,2024-11-04 00:00:00
S108558,0,AI/ML,Startup/Entrepreneurship,2024-03-14 00:00:00
S108559,1,Cybersecurity,Job,2024-02-06 00:00:00
S108560,2,Data Science,Job,2024-02-12 00:00:00
S108561,3,Web Development,Higher Studies,2024-02-14 00:00:00
