student_id,age,gender,major,study_hours_per_day,social_media_hours,part_time_job,attendance_percentage,sleep_hours,extracurricular_participation,previous_gpa,semester,stress_level,screen_time,study_environment,access_to_tutoring,parental_support_level,exam_anxiety_score,learning_style,time_management_score,exam_score,subject_marks_student_id,g1_mat,g2_mat,g3_mat,g1_por,g2_por,g3_por,career_field,career_target,career_gpa,internships,projects,leadership_positions,Previous_GPA_10
STU04824,17,Male,Biology,7.8,1.8,No,48.1,4.9,Yes,3.79,8,4.8,14.9,Co-Learning Group,No,4,7,Auditory,3.0,90,UCI_0256,8,10,8,15,12,12,Biology,Judge,2.8341054669030985,0,4,1,9.47
STU04825,19,Male,Biology,6.5,1.6,No,69.2,4.7,Yes,3.2,1,6.8,10.2,Library,Yes,6,7,Auditory,9.0,78,UCI_0256,8,10,8,15,12,13,Biology,Acoustics Specialist,4.513730119311424,0,1,1,8.0
STU04826,27,Other,Arts,5.0,1.2,No,91.5,5.9,Yes,4.0,8,4.7,9.8,Cafe,No,2,5,Kinesthetic,3.4,100,UCI_0256,8,9,9,13,13,11,Arts,Credit Analyst,3.679800274152736,1,4,1,10.0
STU04827,25,Male,Engineering,3.6,0.3,Yes,90.8,9.1,Yes,3.71,4,7.8,6.8,Cafe,No,4,5,Auditory,1.5,88,UCI_0256,7,9,9,13,13,12,Engineering,Financial Controller,3.020116013111011,1,4,1,9.28
STU04828,19,Male,Biology,3.9,4.2,No,67.4,7.3,Yes,4.0,5,1.6,13.8,Quiet Room,No,3,6,Kinesthetic,5.0,99,UCI_0256,9,9,8,14,13,12,Biology,Aerospace Engineer,4.02624117360662,0,3,0,10.0
STU04829,21,Female,Business,4.6,0.4,No,89.4,7.1,No,4.0,4,1.0,7.5,Cafe,No,10,9,Visual,6.2,100,UCI_0256,7,8,9,14,13,12,Business,Legal Analyst,4.231417607010806,2,0,1,10.0
STU04830,17,Female,Psychology,5.2,3.0,No,52.6,7.7,No,4.0,5,3.0,13.1,Dorm,Yes,3,10,Visual,7.7,96,UCI_0256,9,10,8,13,14,11,Psychology,Cybersecurity Analyst,3.947128679720315,0,4,1,10.0
STU04831,16,Other,Computer Science,5.6996517213560525,0.9,Yes,85.5,9.3,No,4.0,4,5.3,11.6,Cafe,Yes,9,10,Reading,1.8,100,UCI_0256,7,8,8,14,12,11,Computer Science,Financial Advisor,4.108592929427637,2,4,0,10.0
STU04832,19,Male,Psychology,0.0,3.5,Yes,78.8,7.1,No,4.0,3,4.8,5.4,Library,Yes,7,6,Visual,9.9,99,UCI_0144,9,9,9,12,11,11,Psychology,Paralegal,2.846715458,1,3,1,10.0
STU04833,18,Male,Arts,6.1,3.7,No,85.8,6.0,No,4.0,1,8.0,15.7,Library,Yes,2,10,Reading,5.2,100,UCI_0144,8,9,8,12,11,12,Arts,Music Therapist,3.5171573319162808,0,3,1,10.0
STU04834,21,Female,Engineering,2.3,0.2,Yes,86.6,4.3,No,3.21,7,4.8,6.1,Quiet Room,Yes,1,10,Kinesthetic,2.7,81,UCI_0144,10,9,9,11,11,11,Engineering,Industrial-Organizational Psychologist,2.5621285225658794,2,2,0,8.03
STU04835,23,Female,Computer Science,4.549154126,1.3,No,86.4,9.6,No,3.09,3,5.5,10.8,Library,No,8,10,Kinesthetic,3.5,77,UCI_0144,8,10,8,11,12,12,Computer Science,Art Therapist,2.5841469169994107,2,4,1,7.72
STU04836,19,Other,Computer Science,4.239453870446408,0.3,Yes,67.1,6.7,Yes,4.0,1,5.2,7.5,Library,Yes,10,9,Reading,7.5,100,UCI_0144,9,9,10,11,11,10,Computer Science,Chemical Engineer,4.130144982918273,1,3,1,10.0
STU04837,20,Female,Arts,3.5,2.6,No,49.0,4.7,No,4.0,8,2.9,8.5,Library,Yes,3,10,Reading,1.8,100,UCI_0144,9,10,9,13,11,12,Arts,Animator,2.996389720324748,2,3,0,10.0
STU04838,20,Male,Biology,2.2,4.0,Yes,80.7,10.8,Yes,4.0,2,3.7,9.7,Quiet Room,No,7,10,Visual,7.5,100,UCI_0144,8,8,8,13,11,10,Biology,AI Researcher,4.351737240879412,1,0,0,10.0
STU04839,24,Male,Business,5.3,0.5,No,96.9,6.8,No,4.0,8,5.4,9.5,Quiet Room,Yes,8,10,Kinesthetic,8.9,94,UCI_0144,8,9,8,13,12,12,Business,Sound Engineer,4.971133534878673,1,0,0,10.0
STU04840,17,Female,Biology,3.8,1.0,Yes,72.5,6.7,Yes,3.17,2,4.6,7.8,Cafe,No,1,5,Auditory,5.7,83,UCI_0144,8,9,9,12,11,10,Biology,Entrepreneur,3.0568170242321417,1,0,1,7.92
STU04841,19,Male,Computer Science,6.973658439231248,2.4,Yes,49.6,7.7,Yes,4.0,3,2.8,12.0,Cafe,No,1,7,Visual,4.0,90,UCI_0144,8,9,8,11,11,12,Computer Science,Mechanical Engineer,3.800676046,1,3,0,10.0
STU04842,21,Male,Psychology,4.1,3.8,No,99.6,7.3,No,3.56,8,2.8,9.6,Dorm,No,5,10,Auditory,3.2,90,UCI_0144,9,8,10,13,10,10,Psychology,Animator,3.391006892846767,2,1,1,8.9
STU04843,19,Female,Engineering,4.4,4.9,Yes,59.5,6.6,No,4.0,5,4.2,13.6,Co-Learning Group,No,1,8,Visual,8.2,99,UCI_0144,10,9,8,11,10,11,Engineering,Landscape Architect,3.4532106714927333,2,1,0,10.0
STU04844,24,Female,Biology,3.2,1.7,No,52.3,8.1,Yes,4.0,8,4.0,8.6,Co-Learning Group,Yes,1,5,Visual,5.6,100,UCI_0144,9,9,8,12,11,12,Biology,Forensic Psychologist,4.955407874784802,1,2,1,10.0
STU04845,22,Male,Computer Science,1.8583593271635028,1.7,Yes,77.2,4.0,Yes,3.9,7,5.5,5.0,Co-Learning Group,Yes,2,9,Reading,5.8,96,UCI_0144,10,8,8,12,11,12,Computer Science,Advertising Manager,3.666864719299365,1,3,0,9.75
STU04846,19,Female,Computer Science,4.169816621512257,2.5,No,51.9,6.5,No,4.0,5,2.1,10.1,Cafe,No,4,7,Reading,1.7,100,UCI_0144,9,8,9,13,10,12,Computer Science,Urban Planner,2.9190812924155467,1,0,1,10.0
STU04847,23,Male,Computer Science,6.058556309143274,0.2,Yes,78.3,8.5,Yes,4.0,6,5.8,7.5,Library,No,5,5,Auditory,5.8,100,UCI_0144,8,10,9,12,10,12,Computer Science,Microbiologist,4.922366912148023,0,0,1,10.0
STU04848,23,Female,Business,4.6,4.6,Yes,53.5,7.1,Yes,4.0,4,6.1,13.5,Quiet Room,Yes,3,10,Reading,1.4,92,UCI_0144,9,9,9,12,11,12,Business,Quantum Physicist,2.654227316,0,2,0,10.0
STU04849,18,Female,Arts,3.3,0.6,No,63.7,7.7,Yes,3.44,6,7.3,6.7,Quiet Room,No,2,9,Auditory,2.0,83,UCI_0144,8,8,10,13,11,11,Arts,Physician Assistant,3.7520225737216615,0,2,0,8.6
STU04850,23,Other,Psychology,3.4,4.6,Yes,58.3,5.4,No,3.27,7,1.0,10.0,Quiet Room,No,9,9,Kinesthetic,5.9,89,UCI_0173,13,11,10,11,9,10,Psychology,Principal,2.8650153146355986,2,1,1,8.18
STU04851,20,Female,Arts,2.1,4.6,Yes,40.6,7.5,Yes,4.0,4,4.2,9.9,Co-Learning Group,No,10,9,Auditory,3.3,97,UCI_0173,12,10,11,11,8,11,Arts,Accountant,3.651336220847661,2,1,1,10.0
STU04852,25,Other,Engineering,5.4,2.6,No,60.0,7.1,Yes,3.65,2,6.4,10.3,Co-Learning Group,No,4,10,Reading,6.4,97,UCI_0173,13,11,11,12,8,10,Engineering,Lawyer,2.9611944266306205,0,0,1,9.12
STU04853,24,Other,Engineering,7.4,2.6,Yes,89.8,6.0,No,4.0,4,6.9,12.9,Quiet Room,No,9,10,Kinesthetic,4.0,100,UCI_0173,12,12,11,11,8,11,Engineering,Human Resources Specialist,2.5935969868541005,1,1,1,10.0
STU04854,23,Female,Business,3.7,1.0,No,87.1,6.3,No,2.86,5,7.7,7.2,Dorm,No,6,10,Kinesthetic,6.8,73,UCI_0173,13,10,10,11,8,11,Business,Acoustics Specialist,3.257256524131277,2,1,0,7.15
STU04855,27,Female,Computer Science,4.991440961498686,4.5,No,70.0,6.6,No,3.26,4,3.1,13.9,Co-Learning Group,No,10,9,Auditory,4.6,84,UCI_0173,14,10,11,11,10,11,Computer Science,School Psychologist,3.942276042137017,2,2,1,8.15
STU04856,28,Female,Engineering,2.8,0.6,Yes,63.9,6.7,No,4.0,5,7.3,8.5,Library,No,5,8,Auditory,9.1,100,UCI_0173,13,12,11,12,9,11,Engineering,Game Developer,4.708222272593321,1,3,1,10.0
STU04857,21,Male,Computer Science,3.671540039703641,0.4,No,73.2,6.9,Yes,4.0,4,7.5,6.3,Co-Learning Group,Yes,3,10,Visual,5.0,100,UCI_0173,14,12,9,11,9,10,Computer Science,Legal Analyst,3.327635683765989,2,3,0,10.0
STU04858,27,Other,Biology,6.2,0.8,No,82.0,6.1,No,4.0,2,2.2,10.0,Dorm,No,6,8,Visual,9.6,99,UCI_0173,13,12,10,12,10,9,Biology,Conductor,3.3176831202379025,2,4,1,10.0
STU04859,23,Other,Psychology,5.7,0.5,No,58.9,6.8,No,3.36,5,1.0,7.9,Quiet Room,Yes,6,10,Reading,1.2,78,UCI_0173,13,11,11,11,9,11,Psychology,Doctor,4.113412952632653,2,1,0,8.4
STU04860,26,Female,Engineering,6.1,3.1,Yes,50.4,6.6,No,2.68,5,6.6,11.4,Co-Learning Group,No,5,10,Kinesthetic,4.9,65,UCI_0173,12,11,11,12,8,11,Engineering,Nuclear Physicist,2.8278598370479995,0,4,0,6.7
STU04861,22,Other,Psychology,5.8,1.7,No,80.2,8.9,Yes,4.0,4,1.3,9.2,Co-Learning Group,Yes,3,6,Kinesthetic,3.2,97,UCI_0173,12,10,11,11,9,10,Psychology,Market Research Analyst,4.332794574229434,0,2,0,10.0
STU04862,24,Male,Biology,1.6,1.1,No,80.7,5.8,Yes,3.33,4,7.3,7.2,Dorm,No,8,9,Auditory,5.7,74,UCI_0173,14,10,9,11,10,10,Biology,Ecologist,4.565405395280739,0,3,1,8.32
STU04863,28,Male,Computer Science,2.661550062966535,2.2,Yes,65.1,5.6,Yes,4.0,1,7.1,8.3,Cafe,Yes,10,5,Kinesthetic,5.6,100,UCI_0173,14,12,11,11,9,9,Computer Science,Aerospace Engineer,3.2007119263771475,1,4,1,10.0
STU04864,28,Female,Computer Science,0.9703880789299382,3.3,No,96.0,6.9,Yes,3.4,2,5.8,8.7,Library,No,6,10,Kinesthetic,9.5,85,UCI_0173,12,11,11,12,9,10,Computer Science,Dentist,4.051570049298864,0,3,0,8.5
STU04865,28,Other,Arts,3.6,0.2,No,75.8,5.3,Yes,4.0,4,2.6,6.6,Library,No,5,10,Kinesthetic,9.3,99,UCI_0173,14,10,9,12,9,9,Arts,Credit Analyst,3.937773889,0,1,1,10.0
STU04866,27,Male,Engineering,5.5,2.7,No,54.7,7.2,Yes,3.55,3,5.2,10.5,Cafe,No,10,10,Visual,2.0,84,UCI_0173,12,10,9,11,10,11,Engineering,Paralegal,4.458148995046033,0,3,0,8.88
STU04867,25,Other,Engineering,6.2,2.8,No,64.4,6.6,No,4.0,2,6.0,11.4,Quiet Room,No,2,5,Kinesthetic,8.8,98,UCI_0173,14,12,9,10,8,11,Engineering,Mechanical Engineer,4.697336670970671,2,0,1,10.0
STU04868,18,Other,Engineering,7.2,3.8,No,95.6,8.7,No,3.84,6,2.2,13.4,Dorm,Yes,2,7,Auditory,5.7,100,UCI_0325,9,8,8,11,11,12,Engineering,Chemist,2.9802149803306985,0,4,1,9.6
STU04869,16,Male,Arts,5.0,1.5,No,47.5,8.9,No,4.0,8,3.1,7.8,Co-Learning Group,No,8,6,Auditory,5.7,100,UCI_0325,9,9,8,12,11,13,Arts,Construction Manager,2.843779529917348,2,2,0,10.0
STU04870,26,Female,Computer Science,9.131433801,3.8,Yes,70.8,7.4,Yes,4.0,4,1.6,14.9,Dorm,Yes,4,10,Visual,5.4,100,UCI_0325,8,9,8,10,10,11,Computer Science,Art Therapist,3.6431632823418463,2,4,1,10.0
STU04871,17,Other,Computer Science,2.138259636242811,1.3,Yes,40.2,9.6,No,3.94,4,6.5,5.7,Dorm,No,5,10,Reading,3.7,100,UCI_0325,9,9,8,12,11,13,Computer Science,Brand Manager,4.306337179954657,1,1,1,9.85
STU04872,18,Male,Business,1.3,2.7,Yes,61.7,8.8,No,2.64,2,4.5,6.1,Dorm,No,2,10,Auditory,3.9,76,UCI_0325,9,9,9,12,11,13,Business,Aerospace Engineer,2.9923718698923096,2,4,0,6.6
STU04873,28,Other,Business,5.9,2.4,Yes,43.7,8.9,Yes,4.0,6,7.8,12.1,Dorm,Yes,10,7,Auditory,6.3,92,UCI_0325,9,7,9,12,10,13,Business,Ecologist,4.838530999404956,0,3,1,10.0
STU04874,19,Female,Engineering,4.6,2.1,Yes,81.6,4.0,No,4.0,7,5.4,8.9,Library,Yes,5,10,Kinesthetic,2.8,100,UCI_0325,8,9,9,11,12,11,Engineering,Graphic Designer,3.592483162192412,2,3,1,10.0
STU04875,19,Female,Arts,7.3,1.7,Yes,47.5,6.5,Yes,3.19,4,5.5,12.3,Co-Learning Group,No,8,10,Visual,1.5,85,UCI_0325,8,9,8,11,12,11,Arts,Chemist,3.333758509556588,1,4,1,7.97
STU04876,20,Other,Biology,4.3,1.5,No,92.3,9.2,No,4.0,2,1.0,9.4,Dorm,Yes,8,6,Kinesthetic,9.0,100,UCI_0325,10,7,8,10,10,11,Biology,Principal,2.623470362772947,1,3,1,10.0
STU04877,20,Other,Arts,7.3,4.5,No,83.0,8.4,Yes,3.12,6,4.4,14.5,Dorm,Yes,1,10,Visual,9.3,72,UCI_0325,9,9,7,11,12,13,Arts,Forensic Psychologist,3.519668605720545,0,1,0,7.8
STU04878,24,Other,Psychology,6.5,4.6,No,72.5,7.1,Yes,3.66,6,2.2,12.6,Co-Learning Group,No,1,10,Reading,9.4,83,UCI_0325,10,7,8,11,11,11,Psychology,Urban Planner,4.463233539572896,0,4,0,9.15
STU04879,19,Other,Arts,4.4,2.1,No,71.8,5.5,Yes,3.03,4,7.3,10.5,Dorm,Yes,4,10,Kinesthetic,5.4,74,UCI_0325,8,9,7,12,10,12,Arts,Lawyer,3.604090612,2,4,1,7.57
STU04880,24,Female,Psychology,2.6,4.8,Yes,45.5,6.1,Yes,3.67,3,1.0,12.9,Cafe,No,10,10,Auditory,4.2,91,UCI_0325,9,9,9,10,12,11,Psychology,Credit Analyst,4.821381206171344,1,0,1,9.18
STU04881,16,Female,Arts,3.4,2.9,Yes,42.1,4.8,No,4.0,5,2.3,10.4,Co-Learning Group,No,7,10,Reading,9.2,100,UCI_0325,8,7,8,12,10,12,Arts,Inorganic Chemist,2.7339045152557206,2,1,0,10.0
STU04882,19,Other,Psychology,1.2,3.4,No,63.8,6.0,Yes,3.17,2,2.9,6.3,Cafe,Yes,6,9,Auditory,4.8,81,UCI_0325,9,7,8,12,11,11,Psychology,Nuclear Physicist,3.195810143353549,1,1,0,7.92
STU04883,22,Female,Arts,2.1,1.2,No,97.9,5.5,Yes,3.1,8,1.0,8.4,Quiet Room,No,10,10,Kinesthetic,5.6,77,UCI_0325,8,7,8,11,11,13,Arts,Zoologist,4.642116139781699,1,0,1,7.75
STU04884,16,Female,Engineering,0.6,2.6,Yes,98.7,8.4,Yes,3.42,1,1.7,6.4,Dorm,No,5,5,Auditory,6.2,86,UCI_0325,9,8,8,11,12,11,Engineering,Sound Engineer,3.3492748735029902,2,2,1,8.55
STU04885,24,Other,Engineering,2.5,2.3,Yes,44.8,6.8,Yes,2.61,3,5.4,7.3,Co-Learning Group,No,8,10,Reading,6.8,66,UCI_0325,9,7,7,10,11,13,Engineering,Doctor,3.750258166,1,2,0,6.52
STU04886,28,Male,Engineering,2.9,4.9,Yes,77.5,7.9,No,4.0,6,1.0,13.0,Co-Learning Group,Yes,7,10,Kinesthetic,6.8,100,UCI_0321,11,10,10,11,10,10,Engineering,Biochemist,3.084732821912686,2,4,0,10.0
STU04887,24,Female,Psychology,4.2,3.8,Yes,89.2,10.1,Yes,3.81,6,3.4,11.6,Co-Learning Group,Yes,6,10,Visual,6.4,94,UCI_0321,12,9,11,10,9,10,Psychology,Legal Secretary,3.110998716132854,1,3,0,9.53
STU04888,28,Other,Psychology,4.0,0.6,No,93.5,7.3,No,4.0,2,6.1,5.5,Co-Learning Group,No,1,10,Kinesthetic,5.0,100,UCI_0321,12,10,9,11,9,9,Psychology,Civil Engineer,4.923447575129488,2,0,0,10.0
STU04889,21,Male,Biology,3.6,3.1,Yes,80.8,5.7,Yes,3.25,1,6.5,9.3,Quiet Room,No,3,7,Visual,6.8,82,UCI_0321,10,10,9,12,9,9,Biology,Physicist,4.199280252,2,2,1,8.12
STU04890,19,Female,Psychology,4.3,4.8,No,89.7,6.8,No,4.0,8,5.4,12.9,Dorm,Yes,2,8,Reading,8.7,92,UCI_0321,12,11,10,10,9,11,Psychology,Physicist,2.8888746942900165,2,3,0,10.0
STU04891,19,Male,Biology,1.1,0.5,No,50.4,8.3,No,2.97,5,6.0,2.6,Quiet Room,Yes,10,10,Auditory,2.3,71,UCI_0321,12,11,11,10,11,10,Biology,Biotechnologist,3.937334963418918,1,0,1,7.43
STU04892,24,Male,Engineering,6.9,1.1,No,99.1,6.1,Yes,4.0,5,2.4,10.2,Library,No,7,10,Kinesthetic,7.7,92,UCI_0321,12,10,11,12,11,10,Engineering,Organic Chemist,4.033759958756091,0,4,1,10.0
STU04893,20,Male,Arts,0.0,3.7,Yes,48.2,6.6,Yes,2.82,8,6.1,6.4,Co-Learning Group,Yes,1,9,Visual,5.1,68,UCI_0321,10,10,10,10,11,9,Arts,Financial Advisor,4.329234351551107,0,2,0,7.05
STU04894,17,Male,Computer Science,3.942078449,4.9,No,54.9,9.9,Yes,4.0,4,4.8,9.3,Library,No,4,10,Kinesthetic,5.7,100,UCI_0321,11,11,11,11,11,11,Computer Science,Data Scientist,2.831345231378122,0,2,0,10.0
STU04895,20,Male,Business,2.1,1.1,Yes,59.5,5.2,Yes,2.75,8,2.9,6.8,Dorm,Yes,5,10,Auditory,4.1,76,UCI_0321,10,11,10,11,9,10,Business,Actuary,2.636067452648237,0,2,0,6.88
STU04896,22,Male,Arts,4.7,3.4,No,76.4,6.8,Yes,4.0,8,3.0,11.3,Cafe,Yes,6,10,Reading,1.8,100,UCI_0321,12,11,11,12,10,11,Arts,Clinical Psychologist,3.0638052272323404,0,3,0,10.0
STU04897,28,Other,Biology,3.4,2.7,No,61.5,7.3,Yes,3.83,5,3.2,6.8,Dorm,No,1,10,Kinesthetic,1.7,95,UCI_0321,10,11,9,11,11,11,Biology,Biochemist,3.7324998296121104,2,2,0,9.57
STU04898,16,Other,Arts,6.5,4.9,No,79.9,7.3,No,4.0,8,2.4,14.1,Library,Yes,1,6,Visual,1.8,99,UCI_0321,12,11,10,10,11,10,Arts,Biomedical Engineer,3.322279400547208,0,4,0,10.0
STU04899,25,Female,Engineering,1.3,3.7,No,61.1,8.1,No,3.58,1,5.6,6.8,Cafe,No,6,8,Auditory,8.9,85,UCI_0321,12,10,11,11,9,9,Engineering,Construction Manager,2.7923974103403943,2,4,0,8.95
STU04900,21,Male,Arts,5.2,0.4,Yes,45.8,6.8,Yes,4.0,2,9.1,9.4,Cafe,Yes,8,5,Visual,5.3,100,UCI_0321,12,11,9,12,11,10,Arts,Conductor,2.818859901231531,1,3,1,10.0
STU04901,20,Male,Psychology,2.6,2.5,Yes,63.3,6.1,No,3.28,6,3.7,7.8,Quiet Room,No,8,9,Visual,1.4,75,UCI_0321,12,9,10,11,10,9,Psychology,Ecologist,3.323425990080499,0,2,1,8.2
STU04902,24,Male,Business,2.7,2.6,No,79.6,6.8,No,3.77,7,6.7,9.8,Library,Yes,3,10,Reading,5.8,91,UCI_0321,11,10,9,11,10,11,Business,Biochemist,4.7630541234880965,2,2,1,9.43
STU04903,28,Male,Biology,0.1,2.3,No,99.5,11.3,No,3.17,1,6.5,7.1,Cafe,Yes,10,7,Reading,2.4,80,UCI_0321,11,10,10,11,9,11,Biology,Curriculum Developer,2.708513085036241,1,2,0,7.92
STU04904,25,Female,Business,1.9,0.9,No,72.0,6.1,Yes,2.72,5,1.1,6.4,Dorm,No,8,10,Visual,5.4,68,UCI_0283,10,11,10,10,10,10,Business,Actuary,2.5988038928059747,0,0,1,6.8
STU04905,27,Male,Computer Science,2.444803564359719,0.8,No,54.4,6.1,Yes,3.8,8,5.7,5.7,Cafe,No,3,10,Auditory,8.9,90,UCI_0283,10,11,9,11,10,9,Computer Science,Quantum Physicist,3.6594678101895255,2,4,1,9.5
STU04906,20,Male,Business,4.3,3.9,No,97.2,6.6,Yes,3.22,8,5.0,12.7,Co-Learning Group,Yes,1,10,Kinesthetic,8.3,80,UCI_0283,9,11,11,9,9,10,Business,Biochemist,2.5024418196971383,0,4,1,8.05
STU04907,26,Male,Computer Science,8.986122670642764,4.3,No,75.4,7.8,No,3.35,5,7.1,16.0,Cafe,Yes,7,8,Auditory,6.9,76,UCI_0283,10,12,11,10,10,10,Computer Science,Manager,2.6276293794687624,0,3,0,8.38
STU04908,25,Female,Psychology,3.1,3.1,No,54.0,9.0,Yes,3.29,5,6.1,10.2,Quiet Room,Yes,4,10,Visual,7.5,78,UCI_0283,10,10,10,11,10,10,Psychology,Animator,4.3202108871144365,0,3,0,8.22
STU04909,19,Male,Business,1.2,0.3,No,98.8,6.9,No,4.0,2,4.4,4.1,Library,No,2,7,Visual,9.3,100,UCI_0283,11,10,9,11,11,10,Business,Legal Secretary,2.627782079,2,0,1,10.0
STU04910,17,Other,Biology,6.0,1.3,No,99.7,7.5,Yes,4.0,8,8.5,11.2,Quiet Room,No,8,9,Reading,1.3,100,UCI_0283,11,11,11,9,11,9,Biology,Manager,4.242911297482189,2,0,1,10.0
STU04911,27,Female,Biology,8.4,3.4,Yes,49.3,7.4,No,3.63,1,7.4,16.4,Dorm,Yes,1,10,Auditory,8.6,96,UCI_0283,9,12,9,10,11,11,Biology,Social Media Manager,4.045896298748595,0,4,1,9.07
STU04912,24,Female,Arts,3.6,4.5,Yes,97.4,8.1,No,3.95,6,8.9,10.7,Quiet Room,Yes,1,6,Reading,6.1,90,UCI_0283,10,10,9,10,10,11,Arts,Physical Chemist,4.115040055401629,0,4,1,9.88
STU04913,24,Female,Arts,4.9,0.6,No,70.7,8.3,No,4.0,2,4.8,10.6,Library,Yes,7,10,Reading,5.1,100,UCI_0283,11,11,10,10,9,10,Arts,Surgeon,3.8124899068678975,2,0,0,10.0
STU04914,20,Other,Engineering,3.0,3.8,Yes,56.6,8.9,No,4.0,8,6.9,8.0,Dorm,Yes,9,9,Visual,2.6,93,UCI_0283,11,12,11,11,10,10,Engineering,Legal Analyst,3.021052283960884,0,4,0,10.0
STU04915,23,Other,Computer Science,0.4577148254524192,0.1,No,74.6,4.0,No,3.71,8,6.4,2.8,Co-Learning Group,No,5,9,Kinesthetic,3.9,88,UCI_0283,11,11,11,10,9,9,Computer Science,Legal Analyst,4.944776600466685,0,4,0,9.28
STU04916,19,Female,Arts,1.4,0.6,Yes,81.1,7.0,No,2.86,6,1.4,5.2,Library,No,6,8,Reading,1.3,70,UCI_0283,9,10,11,11,11,9,Arts,Analytical Chemist,4.780378926881944,0,2,1,7.15
STU04917,25,Other,Business,4.0,2.6,No,44.8,7.9,Yes,3.51,1,5.0,11.8,Dorm,Yes,1,10,Kinesthetic,9.3,73,UCI_0283,10,10,9,10,11,9,Business,Music Therapist,4.748094943329452,2,4,0,8.77
STU04918,19,Male,Psychology,6.9,1.4,Yes,87.9,9.1,No,3.45,1,4.8,11.6,Dorm,Yes,7,10,Visual,9.2,76,UCI_0283,10,10,11,9,10,9,Psychology,AI Researcher,3.5177548209426623,2,4,0,8.62
STU04919,24,Female,Arts,1.8,0.7,No,72.7,6.0,No,3.01,7,3.5,4.6,Co-Learning Group,No,9,7,Auditory,9.6,68,UCI_0283,10,11,10,11,11,10,Arts,Acoustics Specialist,4.303591566504537,1,4,0,7.52
STU04920,20,Male,Arts,3.2,1.8,No,76.5,6.7,No,4.0,7,3.9,9.3,Dorm,Yes,2,7,Kinesthetic,1.5,100,UCI_0283,11,11,9,10,11,9,Arts,Interior Designer,3.0987680181068544,0,4,1,10.0
STU04921,23,Female,Business,1.5,1.2,No,52.0,7.2,Yes,3.33,4,6.3,7.0,Dorm,Yes,8,10,Auditory,9.2,84,UCI_0283,10,11,9,10,10,10,Business,Biochemist,4.422407316957063,0,1,1,8.32
STU04922,20,Female,Psychology,3.5,4.3,No,79.6,8.0,No,2.87,4,6.0,10.6,Cafe,Yes,6,10,Visual,2.4,75,UCI_0230,11,8,9,8,9,12,Psychology,Architect,3.560777136788558,1,3,1,7.18
STU04923,16,Male,Business,0.9,4.1,Yes,53.2,4.0,No,3.48,7,6.5,7.4,Quiet Room,Yes,9,10,Auditory,9.3,90,UCI_0230,11,9,8,10,9,10,Business,Art Therapist,4.416118675158042,2,3,1,8.7
STU04924,27,Male,Business,4.0,4.1,Yes,52.6,5.9,No,4.0,2,4.3,11.9,Co-Learning Group,No,7,5,Reading,6.3,100,UCI_0230,9,9,9,9,11,10,Business,AI Researcher,4.724830428785223,0,4,1,10.0
STU04925,17,Female,Psychology,6.5,4.4,No,86.1,6.8,No,3.07,4,7.1,13.8,Co-Learning Group,No,1,10,Visual,9.7,74,UCI_0230,9,9,9,10,10,10,Psychology,Music Teacher,3.205033431120965,0,4,1,7.67
STU04926,24,Other,Business,1.9,4.1,No,55.1,4.0,Yes,3.75,3,6.5,7.0,Co-Learning Group,Yes,1,10,Visual,2.5,95,UCI_0230,10,9,8,8,10,11,Business,Financial Advisor,4.164240427407635,2,4,0,9.38
STU04927,25,Other,Computer Science,8.314725927124238,1.5,No,73.6,6.7,Yes,3.47,4,6.1,13.8,Cafe,No,6,5,Visual,3.8,94,UCI_0230,10,7,10,8,9,12,Computer Science,Quantum Physicist,2.510383273786693,2,2,1,8.68
STU04928,26,Male,Arts,5.9,1.7,Yes,82.1,6.5,No,4.0,3,4.5,9.3,Cafe,No,5,5,Reading,8.2,93,UCI_0230,10,8,9,8,10,12,Arts,Legal Consultant,3.464832613516851,0,2,0,10.0
STU04929,28,Female,Psychology,4.4,1.5,No,68.7,7.7,Yes,4.0,2,4.2,11.0,Cafe,Yes,2,9,Kinesthetic,6.7,98,UCI_0230,9,9,8,10,11,12,Psychology,Sound Engineer,4.885176567306219,0,3,1,10.0
STU04930,19,Male,Business,2.2,0.8,Yes,44.6,8.5,Yes,4.0,6,5.0,3.5,Quiet Room,Yes,6,10,Reading,7.8,98,UCI_0230,10,9,10,9,11,11,Business,Animator,3.905528282943287,2,0,1,10.0
STU04931,20,Female,Computer Science,4.594285588987296,2.1,No,44.0,5.9,No,4.0,6,4.3,9.1,Quiet Room,Yes,4,5,Reading,9.4,93,UCI_0230,11,9,9,8,9,10,Computer Science,Architect,2.852429889856106,1,0,0,10.0
STU04932,24,Male,Psychology,5.9,2.5,No,59.6,7.2,Yes,3.44,6,6.1,11.6,Library,Yes,5,10,Reading,7.8,88,UCI_0230,10,8,10,8,9,11,Psychology,Lawyer,3.9869650230329774,2,3,0,8.6
STU04933,24,Female,Computer Science,2.903146468017614,1.7,No,81.5,6.7,No,4.0,4,1.0,6.1,Cafe,No,3,5,Visual,9.9,98,UCI_0230,9,9,8,9,11,11,Computer Science,Paralegal,2.7312210785490447,1,1,1,10.0
STU04934,17,Male,Engineering,5.0,0.9,Yes,97.2,6.2,No,4.0,4,8.0,11.1,Library,Yes,8,10,Kinesthetic,4.1,99,UCI_0230,11,8,10,10,10,10,Engineering,Doctor,3.262605952169258,1,1,0,10.0
