student_id,attendance_percentage,study_hours_daily,self_learning_hours,study_hours_per_week,last_sync_time
S108492,100.0,3.72,2.17,15.34,2024-02-04 00:00:00
S108493,96.0,2.62,0.28,14.34,2024-03-09 00:00:00
S108494,57.05,3.7,1.92,14.12,2024-03-05 00:00:00
S108495,77.0,1.05,2.72,3.83,2024-04-15 00:00:00
S108496,68.29,3.92,0.68,16.94,2024-03-15 00:00:00
S108497,100.0,3.84,0.71,11.28,2024-01-27 00:00:00
S108498,64.08,6.73,2.47,14.26,2024-03-28 00:00:00
S108499,74.37,7.17,0.07,21.64,2024-05-26 00:00:00
S108500,80.52,4.04,1.8,9.32,2024-02-19 00:00:00
S108501,43.63,0.92,2.12,14.28,2024-02-28 00:00:00
S108502,90.89,2.01,1.82,13.58,2024-01-19 00:00:00
S108503,83.4,3.37,0.27,13.84,2024-05-10 00:00:00
S108504,72.31,1.14,5.29,11.89,2024-01-20 00:00:00
S108505,100.0,4.9,3.58,12.27,2024-04-24 00:00:00
S108506,78.98,1.84,5.36,26.73,2024-02-08 00:00:00
S108507,79.03,2.27,3.22,12.04,2024-03-31 00:00:00
S108508,65.02,6.06,1.17,16.9,2024-05-27 00:00:00
S108509,67.64,2.3,4.51,15.73,2024-01-23 00:00:00
S108510,66.89,5.18,2.35,15.51,2024-04-16 00:00:00
S108511,75.81,4.01,0.36,18.36,2024-01-26 00:00:00
S108512,72.23,2.04,1.24,10.57,2024-03-29 00:00:00
S108513,74.58,5.43,1.03,24.81,2024-02-20 00:00:00
S108514,63.56,4.48,2.1,8.56,2024-02-15 00:00:00
S108515,67.56,2.51,1.22,13.85,2024-04-20 00:00:00
S108516,100.0,5.17,0.84,6.69,2024-05-18 00:00:00
S108517,75.37,4.1,6.9,21.28,2024-04-10 00:00:00
S108518,82.04,2.2,0.78,8.55,2024-02-25 00:00:00
S108519,94.19,1.71,0.54,20.29,2024-01-19 00:00:00
S108520,91.3,3.08,2.74,16.85,2024-03-20 00:00:00
S108521,100.0,4.48,0.2,16.23,2024-04-06 00:00:00
S108522,87.0,2.97,6.09,22.81,2024-01-23 00:00:00
S108523,96.5,3.29,0.53,10.77,2024-05-25 00:00:00
S108524,78.4,2.16,2.06,25.27,2024-05-29 00:00:00
S108525,66.81,2.41,2.25,12.31,2024-03-25 00:00:00
S108526,58.48,2.37,0.31,18.02,2024-01-11 00:00:00
S108527,94.6,4.2,2.54,13.65,2024-05-14 00:00:00
S108528,84.5,0.0,0.65,19.32,2024-05-23 00:00:00
S108529,72.96,5.99,5.05,7.98,2024-05-02 00:00:00
S108530,66.15,1.97,0.29,15.75,2024-05-15 00:00:00
S108531,81.91,3.18,1.75,15.13,2024-02-17 00:00:00
S108532,84.22,2.19,0.73,18.05,2024-05-17 00:00:00
S108533,82.89,2.35,2.51,17.84,2024-03-14 00:00:00
S108534,58.24,4.59,1.53,8.98,2024-04-18 00:00:00
S108535,96.3,1.81,0.9,24.14,2024-02-16 00:00:00
S108536,58.17,3.51,0.25,14.6,2024-03-21 00:00:00
S108537,76.81,4.4,1.22,20.11,2024-03-24 00:00:00
S108538,60.87,2.66,3.66,6.17,2024-05-11 00:00:00
S108539,70.0,1.78,4.47,12.1,2024-04-27 00:00:00
S108540,76.0,4.59,1.71,22.55,2024-01-20 11:14:20
S108541,100.0,4.01,0.39,26.45,2024-05-21 00:00:00
S108542,100.0,3.67,6.14,17.97,2024-03-07 00:00:00
S108543,74.31,2.18,0.78,14.38,2024-02-23 00:00:00
S108544,83.0,3.3,3.51,7.56,2024-01-13 00:00:00
S108545,78.42,3.26,0.02,20.58,2024-03-10 00:00:00
S108546,66.72,3.97,0.02,17.15,2024-05-10 00:00:00
S108547,78.98,5.76,4.64,0.0,2024-05-21 00:00:00
S108548,91.84,3.23,2.26,2.87,2024-02-18 00:00:00
S108549,79.0,2.3,2.76,17.45,2024-04-10 00:00:00
S108550,73.75,1.94,3.19,9.17,2024-02-03 00:00:00
S108551,53.39,4.95,4.14,7.72,2024-05-12 00:00:00
S108552,77.55,5.04,0.21,14.27,2024-05-03 00:00:00
S108553,71.0,2.37,0.21,17.4,2024-03-15 00:00:00
S108554,77.12,3.58,0.37,25.01,2024-03-20 00:00:00
S108555,99.8,1.51,0.51,9.28,2024-01-29 00:00:00
S108556,52.15,4.22,0.23,18.05,2024-02-24 00:00:00
S108557,63.16,4.2,0.16,7.81,2024-03-28 00:00:00
S108558,80.02,3.19,0.87,11.53,2024-02-25 00:00:00
S108559,84.0,1.69,1.26,16.32,2024-02-06 00:00:00
S108560,78.44,3.08,0.6,13.97,2024-02-23 00:00:00
S108561,95.51,3.13,0.28,5.44,2024-02-11 00:00:00
S108562,100.0,2.53,0.14,18.59,2024-01-12 00:00:00
S108563,73.48,1.07,0.31,20.19,2024-02-20 00:00:00
S108564,77.77,0.49,0.1,31.51,2024-01-14 17:18:04
S108565,100.0,2.97,2.37,16.55,2024-02-22 00:00:00
S108566,55.7,1.27,1.41,16.22,2024-02-12 00:00:00
S108567,76.85,4.25,0.96,17.12,2024-08-04 00:00:00
S108568,88.9,3.78,0.35,5.45,2024-01-16 00:00:00
S108569,59.11,5.51,0.47,5.93,2024-03-16 00:00:00
S108570,61.85,0.78,1.49,14.42,2024-05-28 00:00:00
S108571,92.37,2.36,2.28,0.0,2024-11-02 00:00:00
S108572,77.95,3.35,3.04,7.08,2024-04-01 00:00:00
S108573,97.09,2.78,1.23,11.52,2024-02-29 00:00:00
S108574,71.7,2.06,0.57,22.06,2024-08-03 00:00:00
S108575,67.02,2.22,1.39,16.82,2024-01-15 00:00:00
S108576,63.32,1.45,0.24,4.37,2024-03-16 00:00:00
S108577,82.3,5.53,7.14,14.72,2024-02-17 00:00:00
S108578,78.02,1.37,6.13,19.08,2024-01-11 00:00:00
S108579,62.95,3.46,2.81,20.0,2024-01-11 00:00:00
S108580,57.97,2.04,1.29,22.32,2024-03-22 00:00:00
S108581,74.63,1.5,0.76,23.39,2024-05-17 00:00:00
S108582,88.26,4.83,1.78,18.99,2024-05-01 00:00:00
S108583,83.17,2.41,0.24,18.41,2024-04-30 00:00:00
S108584,70.0,3.4,2.88,16.63,2024-10-04 00:00:00
S108585,84.3,0.88,0.89,20.9,2024-03-09 00:00:00
S108586,48.0,4.62,0.92,9.49,2024-04-01 00:00:00
S108587,95.42,3.81,1.22,13.57,2024-01-19 00:00:00
S108588,61.52,3.97,3.3,10.1,2024-02-27 00:00:00
S108589,48.54,3.88,1.63,18.03,2024-05-01 00:00:00
S108590,78.69,4.63,2.16,13.19,2024-02-18 00:00:00
S108591,91.57,3.42,1.42,22.09,2024-01-19 00:00:00
S108592,64.0,4.02,0.83,15.37,2024-02-09 00:00:00
S108593,64.17,2.58,3.75,22.44,2024-04-20 00:00:00
S108594,89.68,2.4,0.11,0.22,2024-10-04 00:00:00
S108595,54.12,3.12,0.21,9.96,2024-03-02 00:00:00
S108596,57.69,1.22,1.22,21.57,2024-05-28 00:00:00
S108597,79.37,0.0,0.0,15.14,2024-03-01 00:00:00
S108598,72.85,0.0,1.97,22.39,2024-05-16 00:00:00
S108599,91.43,3.53,1.18,16.76,2024-03-04 00:00:00
S108600,70.0,4.12,2.36,8.46,2024-11-02 00:00:00
S108601,76.85,3.24,0.4,27.55,2024-03-07 00:00:00
S108602,79.89,2.95,2.5,10.36,2024-05-24 00:00:00
S108603,85.22,1.49,1.11,9.78,2024-03-05 00:00:00
S108604,73.22,4.95,0.13,20.74,2024-07-04 00:00:00
S108605,83.49,3.46,0.77,8.62,2024-01-26 00:00:00
S108606,73.9,0.0,2.84,5.95,2024-03-27 00:00:00
S108607,70.56,2.0,1.18,9.63,2024-06-03 00:00:00
S108608,81.5,0.0,0.66,20.74,2024-02-16 00:00:00
S108609,69.54,4.76,1.42,29.98,2024-03-19 23:29:13
S108610,82.2,5.19,2.15,15.03,2024-05-27 00:00:00
S108611,93.29,2.97,2.45,9.93,2024-11-01 00:00:00
S108612,97.44,0.81,0.67,23.64,2024-01-15 00:00:00
S108613,73.82,1.94,2.31,10.69,2024-05-26 00:00:00
S108614,73.0,1.09,0.12,11.89,2024-05-12 00:00:00
S108615,79.5,2.73,1.81,17.92,2024-03-27 00:00:00
S108616,87.23,6.1,0.5,22.99,2024-04-21 00:00:00
S108617,77.21,2.79,0.23,15.49,2024-01-28 00:00:00
S108618,86.11,1.98,0.98,12.52,2024-05-23 00:00:00
S108619,49.41,3.89,6.01,31.25,2024-08-04 00:00:00
S108620,75.48,3.32,8.0,10.31,2024-05-23 00:00:00
S108621,70.28,6.21,0.25,11.08,2024-05-06 00:00:00
S108622,54.24,1.21,0.44,12.28,2024-04-21 00:00:00
S108623,66.7,2.51,8.0,18.86,2024-05-21 00:00:00
S108624,46.0,6.59,1.37,11.73,2024-04-06 00:00:00
S108625,88.93,3.47,2.42,20.72,2024-04-05 08:13:12
S108626,57.53,2.99,1.27,14.64,2024-05-05 00:00:00
S108627,79.39,2.17,1.23,12.77,2024-04-04 00:00:00
S108628,85.0,2.92,4.69,11.07,2024-02-15 00:00:00
S108629,74.64,3.7,7.0,14.82,2024-01-28 00:00:00
S108630,91.5,3.69,1.84,18.13,2024-04-13 00:00:00
S108631,66.99,2.67,4.05,14.75,2024-02-19 00:00:00
S108632,74.0,3.23,0.61,16.63,2024-03-13 00:00:00
S108633,74.02,1.59,0.62,9.57,2024-01-26 00:00:00
S108634,71.66,1.63,0.89,9.99,2024-02-24 00:00:00
S108635,78.25,3.33,0.36,14.97,2024-01-24 00:00:00
S108636,99.91,2.11,0.44,15.84,2024-12-02 00:00:00
S108637,96.12,2.84,0.57,15.33,2024-02-13 00:00:00
S108638,75.42,4.62,1.39,10.87,2024-04-24 00:00:00
S108639,74.82,2.06,1.63,15.51,2024-05-13 00:00:00
S108640,62.2,3.43,1.96,15.18,2024-04-13 00:00:00
S108641,66.29,2.61,1.38,14.15,2024-01-29 00:00:00
S108642,66.5,3.99,2.42,10.43,2024-01-27 00:00:00
S108643,74.06,4.54,2.35,18.63,2024-02-28 00:00:00
S108644,100.0,4.74,1.52,14.92,2024-04-01 00:00:00
S108645,94.01,0.71,4.38,9.75,2024-03-18 00:00:00
S108646,57.66,4.71,0.07,14.13,2024-05-26 14:51:20
S108647,83.92,1.79,2.21,10.92,2024-05-15 00:00:00
S108648,90.43,2.69,0.36,15.02,2024-03-01 00:00:00
S108649,73.24,0.0,1.81,25.0,2024-02-18 00:00:00
S108650,73.4,0.68,2.5,16.04,2024-04-04 00:00:00
S108651,86.4,2.84,0.82,16.41,2024-03-27 00:00:00
S108652,57.0,2.29,1.2,24.97,2024-04-19 00:00:00
S108653,59.41,0.64,0.38,16.9,2024-03-06 00:00:00
S108654,78.94,2.38,3.21,18.04,2024-11-05 00:00:00
S108655,71.8,3.23,0.95,16.01,2024-05-18 00:00:00
S108656,51.87,0.0,5.51,12.31,2024-02-21 00:00:00
S108657,72.0,3.62,1.93,18.14,2024-11-04 00:00:00
S108658,76.0,1.23,1.16,26.92,2024-03-17 00:00:00
S108659,67.68,2.1,0.34,5.75,2024-05-10 00:00:00
S108660,80.41,3.69,0.4,11.8,2024-04-25 00:00:00
S108661,71.42,4.41,2.22,9.03,2024-02-09 10:50:55
S108662,88.0,4.31,1.34,9.81,2024-05-03 00:00:00
S108663,92.4,4.29,0.55,23.56,2024-02-17 00:00:00
S108664,78.0,5.0,0.48,13.89,2024-01-17 00:00:00
S108665,82.93,2.96,1.58,20.06,2024-02-03 00:00:00
S108666,77.64,5.42,0.3,10.33,2024-01-24 00:00:00
S108667,66.39,3.7,0.87,10.49,2024-04-27 00:00:00
S108668,94.11,1.83,1.67,7.88,2024-05-21 00:00:00
S108669,86.58,2.94,1.62,25.12,2024-12-01 00:00:00
S108670,98.1,2.75,0.8,20.43,2024-05-02 00:00:00
S108671,94.84,3.95,0.01,7.65,2024-11-01 00:00:00
S108672,80.86,6.6,3.37,23.0,2024-03-25 00:00:00
S108673,42.75,2.62,0.81,13.18,2024-01-18 00:00:00
S108674,53.82,0.37,1.6,18.17,2024-03-17 00:00:00
S108675,73.87,5.3,0.56,15.33,2024-02-01 00:00:00
S108676,71.9,3.58,1.73,4.94,2024-03-02 00:00:00
S108677,79.11,5.87,2.06,9.21,2024-03-21 00:00:00
S108678,51.28,3.93,0.28,24.48,2024-04-26 00:00:00
S108679,100.0,1.17,1.07,21.58,2024-05-20 00:00:00
S108680,70.82,2.0,3.54,7.85,2024-04-12 00:00:00
S108681,89.0,1.26,5.61,16.46,2024-10-02 00:00:00
S108682,74.05,2.64,2.43,13.5,2024-05-07 00:00:00
S108683,86.43,3.72,1.74,22.99,2024-01-19 00:00:00
S108684,85.85,0.99,1.36,13.57,2024-03-13 00:00:00
S108685,80.13,2.9,1.35,9.62,2024-02-14 00:00:00
S108686,66.89,3.98,1.69,20.16,2024-03-03 20:17:46
S108687,80.17,0.0,3.52,23.32,2024-01-20 00:00:00
S108688,82.25,1.74,4.36,17.75,2024-01-31 00:00:00
S108689,70.17,6.71,0.05,19.0,2024-05-16 00:00:00
S108690,73.54,1.16,0.38,6.63,2024-03-22 00:00:00
S108691,68.35,1.75,1.79,6.05,2024-03-04 00:00:00
S108692,82.09,1.89,0.48,5.55,2024-02-02 00:00:00
S108693,73.72,4.13,0.99,22.36,2024-02-26 00:00:00
S108694,93.57,0.14,2.76,12.29,2024-05-06 00:00:00
S108695,64.75,5.26,1.41,20.78,2024-03-24 00:00:00
S108696,68.28,5.19,0.29,10.8,2024-04-20 00:00:00
S108697,46.0,4.22,0.26,14.9,2024-04-23 00:00:00
S108698,82.3,5.14,0.2,9.36,2024-05-18 00:00:00
S108699,82.26,3.99,0.37,12.71,2024-04-14 00:00:00
S108700,100.0,2.85,1.73,3.03,2024-05-19 00:00:00
S108701,70.26,3.14,1.09,12.78,2024-03-14 00:00:00
S108702,53.0,4.88,0.25,12.16,2024-05-17 00:00:00
S108703,81.27,4.94,0.7,3.14,2024-04-20 00:00:00
S108704,63.04,2.83,0.4,17.97,2024-04-02 00:00:00
S108705,75.93,2.09,1.7,19.02,2024-05-18 00:00:00
S108706,45.19,3.73,2.8,10.37,2024-02-07 00:00:00
S108707,78.0,5.79,0.35,6.56,2024-05-02 00:00:00
S108708,85.42,4.77,6.67,27.11,2024-05-22 00:00:00
S108709,74.73,3.82,1.39,16.79,2024-05-15 00:00:00
S108710,66.1,0.71,1.41,0.0,2024-05-22 20:54:55
S108711,84.59,1.26,1.48,12.0,2024-01-25 00:00:00
S108712,67.3,2.37,0.73,10.44,2024-04-30 00:00:00
S108713,70.0,0.85,0.91,9.92,2024-03-26 00:00:00
S108714,70.5,2.31,0.01,22.65,2024-04-27 00:00:00
S108715,80.1,1.84,6.6,16.77,2024-04-30 00:00:00
S108716,72.0,1.73,1.49,19.45,2024-01-28 00:00:00
S108717,55.76,3.8,0.21,14.03,2024-01-11 00:00:00
S108718,100.0,1.6,8.0,20.97,2024-02-13 00:00:00
S108719,51.87,1.3,0.36,12.39,2024-01-23 00:00:00
S108720,56.59,2.0,0.07,16.63,2024-03-30 00:00:00
S108721,63.68,3.83,1.22,18.41,2024-04-05 00:00:00
S108722,73.85,2.96,0.84,10.64,2024-04-26 00:00:00
S108723,84.0,2.63,1.74,0.32,2024-03-12 10:32:25
S108724,94.22,4.23,1.96,3.15,2024-03-16 00:00:00
S108725,78.12,3.36,0.28,31.18,2024-04-23 00:00:00
S108726,88.78,3.71,0.24,19.56,2024-05-02 00:00:00
S108727,53.1,3.61,0.69,19.89,2024-02-28 00:00:00
S108728,51.52,1.32,2.55,24.95,2024-02-16 00:00:00
S108729,83.31,3.12,6.47,7.13,2024-05-21 00:00:00
S108730,80.25,4.38,0.79,9.93,2024-05-17 00:00:00
S108731,73.13,1.53,0.9,7.27,2024-02-20 07:30:50
S108732,96.8,2.71,0.33,31.5,2024-05-04 00:00:00
S108733,60.29,3.26,0.79,8.02,2024-02-13 00:00:00
S108734,52.63,2.88,0.3,23.78,2024-02-13 00:00:00
S108735,50.0,3.44,1.54,10.39,2024-03-23 00:00:00
S108736,76.0,4.27,1.09,15.6,2024-02-19 00:00:00
S108737,91.42,0.0,0.32,23.89,2024-03-13 00:00:00
S108738,75.31,3.48,6.41,17.0,2024-01-20 00:00:00
S108739,85.78,4.29,1.27,14.08,2024-04-16 00:00:00
S108740,77.5,2.06,3.2,30.88,2024-03-21 00:00:00
S108741,66.61,0.72,0.82,2.16,2024-02-29 00:00:00
S108742,84.47,4.23,0.69,8.39,2024-03-21 00:00:00
S108743,96.25,2.31,2.31,12.83,2024-01-23 00:00:00
S108744,77.37,1.63,4.96,22.31,2024-09-03 00:00:00
S108745,51.3,3.42,1.65,11.47,2024-04-17 00:00:00
S108746,87.95,2.68,1.03,21.77,2024-02-20 00:00:00
S108747,63.61,5.2,4.14,2.94,2024-03-03 00:00:00
S108748,87.8,2.78,0.56,23.04,2024-04-24 00:00:00
S108749,55.53,2.2,5.86,21.25,2024-05-07 00:00:00
S108750,69.7,1.85,2.3,7.48,2024-02-24 00:00:00
S108751,88.67,4.09,0.75,14.76,2024-02-21 00:00:00
S108752,68.35,2.23,3.15,13.11,2024-02-23 00:00:00
S108753,72.17,4.84,0.09,18.15,2024-03-30 00:00:00
S108754,66.14,5.36,0.79,23.13,2024-03-24 00:00:00
S108755,64.2,5.81,2.37,10.22,2024-05-03 00:00:00
S108756,80.9,4.77,0.92,17.59,2024-04-23 00:00:00
S108757,63.61,2.61,2.33,16.72,2024-04-23 00:00:00
S108758,67.25,5.48,1.6,15.87,2024-05-24 00:00:00
S108759,82.68,2.59,0.14,25.19,2024-03-18 00:00:00
S108760,57.0,3.37,0.61,16.12,2024-02-29 00:00:00
S108761,70.5,3.73,2.01,6.5,2024-09-05 00:00:00
S108762,72.92,4.62,3.12,20.16,2024-05-19 00:00:00
S108763,86.31,1.25,1.92,26.21,2024-04-05 00:00:00
S108764,90.68,2.8,0.43,15.98,2024-01-17 00:00:00
S108765,74.85,2.91,0.29,24.46,2024-10-01 00:00:00
S108766,85.0,3.64,0.88,12.06,2024-09-03 00:00:00
S108767,91.8,0.8,0.73,17.9,2024-03-29 00:00:00
S108768,54.76,2.46,1.08,4.06,2024-01-29 00:00:00
S108769,64.39,3.26,1.11,10.73,2024-05-25 00:00:00
S108770,70.33,3.74,7.52,16.18,2024-04-22 07:01:40
S108771,56.94,4.13,3.87,19.69,2024-04-14 00:00:00
S108772,72.96,4.3,8.0,18.06,2024-04-12 00:00:00
S108773,84.1,5.39,0.4,23.96,2024-03-23 00:00:00
S108774,100.0,1.46,7.45,4.3,2024-02-26 00:00:00
S108775,100.0,1.91,3.33,25.29,2024-02-03 00:00:00
S108776,83.31,2.34,5.21,10.0,2024-02-05 00:00:00
S108777,62.54,3.58,2.27,6.4,2024-01-10 00:00:00
S108778,86.2,3.79,5.66,22.26,2024-02-27 00:00:00
S108779,90.4,5.31,0.97,7.21,2024-05-25 00:00:00
S108780,70.31,1.19,1.23,24.9,2024-05-22 00:00:00
S108781,100.0,1.88,4.14,0.0,2024-02-01 00:00:00
S108782,73.59,1.73,1.2,9.71,2024-05-22 10:31:49
S108783,51.81,2.48,0.86,21.14,2024-08-05 00:00:00
S108784,68.92,0.62,1.95,19.71,2024-01-14 00:00:00
S108785,60.68,1.72,1.35,0.0,2024-03-05 00:00:00
S108786,61.82,5.88,1.29,10.35,2024-04-06 00:00:00
S108787,75.72,4.37,1.42,2.99,2024-04-12 00:00:00
S108788,78.23,3.75,3.63,15.97,2024-01-17 00:00:00
S108789,81.09,4.63,4.13,15.36,2024-05-07 00:00:00
S108790,75.46,0.41,1.69,13.27,2024-05-17 00:00:00
S108791,90.41,3.98,0.61,14.25,2024-01-24 00:00:00
S108792,85.29,5.21,1.69,7.29,2024-05-04 00:00:00
S108793,74.75,3.54,1.26,9.86,2024-01-20 00:00:00
S108794,95.0,1.45,2.19,22.47,2024-03-15 00:00:00
S108795,89.0,1.83,1.53,11.57,2024-05-04 00:00:00
S108796,71.09,0.7,0.92,11.0,2024-01-26 00:00:00
S108797,81.97,1.54,0.42,22.98,2024-03-10 00:00:00
S108798,71.1,4.23,0.21,6.75,2024-04-14 00:00:00
S108799,66.59,4.14,0.9,25.36,2024-01-16 00:00:00
S108800,89.73,1.76,0.22,25.95,2024-06-03 00:00:00
S108801,59.2,1.48,3.47,7.89,2024-01-25 00:00:00
S108802,85.44,3.94,0.84,21.44,2024-03-19 00:00:00
S108803,79.57,0.46,0.75,0.0,2024-05-26 00:00:00
S108804,70.73,3.66,0.58,15.71,2024-03-28 00:00:00
S108805,70.6,4.73,4.92,7.94,2024-04-15 00:00:00
S108806,71.3,1.56,4.71,18.54,2024-01-18 00:00:00
S108807,69.69,3.33,0.97,17.2,2024-04-24 00:00:00
S108808,77.61,0.37,5.41,13.06,2024-02-16 00:00:00
S108809,100.0,3.6,5.0,7.35,2024-05-17 00:00:00
S108810,61.29,2.77,1.62,21.42,2024-02-02 00:00:00
S108811,88.0,4.39,0.64,14.78,2024-05-16 00:00:00
S108812,70.9,4.65,0.37,10.05,2024-01-18 00:00:00
S108813,64.01,1.76,0.57,11.41,2024-02-25 00:00:00
S108814,54.92,3.33,0.13,14.33,2024-03-31 00:00:00
S108815,64.0,4.51,0.67,14.3,2024-02-06 00:00:00
S108816,68.41,2.57,0.59,17.17,2024-05-16 00:00:00
S108817,59.62,4.21,1.82,21.69,2024-03-26 00:00:00
S108818,56.0,3.38,0.47,22.33,2024-11-05 00:00:00
S108819,82.5,3.04,0.05,13.42,2024-03-09 00:00:00
S108820,61.0,3.42,2.9,17.98,2024-03-28 00:00:00
S108821,100.0,3.9,0.98,13.6,2024-04-29 00:00:00
S108822,100.0,1.32,1.08,23.49,2024-04-26 00:00:00
S108823,77.55,2.96,0.08,14.07,2024-05-18 00:00:00
S108824,86.0,4.09,2.95,15.85,2024-03-05 00:00:00
S108825,100.0,2.48,0.55,14.82,2024-05-11 00:00:00
S108826,83.46,3.07,0.84,18.23,2024-01-18 00:00:00
S108827,65.7,3.47,4.81,19.42,2024-03-13 00:00:00
S108828,68.67,2.3,0.74,24.7,2024-02-23 00:00:00
S108829,54.42,2.94,6.98,23.48,2024-03-24 00:00:00
S108830,75.16,2.07,1.24,15.3,2024-04-07 00:00:00
S108831,38.94,2.12,1.87,14.7,2024-05-20 00:00:00
S108832,70.25,4.16,0.11,13.42,2024-04-18 00:00:00
S108833,68.38,3.44,1.28,22.06,2024-05-20 00:00:00
S108834,78.81,3.42,2.06,16.72,2024-01-17 00:00:00
S108835,75.26,3.89,0.38,32.23,2024-04-25 00:00:00
S108836,82.0,3.88,1.85,14.56,2024-01-21 00:00:00
S108837,80.55,5.4,0.92,25.65,2024-04-03 00:00:00
S108838,73.61,3.47,1.19,25.71,2024-04-01 00:00:00
S108839,79.96,2.46,1.22,25.52,2024-01-29 00:00:00
S108840,80.56,5.74,2.78,12.69,2024-05-19 00:00:00
S108841,75.9,4.12,0.52,14.41,2024-04-24 00:00:00
S108842,78.0,2.9,3.15,13.87,2024-06-02 00:00:00
S108843,81.02,1.47,0.31,25.32,2024-02-26 00:00:00
S108844,76.44,2.94,0.31,11.85,2024-02-28 00:00:00
S108845,100.0,2.56,1.7,10.95,2024-05-21 00:00:00
S108846,78.54,3.64,1.21,19.86,2024-01-30 00:00:00
S108847,77.2,3.65,3.52,5.71,2024-04-29 00:00:00
S108848,97.62,6.04,4.48,20.38,2024-02-10 07:41:21
S108849,76.68,3.53,0.99,7.01,2024-07-03 00:00:00
S108850,75.23,2.56,4.5,12.12,2024-02-14 00:00:00
S108851,69.01,1.57,0.13,23.09,2024-01-13 00:00:00
S108852,74.0,3.6,2.87,11.11,2024-01-05 00:00:00
S108853,58.18,2.39,1.53,17.15,2024-03-04 00:00:00
S108854,66.87,2.77,0.44,23.46,2024-04-24 00:00:00
S108855,64.37,1.46,0.1,7.03,2024-04-14 00:00:00
S108856,85.95,5.16,0.64,16.21,2024-04-03 00:00:00
S108857,61.83,4.55,7.34,19.53,2024-03-14 00:00:00
S108858,99.88,3.03,0.37,5.06,2024-05-17 00:00:00
S108859,82.19,1.51,1.88,7.74,2024-03-24 00:00:00
S108860,92.16,5.7,0.49,26.31,2024-01-25 19:00:50
S108861,71.4,1.49,0.99,6.98,2024-02-16 00:00:00
S108862,98.9,4.71,1.48,12.55,2024-09-04 00:00:00
S108863,81.03,2.67,0.82,0.89,2024-05-09 00:00:00
S108864,82.2,0.79,2.64,9.5,2024-01-28 00:00:00
S108865,68.0,0.0,3.83,20.43,2024-04-03 00:00:00
S108866,71.71,1.09,5.12,21.71,2024-04-08 00:00:00
S108867,69.88,4.45,0.79,20.56,2024-03-06 00:00:00
S108868,56.96,0.19,1.74,14.76,2024-05-18 00:00:00
S108869,62.29,4.52,0.59,7.47,2024-11-01 00:00:00
S108870,80.0,5.42,2.48,17.89,2024-04-22 00:00:00
S108871,79.87,1.12,4.04,11.91,2024-01-31 00:00:00
S108872,70.6,2.71,8.0,3.74,2024-05-27 00:00:00
S108873,97.96,3.78,1.22,15.2,2024-01-30 00:00:00
S108874,91.89,3.92,0.34,23.89,2024-01-10 00:00:00
S108875,77.26,3.04,2.35,22.77,2024-01-11 00:00:00
S108876,91.06,3.42,0.15,23.24,2024-01-18 00:00:00
S108877,94.18,5.04,1.91,17.12,2024-01-14 00:00:00
S108878,58.17,2.92,3.84,8.49,2024-05-27 00:00:00
S108879,70.71,0.0,0.67,19.11,2024-10-05 00:00:00
S108880,94.36,3.66,6.74,16.06,2024-01-29 00:00:00
S108881,89.18,3.28,1.76,13.2,2024-01-19 00:00:00
S108882,85.75,1.53,2.83,19.67,2024-01-29 00:00:00
S108883,86.2,3.35,0.16,18.2,2024-11-01 00:00:00
S108884,96.56,4.27,0.1,10.66,2024-03-13 00:00:00
S108885,70.52,2.6,2.65,10.34,2024-05-17 17:13:28
S108886,68.81,2.71,1.72,6.93,2024-03-08 00:00:00
S108887,91.04,1.46,0.18,16.8,2024-02-14 00:00:00
S108888,42.59,6.63,2.44,21.35,2024-03-14 00:00:00
S108889,66.9,2.75,1.67,10.86,2024-02-26 00:00:00
S108890,72.44,4.6,1.24,7.54,2024-05-26 00:00:00
S108891,62.51,4.18,1.92,18.52,2024-03-19 01:23:35
S108892,81.0,5.3,8.0,26.05,2024-02-03 00:00:00
S108893,79.77,2.57,0.32,28.93,2024-01-19 00:00:00
S108894,63.0,4.4,0.33,25.61,2024-02-22 00:00:00
S108895,67.19,1.96,0.85,14.65,2024-03-25 00:00:00
S108896,97.85,5.76,1.22,8.69,2024-02-06 00:00:00
S108897,69.5,3.92,0.24,19.25,2024-04-01 00:00:00
S108898,100.0,3.09,1.67,14.51,2024-03-16 00:00:00
S108899,95.7,2.02,0.07,13.61,2024-01-21 00:00:00
S108900,76.64,2.08,0.01,28.3,2024-01-19 00:00:00
S108901,74.8,2.1,1.8,24.7,2024-02-17 00:00:00
S108902,71.6,2.75,3.78,19.46,2024-03-04 00:00:00
S108903,80.2,0.0,0.05,14.32,2024-05-18 00:00:00
S108904,87.0,5.51,0.68,15.05,2024-03-15 00:00:00
S108905,57.09,4.46,3.14,4.19,2024-07-05 00:00:00
S108906,60.02,2.16,2.0,22.32,2024-03-13 00:00:00
S108907,70.1,4.28,1.81,24.08,2024-02-22 00:00:00
S108908,70.1,2.78,1.22,9.65,2024-02-13 00:00:00
S108909,67.32,4.38,1.01,10.6,2024-02-12 00:00:00
S108910,93.07,2.63,1.48,21.83,2024-01-23 00:00:00
S108911,76.01,2.46,0.16,12.73,2024-01-28 00:00:00
S108912,78.22,0.09,5.08,22.95,2024-03-12 00:00:00
S108913,49.68,1.08,0.83,9.53,2024-03-12 00:00:00
