student_id,enrollment_date,family_income_lpa,cgpa,backlogs,failed_subjects,at_risk_flag
S108262,2022-04-25,4.2,7.6,0,2,1
S108263,2022-08-25,1.8,9.02,2,1,0
S108264,2022-12-13,4.6,9.43,0,0,1
S108265,2023-02-02,1.0,6.65,1,0,1
S108266,2021-01-11,1.7,5.11,0,1,0
S108267,2022-02-07,4.5,6.79,0,0,1
S108268,2022-01-25,2.5,7.31,1,0,0
S108269,2022-01-28,2.0,6.44,1,0,0
S108270,2023-01-15,3.1,5.97,1,1,0
S108271,2023-05-13,5.7,6.53,0,0,0
S108272,2022-12-13,1.6,4.29,0,0,0
S108273,2022-09-15,7.3,5.8,1,0,0
S108274,2022-09-28,8.2,6.48,0,0,0
S108275,2022-10-27,1.0,8.81,1,0,1
S108276,2021-12-07,3.5,6.86,0,0,0
S108277,2023-03-21,4.5,6.07,1,0,0
S108278,2023-08-11,8.2,7.27,0,2,0
S108279,2023-04-14,2.3,6.74,0,0,0
S108280,2022-06-26,2.2,4.42,2,0,0
S108281,2022-03-17,1.1,4.42,0,0,1
S108282,2023-01-16,2.7,6.31,2,0,1
S108283,2021-11-13,3.7,5.39,2,0,1
S108284,2021-10-19,16.4,8.51,1,0,1
S108285,2022-01-30,6.3,4.55,0,0,1
S108286,2022-12-29,1.7,6.55,0,2,0
S108287,2022-02-17,1.8,8.73,1,1,1
S108288,2022-10-27,4.9,8.87,0,0,0
S108289,2023-01-04,1.1,7.36,1,1,0
S108290,2022-08-28,2.7,6.76,0,1,1
S108291,2023-05-02,8.6,6.72,1,0,1
S108292,2022-06-14,4.1,7.9,3,1,0
S108293,2021-11-20,1.0,5.83,0,1,0
S108294,2023-05-10,7.5,7.02,0,0,0
S108295,2021-09-15,5.7,6.23,0,0,0
S108296,2021-10-23,2.3,9.47,0,0,1
S108297,2022-03-25,3.9,8.1,0,0,1
S108298,2022-04-08,2.6,7.96,0,0,0
S108299,2023-06-27,26.5,8.0,0,0,0
S108300,2023-08-22,6.0,6.2,0,1,0
S108301,2023-02-12,13.1,7.18,1,1,0
S108302,2023-07-30,1.5,4.71,0,0,1
S108303,2022-06-02,8.0,6.1,0,1,0
S108304,2022-06-19,8.8,6.93,1,0,1
S108305,2023-06-01,4.4,4.79,0,1,0
S108306,2023-03-05,4.1,4.18,1,0,0
S108307,2021-07-28,2.6,9.46,0,0,1
S108308,2023-07-09,3.4,6.8,1,1,0
S108309,2022-11-02,1.1,7.05,0,1,0
S108310,2023-08-03,4.4,8.52,1,0,0
S108311,2022-07-22,6.2,5.86,0,0,0
S108312,2023-01-29,3.2,9.18,0,1,0
S108313,2022-08-10,9.8,6.91,0,1,1
S108314,2022-03-01,2.3,9.59,0,0,0
S108315,2022-09-01,3.1,6.46,0,2,1
S108316,2023-05-26,8.2,6.5,0,0,0
S108317,2022-05-28,1.0,5.17,2,1,0
S108318,2021-09-01,6.6,4.74,0,0,1
S108319,2023-08-24,11.0,7.67,2,0,1
S108320,2023-01-31,5.3,5.32,2,0,0
S108321,2021-09-19,4.9,7.21,0,0,0
S108322,2023-05-25,6.5,6.73,1,1,0
S108323,2021-09-02,5.3,7.91,0,1,0
S108324,2023-02-05,2.2,5.77,0,0,1
S108325,2022-12-02,1.5,7.51,1,0,1
S108326,2022-02-08,7.5,7.32,1,0,0
S108327,2023-04-13,4.1,8.87,0,1,0
S108328,2022-10-17,1.0,5.93,0,1,1
S108329,2022-12-26,11.1,6.15,1,0,1
S108330,2022-05-26,2.6,4.2,1,0,1
S108331,2022-12-27,7.3,8.79,0,1,0
S108332,2022-10-03,8.2,5.89,0,0,0
S108333,2022-04-16,8.6,7.42,0,0,0
S108334,2023-01-28,5.9,7.83,1,0,0
S108335,2022-06-30,3.9,5.06,0,0,0
S108336,2022-10-15,10.2,6.38,0,0,1
S108337,2021-08-22,3.6,5.78,1,0,0
S108338,2022-07-18,4.1,6.56,0,0,1
S108339,2022-06-23,2.2,6.01,3,1,1
S108340,2021-11-25,1.0,3.76,1,0,0
S108341,2021-12-24,5.0,8.49,1,0,0
S108342,2021-09-12,7.5,6.33,2,0,1
S108343,2022-01-02,1.5,7.01,0,0,0
S108344,2023-04-07,3.5,6.7,0,1,0
S108345,2023-05-20,16.7,7.38,0,0,1
S108346,2023-01-06,16.0,5.07,1,0,0
S108347,2022-02-04,4.1,5.66,0,1,0
S108348,2022-12-11,1.0,4.65,2,0,0
S108349,2022-12-31,1.9,6.8,0,0,1
S108350,2022-11-08,3.7,8.3,0,0,1
S108351,2021-09-21,12.0,7.8,0,0,0
S108352,2021-07-22,4.1,7.49,0,0,0
S108353,2022-03-18,3.4,4.95,0,0,1
S108354,2022-03-06,1.8,6.29,1,1,1
S108355,2022-06-19,4.3,5.71,2,0,0
S108356,2023-05-26,17.3,5.68,0,2,1
S108357,2021-10-07,6.3,6.04,1,0,0
S108358,2023-03-07,11.7,6.68,0,0,0
S108359,2021-07-13,3.1,4.66,2,0,1
S108360,2023-12-06,8.7,8.25,0,0,0
S108361,2023-08-08,1.3,7.6,0,2,1
S108362,2021-08-29,5.0,5.98,2,0,1
S108363,2023-03-21,11.8,6.68,1,0,0
S108364,2022-09-08,5.1,7.3,1,0,1
S108365,2022-11-01,1.0,5.45,1,0,1
S108366,2021-10-10,1.0,6.9,1,1,1
S108367,2021-07-13,9.0,6.43,0,0,1
S108368,2023-06-02,6.4,6.62,1,0,1
S108369,2021-10-05,1.3,7.58,0,0,0
S108370,2023-04-03,4.2,6.91,1,0,0
S108371,2021-08-23,3.6,6.61,0,0,1
S108372,2023-07-09,1.4,5.34,0,1,1
S108373,2022-02-16,5.3,6.51,0,1,1
S108374,2023-07-07,2.0,8.81,2,0,1
S108375,2021-10-16,4.0,6.27,0,0,1
S108376,2022-05-22,1.0,7.22,1,0,1
S108377,2022-08-10,4.8,5.55,0,1,1
S108378,2022-08-29,6.5,9.34,0,0,0
S108379,2021-08-21,30.7,8.92,0,0,1
S108380,2021-12-19,1.0,6.73,1,0,1
S108381,2022-07-20,12.5,4.85,0,0,0
S108382,2022-05-26,12.7,3.93,1,1,1
S108383,2021-07-19,1.0,7.21,1,0,0
S108384,2022-03-10,8.3,6.64,1,1,1
S108385,2022-03-04,5.8,7.05,0,0,1
S108386,2023-04-30,9.3,7.91,2,0,0
S108387,2023-07-07,10.7,6.81,0,0,1
S108388,2021-07-01,10.2,6.25,0,0,1
S108389,2022-08-24,8.7,6.43,1,1,0
S108390,2021-10-20,9.1,6.43,0,0,1
S108391,2021-11-25,1.0,8.08,2,0,0
S108392,2023-01-13,7.1,6.23,2,2,0
S108393,2022-10-04,1.0,4.65,0,0,0
S108394,2022-10-11,12.4,3.5,0,0,0
S108395,2022-04-01,17.1,7.61,1,1,0
S108396,2023-02-09,1.0,4.87,0,1,1
S108397,2023-05-19,9.6,5.84,1,0,1
S108398,2022-11-08,10.7,7.01,0,0,0
S108399,2021-08-29,3.0,5.67,1,0,1
S108400,2021-10-10,6.9,6.45,0,0,1
S108401,2022-10-18,1.0,7.4,0,2,0
S108402,2023-01-15,36.2,5.98,1,0,0
S108403,2021-09-21,1.0,5.81,1,0,1
S108404,2023-06-15,21.0,7.88,0,0,1
S108405,2021-12-08,4.5,8.0,1,1,0
S108406,2023-02-27,4.9,8.4,1,0,0
S108407,2021-07-13,2.7,4.81,2,0,1
S108408,2021-09-04,1.6,5.18,0,0,1
S108409,2023-06-17,1.0,8.48,0,0,1
S108410,2022-06-28,6.9,5.56,1,0,1
S108411,2021-12-23,1.0,6.7,2,0,1
S108412,2023-01-18,9.5,9.26,1,0,1
S108413,2021-02-12,3.8,5.71,0,0,1
S108414,2023-04-12,8.1,8.67,0,0,0
S108415,2021-12-20,3.5,7.2,1,2,0
S108416,2022-09-06,1.0,6.09,0,1,0
S108417,2023-05-10,1.9,5.95,0,1,0
S108418,2022-12-06,20.0,5.15,0,0,1
S108419,2023-05-02,12.5,5.62,2,0,0
S108420,2022-09-27,1.0,8.31,1,0,0
S108421,2022-09-25,1.5,6.56,1,0,0
S108422,2021-08-20,1.0,6.62,0,0,1
S108423,2022-06-03,3.0,6.33,1,1,0
S108424,2023-05-01,13.9,5.82,1,0,1
S108425,2021-09-29,7.2,8.14,0,1,0
S108426,2022-05-19,2.3,7.81,1,0,1
S108427,2022-09-03,10.0,8.6,1,1,1
S108428,2022-07-11,1.0,7.07,1,0,1
S108429,2022-11-19,2.6,4.08,0,0,1
S108430,2022-07-18,2.0,6.63,0,1,1
S108431,2023-02-16,11.4,7.6,0,0,1
S108432,2021-11-17,9.4,8.16,2,0,0
S108433,2022-06-13,1.0,7.38,1,0,0
S108434,2022-01-25,4.4,7.12,0,0,1
S108435,2022-07-20,2.9,7.85,1,0,1
S108436,2022-08-19,5.6,6.0,1,0,0
S108437,2021-09-13,7.9,6.12,0,0,1
S108438,2023-07-01,10.6,5.2,0,2,1
S108439,2022-10-02,4.1,5.58,1,0,1
S108440,2021-12-16,1.0,6.15,1,0,1
S108441,2022-01-05,18.0,4.94,0,0,1
S108442,2021-11-19,18.4,6.24,0,0,0
S108443,2021-08-27,1.2,8.77,0,1,1
S108444,2021-10-20,6.7,7.72,0,0,1
S108445,2022-07-24,9.2,6.95,1,0,1
S108446,2022-03-10,2.9,9.09,0,0,1
S108447,2021-10-10,17.2,6.71,0,1,0
S108448,2022-10-08,15.7,7.21,1,1,0
S108449,2021-09-09,3.1,7.54,0,0,0
S108450,2023-03-01,1.0,8.23,1,1,1
S108451,2022-12-17,5.7,7.15,1,0,1
S108452,2023-08-27,7.7,8.99,0,0,0
S108453,2023-03-31,3.5,7.12,2,0,1
S108454,2022-07-02,11.3,6.78,1,0,1
S108455,2022-05-22,2.5,6.15,0,0,1
S108456,2023-08-03,15.1,8.06,1,0,0
S108457,2021-07-17,1.0,7.92,1,0,1
S108458,2021-08-26,1.0,9.25,2,0,1
S108459,2021-08-13,13.1,6.06,3,1,1
S108460,2022-11-05,4.9,5.9,2,0,0
S108461,2023-05-20,3.0,7.86,2,0,1
S108462,2022-07-26,3.7,7.49,1,0,1
S108463,2023-06-29,7.3,6.3,0,0,0
S108464,2022-03-10,12.2,6.41,1,0,1
S108465,2022-06-07,9.2,7.44,0,1,0
S108466,2022-01-09,1.0,7.19,2,1,0
S108467,2022-05-02,10.5,5.23,0,1,0
S108468,2023-02-18,21.0,6.43,0,0,0
S108469,2023-08-25,1.6,4.02,0,0,1
S108470,2022-05-30,9.4,5.77,2,0,1
S108471,2021-08-09,8.2,6.86,0,0,0
S108472,2023-01-21,9.4,7.82,0,0,0
S108473,2022-09-02,8.4,6.29,1,0,0
S108474,2023-08-10,16.1,7.73,0,0,1
S108475,2021-08-08,39.7,3.57,1,1,1
S108476,2023-06-15,2.4,9.49,0,0,0
S108477,2023-08-20,3.3,6.28,0,0,1
S108478,2023-02-05,3.2,6.32,0,0,1
S108479,2021-12-05,9.0,5.5,1,1,1
S108480,2022-03-19,1.0,6.56,0,0,1
S108481,2021-12-09,3.5,5.86,0,2,1
S108482,2023-07-28,1.9,7.02,1,0,0
S108483,2021-11-26,1.4,5.99,0,0,1
S108484,2023-01-21,2.9,7.88,0,1,1
S108485,2022-08-02,1.2,8.11,1,0,1
S108486,2022-01-21,7.5,5.93,1,0,1
S108487,2022-03-22,4.3,6.1,0,0,0
S108488,2023-08-13,5.3,9.41,1,0,1
S108489,2022-01-22,19.2,5.8,0,0,1
S108490,2023-01-31,2.3,6.97,1,0,1
S108491,2022-03-31,13.3,8.38,0,1,1
S108492,2023-08-23,2.6,8.04,1,0,0
S108493,2023-04-16,1.5,7.74,0,0,1
S108494,2023-01-26,1.3,8.05,3,0,0
S108495,2022-10-08,18.5,5.98,0,0,1
S108496,2022-06-11,4.3,8.11,0,0,1
S108497,2023-08-23,7.0,8.45,0,0,0
S108498,2022-10-21,1.1,5.47,0,1,1
S108499,2023-07-26,6.4,6.3,0,0,1
S108500,2022-10-28,2.6,7.56,0,0,0
S108501,2022-12-13,5.1,8.04,1,0,1
S108502,2022-05-24,2.5,5.64,1,0,1
S108503,2022-10-22,25.6,5.84,0,0,1
S108504,2021-09-29,1.0,9.16,0,0,0
S108505,2023-03-03,2.5,9.56,1,0,0
S108506,2022-03-07,1.0,6.65,0,0,1
S108507,2023-07-24,3.8,7.35,0,0,1
S108508,2023-03-03,12.1,5.96,0,0,1
S108509,2022-06-27,1.0,9.23,0,0,0
S108510,2022-08-22,7.4,5.8,0,0,0
S108511,2021-12-21,2.4,6.88,2,0,0
S108512,2022-02-03,4.1,6.61,1,1,1
S108513,2022-07-02,5.6,6.71,1,1,0
S108514,2023-05-25,1.2,7.18,0,1,1
S108515,2021-11-22,23.4,7.47,1,0,1
S108516,2021-08-13,1.0,5.78,0,1,1
S108517,2023-01-01,8.9,4.8,1,0,1
S108518,2023-01-17,2.3,8.21,0,0,0
S108519,2021-12-05,16.4,6.86,1,0,1
S108520,2022-08-29,40.1,5.7,1,0,1
S108521,2021-07-12,4.1,9.94,1,0,0
S108522,2021-11-26,2.0,7.85,1,0,0
S108523,2023-07-06,22.0,8.7,3,1,0
S108524,2022-06-21,1.0,8.45,1,0,1
S108525,2022-09-09,3.3,7.99,0,0,1
S108526,2022-12-14,1.3,7.93,4,0,1
S108527,2022-06-28,3.3,5.69,0,0,0
S108528,2022-10-27,3.2,6.54,0,0,1
S108529,2021-10-28,8.9,4.46,0,0,1
S108530,2023-07-19,18.2,7.83,0,0,0
S108531,2022-06-14,5.8,4.21,1,1,0
S108532,2022-06-27,8.2,3.9,0,0,0
S108533,2022-01-24,4.0,5.82,1,0,0
S108534,2023-08-15,1.0,8.5,1,0,0
S108535,2021-12-24,3.3,7.22,1,0,1
S108536,2021-11-05,5.7,8.32,2,0,1
S108537,2022-04-01,4.1,6.81,0,2,0
S108538,2023-02-18,3.1,5.35,0,1,1
S108539,2022-11-29,1.0,7.43,0,1,1
S108540,2022-10-24,1.0,5.42,0,0,1
S108541,2021-08-04,3.5,6.95,1,0,1
S108542,2022-10-04,2.1,6.68,0,2,0
S108543,2021-12-11,10.1,6.32,0,0,0
S108544,2022-08-23,12.5,5.06,1,0,0
S108545,2021-01-10,1.0,6.24,0,0,0
S108546,2022-12-18,9.5,6.04,1,0,1
S108547,2022-06-15,35.0,6.11,1,0,0
S108548,2022-12-13,2.2,8.36,0,0,0
S108549,2022-09-23,10.7,8.46,0,0,0
S108550,2023-05-13,3.3,7.71,0,0,1
S108551,2022-09-25,13.1,7.69,0,1,1
S108552,2023-05-09,7.7,7.63,0,0,0
S108553,2023-06-09,9.3,6.11,2,0,1
S108554,2022-08-17,8.2,5.69,0,1,1
S108555,2023-02-27,3.7,10.0,0,1,0
S108556,2023-08-03,1.0,4.25,1,0,1
S108557,2022-08-29,10.6,7.51,1,0,0
S108558,2022-08-02,2.3,7.61,0,0,0
S108559,2023-07-14,3.2,5.87,1,0,1
S108560,2023-01-16,10.1,8.03,0,0,0
S108561,2022-08-16,4.3,4.76,1,0,0
S108562,2022-05-15,1.1,5.36,1,0,1
S108563,2023-08-16,4.1,7.61,2,0,1
S108564,2023-05-28,12.1,7.92,0,0,1
S108565,2023-01-30,1.0,10.0,0,0,0
S108566,2022-04-21,2.6,5.47,0,0,1
S108567,2022-09-07,1.5,8.52,1,0,1
S108568,2023-03-03,8.7,6.76,1,0,1
S108569,2022-01-02,9.6,7.64,0,0,0
S108570,2021-02-11,8.5,6.46,0,1,0
S108571,2023-03-29,1.0,6.85,1,0,1
S108572,2021-08-16,14.2,9.98,0,1,0
S108573,2021-09-24,4.1,6.77,0,0,0
S108574,2022-01-05,2.2,3.5,1,0,0
S108575,2022-02-12,3.7,9.51,0,0,0
S108576,2021-12-14,14.6,7.54,1,0,1
S108577,2021-12-20,2.3,6.02,1,0,0
S108578,2023-05-15,4.1,8.27,0,1,1
S108579,2023-06-07,12.9,5.16,0,1,1
S108580,2022-01-06,2.4,7.74,2,0,1
S108581,2023-04-22,8.5,7.74,0,1,0
S108582,2022-09-25,7.4,6.67,2,0,0
S108583,2022-07-02,3.9,9.19,3,0,0
S108584,2023-10-03,7.1,6.23,0,0,0
S108585,2022-02-25,15.3,7.11,1,0,0
S108586,2021-11-26,4.1,7.32,2,0,0
S108587,2023-05-19,13.5,4.44,0,0,1
S108588,2023-12-03,3.0,7.16,0,1,0
S108589,2021-09-17,5.7,4.25,0,0,1
S108590,2022-01-31,5.1,6.8,0,1,0
S108591,2022-09-05,7.2,6.43,1,0,0
S108592,2023-03-17,5.5,7.8,0,0,0
S108593,2022-10-31,16.0,5.01,0,0,1
S108594,2022-02-22,10.7,6.59,0,0,0
S108595,2022-01-29,11.8,6.44,1,1,0
S108596,2021-08-03,8.5,8.61,1,0,1
S108597,2021-09-24,8.0,7.26,0,0,1
S108598,2021-10-22,10.7,7.3,1,0,1
S108599,2021-07-10,7.0,7.52,0,1,1
S108600,2022-07-13,1.0,5.47,0,1,1
S108601,2023-06-29,9.4,6.99,0,0,1
S108602,2022-11-27,1.0,6.84,0,0,0
S108603,2023-08-28,7.9,6.45,2,1,0
S108604,2021-08-28,5.0,7.57,0,1,0
S108605,2023-05-08,1.0,3.77,0,0,0
S108606,2022-11-01,14.3,5.42,0,0,0
S108607,2022-09-02,10.6,7.71,1,0,0
S108608,2023-01-15,6.3,7.36,0,0,1
S108609,2021-07-18,24.6,8.69,1,0,1
S108610,2021-05-07,4.1,6.77,1,0,0
S108611,2022-06-29,3.9,5.01,0,1,0
S108612,2021-09-25,1.0,4.82,0,0,0
S108613,2023-05-25,1.5,4.37,1,0,1
S108614,2022-06-08,1.4,9.67,0,0,1
S108615,2021-07-04,1.5,7.22,1,2,0
S108616,2023-04-14,2.9,4.36,2,0,0
S108617,2023-03-14,4.8,3.5,0,0,0
S108618,2023-06-22,3.9,6.17,0,0,1
S108619,2022-08-07,8.2,5.43,0,0,0
S108620,2021-12-07,1.6,6.98,0,0,0
S108621,2023-04-08,1.9,7.86,0,0,0
S108622,2022-02-02,2.7,8.41,1,2,1
S108623,2023-07-13,1.5,6.83,0,0,0
S108624,2023-01-22,12.3,6.53,0,0,1
S108625,2023-06-18,1.4,6.63,0,0,1
S108626,2022-05-27,1.1,7.15,0,1,1
S108627,2022-01-24,6.3,8.54,1,0,0
S108628,2022-10-09,7.3,7.31,0,0,0
S108629,2022-07-30,8.1,6.71,1,0,1
S108630,2023-06-25,1.0,8.56,1,1,0
S108631,2022-02-06,9.2,8.31,2,0,0
S108632,2023-08-15,4.1,5.28,1,0,0
S108633,2022-11-21,5.7,8.25,0,1,0
S108634,2021-09-03,1.0,5.25,0,1,1
S108635,2021-09-19,1.0,6.99,1,0,0
S108636,2023-02-03,1.6,6.47,0,0,1
S108637,2021-08-10,1.0,6.87,0,0,1
S108638,2022-06-09,6.6,5.94,0,2,1
S108639,2021-10-10,18.0,6.24,1,0,1
S108640,2023-07-24,3.5,7.08,0,1,0
S108641,2023-05-31,2.3,8.95,1,0,1
S108642,2023-03-10,10.8,5.02,0,1,0
S108643,2023-06-27,19.9,8.47,1,0,1
S108644,2022-09-02,3.4,7.87,2,0,1
S108645,2022-05-07,3.0,7.76,0,1,1
S108646,2021-11-04,4.3,8.08,1,0,1
S108647,2022-06-20,5.6,8.57,0,2,0
S108648,2023-03-20,9.2,7.75,0,0,0
S108649,2022-06-15,22.6,5.66,0,0,1
S108650,2022-01-01,1.0,6.72,1,1,1
S108651,2022-01-14,7.3,4.33,1,0,1
S108652,2022-10-27,1.0,8.84,1,1,1
S108653,2021-09-17,1.6,6.47,0,0,1
S108654,2022-03-04,1.6,4.83,0,0,1
S108655,2022-12-29,9.9,7.91,1,1,1
S108656,2021-07-17,6.3,8.15,0,0,1
S108657,2023-02-12,3.5,8.9,2,0,0
S108658,2022-05-21,5.6,6.64,0,0,0
S108659,2023-06-30,2.3,9.23,1,0,0
S108660,2023-12-01,7.7,5.94,0,1,0
S108661,2022-08-28,6.8,4.35,0,0,0
S108662,2023-03-25,1.0,4.13,1,1,1
S108663,2022-04-09,5.7,4.41,0,1,0
S108664,2022-08-11,2.0,6.13,1,0,1
S108665,2022-10-28,1.0,7.7,1,0,1
S108666,2022-12-15,1.0,5.71,1,0,0
S108667,2021-10-12,1.0,8.9,2,0,0
S108668,2022-10-07,3.9,7.26,0,0,0
S108669,2022-02-05,3.1,8.01,2,0,1
S108670,2021-12-29,2.2,6.41,1,0,0
S108671,2022-03-26,9.5,6.47,1,0,0
S108672,2022-06-10,1.0,5.67,1,1,1
S108673,2021-09-19,3.7,7.17,1,1,0
S108674,2023-01-24,3.9,6.35,0,0,1
S108675,2023-03-31,2.9,7.2,0,0,1
S108676,2022-03-23,1.6,7.04,2,0,0
S108677,2021-10-11,3.9,6.48,1,1,1
S108678,2022-03-12,2.7,7.7,0,0,0
S108679,2021-09-17,4.1,6.11,2,0,1
S108680,2022-03-22,10.3,7.81,0,0,1
S108681,2023-01-27,1.0,6.61,0,0,1
S108682,2023-07-17,1.0,7.19,0,0,1
S108683,2021-09-15,1.0,8.47,1,1,0
S108684,2023-05-12,6.3,5.94,0,0,1
S108685,2022-02-01,14.1,4.82,2,0,0
S108686,2023-03-19,15.6,6.83,0,0,0
S108687,2022-09-19,2.1,8.08,1,1,1
S108688,2023-08-20,6.0,7.67,0,0,0
S108689,2023-08-04,3.4,8.81,0,1,1
S108690,2022-07-17,44.3,5.73,0,0,1
S108691,2022-10-07,5.5,6.32,0,0,1
S108692,2023-02-01,2.3,4.64,2,1,0
S108693,2022-11-08,4.0,6.35,0,0,0
S108694,2022-11-13,1.0,5.77,1,0,1
S108695,2021-09-18,2.5,8.03,0,0,1
S108696,2023-01-15,1.4,4.12,0,0,0
S108697,2021-11-05,13.2,5.74,2,1,0
S108698,2023-12-07,2.9,9.55,0,0,1
S108699,2022-02-05,2.0,5.38,0,0,0
S108700,2023-01-09,1.9,7.49,2,0,0
S108701,2022-06-29,9.7,8.18,0,1,1
S108702,2023-02-14,1.8,5.63,2,0,0
S108703,2022-01-18,8.1,5.92,1,0,0
S108704,2023-05-02,5.7,7.24,0,0,0
S108705,2022-07-08,1.4,7.72,0,1,0
S108706,2022-04-06,9.9,7.01,0,0,0
S108707,2022-11-26,16.7,7.28,2,1,0
S108708,2022-06-12,2.2,9.21,2,0,0
S108709,2022-09-15,10.7,7.3,1,0,1
S108710,2021-09-10,1.6,7.73,0,0,0
S108711,2023-05-14,2.2,5.38,0,0,0
S108712,2023-08-26,1.7,6.68,1,0,1
S108713,2021-11-10,18.5,7.29,4,3,1
S108714,2022-06-30,8.6,4.92,3,0,1
S108715,2023-05-12,7.2,9.12,0,0,0
S108716,2023-07-29,11.9,10.0,2,0,0
S108717,2021-09-29,3.9,5.2,0,0,1
S108718,2021-09-07,1.0,9.78,1,0,0
S108719,2021-08-04,4.1,8.22,0,0,1
S108720,2022-04-30,1.0,8.62,0,2,0
S108721,2023-07-09,10.0,7.98,1,1,0
S108722,2021-09-16,18.4,5.51,1,0,0
S108723,2021-11-02,1.0,5.37,1,0,1
S108724,2021-04-08,7.4,6.15,0,0,1
S108725,2021-11-28,2.7,7.56,1,1,1
S108726,2023-04-21,1.0,7.94,3,0,1
S108727,2022-01-15,9.0,6.06,0,0,1
S108728,2021-09-30,1.2,6.76,1,0,0
S108729,2022-02-01,1.0,7.53,0,0,0
S108730,2023-08-23,1.0,8.23,0,0,0
S108731,2023-04-02,1.0,7.6,1,0,0
S108732,2023-05-29,2.1,6.66,0,1,1
S108733,2023-05-21,16.3,5.96,0,0,1
S108734,2023-03-30,1.0,8.22,0,0,1
S108735,2022-11-11,1.8,9.07,1,0,0
S108736,2021-12-28,5.6,6.45,2,1,0
S108737,2021-08-23,1.4,6.88,0,0,1
S108738,2022-05-10,1.0,7.79,1,0,0
S108739,2022-10-03,10.0,6.56,0,0,0
S108740,2023-11-06,3.5,6.73,0,1,1
S108741,2023-05-22,5.5,4.47,0,0,1
S108742,2021-12-27,1.3,8.44,1,0,1
S108743,2023-07-15,6.6,8.07,1,0,1
S108744,2021-12-20,1.0,5.34,1,0,0
S108745,2022-09-14,2.3,8.39,1,0,0
S108746,2021-12-14,1.0,7.97,0,1,1
S108747,2023-06-25,13.7,5.47,1,0,1
S108748,2022-04-11,7.5,7.3,0,0,1
S108749,2021-07-21,2.1,7.6,0,0,0
S108750,2021-10-29,3.0,7.41,0,0,1
S108751,2022-10-25,1.0,8.71,0,0,0
S108752,2022-05-29,17.6,5.1,0,0,0
S108753,2022-09-25,1.0,5.19,2,0,0
S108754,2023-06-26,10.2,6.01,0,0,0
S108755,2023-04-30,6.6,5.21,0,0,1
S108756,2021-07-27,6.9,5.12,0,0,1
S108757,2022-06-04,3.5,6.37,0,0,1
S108758,2021-10-18,10.2,6.27,2,1,1
S108759,2022-07-19,22.0,6.11,1,0,1
S108760,2023-06-28,3.5,5.39,1,0,1
S108761,2023-05-03,1.0,7.03,0,1,0
S108762,2023-03-25,3.2,8.7,0,1,0
S108763,2021-10-30,11.7,7.25,2,0,0
S108764,2022-05-21,3.4,7.06,1,0,0
S108765,2023-07-07,1.8,7.31,0,1,1
S108766,2023-03-19,23.9,6.61,0,0,0
S108767,2021-07-26,1.0,9.48,0,0,1
S108768,2022-12-03,1.0,4.38,0,1,1
S108769,2023-05-30,3.3,9.45,0,0,0
S108770,2022-05-03,1.0,7.81,0,2,0
S108771,2022-11-17,1.0,4.59,0,3,1
S108772,2022-05-25,4.6,6.62,1,0,0
S108773,2021-07-06,11.4,7.58,1,0,0
S108774,2022-11-17,3.4,3.81,0,0,0
S108775,2021-12-12,5.6,5.52,0,0,0
S108776,2021-08-27,1.0,6.16,0,0,0
S108777,2023-07-17,3.6,5.02,0,0,1
S108778,2021-07-18,8.5,8.28,0,0,0
S108779,2022-04-30,17.9,6.21,0,1,0
S108780,2023-06-20,11.0,10.0,0,1,1
S108781,2022-11-14,1.0,7.44,0,0,0
S108782,2023-01-18,4.1,5.98,1,0,1
S108783,2023-11-01,4.2,7.55,0,2,1
S108784,2022-01-21,2.2,8.64,1,1,0
S108785,2023-03-17,17.9,6.02,1,2,0
S108786,2021-10-09,1.9,6.09,0,1,1
S108787,2023-08-03,6.3,7.32,1,0,0
S108788,2021-12-02,4.3,4.97,0,2,0
S108789,2022-03-28,5.3,6.32,0,0,0
S108790,2022-02-07,8.7,6.23,0,1,1
S108791,2021-11-06,1.1,6.04,0,1,0
S108792,2023-08-14,4.7,4.88,0,1,0
S108793,2021-11-22,1.0,5.87,0,0,1
S108794,2021-08-23,4.2,7.99,3,1,0
S108795,2023-09-05,6.6,10.0,1,1,1
S108796,2021-12-14,7.4,5.14,0,1,0
S108797,2021-06-10,4.1,7.43,0,0,1
S108798,2023-04-14,5.0,8.4,0,0,1
S108799,2021-10-05,11.4,5.13,0,0,1
S108800,2021-07-31,27.1,5.57,0,0,1
S108801,2022-08-19,25.5,4.76,0,2,1
S108802,2023-05-14,5.9,3.98,0,1,1
S108803,2021-12-16,11.1,7.36,0,0,0
S108804,2022-06-11,1.0,5.14,2,0,0
S108805,2022-12-20,2.3,6.03,2,0,0
S108806,2021-07-26,10.4,8.98,1,0,1
S108807,2022-02-14,10.8,6.21,2,1,0
S108808,2023-04-01,1.0,7.7,1,1,0
S108809,2022-11-06,11.5,7.82,0,0,0
S108810,2022-06-13,1.0,7.11,0,0,1
S108811,2023-08-21,10.7,5.84,1,2,1
S108812,2022-07-28,13.5,5.6,0,1,1
S108813,2023-10-06,2.8,6.43,0,0,1
S108814,2023-04-15,4.1,9.08,1,0,0
S108815,2022-06-06,3.8,3.9,0,0,1
S108816,2022-12-19,10.5,6.05,2,0,1
S108817,2023-01-23,4.8,7.79,1,0,1
S108818,2022-12-19,1.3,6.51,2,0,1
S108819,2023-03-28,8.0,6.11,1,0,0
