sleep_hours,screen_time,gaming_hours,stress_level,burnout_score,study_hours_daily,self_learning_hours,motivation_level,adaptability_score,gym_frequency,family_income_lpa,resume_score,communication_skills,aptitude_score,mock_interview_score,hackathons_participated,development_projects_count,ai_ml_projects,git_hub_repos,ai_tool_usage_frequency,prompt_engineering_skill,wellness_score,screen_to_study_ratio,backlog_history,attendance_percentage,cgpa,at_risk_flag
5.68,3.48,2.59,5.58,56.97,3.83,1.22,7.19,74.73,1,10.0,66.12,44.31,51.89,47.95,2,5,1,6,0.07,47.26,48.19,0.91,1,63.68,7.98,0
7.31,6.33,0.02,8.51,36.3,3.32,1.38,10.0,48.93,1,4.1,55.64,85.52,65.29,46.64,0,1,1,4,5.54,62.1,52.31,1.91,0,75.01,7.3,0
5.69,9.27,0.9,2.34,62.15,3.61,2.49,5.94,14.77,4,8.2,39.31,76.97,60.93,57.97,0,1,1,7,8.24,52.16,56.36,2.57,1,81.0,6.74,0
7.34,7.8,1.41,7.51,30.43,2.44,0.84,3.1,56.18,2,1.0,40.01,60.74,42.35,65.89,1,6,1,2,4.5,47.96,53.95,3.19,1,79.61,6.23,1
4.69,7.3,0.38,4.52,66.81,5.32,1.38,4.37,48.16,4,10.7,89.9,54.33,77.31,45.65,0,1,0,3,6.93,30.01,39.86,1.37,0,80.5,8.17,0
4.69,8.1,0.48,7.5,39.15,1.9,0.39,5.62,98.95,2,3.1,33.48,72.31,47.57,60.35,2,3,0,3,5.85,70.98,46.73,4.26,0,90.0,6.97,1
6.83,3.97,2.23,5.32,38.09,1.51,0.51,8.59,63.28,3,3.7,59.71,35.42,71.14,80.49,1,5,1,2,4.38,57.62,61.91,2.63,0,99.8,10.0,0
5.71,7.55,2.35,5.38,37.11,5.0,0.19,5.53,71.48,1,2.3,39.81,47.78,76.09,28.36,3,5,0,4,2.95,57.12,54.01,1.51,0,56.48,6.26,0
7.68,4.98,0.0,4.67,35.44,2.27,0.99,4.63,100.0,1,4.1,53.28,40.16,74.6,45.11,0,4,1,2,3.98,48.09,58.29,2.19,1,100.0,7.43,0
6.56,3.68,0.43,6.17,47.04,1.38,1.94,10.0,61.67,3,3.8,100.0,50.34,64.35,16.58,1,1,0,5,5.25,48.94,55.02,2.67,0,100.0,8.52,0
7.68,3.11,1.68,5.67,79.81,3.93,2.4,3.04,85.98,1,1.0,58.66,66.52,82.67,77.2,3,3,2,5,10.0,25.04,46.0,0.79,0,80.38,5.84,0
5.63,8.93,0.26,4.02,64.22,2.58,2.46,5.74,16.51,0,4.1,54.78,77.45,54.66,58.75,0,2,2,4,7.26,48.13,49.13,3.46,0,78.51,5.78,1
3.67,7.33,0.63,5.94,65.38,2.14,1.28,8.81,44.28,0,2.6,81.19,51.29,88.23,40.95,0,4,0,2,5.38,61.83,35.34,3.42,0,81.65,3.95,1
3.85,7.73,0.77,7.1,55.74,3.56,1.09,6.66,44.22,0,1.0,61.76,67.65,62.21,40.99,0,2,0,8,5.74,25.66,31.94,2.17,0,79.6,6.76,1
6.85,5.22,1.28,5.76,35.35,4.27,1.51,3.95,59.47,3,2.3,41.9,66.73,53.5,40.48,2,0,2,4,3.13,76.89,55.77,1.22,1,95.0,6.04,1
8.84,4.72,1.88,2.78,22.29,1.58,1.93,9.29,78.72,1,2.5,66.78,52.38,52.59,61.74,1,8,3,3,5.48,63.16,86.26,2.99,0,76.59,8.81,0
6.94,6.29,2.34,2.9,4.63,4.38,0.22,3.52,51.09,2,4.6,83.31,93.5,33.56,48.38,1,3,0,2,5.29,47.97,86.41,1.44,0,60.4,8.3,0
5.34,9.25,0.03,6.78,29.85,1.07,0.31,5.66,60.71,1,4.1,30.54,96.18,36.14,58.84,0,5,0,7,6.71,54.48,50.91,8.64,2,73.48,7.61,1
7.29,4.01,0.29,9.69,36.09,0.14,1.22,2.45,54.18,0,1.3,56.86,69.34,52.53,54.22,1,4,1,3,6.7,52.96,50.42,16.05,0,54.52,5.88,1
5.25,5.86,0.48,9.62,81.49,2.9,0.04,6.94,51.63,3,8.4,14.37,75.4,67.66,8.75,2,2,0,3,8.57,53.78,26.19,2.02,0,91.68,7.05,1
7.05,2.92,0.61,6.66,31.72,1.69,1.87,5.68,53.05,0,1.5,84.75,67.98,57.08,46.55,1,2,1,3,3.09,23.87,57.89,1.73,1,91.46,8.2,0
6.08,4.75,0.27,9.44,90.38,2.75,5.62,6.69,61.49,4,2.4,33.15,72.89,50.07,31.31,0,7,1,6,6.97,61.28,23.35,1.73,0,68.73,7.32,1
3.31,4.5,1.79,7.18,83.27,2.86,1.34,4.91,44.06,3,4.1,32.55,56.19,28.25,43.68,1,2,1,3,8.72,96.27,28.77,1.58,3,69.92,5.45,1
7.84,4.5,0.32,5.22,92.3,2.05,0.26,7.86,62.29,3,1.0,92.32,56.13,60.39,52.32,0,4,0,3,1.08,38.02,36.72,2.2,1,84.28,5.22,0
8.5,8.9,3.73,7.08,58.13,4.89,1.22,9.57,19.16,2,1.0,59.32,90.59,73.36,23.81,0,3,0,5,5.6,62.5,45.18,1.82,0,77.63,8.76,0
6.2,5.66,0.2,7.41,69.08,2.4,3.53,3.03,57.98,1,5.5,53.09,53.8,63.42,63.53,2,2,0,7,8.18,50.23,38.65,2.36,2,59.87,9.25,0
7.4,5.53,0.44,4.18,67.75,5.43,3.41,5.0,75.97,0,6.8,66.19,88.9,43.19,44.9,2,6,1,7,5.65,66.03,51.74,1.02,1,56.65,6.41,0
4.5,11.04,1.17,5.21,70.65,1.18,6.36,6.0,55.14,1,18.7,30.23,35.57,61.02,57.34,0,4,1,3,10.0,65.62,35.45,9.39,3,74.29,6.37,1
5.48,6.66,0.28,5.22,56.0,3.82,5.03,7.02,63.41,2,17.8,79.74,40.8,55.68,59.11,1,4,0,3,6.12,62.49,50.64,1.75,0,73.83,6.06,0
7.01,5.4,1.09,5.06,62.13,2.65,1.28,4.65,65.31,1,8.4,46.93,77.38,59.67,39.95,1,2,1,2,8.54,47.62,61.08,2.03,0,60.67,3.81,0
10.0,4.11,0.88,3.4,25.45,3.65,1.47,6.01,62.55,1,3.8,46.34,62.3,53.15,52.84,1,4,1,1,3.97,34.16,83.46,1.12,0,51.38,8.2,0
8.29,10.6,1.3,9.27,64.66,4.16,3.18,3.83,67.88,0,9.3,64.85,44.18,41.44,43.06,1,4,1,1,9.57,66.29,38.17,2.55,1,73.12,7.44,1
6.45,6.3,1.73,6.98,30.51,1.4,1.54,4.93,62.4,2,8.4,37.4,62.96,75.84,68.03,0,1,0,1,10.0,24.85,62.29,4.5,0,65.64,3.5,1
8.67,7.59,0.76,6.88,44.49,1.73,0.7,3.45,80.41,3,2.6,82.49,16.79,62.87,75.01,1,2,0,4,5.47,65.71,52.75,4.39,0,75.15,7.55,1
6.25,7.81,1.82,7.29,39.75,3.2,0.38,4.94,52.91,2,17.9,56.08,38.43,71.45,35.72,3,1,1,1,5.76,47.22,53.3,2.44,1,89.33,7.67,0
4.6,4.47,3.16,9.28,50.15,3.08,1.18,5.56,63.44,0,5.3,65.7,65.85,23.73,65.43,2,3,3,3,8.41,33.57,35.32,1.45,0,69.8,6.51,1
5.26,8.54,0.75,3.41,60.66,5.0,0.35,2.91,49.18,0,4.1,88.95,46.18,60.13,30.6,1,2,1,3,5.91,59.91,53.24,1.71,1,94.3,5.36,0
7.89,6.79,1.05,6.16,50.44,3.97,2.35,5.21,67.53,2,3.9,75.35,63.29,89.8,70.73,0,2,1,4,6.55,68.52,54.21,1.71,1,89.75,4.72,0
6.15,5.75,0.67,4.75,60.75,0.0,1.74,4.31,70.56,2,9.3,25.86,54.36,52.65,31.5,1,0,0,8,5.75,64.24,57.73,23.02,2,71.56,7.15,1
4.65,6.58,0.61,6.23,10.41,2.26,3.31,6.02,58.23,1,18.4,46.91,26.16,45.18,58.43,1,0,0,5,3.53,62.81,63.68,2.91,0,86.0,9.96,0
8.62,6.88,0.39,4.98,21.15,3.09,1.75,6.72,85.32,2,1.0,69.99,46.45,38.26,44.62,0,0,0,4,6.62,59.78,67.75,2.23,1,90.41,5.21,0
7.29,8.8,2.23,4.03,47.37,5.29,0.88,6.81,70.38,5,1.1,46.37,43.23,64.1,32.01,2,2,0,3,6.81,37.96,61.05,1.66,0,77.75,9.11,0
5.78,5.29,1.23,2.9,46.91,1.23,0.1,4.57,45.99,1,4.1,77.59,64.64,64.8,47.71,0,2,1,6,4.14,95.46,60.67,4.31,0,68.17,6.8,0
4.83,3.73,1.85,2.6,37.63,0.7,4.76,9.2,59.55,2,3.1,53.42,48.3,76.86,69.65,1,2,2,5,2.48,81.0,64.9,5.29,0,77.12,8.86,0
8.62,8.05,0.77,6.3,34.56,2.16,0.22,5.81,52.29,3,2.0,42.61,62.16,41.87,56.09,0,2,1,3,6.38,79.11,63.36,3.73,1,83.03,6.09,0
6.75,6.505,0.21,1.0,24.86,3.07,0.03,7.47,94.53,1,9.0,54.54,40.56,56.06,37.96,2,1,2,4,8.07,40.01,78.23,0.89,0,87.71,5.46,0
5.38,7.93,0.25,7.5,54.91,3.89,2.66,6.49,76.96,1,7.9,55.64,47.9,66.61,36.32,0,0,0,5,10.0,87.9,45.94,2.04,1,72.89,3.61,1
5.82,1.71,0.34,2.86,38.73,5.0,0.86,3.91,52.5,2,4.7,49.23,65.0,73.9,57.14,1,4,1,6,10.0,52.56,63.26,0.34,2,74.34,8.9,0
3.23,6.87,1.92,6.73,50.9,1.44,0.11,3.32,54.9,4,1.2,39.61,44.64,47.04,61.85,0,3,0,4,5.85,47.13,39.76,4.76,1,77.55,8.59,1
6.47,8.51,3.02,6.65,2.66,2.14,0.22,1.61,80.83,3,15.8,49.14,32.26,77.47,49.93,1,2,0,5,1.14,76.14,64.28,3.98,0,63.04,8.25,1
5.84,3.64,0.33,7.9,55.95,4.11,7.71,4.34,83.57,0,4.0,62.59,55.45,44.0,77.49,2,4,0,4,1.77,68.82,37.91,0.88,0,65.16,9.72,0
3.19,7.19,0.18,4.74,44.97,0.55,0.54,4.93,47.71,4,1.3,58.72,64.95,46.12,21.4,0,3,1,1,7.08,18.2,41.31,13.02,0,84.65,6.5,1
3.8,9.33,2.04,8.96,55.21,2.45,3.31,1.18,84.61,2,11.5,53.79,41.77,68.48,78.18,0,3,0,9,5.17,37.32,31.74,3.81,0,67.66,3.5,1
6.49,5.68,0.37,2.12,26.74,4.06,1.91,4.64,54.67,1,7.2,76.91,65.94,39.79,4.01,1,3,1,3,3.88,51.96,73.82,1.4,0,95.58,8.14,0
6.19,8.35,1.03,6.75,76.27,4.83,0.45,4.64,44.43,3,7.5,52.96,44.99,66.18,30.61,0,3,0,2,8.39,56.34,36.13,1.73,1,86.83,6.74,0
6.17,11.55,1.12,7.2,45.93,4.48,1.41,7.64,67.32,0,1.0,92.68,36.38,52.7,17.46,0,1,1,3,8.41,73.55,48.5,2.58,0,89.64,4.01,1
9.16,5.2,0.72,6.25,65.08,0.0,6.77,5.63,26.26,0,1.7,37.13,80.64,81.07,66.92,1,3,0,3,6.03,28.93,53.57,20.8,0,64.33,8.85,1
5.61,4.7,0.67,3.51,64.4,3.73,0.86,9.73,54.46,1,10.5,44.64,52.11,48.39,53.34,1,1,1,5,2.5,58.42,50.76,1.26,1,90.48,6.36,0
7.24,9.47,3.08,6.38,15.47,4.95,1.75,3.07,69.6,2,8.6,100.0,76.63,66.12,47.83,2,1,0,6,7.4,80.71,57.07,1.92,0,86.53,10.0,0
6.5,5.06,0.66,5.78,38.29,1.8,3.72,7.38,64.03,0,6.7,83.78,45.06,97.18,41.03,0,0,0,4,6.52,37.67,56.88,2.82,1,63.19,8.45,0
4.66,7.03,1.39,3.86,45.83,1.22,0.87,6.51,69.04,0,1.0,62.81,40.51,93.1,96.75,1,4,0,4,7.45,51.76,50.75,5.74,1,93.21,9.32,0
6.1,9.28,0.52,7.58,36.55,1.1,0.11,2.87,56.16,1,4.0,62.66,62.02,71.39,49.96,3,4,2,6,5.25,47.34,51.0,8.42,1,60.0,8.99,1
5.81,3.72,2.34,4.9,47.44,1.39,0.27,4.0,73.67,1,1.1,70.88,67.23,53.22,76.09,0,1,1,5,5.32,80.51,52.96,2.68,0,80.73,6.46,1
5.99,10.01,2.54,1.0,35.59,3.15,0.23,3.98,69.51,0,2.7,28.49,61.06,63.97,76.83,2,4,2,3,8.25,66.85,76.92,3.17,1,50.89,8.66,1
5.63,8.12,2.59,4.78,29.54,5.18,2.07,1.95,61.46,3,1.3,54.34,49.34,40.72,63.15,0,2,1,3,4.35,56.63,63.16,1.57,0,75.35,6.98,0
5.34,2.85,0.59,7.34,41.46,0.24,0.42,5.27,61.86,3,4.0,56.63,96.39,53.24,83.18,2,2,0,2,7.58,65.59,48.32,11.42,1,66.46,8.09,1
7.72,3.46,0.59,5.86,62.52,1.41,4.4,1.9,72.55,2,5.5,50.23,56.0,59.51,60.17,0,6,1,6,0.23,0.0,53.48,2.46,0,66.8,7.62,1
5.85,6.08,0.7,1.0,23.5,2.31,3.23,1.1,55.02,2,2.4,72.62,49.68,79.45,61.61,2,3,1,2,5.61,71.34,74.18,2.63,1,88.98,7.16,0
6.93,8.69,1.98,6.57,24.11,3.48,6.41,6.28,67.54,3,1.0,61.27,71.41,81.13,76.45,1,4,0,6,0.87,36.13,61.7,2.5,1,75.31,7.79,0
4.83,7.54,4.68,5.08,28.89,1.13,0.53,4.63,57.0,0,1.4,81.63,85.42,41.7,56.51,1,0,2,2,5.36,28.58,55.07,6.67,2,65.0,7.99,0
6.8,5.77,2.46,3.94,38.29,2.16,2.57,5.09,85.83,2,1.0,55.39,38.28,74.99,47.32,2,2,1,2,5.79,41.62,66.19,2.68,0,80.39,5.37,1
7.34,8.19,0.52,4.74,37.98,3.4,0.01,4.37,55.88,2,1.1,86.29,80.53,58.49,71.08,1,1,1,1,5.48,66.26,64.4,2.41,2,80.85,7.0,1
6.02,2.2,0.13,8.57,59.47,3.74,1.47,7.34,31.8,1,1.3,59.6,44.06,55.69,51.91,1,2,1,2,6.36,24.25,39.61,0.59,1,86.78,5.48,1
6.32,9.09,0.78,6.17,56.06,3.67,6.14,9.65,87.94,5,2.1,70.21,60.65,67.28,44.0,1,2,0,6,5.85,85.87,51.59,2.48,0,100.0,6.68,0
10.0,4.34,0.22,3.31,53.87,1.69,0.5,4.92,62.25,3,1.0,55.64,74.19,72.78,56.46,2,4,0,3,6.55,56.65,68.28,2.57,0,100.0,7.02,0
8.46,3.62,1.14,5.14,16.81,1.3,2.62,4.73,70.0,1,4.1,69.33,53.52,56.59,49.38,1,3,0,4,4.0,54.14,66.36,2.77,0,55.67,6.16,0
7.06,7.95,0.87,5.29,39.21,2.76,0.26,6.27,80.97,5,8.9,60.33,46.89,45.67,48.39,1,3,2,2,3.03,44.43,53.32,2.88,2,75.39,8.11,1
6.06,7.4,2.13,3.9,9.41,0.91,0.1,7.85,71.66,1,2.1,15.21,55.8,52.39,77.85,3,1,0,3,7.31,80.77,66.54,8.13,1,67.55,7.07,0
6.15,8.48,2.27,8.03,53.51,2.74,2.09,7.03,44.92,2,23.8,60.87,74.03,56.55,46.36,3,2,1,5,7.49,40.96,46.62,3.1,1,93.2,4.37,1
7.33,7.02,1.76,5.39,57.85,0.44,0.17,10.0,80.93,3,15.1,82.23,69.39,55.43,62.33,0,6,2,2,4.9,67.68,55.73,16.03,0,75.7,9.1,0
7.36,7.39,2.37,1.81,62.03,3.11,3.16,7.69,59.6,2,4.6,57.52,77.77,60.78,54.92,1,0,1,4,4.82,41.33,62.5,2.38,0,65.0,7.56,0
3.0,6.79,2.26,3.22,45.57,0.1,1.58,3.74,74.66,0,3.1,39.4,72.4,45.77,85.83,2,4,1,6,5.16,26.12,48.38,27.18,0,93.56,7.59,1
6.39,10.3,2.6,6.07,2.31,1.38,1.82,5.78,47.63,2,1.2,36.75,87.96,46.17,52.71,0,2,1,6,0.0,40.01,64.58,7.48,0,99.12,6.52,0
6.72,3.64,1.2,4.87,75.59,1.99,3.73,7.85,27.54,0,2.4,73.61,59.32,58.61,43.29,0,3,1,3,2.56,40.07,33.89,1.83,0,92.29,6.36,0
3.58,10.08,8.0,4.6,54.4,1.95,1.82,4.51,50.05,1,5.6,47.02,84.85,47.83,61.78,2,3,1,4,2.12,41.99,44.72,5.16,1,94.41,6.54,1
5.32,7.93,3.29,6.4,71.92,1.89,1.22,4.59,67.3,4,2.0,47.65,65.48,47.84,83.13,2,2,1,1,5.95,44.03,38.35,4.19,0,79.35,6.64,1
3.7,6.63,0.33,7.21,44.78,4.17,5.63,6.21,85.99,2,1.1,71.04,50.34,94.79,63.46,1,4,0,4,5.18,14.29,36.77,1.59,0,41.82,6.35,1
7.12,6.52,0.13,6.44,74.52,4.44,1.19,3.69,55.64,0,3.1,47.86,69.66,66.2,69.56,1,4,1,5,4.26,14.53,42.29,1.47,0,71.17,5.02,1
7.08,3.53,2.08,6.32,27.7,1.32,1.53,2.84,77.16,1,11.8,51.9,33.75,51.64,73.32,3,5,1,3,7.48,40.68,63.03,2.69,0,93.85,6.48,1
6.37,6.37,0.36,3.95,53.67,3.11,2.54,4.49,47.85,0,1.5,20.74,40.8,23.32,42.88,0,1,1,6,8.59,70.64,57.67,2.05,0,90.37,6.39,0
6.47,4.43,1.99,3.59,71.38,4.52,0.33,9.36,59.72,3,1.8,53.37,48.84,56.72,31.16,0,1,1,6,3.42,66.02,41.2,0.98,1,65.0,5.22,1
8.82,7.97,0.16,2.84,0.0,0.62,0.12,5.26,54.93,0,2.9,43.19,75.0,61.03,97.93,1,3,0,6,6.57,37.61,87.83,12.76,0,53.01,8.95,0
6.98,4.78,2.27,6.94,31.69,3.53,2.48,7.19,50.15,3,1.0,56.26,63.98,27.31,66.57,1,1,0,3,5.19,37.97,64.62,1.35,0,58.55,5.25,0
4.79,6.505,3.74,9.44,37.35,4.47,2.78,5.95,52.19,2,1.0,20.16,99.17,32.17,61.92,1,1,0,4,5.07,36.34,39.46,1.84,0,82.36,8.39,1
5.9,3.73,0.63,6.57,67.94,4.15,4.35,2.97,81.65,0,4.4,88.44,89.96,60.61,48.42,1,2,0,3,1.51,64.88,41.54,0.9,1,76.87,5.44,1
6.39,6.7,2.17,7.25,9.6,3.32,0.68,8.63,80.26,1,1.2,43.77,83.34,62.33,74.96,0,1,2,1,7.24,56.86,63.76,2.02,0,81.73,7.03,0
6.52,5.34,0.08,7.78,51.83,3.13,0.25,4.47,80.63,4,1.0,34.1,100.0,48.19,66.23,0,3,1,4,6.66,74.54,44.4,1.71,0,89.26,6.3,0
6.45,10.84,3.7,5.77,16.5,4.84,0.15,7.27,60.03,0,1.0,57.37,55.39,53.45,54.99,0,3,0,0,1.96,56.33,75.94,2.24,0,71.89,4.78,1
9.23,6.55,2.09,7.74,47.9,4.36,4.15,5.15,43.52,4,1.0,46.37,99.21,55.94,61.56,1,2,0,1,8.07,29.62,54.13,1.5,0,87.79,3.5,1
6.05,9.76,0.26,6.12,43.78,0.0,0.81,2.73,59.98,2,1.0,70.94,87.48,54.78,89.63,2,1,0,2,8.97,53.13,49.63,39.04,2,65.81,8.66,1
5.26,4.77,0.24,6.22,45.23,3.48,1.06,8.82,67.2,2,3.3,85.4,78.5,83.35,65.91,2,5,1,2,6.37,69.1,52.74,1.37,0,76.62,9.09,0
4.48,6.45,1.17,3.14,32.24,4.65,2.24,5.86,63.01,2,19.2,51.51,55.54,46.78,51.9,1,2,1,4,1.47,34.66,63.19,1.39,0,79.59,6.61,0
4.76,5.95,0.84,5.26,47.96,3.79,0.57,3.44,40.27,2,7.3,71.83,35.98,36.5,61.07,0,3,1,6,10.0,49.14,46.24,1.57,1,78.59,8.75,1
5.58,5.14,0.89,6.94,52.53,0.01,7.6,8.9,43.07,2,7.6,20.24,43.23,65.37,52.51,3,1,0,9,7.97,43.32,54.55,20.56,0,97.18,5.64,1
7.24,6.87,1.81,4.67,33.33,0.02,1.38,1.89,61.63,3,5.2,37.66,70.63,41.34,37.09,0,2,2,3,8.32,56.45,65.31,27.49,0,66.39,7.95,1
7.29,4.78,0.12,5.84,44.65,0.0,0.97,2.94,48.06,1,1.8,69.71,51.7,50.22,74.93,1,1,0,7,4.7,64.55,52.64,19.1,0,93.64,6.37,1
6.38,5.2,0.15,5.13,57.02,1.75,0.14,5.59,45.2,2,18.1,37.96,81.4,63.14,42.29,1,1,1,3,6.54,59.39,56.07,2.98,0,85.08,6.84,1
6.16,0.97,4.04,7.55,39.08,2.5,1.25,5.0,31.02,2,11.4,57.21,57.09,47.62,63.29,2,2,2,2,4.96,33.02,53.58,0.39,0,71.11,6.56,1
5.47,3.03,0.27,7.97,8.22,1.61,1.9,5.29,53.24,4,1.1,32.84,77.36,53.27,62.03,0,4,1,4,5.74,36.15,58.9,1.89,0,66.11,5.2,1
7.86,7.95,0.13,4.76,21.07,3.94,2.84,5.67,41.33,3,24.1,31.31,41.97,59.68,58.88,1,7,1,1,7.62,54.97,72.12,2.02,0,86.22,7.28,0
6.87,8.66,1.8,5.83,73.94,1.79,0.04,3.65,50.95,2,1.0,43.23,67.93,85.9,73.36,3,6,0,5,7.15,54.66,47.13,4.83,0,76.26,6.82,0
6.96,5.47,0.4,6.21,48.37,1.73,0.3,7.52,59.51,1,1.6,82.05,61.92,64.09,49.94,2,3,0,2,2.71,67.55,50.79,3.16,1,75.5,7.41,1
4.88,4.82,5.16,4.48,31.7,1.66,1.46,8.19,78.32,3,4.8,92.24,47.77,45.19,69.89,3,1,1,6,6.84,51.85,59.54,2.9,0,100.0,7.85,0
9.1,7.45,0.66,4.94,68.64,1.87,1.9,5.49,40.15,0,2.1,55.64,38.45,74.11,30.91,2,2,2,6,8.13,21.45,59.47,3.98,2,88.05,5.45,0
7.89,2.54,3.36,8.49,78.89,2.75,1.14,7.91,65.34,1,4.2,73.15,54.14,43.2,63.76,1,2,0,11,5.57,38.03,39.81,0.93,0,77.8,5.15,1
5.78,8.38,1.76,3.99,57.4,5.01,0.52,2.68,63.79,1,3.0,33.44,65.3,48.23,49.01,0,5,2,3,8.42,80.53,58.62,1.67,1,78.4,8.94,1
6.92,6.31,1.19,3.15,33.2,3.38,1.51,2.96,76.36,0,1.0,35.39,97.59,49.95,69.46,1,5,1,2,9.83,58.61,67.38,1.87,1,41.62,7.89,0
4.33,8.62,0.88,1.64,47.57,3.73,0.65,3.97,59.3,1,7.3,75.21,42.06,40.48,41.79,0,4,1,3,5.71,73.82,59.48,2.31,0,81.7,7.1,0
6.31,5.76,8.0,6.22,47.97,0.98,2.55,9.7,28.49,2,10.0,57.04,82.97,70.36,61.46,1,2,0,5,5.48,45.0,51.77,5.85,0,71.89,7.7,1
5.54,3.64,0.67,9.18,28.03,3.15,4.08,4.79,69.52,3,1.8,59.71,49.04,74.6,41.12,1,1,1,1,5.62,46.95,47.65,1.16,1,78.57,6.71,1
4.42,9.03,0.26,3.54,22.94,0.81,1.01,5.38,43.32,0,14.8,57.82,74.26,68.68,59.09,2,1,1,9,2.17,0.0,60.53,11.09,1,84.0,6.31,0
7.48,7.91,0.53,5.29,58.02,3.63,0.09,4.47,56.25,1,1.0,28.29,66.51,57.74,59.43,0,2,2,6,6.32,37.9,53.51,2.18,0,93.46,7.45,1
7.12,6.505,4.26,5.29,65.59,2.23,3.91,2.82,51.09,2,13.1,80.25,44.4,53.2,56.92,0,2,0,1,0.0,62.77,46.9,2.29,1,77.17,7.06,1
7.15,3.3,0.08,5.82,55.05,0.68,0.46,3.74,62.86,2,2.9,47.57,41.84,59.26,49.28,2,1,0,8,9.63,44.58,54.34,4.88,1,80.94,7.51,1
4.35,7.53,0.53,6.57,0.0,2.08,0.01,9.59,61.15,1,3.6,82.81,63.82,100.0,87.52,0,3,2,6,1.78,56.11,64.11,3.62,0,76.64,7.34,1
4.83,6.505,3.0,2.41,58.14,2.59,0.21,4.5,77.33,1,1.0,70.6,21.36,66.41,89.66,3,4,1,3,7.83,59.82,56.61,2.76,0,74.84,8.13,1
6.01,3.65,2.32,10.0,59.32,4.56,1.21,5.09,86.05,1,4.1,40.96,47.09,40.08,74.64,0,4,0,3,1.37,64.21,35.1,0.8,0,88.0,5.97,1
4.18,4.77,1.89,2.5,12.8,3.99,1.22,3.84,29.27,5,10.0,46.48,60.8,59.99,70.62,2,0,2,1,5.27,52.96,66.18,1.2,0,80.08,7.22,0
6.18,7.58,0.57,6.37,40.03,4.38,0.05,6.96,61.61,2,8.7,69.07,42.45,72.64,36.85,2,3,0,3,7.67,39.38,52.24,1.73,0,58.87,6.76,1
6.85,13.43,0.33,9.82,23.96,5.73,4.75,6.89,8.84,2,23.4,24.54,62.8,42.19,45.47,2,3,1,7,1.73,24.36,46.77,2.34,1,88.14,8.04,1
5.47,7.37,1.62,8.21,31.96,2.28,0.17,3.03,80.7,3,13.0,50.87,50.34,68.25,61.83,1,2,0,4,4.45,58.64,40.68,3.23,1,80.65,8.57,1
6.0,8.07,0.2,10.0,5.45,6.37,0.39,3.02,42.42,0,3.0,43.95,62.03,66.88,50.55,0,2,0,3,8.29,71.58,58.02,1.27,0,61.5,8.13,0
7.09,9.41,0.29,5.64,59.81,3.44,0.75,1.0,77.39,2,2.0,63.32,56.65,48.3,53.4,1,4,1,4,8.42,71.89,52.69,2.74,2,82.32,8.81,1
6.22,11.34,0.88,6.75,52.74,5.9,0.88,2.97,61.91,2,4.6,55.15,75.91,61.08,59.63,1,2,2,2,8.11,49.53,47.87,1.92,0,65.57,6.16,1
5.22,6.13,3.16,5.33,13.45,2.64,0.37,4.68,78.23,0,1.8,62.49,54.66,65.98,52.18,0,2,0,1,1.67,42.16,60.15,2.32,2,100.0,6.95,0
5.11,6.31,1.87,4.84,23.88,0.0,1.01,4.4,89.26,1,2.5,1.86,62.8,50.3,63.42,0,3,2,4,6.06,26.89,57.86,25.24,2,97.0,4.35,1
5.18,5.69,0.34,3.46,52.61,0.06,1.13,4.5,90.76,3,4.7,49.27,56.77,59.28,54.99,2,0,1,2,3.78,45.34,56.46,22.77,0,65.7,8.83,1
7.07,8.12,1.61,5.72,36.54,5.07,0.53,1.0,51.62,2,4.0,85.0,42.69,61.79,47.5,1,2,2,10,1.02,80.26,59.1,1.6,1,72.45,7.72,0
3.01,5.38,5.2,5.23,23.69,2.35,4.46,7.08,60.04,2,13.5,53.98,74.46,37.55,62.0,1,1,0,6,7.51,27.51,52.1,2.29,1,88.7,7.94,0
8.25,6.63,0.01,9.2,39.73,3.01,0.16,2.18,9.03,1,1.2,46.82,73.21,84.83,29.86,3,0,1,4,6.34,54.71,57.72,2.2,2,97.0,8.59,1
5.31,4.81,0.07,9.57,40.14,2.51,0.11,1.0,100.0,0,2.8,36.43,67.89,63.61,55.51,1,3,1,2,10.0,55.25,40.74,1.91,2,74.45,6.91,1
6.4,8.74,0.44,3.08,91.31,2.68,1.49,3.51,61.14,3,1.0,39.98,66.25,60.23,34.64,1,3,0,5,5.33,45.09,47.94,3.26,0,88.59,8.42,1
7.43,5.25,2.85,3.86,66.79,3.73,0.88,4.95,70.2,2,2.5,71.09,49.07,48.0,44.2,2,2,1,2,9.13,75.15,54.38,1.41,2,56.0,8.47,0
7.31,4.17,6.17,10.0,43.06,5.4,0.92,6.62,76.44,5,1.0,65.86,59.64,65.82,81.61,1,1,2,2,4.19,66.05,47.15,0.77,0,80.55,5.82,0
6.12,6.26,0.89,6.79,75.17,2.69,0.27,3.88,88.3,2,2.2,35.22,78.03,29.37,28.01,1,3,1,4,4.42,58.5,33.91,2.33,0,75.07,6.34,1
7.34,3.16,3.16,8.96,64.64,5.41,1.59,6.69,76.77,2,3.3,51.39,48.13,41.05,81.96,0,4,4,4,4.62,66.92,35.61,0.58,0,92.69,6.28,1
