student_id,sleep_hours,screen_time,gaming_hours,stress_level,burnout_score,motivation_level,adaptability_score,gym_frequency,wellness_score,screen_to_study_ratio,extracurricular_hours,survey_date
S108365,5.91,9.27,3.17,8.51,87.23,4.39,21.55,4,26.08,2.73,4.15,2024-04-11
S108366,6.52,8.64,2.73,3.36,54.55,1.0,41.26,0,62.14,1.58,0.84,2024-03-22
S108367,7.35,6.58,0.71,3.97,77.41,3.2,43.02,2,48.49,1.44,2.3,2024-02-01
S108368,5.33,4.55,0.04,1.0,58.73,3.31,61.31,1,59.31,2.27,3.11,2024-04-09
S108369,5.88,5.66,0.33,9.07,70.35,8.6,55.5,2,31.31,1.23,1.64,2024-02-14
S108370,6.95,11.11,0.71,3.83,44.13,6.04,61.56,2,56.67,3.43,0.28,2024-04-15
S108371,6.48,7.91,0.21,5.45,26.98,6.56,82.45,0,63.04,1.8,2.01,2024-04-12
S108372,5.11,10.41,0.42,8.8,54.48,4.26,54.7,0,40.16,4.06,1.05,2024-07-04
S108373,4.6,4.47,3.16,9.28,50.15,5.56,63.44,0,35.32,1.45,2.36,2024-04-10
S108374,7.09,9.41,0.29,5.64,59.81,1.0,77.39,2,52.69,2.74,3.39,2024-05-04
S108375,4.76,12.96,0.57,6.82,37.74,5.76,56.52,3,48.05,6.69,5.46,2024-04-17
S108376,6.77,4.39,0.67,8.07,32.25,3.43,20.8,1,46.36,1.23,0.36,2024-02-10
S108377,4.85,10.24,1.73,6.93,51.88,6.78,37.15,2,44.87,4.13,5.45,2024-03-04
S108378,8.6,5.44,0.13,6.53,43.88,8.0,71.79,0,60.96,3.06,0.78,2024-03-22
S108379,4.79,6.68,0.61,6.62,35.35,2.36,62.68,1,52.72,1.52,5.65,2024-02-26
S108380,8.69,5.31,2.84,7.68,76.71,1.18,68.5,2,39.13,1.26,0.31,2024-03-01
S108381,7.24,6.23,0.31,5.62,66.08,5.85,40.02,3,51.94,1.0,7.76,2024-03-09
S108382,8.12,6.82,1.69,7.47,34.4,6.54,74.38,3,55.67,4.61,4.57,2024-02-24
S108383,7.92,3.5,0.57,4.76,42.06,5.88,53.9,2,62.42,1.64,1.56,2024-07-03
S108384,6.96,8.12,1.07,6.03,69.71,5.27,67.9,1,42.2,3.96,0.03,2024-12-03
S108385,5.84,5.7,0.18,4.81,49.82,7.99,28.41,4,57.09,1.53,0.23,2024-03-19
S108386,9.58,5.01,1.19,4.81,59.16,6.19,83.55,2,56.86,1.09,10.37,2024-04-02
S108387,5.7,11.39,1.95,7.06,44.98,1.64,24.03,5,54.87,4.67,17.61,2024-03-13
S108388,6.52,8.21,6.79,5.66,64.08,5.68,81.37,1,47.27,2.37,1.04,2024-02-18
S108389,4.44,4.66,1.79,2.91,56.56,3.9,86.72,1,49.56,1.06,0.5,2024-02-15
S108390,6.26,6.75,0.51,6.4,66.81,2.19,38.73,0,47.76,2.86,1.31,2024-04-25
S108391,7.07,5.38,0.02,1.46,35.5,5.4,62.88,4,62.87,1.91,1.86,2024-03-18
S108392,5.32,2.24,0.94,3.96,56.97,6.22,55.79,5,56.41,0.51,3.34,2024-04-18
S108393,6.46,8.63,1.63,1.49,37.74,6.14,47.14,2,67.68,2.94,13.07,2024-02-24
S108394,5.89,2.85,0.8,7.86,42.95,7.64,49.13,3,48.35,0.73,0.09,2024-02-16
S108395,5.81,6.06,1.07,6.2,33.6,4.4,27.64,2,65.78,1.02,2.81,2024-03-01
S108396,7.13,1.23,2.14,4.42,46.14,5.62,40.17,1,59.35,0.36,4.75,2024-04-21
S108397,7.46,7.79,0.74,7.18,67.98,7.08,49.73,0,44.56,2.02,1.37,2024-02-29
S108398,5.27,5.65,2.36,2.02,33.83,1.0,62.32,2,65.0,2.48,1.99,2024-04-06
S108399,3.94,7.38,2.75,7.08,67.22,4.95,43.37,0,32.75,3.72,1.91,2024-04-04
S108400,6.91,6.55,0.52,6.31,57.13,4.22,53.73,4,47.05,5.98,2.96,2024-02-16
S108401,4.8,7.14,4.47,10.0,0.0,3.03,52.93,0,58.49,2.01,2.69,2024-04-18
S108402,5.66,6.45,1.75,2.76,59.49,3.73,56.38,2,49.28,6.95,0.27,2024-03-17
S108403,5.16,4.66,0.27,6.73,46.04,1.65,53.29,0,42.85,1.94,1.47,2024-04-24
S108404,7.63,1.56,1.07,7.68,72.22,3.47,95.85,5,34.94,0.28,2.05,2024-02-28
S108405,9.24,11.26,0.35,6.69,52.75,10.0,55.41,2,55.4,1.99,0.94,2024-02-25
S108406,5.48,5.3,0.56,3.66,46.39,4.02,66.86,1,68.4,2.17,3.83,2024-03-15
S108407,9.23,10.34,2.72,4.82,59.83,5.7,60.01,2,58.73,1.64,4.28,2024-04-18
S108408,6.5,8.69,0.0,5.16,48.98,4.09,62.07,0,52.82,6.22,2.33,2024-03-28
S108409,5.82,5.9,1.94,6.35,59.98,6.22,85.37,1,36.1,1.48,1.46,2024-02-11
S108410,7.79,5.0,2.67,3.74,67.86,4.79,52.15,1,53.92,1.89,2.74,2024-04-02
S108411,8.89,7.83,0.32,7.02,63.63,8.89,16.76,2,43.73,2.91,4.95,2024-04-02
S108412,5.96,7.98,0.89,4.82,89.5,4.47,70.62,1,30.47,1.71,2.09,2024-04-16
S108413,5.83,6.93,0.17,5.65,19.99,2.61,56.37,3,61.28,2.06,0.92,2024-04-28
S108414,8.8,6.91,1.57,3.13,44.35,5.94,55.95,0,64.24,2.12,4.24,2024-04-13
S108415,7.47,7.81,0.49,5.03,69.12,6.08,52.29,3,54.23,5.03,2.88,2024-03-17
S108416,3.0,5.41,2.57,1.98,57.48,4.84,59.0,2,56.08,0.95,4.46,2024-02-11
S108417,6.05,3.27,2.59,4.72,94.61,8.46,65.08,2,38.1,0.98,0.5,2024-02-19
S108418,5.18,8.05,0.47,6.08,21.43,4.16,68.94,2,55.99,2.09,2.25,2024-05-04
S108419,5.47,4.37,0.03,2.53,23.61,5.59,54.48,3,65.11,1.64,0.64,2024-04-03
S108420,6.43,7.71,2.27,1.39,34.39,2.16,81.64,1,67.58,4.77,1.04,2024-02-26
S108421,5.62,5.84,0.49,4.48,34.66,8.4,71.46,2,62.13,1.13,4.08,2024-02-15
S108422,5.71,3.72,0.88,5.31,22.07,8.0,64.0,1,58.48,12.97,4.43,2024-03-01
S108423,9.09,3.42,4.11,5.39,36.47,7.05,92.84,2,68.7,0.81,3.22,2024-02-13
S108424,4.05,4.08,1.11,8.97,44.85,5.75,55.87,1,31.74,1.36,19.52,2024-04-22
S108425,6.49,5.68,0.37,2.12,26.74,4.64,54.67,1,73.82,1.4,0.96,2024-03-26
S108426,7.07,6.13,0.46,9.39,0.45,3.01,64.56,0,68.64,1.65,1.3,2024-03-31
S108427,4.29,8.36,0.7,2.77,53.64,6.56,100.0,6,49.6,2.13,0.11,2024-04-02
S108428,4.71,5.5,1.01,7.86,64.73,2.65,47.16,1,40.22,1.55,7.45,2024-03-26
S108429,4.72,5.32,4.08,4.77,37.18,6.75,98.28,3,57.19,2.25,3.66,2024-07-02
S108430,7.42,3.91,4.55,1.94,54.07,5.1,81.23,0,70.41,1.05,2.2,2024-04-25
S108431,4.78,7.4,1.59,9.91,55.61,5.74,41.36,2,31.78,1.72,1.01,2024-03-16
S108432,6.94,3.81,0.63,4.14,40.93,1.74,95.23,0,65.47,2.23,2.93,2024-02-16
S108433,4.63,5.32,0.75,6.62,37.13,8.19,51.43,3,54.33,21.27,1.63,2024-04-24
S108434,4.55,7.76,0.34,5.33,53.65,9.26,82.2,0,48.69,1.95,1.18,2024-04-03
S108435,6.87,8.71,1.89,5.88,51.11,4.33,53.83,3,52.35,1.82,9.87,2024-02-15
S108436,7.38,8.72,0.9,5.4,19.06,4.89,43.52,2,70.62,3.18,9.31,2024-04-20
S108437,4.42,8.36,5.66,5.75,14.77,1.22,82.62,3,62.95,2.02,2.71,2024-03-16
S108438,4.86,7.37,4.0,6.32,45.45,6.15,44.4,1,48.8,16.11,8.76,2024-03-10
S108439,6.59,6.41,2.0,5.75,70.5,4.69,100.0,5,47.23,2.17,1.63,2024-03-10
S108440,4.92,9.67,0.31,1.79,66.59,2.87,34.34,2,51.84,2.07,12.23,2024-02-16
S108441,4.66,6.14,1.01,1.79,79.36,9.45,85.37,2,44.74,2.4,3.0,2024-11-02
S108442,4.76,2.63,1.31,5.45,9.73,8.83,67.04,3,69.34,0.83,4.95,2024-02-24
S108443,6.65,7.46,0.38,7.45,47.68,9.17,94.58,0,43.88,1.86,2.68,2024-05-03
S108444,3.0,5.53,1.07,5.52,66.03,3.37,55.32,1,38.02,3.22,4.71,2024-03-15
S108445,8.63,8.19,0.62,7.7,63.19,4.88,37.36,2,55.2,32.78,1.48,2024-03-25
S108446,8.42,6.09,0.38,6.85,19.59,3.3,90.48,2,66.45,5.96,5.52,2024-03-28
S108447,7.95,4.71,1.55,2.16,36.91,9.12,65.73,0,72.72,0.9,0.34,2024-04-21
S108448,5.94,7.93,0.76,4.49,0.0,4.39,90.02,2,71.8,2.55,2.24,2024-02-28
S108449,5.31,6.52,0.63,7.46,12.25,4.24,41.27,4,58.76,1.28,16.81,2024-04-17
S108450,6.96,4.5,1.64,5.38,66.72,2.66,54.59,1,43.47,2.32,1.81,2024-04-12
S108451,4.71,2.74,0.45,7.27,56.84,4.87,52.13,1,40.92,0.88,5.09,2024-05-02
S108452,9.17,4.1,0.2,5.48,53.12,5.77,64.04,1,60.95,2.43,18.46,2024-04-24
S108453,5.39,9.01,1.78,6.62,54.59,5.7,52.52,2,53.24,5.18,1.2,2024-03-17
S108454,7.86,10.62,1.01,6.15,47.28,6.17,78.27,0,54.12,42.5,20.0,2024-04-15
S108455,7.34,8.5,0.02,2.99,42.0,3.27,55.86,0,62.13,1.86,17.77,2024-03-23
S108456,5.62,3.83,2.87,3.01,31.43,3.68,71.37,1,61.1,4.68,5.53,2024-03-18
S108457,5.91,5.24,1.09,6.2,70.83,4.18,75.54,3,34.36,1.5,4.5,2024-03-15
S108458,5.09,6.26,1.24,6.55,31.66,1.07,63.21,2,54.92,1.29,5.78,2024-04-26
S108459,6.37,7.65,3.94,8.68,62.55,8.12,37.3,2,36.13,1.65,3.94,2024-04-17
S108460,7.05,4.29,0.66,6.02,46.94,5.9,45.8,1,52.45,1.04,10.6,2024-02-09
S108461,6.25,8.65,3.22,6.8,38.05,6.21,47.37,2,50.22,2.44,0.73,2024-03-30
S108462,5.76,8.75,0.03,9.45,47.35,6.5,25.17,1,36.06,4.07,3.23,2024-02-17
S108463,6.27,4.79,1.92,5.52,64.12,5.71,67.28,3,52.21,2.4,0.81,2024-04-17
S108464,7.93,4.9,1.47,7.92,34.27,5.91,100.0,0,56.92,1.25,1.01,2024-03-26
S108465,7.46,8.14,3.34,4.14,19.67,3.31,73.44,0,74.12,1.35,11.99,2024-04-23
S108466,6.92,8.99,1.26,3.96,35.44,4.33,64.71,2,64.45,1.81,1.27,2024-02-12
S108467,5.37,8.08,0.19,1.0,25.45,8.85,56.44,1,78.48,32.31,9.98,2024-03-14
S108468,5.59,3.74,0.59,5.27,29.81,5.3,36.89,0,60.15,0.84,8.09,2024-02-05
S108469,6.91,2.38,3.11,1.5,10.15,2.96,56.65,2,87.0,3.36,0.48,2024-04-20
S108470,5.7,7.04,1.2,7.47,50.28,3.67,59.35,0,45.64,2.09,8.35,2024-04-15
S108471,5.29,9.05,0.99,3.79,46.57,3.6,70.52,5,51.03,1.56,1.11,2024-04-22
S108472,8.11,8.42,0.18,3.14,44.24,5.9,71.09,2,71.45,2.74,13.61,2024-02-21
S108473,6.38,3.97,0.96,6.74,15.69,3.75,100.0,0,68.25,1.58,15.13,2024-04-12
S108474,6.55,7.67,1.47,6.2,75.39,3.87,98.32,3,40.07,1.61,4.92,2024-04-27
S108475,5.42,7.95,0.63,6.75,27.33,6.23,55.71,0,53.72,5.72,1.33,2024-02-15
S108476,6.62,4.85,0.83,5.12,70.98,7.05,62.71,0,41.38,3.41,1.0,2024-04-21
S108477,7.34,3.16,3.16,8.96,64.64,6.69,76.77,2,35.61,0.58,6.86,2024-04-13
S108478,6.6,11.82,1.62,8.7,50.6,8.77,34.35,1,50.4,4.49,0.81,2024-04-05
S108479,4.2,7.69,1.93,6.62,73.98,9.68,52.23,2,30.0,2.35,1.88,2024-04-08
S108480,5.56,8.67,1.19,3.7,46.18,5.91,55.76,2,58.99,4.6,0.95,2024-04-03
S108481,6.96,12.2,0.46,7.49,64.08,1.0,46.58,2,43.74,4.01,0.47,2024-02-16
S108482,6.54,8.04,0.19,9.16,2.37,3.85,41.53,2,63.84,1.36,2.02,2024-02-10
S108483,7.59,4.77,4.9,7.68,45.83,4.08,42.46,2,55.13,19.08,11.58,2024-02-13
S108484,5.8,5.74,1.15,4.89,58.89,6.63,38.14,2,49.74,3.69,2.6,2024-04-07
S108485,6.14,9.99,2.74,3.83,54.39,7.02,53.11,4,54.19,2.17,2.87,2024-04-07
S108486,7.46,6.95,2.78,7.2,71.85,6.71,59.72,3,38.3,2.38,8.93,2024-04-15
S108487,6.14,6.505,0.03,4.96,46.49,8.13,42.39,0,53.74,1.6,8.75,2024-02-25
S108488,7.39,11.27,2.63,5.14,74.52,2.23,44.64,0,38.91,2.8,13.77,2024-03-19
S108489,3.8,7.28,1.65,4.22,59.22,3.62,90.87,6,49.92,2.76,3.51,2024-04-29
S108490,4.89,7.81,1.29,2.23,91.87,5.35,34.46,1,38.06,2.51,0.19,2024-04-02
S108491,7.47,9.17,2.04,5.91,45.0,5.26,70.98,3,52.78,3.12,0.53,2024-04-15
S108492,7.31,2.56,1.93,5.77,58.51,5.07,80.76,2,50.28,0.69,3.38,2024-03-15
S108493,7.25,5.74,2.64,6.95,65.74,5.67,81.99,6,46.98,2.19,0.76,2024-02-13
S108494,7.46,7.29,1.55,2.01,61.46,5.92,49.8,1,63.56,1.97,5.72,2024-03-28
S108495,7.47,6.17,0.56,6.8,69.91,1.1,87.84,2,37.17,5.84,2.28,2024-11-02
S108496,4.67,8.57,0.48,3.62,44.52,3.51,64.03,3,58.89,2.18,2.47,2024-02-17
S108497,8.39,4.2,1.33,3.25,68.05,4.66,68.6,1,61.35,1.09,0.21,2024-03-05
S108498,7.39,4.11,0.76,3.61,45.79,7.36,17.03,1,60.64,0.61,1.34,2024-04-12
S108499,4.58,6.61,2.64,8.69,19.16,6.23,71.08,1,47.92,0.92,2.86,2024-03-06
S108500,4.39,6.53,0.13,6.0,49.61,8.58,48.27,2,42.74,1.61,1.45,2024-04-11
S108501,6.75,3.1,0.08,3.65,55.41,8.83,68.61,2,66.26,3.36,6.09,2024-03-11
S108502,5.26,7.2,4.39,7.44,24.89,3.04,42.28,2,52.13,3.58,0.66,2024-02-13
S108503,6.89,9.88,1.1,6.94,27.7,7.19,53.36,4,61.4,2.93,1.06,2024-02-10
S108504,5.78,5.8,2.19,3.7,29.33,2.08,48.18,2,65.37,5.1,2.31,2024-03-22
S108505,4.12,4.22,1.17,2.56,31.89,5.1,64.11,1,65.8,0.86,1.23,2024-02-22
S108506,5.02,11.39,2.31,7.43,27.73,5.01,58.77,1,49.99,6.19,4.97,2024-03-30
S108507,5.66,11.74,1.49,7.69,24.66,8.58,47.3,1,55.3,5.16,8.06,2024-02-24
S108508,6.16,6.11,0.43,3.72,52.62,4.06,58.84,2,55.0,1.01,11.65,2024-03-18
S108509,7.26,8.79,0.03,4.63,20.02,7.0,75.79,1,72.47,3.82,0.96,2024-02-24
S108510,5.27,5.05,0.87,5.55,48.34,6.31,66.87,3,45.72,0.98,5.71,2024-04-16
S108511,6.82,6.55,0.25,3.7,26.79,1.91,87.85,0,64.12,1.63,13.32,2024-02-05
S108512,5.87,3.52,0.3,6.93,54.61,3.8,75.75,2,32.96,1.73,2.74,2024-02-13
S108513,6.0,6.37,3.66,5.51,24.1,5.0,43.07,2,59.89,1.17,4.29,2024-03-13
S108514,3.01,10.52,1.35,4.74,57.66,5.33,33.5,0,38.83,2.35,10.18,2024-03-27
S108515,5.48,7.23,0.21,5.44,37.89,2.42,66.65,1,62.44,2.88,1.94,2024-03-19
S108516,4.19,8.74,0.21,6.96,65.92,4.79,67.58,2,43.85,1.69,7.63,2024-04-24
S108517,7.1,2.79,0.37,8.25,33.3,5.68,54.15,2,48.06,0.68,7.63,2024-04-05
S108518,7.66,7.95,0.25,5.32,43.89,6.71,70.1,2,60.74,3.61,0.21,2024-04-16
S108519,6.77,6.56,0.14,2.59,67.32,5.57,72.7,1,60.16,3.84,0.09,2024-06-03
S108520,9.02,8.8,3.24,6.52,80.57,3.16,73.16,1,48.06,2.85,0.02,2024-03-13
S108521,6.54,4.36,2.26,1.75,66.71,3.09,85.02,2,59.68,0.97,1.59,2024-03-03
S108522,7.33,6.91,0.74,1.46,53.55,6.59,58.25,1,71.58,2.33,4.67,2024-03-13
S108523,5.71,1.98,0.55,6.93,69.16,7.22,70.33,0,39.05,0.6,0.98,2024-04-13
S108524,6.67,4.93,0.66,7.03,39.98,2.64,69.22,2,48.74,2.28,5.63,2024-01-02
S108525,4.77,9.83,0.27,6.47,50.09,3.74,78.86,2,43.97,4.08,14.26,2024-04-03
S108526,5.76,7.02,1.46,6.94,70.12,5.93,85.99,0,42.07,2.97,3.28,2024-02-28
S108527,7.6,3.98,1.33,5.1,30.52,6.34,41.47,6,69.87,0.95,3.68,2024-02-19
S108528,6.16,9.56,0.34,4.78,62.71,4.25,45.29,3,49.68,38.24,2.5,2024-03-20
S108529,5.72,7.99,0.55,6.83,46.75,4.37,51.4,2,53.83,1.33,4.33,2024-02-19
S108530,6.01,6.34,1.43,4.51,64.82,6.81,36.54,3,39.61,3.22,1.87,2024-02-10
S108531,6.86,7.5,2.75,5.25,39.57,6.03,80.56,2,55.52,2.36,0.83,2024-03-24
S108532,8.06,5.97,2.02,3.98,67.01,8.9,41.26,4,58.48,2.73,4.02,2024-03-01
S108533,4.1,8.27,2.38,2.22,53.49,3.66,83.64,2,55.78,3.52,2.19,2024-02-05
S108534,6.15,11.28,0.1,4.39,49.78,5.13,20.3,1,57.58,2.46,1.47,2024-04-17
S108535,5.99,1.87,2.03,3.39,60.56,1.0,80.03,1,52.52,1.03,2.87,2024-04-19
S108536,5.84,7.47,1.11,6.56,90.62,2.92,86.75,1,43.17,2.13,11.16,2024-09-03
S108537,6.14,0.18,2.17,5.63,63.74,7.69,47.93,3,47.6,0.04,1.76,2024-03-17
S108538,6.88,6.53,0.42,7.23,51.55,3.53,53.9,0,51.19,2.45,0.39,2024-03-20
S108539,7.78,4.47,0.22,5.36,30.41,4.07,63.2,2,62.01,2.51,1.13,2024-02-02
S108540,3.8,8.15,0.58,7.8,72.27,8.85,47.66,0,26.51,1.78,0.92,2024-02-29
S108541,4.53,7.21,0.11,7.88,48.12,3.91,49.98,2,41.89,1.8,3.71,2024-03-19
S108542,6.32,9.09,0.78,6.17,56.06,9.65,87.94,5,51.59,2.48,0.96,2024-03-15
S108543,4.17,7.16,3.02,3.88,19.34,6.66,72.9,0,61.14,3.29,11.32,2024-03-27
S108544,6.79,9.3,1.36,5.4,40.26,1.09,60.72,3,66.66,2.82,1.58,2024-02-10
S108545,4.99,2.93,2.31,4.2,52.29,3.63,21.47,0,54.05,0.9,2.69,2024-04-28
S108546,5.97,3.05,0.08,5.05,56.31,7.24,55.5,2,50.94,0.77,6.43,2024-04-04
S108547,4.55,1.8,0.59,6.25,10.39,4.64,73.23,1,57.12,0.31,6.21,2024-04-24
S108548,4.9,5.26,1.78,4.3,42.11,2.34,32.28,3,53.53,1.63,11.99,2024-04-04
S108549,9.92,4.62,0.27,7.44,55.13,7.85,92.14,4,59.46,2.01,4.48,2024-03-14
S108550,5.69,10.1,1.07,8.72,22.6,3.32,46.24,2,51.74,5.2,19.06,2024-04-21
S108551,8.14,9.51,1.21,5.94,39.59,8.09,95.47,1,59.55,1.92,1.46,2024-06-04
S108552,6.09,7.77,4.06,6.35,8.45,6.66,58.25,2,66.39,1.54,0.79,2024-04-10
S108553,7.02,6.78,1.61,5.87,56.95,2.67,73.0,2,46.87,2.85,0.33,2024-03-01
S108554,5.04,8.72,5.57,4.39,18.98,4.57,100.0,1,64.23,2.43,5.8,2024-03-20
S108555,6.83,3.97,2.23,5.32,38.09,8.59,63.28,3,61.91,2.63,0.51,2024-02-25
S108556,5.42,8.32,1.09,5.21,19.8,2.66,69.34,3,63.35,1.97,5.03,2024-03-23
S108557,3.0,5.09,2.37,4.74,43.32,9.65,83.02,1,43.95,1.21,8.69,2024-02-19
S108558,3.0,10.73,0.1,6.93,53.92,6.28,84.73,4,35.67,3.37,6.39,2024-03-15
S108559,5.96,6.84,0.28,5.65,40.62,2.45,52.32,1,49.33,4.06,3.61,2024-04-27
S108560,7.05,6.73,0.31,7.65,35.78,5.84,66.91,2,54.0,2.19,11.59,2024-03-01
S108561,5.05,5.11,0.9,7.76,60.7,6.48,55.83,2,38.59,1.63,6.94,2024-03-03
S108562,4.65,8.29,3.17,9.92,40.29,2.38,77.59,0,39.54,3.28,0.21,2024-10-04
S108563,5.34,9.25,0.03,6.78,29.85,5.66,60.71,1,50.91,8.64,1.89,2024-02-21
S108564,8.4,10.12,1.27,5.31,39.16,5.39,27.5,0,72.08,20.72,0.6,2024-02-02
S108565,3.57,5.81,0.37,5.36,49.63,8.51,51.61,3,44.92,1.96,1.83,2024-06-04
S108566,7.02,7.6,0.39,7.81,25.39,6.46,50.86,1,65.06,6.0,5.0,2024-09-03
S108567,7.71,5.62,1.03,5.72,55.17,7.15,82.29,4,47.83,1.32,0.65,2024-04-10
S108568,4.24,7.65,2.2,5.53,67.36,3.01,77.12,3,36.28,2.02,5.91,2024-03-29
S108569,4.82,7.1,0.3,6.33,51.71,3.68,65.46,2,41.3,1.29,1.75,2024-02-04
S108570,5.56,5.32,2.81,6.34,41.27,7.67,52.7,1,49.04,6.8,2.66,2024-02-27
S108571,5.18,5.33,3.76,4.66,18.45,4.65,57.56,2,58.97,2.26,1.64,2024-10-03
S108572,7.44,10.07,0.32,6.88,61.4,8.3,90.58,1,41.58,3.01,14.74,2024-04-24
S108573,6.23,6.505,0.63,5.44,55.09,5.74,56.02,1,51.76,3.14,1.75,2024-02-15
S108574,5.38,6.03,1.28,4.81,49.15,6.27,35.15,1,55.99,2.93,0.91,2024-02-19
S108575,6.62,6.21,2.98,6.28,46.57,7.84,36.15,0,44.57,2.8,2.08,2024-02-02
S108576,7.8,8.4,0.35,9.17,61.14,4.09,86.52,0,41.78,5.78,5.15,2024-02-14
S108577,5.6,5.58,3.2,4.51,6.69,6.38,53.81,2,67.8,1.01,2.94,2024-04-09
S108578,4.97,8.34,0.29,4.34,78.07,4.98,84.84,1,43.7,6.09,2.46,2024-03-22
S108579,7.41,7.49,0.68,6.24,52.06,2.95,49.73,1,54.27,2.16,1.44,2024-03-15
S108580,8.52,5.28,0.17,8.07,32.18,5.53,66.4,2,60.53,2.59,7.88,2024-03-03
S108581,8.29,0.75,2.09,7.62,49.99,10.0,66.3,0,59.73,0.5,0.52,2024-04-06
S108582,7.26,9.91,1.77,8.7,52.32,3.0,71.46,1,44.37,2.05,3.89,2024-02-25
S108583,5.92,9.2,2.12,7.92,19.21,7.37,57.78,3,61.18,3.82,4.39,2024-02-23
S108584,7.3,1.78,4.19,5.34,18.01,9.0,53.25,3,72.18,0.52,0.37,2024-04-02
S108585,6.96,7.06,1.33,3.22,31.21,6.33,100.0,2,73.15,7.99,1.48,2024-04-17
S108586,7.05,4.38,0.09,7.96,79.66,8.09,55.17,0,35.32,0.95,9.53,2024-03-08
S108587,6.15,7.58,0.07,9.91,79.89,7.84,66.03,2,23.02,1.99,1.83,2024-03-20
S108588,7.64,11.61,0.33,4.54,17.78,6.01,51.14,0,73.64,2.92,4.73,2024-04-17
S108589,7.43,13.31,1.92,8.37,43.62,1.42,60.76,6,51.38,3.43,1.13,2024-03-21
S108590,4.47,8.28,2.23,6.72,12.45,5.85,87.8,5,58.5,1.79,5.07,2024-04-02
S108591,7.21,8.77,0.3,7.98,0.0,8.08,69.12,4,68.12,2.56,10.52,2024-04-18
S108592,4.84,5.46,2.32,3.72,68.17,5.2,41.12,1,50.04,1.36,0.21,2024-04-26
S108593,6.39,8.48,2.73,6.68,51.95,6.53,26.4,1,45.46,3.29,8.31,2024-02-01
S108594,6.04,8.34,3.14,3.89,45.23,8.02,90.1,5,62.44,3.48,2.39,2024-04-15
S108595,6.91,9.16,0.16,1.0,66.88,6.5,33.51,2,60.38,2.94,0.83,2024-02-22
S108596,5.55,6.4,3.12,6.89,34.87,3.2,48.38,0,50.96,5.26,1.09,2024-03-16
S108597,5.74,6.505,2.29,6.63,54.34,3.71,64.12,2,48.66,20.44,0.45,2024-04-11
S108598,5.53,8.96,0.25,3.12,40.16,3.41,38.62,3,62.05,35.85,1.3,2024-04-07
S108599,5.57,8.83,0.01,6.65,60.2,7.1,68.27,3,40.27,2.5,2.53,2024-03-03
S108600,4.27,6.32,2.46,9.89,63.91,7.64,62.63,1,33.13,1.53,0.7,2024-02-13
S108601,6.97,5.85,2.33,10.0,16.61,4.91,55.66,1,49.95,1.8,0.99,2024-02-04
S108602,5.45,1.13,1.34,7.26,24.17,7.0,52.99,2,50.97,0.38,0.17,2024-03-17
S108603,6.74,2.74,0.29,2.22,48.49,3.34,73.41,3,60.59,1.83,0.61,2024-02-22
S108604,6.24,6.32,2.01,4.6,32.87,5.8,52.77,3,54.76,1.28,4.46,2024-02-20
S108605,6.84,6.505,2.89,5.62,30.08,8.41,44.42,3,69.04,2.1,6.24,2024-02-17
S108606,7.06,3.11,1.92,2.58,36.26,4.86,50.93,0,67.95,12.46,9.0,2024-02-06
S108607,4.46,5.68,1.79,5.86,6.29,8.55,29.41,0,62.95,2.85,4.07,2024-04-23
S108608,6.1,5.07,2.48,6.67,59.69,5.27,54.08,1,43.9,20.29,9.98,2024-03-01
S108609,6.53,5.21,2.24,3.95,15.21,6.62,57.1,1,69.1,1.09,2.1,2024-04-01
S108610,5.3,9.41,0.25,5.63,15.06,3.56,46.4,4,61.22,1.81,7.7,2024-04-13
S108611,5.35,9.31,3.84,5.31,3.67,5.45,42.85,2,68.65,3.14,0.81,2024-04-17
S108612,6.78,1.77,0.09,3.69,57.63,6.53,84.52,4,59.91,2.2,1.65,2024-02-13
S108613,8.04,9.17,2.48,5.25,39.7,4.87,49.75,3,56.33,4.73,4.36,2024-04-20
S108614,7.03,7.55,2.54,6.7,68.92,4.86,70.6,2,48.09,6.9,5.21,2024-02-24
S108615,7.24,5.62,2.33,8.54,43.93,5.16,59.12,1,46.96,2.06,0.84,2024-03-30
S108616,6.71,8.46,5.35,7.14,32.34,5.22,77.87,0,56.44,1.39,4.19,2024-04-27
S108617,8.92,6.99,7.78,1.56,25.75,3.83,74.54,1,78.75,2.51,7.39,2024-07-03
S108618,6.34,9.64,0.97,6.29,50.8,9.29,84.87,0,51.11,4.87,1.57,2024-03-21
S108619,7.54,7.16,0.75,5.17,69.72,7.99,52.26,0,51.78,1.84,7.71,2024-02-18
S108620,10.0,4.93,1.01,6.65,44.29,1.33,100.0,3,63.46,1.48,0.99,2024-03-05
S108621,6.8,4.31,2.4,8.18,67.87,3.71,51.14,3,44.45,0.69,7.87,2024-04-14
S108622,6.26,9.46,3.09,8.98,39.36,7.17,42.87,1,54.92,7.83,13.94,2024-02-19
S108623,4.13,1.33,1.78,2.2,60.48,3.99,74.48,2,49.35,0.53,3.04,2024-03-27
S108624,4.04,7.57,1.34,4.51,46.17,1.83,44.73,0,53.25,1.15,8.15,2024-02-24
S108625,9.24,13.03,4.27,9.31,65.01,3.98,38.66,2,36.68,3.76,3.58,2024-03-13
S108626,6.37,8.36,0.95,5.07,19.81,2.71,92.62,2,65.44,2.79,9.92,2024-02-21
