cgpa,backlogs,failed_subjects,family_income_lpa,previous_cgpa,previous_semester_percentage,previous_subject_avg,weak_subject_count,subject_consistency,previous_internal_marks,previous_assignment_score,previous_midterm_score,lowest_subject_score,assignment_completion_rate,practice_questions,attendance_percentage,study_hours_daily,self_learning_hours,study_hours_per_week,sleep_hours,screen_time,gaming_hours,stress_level,burnout_score,motivation_level,adaptability_score,wellness_score,screen_to_study_ratio,extracurricular_hours,next_semester_marks
5.39,1,0,3.7,9.0,89.08,61.92,0,80.07,36.12,66.79,79.65,39.48,98.35,12,66.4,5.14,2.97,19.25,5.84,12.01,3.43,5.17,40.88,6.23,46.78,56.43,2.34,0.3,72.15
7.55,1,0,18.6,8.53,78.78,72.82,1,69.27,44.03,62.83,63.58,59.22,78.57,60,72.72,3.9,1.34,0.77,7.68,8.59,0.11,5.37,58.21,3.96,70.09,59.3,2.2,3.24,73.66
6.78,0,0,7.2,4.44,48.92,68.37,1,69.1,40.98,92.2,64.57,51.9,79.51,61,81.0,5.84,2.98,22.62,4.22,5.53,0.77,8.8,1.76,6.22,66.0,58.75,0.95,1.09,51.51
7.88,1,0,1.0,4.84,41.45,44.79,1,87.52,50.0,88.29,72.46,36.35,86.12,90,82.33,4.18,3.63,16.04,5.99,9.75,1.36,8.53,51.86,7.03,73.99,35.41,2.33,4.36,37.88
6.18,2,0,1.0,8.87,88.3,62.76,1,59.64,41.16,55.67,51.09,36.48,76.38,32,76.32,3.44,1.33,17.1,7.46,7.64,3.82,7.22,46.7,7.87,89.57,40.84,2.22,0.45,51.21
7.62,0,0,10.6,5.98,63.26,75.92,3,53.74,30.09,56.82,84.2,49.67,80.7,156,92.14,5.54,0.11,17.41,7.58,4.79,0.47,7.34,31.57,2.74,44.26,58.51,0.87,5.21,48.22
5.55,1,0,1.0,4.97,50.86,62.21,2,72.6,28.42,69.83,59.59,46.65,62.74,15,64.0,4.61,0.63,20.5,8.51,3.1,0.59,5.32,29.78,7.05,34.7,65.45,0.67,2.17,28.69
8.6,2,1,1.0,6.91,66.2,43.97,3,88.74,35.44,54.94,91.16,34.53,100.0,41,64.32,3.75,0.17,8.67,7.32,9.68,0.48,3.65,33.88,6.43,63.45,71.45,2.58,4.58,28.85
7.15,1,1,1.2,7.65,71.5,66.48,1,84.29,50.0,67.2,79.95,60.36,66.52,160,65.83,2.67,0.95,21.79,4.74,8.54,2.28,5.93,57.52,4.26,83.86,47.74,3.2,1.92,71.9
7.28,0,2,1.0,6.69,60.75,66.07,0,85.66,50.0,56.33,56.07,60.85,69.14,9,74.38,0.12,0.04,22.96,8.82,3.76,1.99,6.38,0.38,4.02,48.77,73.9,15.05,0.12,57.45
6.36,0,1,1.0,8.44,81.81,66.1,2,89.79,43.88,97.7,70.05,57.26,96.77,273,76.2,3.77,4.03,6.14,7.56,1.78,0.25,7.6,76.73,6.44,56.8,32.87,0.47,5.93,74.91
9.2,1,0,17.0,5.76,60.61,63.36,2,64.23,28.27,58.35,54.85,36.48,75.5,113,67.33,1.4,0.75,6.95,4.48,8.58,3.64,6.25,50.46,5.7,40.26,44.53,6.13,2.03,28.62
7.24,1,0,5.7,7.09,67.37,98.58,4,90.94,35.0,70.36,42.47,91.31,73.91,41,67.9,3.07,1.15,1.9,3.0,6.22,1.72,4.27,48.18,8.42,66.2,46.68,2.03,1.59,32.91
6.13,1,1,6.7,7.17,74.91,72.16,2,61.2,27.62,67.17,82.74,47.82,81.05,40,70.0,2.64,1.15,9.32,8.15,5.87,3.39,6.3,47.32,5.33,100.0,55.31,2.22,0.08,47.63
8.01,2,0,3.1,8.04,74.17,69.47,1,86.67,27.55,67.6,64.22,56.65,64.96,314,86.58,2.94,1.62,25.12,5.81,8.62,4.22,4.07,44.57,1.0,76.51,56.0,2.94,0.63,61.26
7.66,0,0,3.2,6.73,63.37,64.65,2,50.49,43.36,66.46,64.61,32.85,84.0,1,100.0,4.37,4.95,12.02,6.45,8.84,0.65,5.03,19.82,4.5,59.87,66.36,2.02,0.03,49.25
5.95,1,1,17.8,4.73,40.1,70.85,3,47.78,42.36,77.52,56.27,36.58,62.99,72,61.55,0.0,1.28,13.01,6.48,5.49,2.5,6.53,45.99,6.59,56.87,56.82,21.96,0.29,30.47
8.86,0,0,11.3,7.03,69.22,51.36,0,49.39,39.18,57.8,68.72,17.21,100.0,12,71.0,1.07,0.26,11.76,7.29,5.07,2.8,8.88,63.05,4.44,76.93,39.53,4.73,3.13,54.97
7.49,0,0,6.4,6.37,65.86,53.37,1,57.41,16.19,45.87,40.33,23.19,99.5,321,78.0,1.89,0.69,17.87,7.13,6.75,3.22,6.05,57.42,2.92,54.15,52.2,3.57,4.57,40.28
3.58,0,0,1.5,7.9,80.9,59.91,1,89.26,37.95,54.08,41.68,51.62,88.0,96,75.85,0.61,0.01,13.49,7.76,4.5,3.26,4.57,24.47,7.01,96.65,67.84,7.35,7.89,57.3
6.08,0,0,9.0,6.84,59.15,79.06,1,58.51,31.07,63.41,78.49,45.47,57.12,120,65.84,2.57,2.86,17.68,6.55,7.86,0.46,4.54,28.22,4.56,45.48,57.81,3.06,6.35,50.03
6.61,1,0,6.3,7.16,65.35,63.67,2,57.25,25.33,72.13,81.08,33.85,93.23,103,94.0,6.25,7.0,26.62,5.22,8.54,0.62,3.79,57.09,7.26,70.4,56.31,1.37,3.32,51.27
6.69,0,1,5.1,6.59,64.3,52.14,1,66.14,37.28,73.39,68.76,22.2,91.05,94,76.71,2.15,2.61,21.81,4.77,7.44,0.54,3.62,8.99,9.57,51.73,74.17,3.47,4.98,61.86
6.43,1,1,8.7,5.37,51.68,77.74,0,71.47,41.48,92.78,79.35,57.05,100.0,26,100.0,4.4,0.1,20.61,4.44,4.66,1.79,2.91,56.56,3.9,86.72,49.56,1.06,0.5,62.56
10.0,1,0,2.9,7.77,74.9,71.15,1,54.98,23.8,31.74,86.15,38.39,81.43,100,66.88,2.33,1.65,20.46,8.4,6.79,0.12,3.25,61.6,4.61,43.91,63.28,2.91,17.4,56.79
7.95,1,0,1.0,6.33,58.44,54.35,3,48.98,36.65,45.73,65.24,19.82,88.46,15,76.62,4.43,0.11,10.58,3.15,6.46,3.05,8.17,51.3,10.0,66.87,36.24,1.46,5.91,36.6
6.47,1,1,11.3,7.34,74.13,81.37,2,47.39,40.85,51.84,51.05,47.42,44.65,62,69.5,2.41,0.65,21.51,8.47,5.34,0.55,7.01,70.81,3.78,57.98,51.54,2.22,6.43,43.52
6.17,1,0,9.8,5.85,58.96,63.77,0,57.98,25.0,81.85,75.48,37.03,88.47,38,82.53,5.26,1.58,13.16,6.8,6.96,0.52,9.81,57.33,8.11,59.01,42.97,1.32,1.36,46.95
5.78,0,0,15.2,3.5,35.0,73.53,1,76.42,17.72,64.25,62.81,55.1,100.0,119,62.7,2.46,1.79,21.39,6.48,9.43,2.72,3.81,19.48,2.8,54.66,72.32,3.83,4.72,31.24
5.8,0,0,2.6,7.3,74.34,90.48,2,52.38,23.7,82.78,100.0,59.94,66.98,11,73.56,4.25,0.76,11.05,5.68,10.14,0.85,4.87,60.31,4.58,93.3,46.47,2.39,1.79,66.67
7.27,0,1,1.0,9.63,92.54,56.81,2,87.1,37.42,57.19,68.87,45.14,54.73,115,66.85,1.27,4.43,10.92,8.96,10.03,0.49,3.78,48.31,7.54,94.73,65.2,7.92,0.62,57.06
5.43,2,1,1.8,7.65,72.2,73.73,2,51.13,40.66,61.16,77.99,39.58,85.21,60,85.96,2.22,1.22,11.62,4.36,7.87,0.32,2.7,42.64,4.97,82.2,62.78,3.54,1.12,51.0
6.66,1,0,4.6,4.92,48.58,55.67,0,88.02,26.14,62.67,34.48,37.93,97.69,246,59.06,2.75,0.43,26.38,5.12,9.47,0.17,2.54,47.11,5.24,43.93,64.05,3.45,6.17,50.8
3.88,0,0,4.3,7.85,76.23,72.2,2,74.81,28.44,89.65,39.9,54.5,81.39,88,72.85,4.32,0.38,3.1,6.9,4.16,1.61,5.99,36.32,5.22,48.22,60.48,0.96,0.54,42.93
5.19,1,0,15.0,8.34,72.38,100.0,2,50.82,48.07,100.0,91.71,73.21,100.0,113,64.3,4.29,3.06,15.21,5.95,4.91,0.14,8.73,73.09,9.86,29.7,30.79,1.14,0.29,75.26
9.69,0,0,6.2,9.07,83.37,70.16,4,50.42,43.28,64.93,62.93,40.2,77.5,10,85.85,3.22,1.33,12.47,6.86,6.3,3.8,10.0,70.81,9.62,40.75,34.59,1.96,1.92,66.77
5.96,0,0,1.4,7.92,75.4,66.02,0,77.72,35.13,75.37,85.68,51.18,90.87,56,75.99,2.25,0.15,10.37,7.39,6.51,0.94,7.17,28.91,6.31,23.41,65.35,3.63,0.39,71.1
8.9,2,0,4.7,6.79,61.88,71.71,1,40.82,40.29,75.51,50.11,38.7,70.78,19,74.34,5.0,0.86,6.78,5.82,1.71,0.34,2.86,38.73,3.91,52.5,63.26,0.34,11.52,51.55
7.18,0,1,2.7,8.25,78.9,70.72,1,84.65,36.61,49.07,52.65,58.03,84.16,56,74.91,3.54,1.35,19.18,6.88,5.65,0.38,7.39,52.2,4.41,70.53,41.54,1.6,5.04,73.75
5.63,0,0,1.2,7.13,67.59,100.0,2,49.9,38.81,95.37,80.8,67.23,85.48,42,98.46,3.82,4.74,18.18,6.51,3.89,0.16,9.41,50.21,5.91,63.6,41.2,1.02,2.42,73.56
7.45,0,0,9.8,5.54,51.0,72.88,2,69.1,45.96,71.86,65.41,55.65,97.46,8,73.32,3.93,2.42,26.41,7.04,7.31,1.64,4.25,58.45,5.54,46.24,50.37,1.86,1.48,50.29
7.25,4,0,4.2,7.98,80.6,70.77,2,78.36,22.93,55.85,99.67,60.23,80.68,66,72.3,1.76,6.36,7.73,6.33,7.14,2.08,7.25,17.43,4.37,66.85,56.95,4.06,1.95,39.34
7.62,0,0,1.0,7.55,70.75,72.91,1,56.26,22.29,46.32,83.5,45.1,76.77,107,89.39,1.23,3.43,21.3,7.2,7.85,0.33,3.46,82.76,4.82,49.52,48.42,6.38,1.99,66.12
6.31,0,0,24.2,6.96,67.32,60.65,5,45.63,34.2,89.7,96.42,25.67,88.48,40,70.83,2.44,2.39,11.85,6.85,6.08,1.25,4.92,77.39,5.72,81.97,46.15,2.49,11.75,44.83
6.21,1,0,1.0,6.61,58.49,48.63,0,49.22,32.39,89.22,100.0,14.46,83.2,31,66.0,3.54,0.21,17.92,7.33,6.48,1.08,3.28,95.65,4.94,14.43,46.2,1.83,5.47,53.56
6.89,0,0,1.0,7.02,66.82,74.05,2,87.88,26.78,68.58,69.23,64.11,85.85,19,70.97,3.73,0.41,26.76,5.83,6.25,1.13,7.12,70.36,3.24,52.44,36.77,1.68,9.02,65.04
5.63,0,0,18.5,6.63,57.96,69.26,1,66.08,27.78,65.0,62.61,44.34,65.16,14,69.25,1.48,0.75,16.85,6.61,9.91,0.93,5.63,22.91,3.31,60.35,63.79,6.69,1.66,48.79
5.8,2,0,8.0,6.79,58.58,52.06,2,68.94,15.64,87.05,80.63,28.52,68.6,113,73.71,2.67,4.79,7.7,8.24,5.15,2.5,7.91,45.69,4.13,68.48,51.44,1.93,7.75,27.04
7.08,0,1,15.6,7.69,74.29,77.53,2,79.48,26.5,96.81,68.67,65.69,71.82,304,63.63,3.17,3.67,13.02,3.76,4.35,0.58,4.63,23.76,4.88,93.93,57.05,1.37,1.63,63.27
9.21,1,0,7.0,7.43,63.56,55.95,4,63.83,33.03,60.33,66.15,32.18,98.5,5,50.4,4.53,0.04,28.5,5.63,6.13,0.0,4.12,31.83,9.19,78.48,63.66,1.35,4.52,54.39
7.43,1,0,16.2,7.59,76.32,68.91,3,77.79,22.46,58.99,100.0,54.9,83.73,86,100.0,3.34,0.14,3.88,4.68,5.72,1.04,2.57,50.15,6.25,46.0,52.85,1.71,3.68,57.59
7.44,1,0,2.7,8.95,81.07,60.37,0,68.87,31.2,48.93,70.0,42.65,85.99,52,67.83,4.13,0.29,12.94,5.94,3.69,0.35,2.31,43.44,4.76,63.35,64.18,0.89,5.08,64.3
5.9,0,0,3.9,6.58,60.11,62.57,2,46.11,29.5,100.0,71.07,30.96,48.85,54,86.26,1.84,0.15,12.49,8.1,6.43,0.32,5.54,50.27,2.21,85.89,60.63,3.49,19.44,50.75
8.39,0,0,2.4,7.03,66.89,60.58,3,78.75,35.13,69.52,76.61,43.47,80.83,25,79.33,1.37,8.0,21.31,7.48,9.54,0.62,6.02,0.0,5.4,52.02,71.09,6.94,1.41,65.98
6.93,0,0,5.5,5.96,57.26,76.84,4,85.4,24.9,100.0,64.35,67.3,76.6,39,61.8,2.35,1.1,27.63,3.91,1.83,2.47,8.71,78.43,5.68,80.31,23.9,0.78,6.91,51.96
5.2,1,1,10.3,7.84,79.33,61.02,2,48.3,47.85,65.23,34.15,27.99,69.59,190,59.62,2.46,0.43,13.38,5.31,7.54,0.85,8.74,33.9,5.74,17.86,39.58,3.07,0.98,46.59
7.9,3,1,6.3,5.68,53.63,62.63,1,42.25,34.37,77.06,83.31,28.26,85.56,28,48.94,4.55,2.58,34.06,6.45,8.81,6.1,5.38,41.66,4.77,13.85,59.35,1.94,3.4,44.95
7.93,0,0,2.3,8.03,68.59,75.94,2,64.62,46.83,67.29,57.52,49.09,74.5,32,80.0,2.9,0.23,12.31,5.55,10.25,1.56,6.85,17.4,7.92,53.95,59.23,3.53,2.94,60.61
3.5,0,0,14.4,8.39,85.28,57.75,1,79.0,41.24,80.46,63.45,45.75,68.41,98,76.0,1.38,0.49,15.55,6.98,9.05,1.13,7.5,41.14,7.09,71.86,52.85,6.56,4.31,69.59
5.69,0,0,3.3,6.46,65.09,82.9,2,73.57,16.86,64.59,50.72,61.71,76.45,21,87.3,3.06,0.21,16.27,4.19,4.12,0.2,5.39,74.55,6.74,48.19,34.76,1.35,0.56,50.57
8.31,1,0,4.3,8.95,87.54,73.7,1,56.09,24.29,71.71,50.3,41.24,58.11,71,95.78,3.63,5.1,28.97,6.23,4.97,0.94,9.42,39.77,10.0,54.95,40.44,1.37,3.05,69.49
8.52,1,0,1.5,7.69,68.33,76.19,0,86.9,22.4,80.2,31.96,64.29,71.62,13,76.85,4.25,0.96,17.12,7.71,5.62,1.03,5.72,55.17,7.15,82.29,47.83,1.32,0.65,46.14
7.46,0,0,15.5,5.45,49.0,78.56,0,50.14,38.8,97.06,94.74,47.15,78.83,197,72.31,3.36,0.64,6.45,4.09,1.67,0.24,5.88,15.04,7.46,75.85,60.56,0.5,1.17,46.42
6.86,0,1,1.0,7.82,74.91,70.73,0,86.38,35.3,64.0,53.35,57.25,100.0,10,72.32,2.57,4.11,14.63,7.94,3.72,0.91,7.51,51.56,3.25,28.22,54.17,1.45,0.49,43.6
9.2,2,0,1.4,6.37,58.36,82.71,3,91.36,38.48,59.61,54.07,77.24,66.09,29,95.58,4.05,0.15,17.03,5.73,5.76,2.55,7.03,69.51,5.86,70.95,36.06,1.42,3.69,43.34
6.85,1,0,4.2,7.31,73.82,71.95,3,83.66,34.72,69.08,56.5,60.9,84.39,34,74.24,1.03,2.67,9.69,8.15,4.14,1.92,1.47,19.33,4.48,75.36,78.19,4.03,3.9,33.49
8.83,2,0,15.1,6.57,59.16,89.63,3,47.99,34.7,88.51,94.07,57.58,90.54,16,80.32,2.9,2.46,15.6,6.21,6.33,0.7,7.7,19.43,3.43,62.12,51.39,2.18,8.38,40.33
7.58,0,0,1.9,7.46,72.65,60.67,1,62.24,32.72,49.71,75.71,32.86,94.75,39,68.5,2.62,0.35,5.01,6.03,6.73,0.13,4.97,73.08,8.85,41.27,47.55,2.57,12.91,54.06
5.22,1,0,1.0,6.93,63.67,54.33,3,94.78,17.25,67.06,56.14,48.95,78.1,68,84.28,2.05,0.26,15.33,7.84,4.5,0.32,5.22,92.3,7.86,62.29,36.72,2.2,4.15,38.22
5.68,0,0,4.8,3.72,36.74,45.03,2,81.01,41.39,100.0,74.62,32.78,79.62,74,78.29,3.14,0.05,26.21,4.76,4.75,0.18,4.92,37.19,4.33,34.69,52.95,1.51,1.4,42.54
4.75,0,0,1.3,7.57,69.98,53.55,2,83.04,50.0,87.93,73.08,46.13,86.05,82,74.8,2.18,5.02,19.29,6.93,9.31,8.0,9.94,24.65,4.21,51.99,47.93,4.27,1.0,66.51
6.61,1,1,4.1,7.31,71.05,62.82,4,44.91,34.91,100.0,64.4,30.64,83.92,69,72.23,2.04,1.24,10.57,5.87,3.52,0.3,6.93,54.61,3.8,75.75,32.96,1.73,2.74,43.52
6.43,0,0,6.1,8.49,84.31,82.99,0,80.02,30.66,65.27,95.36,69.61,81.92,89,55.26,2.49,0.74,19.44,7.74,6.32,1.71,1.0,67.79,3.62,46.38,68.27,2.54,3.24,100.0
6.38,0,0,1.0,8.77,90.5,51.39,4,86.11,42.42,46.48,66.73,41.55,99.52,82,63.92,2.25,1.73,18.13,6.69,7.72,0.07,5.74,66.13,8.91,65.34,42.77,3.42,6.05,79.44
6.96,1,0,4.4,8.11,74.7,60.07,3,80.69,30.16,41.82,44.26,47.69,68.73,109,94.0,3.68,0.2,3.64,5.46,6.52,4.43,3.77,64.16,5.99,47.8,57.19,1.77,3.89,46.55
9.19,0,0,8.6,7.91,71.26,85.56,3,81.3,27.91,83.34,50.6,71.76,100.0,131,70.04,5.98,0.11,4.76,3.88,8.38,1.77,3.94,32.67,8.89,81.74,55.93,1.4,1.4,45.46
8.59,0,1,23.1,6.68,63.96,74.77,0,68.64,27.64,56.82,76.04,53.65,100.0,44,79.8,0.54,1.6,16.93,6.92,6.69,3.18,7.55,70.99,2.05,50.79,42.31,12.32,0.07,58.69
6.74,1,0,8.2,8.07,73.82,62.67,0,57.85,50.0,66.43,58.73,39.83,100.0,183,81.0,3.61,2.49,19.81,5.69,9.27,0.9,2.34,62.15,5.94,14.77,56.36,2.57,0.3,64.45
8.31,0,0,8.5,5.79,55.21,73.7,1,71.11,36.21,58.7,46.97,59.26,83.44,106,66.77,4.33,1.44,16.1,8.04,6.51,2.03,3.76,75.65,5.79,61.87,48.31,1.99,13.21,55.86
8.4,2,0,2.3,5.05,47.68,75.9,2,56.19,30.12,91.52,54.86,44.31,86.45,21,87.78,2.87,1.04,5.35,7.75,2.49,0.48,10.0,46.8,6.59,30.08,47.52,0.87,2.59,11.56
5.61,0,0,9.7,8.67,72.95,70.09,2,81.93,50.0,77.02,60.37,60.93,81.88,96,77.82,4.77,0.85,16.76,6.89,9.37,0.14,6.24,42.3,6.66,31.08,54.87,1.97,6.98,70.63
6.0,0,2,1.0,5.71,52.3,76.28,0,59.89,26.42,55.54,59.54,49.72,68.13,55,85.64,4.25,0.62,24.69,4.61,6.0,1.03,4.43,45.28,9.39,70.76,47.08,1.41,1.9,41.1
8.49,2,0,3.4,9.34,84.23,85.75,1,74.35,26.48,73.3,31.66,68.5,82.01,56,43.23,5.97,1.71,1.52,3.97,5.94,0.84,7.15,60.62,3.62,27.46,41.28,0.99,3.39,51.57
7.71,0,0,1.0,6.97,67.25,43.45,2,81.81,33.65,69.26,70.69,32.15,85.35,24,81.75,4.26,0.18,27.91,5.47,4.68,0.32,8.64,53.3,6.22,54.29,42.34,1.1,0.23,51.2
8.17,0,1,1.2,4.97,49.4,67.62,4,95.69,29.42,67.1,56.87,62.47,88.57,5,49.57,4.03,1.44,22.55,4.96,6.71,6.36,6.3,18.53,7.27,66.93,59.68,1.67,1.48,34.22
6.67,0,0,2.0,6.19,62.2,59.08,2,72.54,32.35,71.91,58.54,40.03,100.0,23,72.54,3.35,0.62,9.34,7.07,6.12,0.22,6.6,64.01,4.68,74.4,47.91,1.83,0.29,23.5
6.88,1,0,3.3,6.87,62.01,77.08,1,58.25,26.51,60.87,61.35,44.07,86.73,6,77.91,1.59,5.12,10.05,5.08,5.77,3.76,6.65,54.8,6.42,65.45,48.95,3.62,2.04,38.9
5.33,0,1,6.0,3.77,35.28,76.38,2,85.55,34.01,45.23,74.58,68.21,81.84,112,69.24,2.94,2.67,5.64,5.55,7.74,2.69,3.77,35.31,3.61,36.28,57.1,2.63,0.26,21.62
5.52,2,0,3.8,6.25,63.0,55.3,3,58.44,47.74,65.83,26.57,27.39,98.75,19,79.26,1.39,0.83,8.61,6.82,4.12,0.1,5.53,88.23,8.13,66.58,39.97,2.96,2.23,32.74
7.39,0,2,5.7,8.32,81.49,60.09,3,49.57,40.1,76.96,89.06,29.29,68.29,51,60.89,3.82,4.77,11.88,6.59,8.5,2.51,2.47,62.55,5.26,55.17,54.73,2.22,15.44,46.31
5.92,0,0,2.4,5.89,53.0,68.3,2,73.43,33.12,69.83,63.73,52.69,67.21,79,100.0,2.58,7.96,25.36,7.24,5.82,1.08,9.33,70.66,1.52,52.85,39.0,2.26,4.2,42.96
7.9,0,0,17.6,6.39,66.0,55.55,1,66.64,35.06,17.01,56.21,33.65,74.23,73,50.36,1.39,3.06,13.53,4.84,6.49,0.59,8.24,27.94,5.51,65.42,52.2,4.65,6.47,34.61
6.54,1,0,3.8,7.56,70.18,87.67,2,57.52,41.9,77.89,43.47,61.17,75.06,26,75.08,3.37,0.87,18.63,9.49,5.66,0.55,8.79,30.59,3.96,65.05,57.27,1.68,6.86,56.71
5.24,0,0,17.0,6.14,59.32,99.39,0,85.9,40.96,74.23,47.61,86.14,81.05,209,77.03,2.74,3.35,10.4,5.83,9.85,0.79,8.15,55.65,4.33,56.86,42.11,3.6,0.79,66.54
8.6,0,0,1.0,6.47,62.68,57.21,2,70.22,46.94,48.67,41.55,35.72,76.25,42,96.0,2.14,0.21,6.53,5.85,12.22,0.39,2.56,32.08,3.89,41.42,61.66,5.72,3.15,32.41
7.39,1,0,1.0,7.38,75.15,73.44,1,81.77,44.8,59.47,91.04,65.53,43.46,195,100.0,2.42,1.42,14.05,8.95,7.85,0.16,5.08,63.92,4.92,69.67,52.47,3.24,2.72,56.31
7.03,0,0,4.0,7.79,79.09,66.19,0,47.73,28.99,89.59,60.36,34.94,76.43,29,90.3,1.82,0.22,14.19,6.79,6.33,0.26,7.8,74.83,2.9,52.38,32.86,3.47,9.34,64.79
9.01,0,0,3.3,5.64,42.08,59.46,0,63.84,28.96,77.63,60.23,31.58,86.4,52,75.36,1.9,1.01,13.06,8.0,6.18,4.07,7.45,44.01,8.6,51.89,51.23,3.25,0.02,44.18
7.84,0,0,1.0,4.56,36.92,73.53,0,43.62,29.4,81.37,48.41,38.6,74.11,133,83.25,0.0,0.68,16.86,7.86,6.66,1.19,3.82,59.05,3.76,41.5,61.14,26.66,8.85,47.65
4.94,1,0,4.1,5.48,53.8,67.64,3,47.27,27.84,56.96,71.55,32.71,97.6,150,66.76,0.0,0.32,14.09,5.7,4.23,1.37,3.74,54.64,1.68,90.57,55.55,16.94,0.61,24.03
5.82,0,0,1.0,5.25,55.91,62.55,1,79.12,29.09,67.32,51.3,41.1,91.91,26,80.55,5.4,0.92,25.65,7.31,4.17,6.17,10.0,43.06,6.62,76.44,47.15,0.77,1.02,36.81
4.98,0,0,1.0,8.11,75.44,72.85,3,45.48,28.38,79.95,75.45,41.56,71.35,56,74.86,2.39,4.05,8.37,5.78,6.79,1.12,8.7,31.11,6.66,53.15,44.81,2.84,3.76,43.48
9.46,2,0,6.5,8.3,77.37,75.87,1,69.57,22.08,80.89,100.0,55.76,90.73,59,89.6,0.0,0.51,17.59,7.85,10.04,5.92,3.64,61.49,7.62,74.47,55.87,40.15,1.05,60.81
9.23,1,0,2.3,7.16,66.8,64.71,0,73.07,30.84,83.14,70.38,48.46,94.0,17,67.68,2.1,0.34,5.75,7.05,5.33,0.48,5.06,57.38,8.62,60.71,57.17,2.53,12.96,49.44
7.31,0,0,6.1,8.05,76.76,59.08,1,76.41,35.18,88.21,74.11,40.99,88.43,16,64.0,3.97,1.08,17.63,6.6,6.49,3.93,7.87,17.0,4.31,56.05,61.27,1.64,9.72,64.32
7.31,2,0,8.3,6.7,60.52,63.21,2,85.87,29.77,80.41,64.06,51.34,81.65,500,46.0,1.53,0.05,19.57,6.3,9.45,1.11,3.58,45.9,6.26,52.31,52.12,6.18,1.21,56.33
8.34,1,2,1.1,4.79,49.0,70.46,1,57.35,25.1,40.67,92.95,43.95,82.3,132,96.0,2.19,4.47,14.38,4.79,9.26,0.52,6.52,59.32,9.43,47.32,39.59,4.23,0.11,12.36
5.05,0,0,5.1,7.7,76.69,48.87,2,75.55,41.02,58.18,78.17,34.53,65.14,21,72.05,1.37,2.44,14.55,7.27,3.44,0.13,4.36,52.05,6.46,59.08,55.49,2.5,0.2,66.99
7.47,0,1,6.6,6.01,45.82,60.54,2,76.17,39.32,81.59,59.66,43.93,56.19,45,81.99,2.68,0.23,32.73,4.82,5.92,0.6,5.18,50.97,7.15,81.13,43.99,2.21,13.38,55.03
7.05,1,0,16.1,4.74,49.04,66.7,1,63.49,29.16,43.68,53.15,37.56,82.52,144,69.79,5.15,8.0,8.08,4.77,7.53,0.58,8.88,60.36,6.4,64.9,29.08,1.46,0.29,16.6
7.33,0,0,1.0,8.61,77.13,64.24,3,78.77,34.09,70.63,66.68,49.17,96.61,87,49.51,3.81,1.22,22.71,9.26,3.16,1.67,3.25,0.0,6.7,50.43,78.63,0.83,3.89,67.46
7.12,0,0,4.4,6.63,61.37,58.37,1,77.48,45.12,62.02,56.46,44.33,62.33,231,73.14,3.99,1.36,16.25,4.55,7.76,0.34,5.33,53.65,9.26,82.2,48.69,1.95,1.18,55.1
6.98,0,0,8.7,6.84,68.28,67.34,4,52.43,31.68,87.63,49.49,36.96,100.0,23,70.89,3.18,4.54,14.24,6.4,5.37,2.85,2.58,64.35,6.63,88.77,57.37,1.69,1.9,18.5
4.14,0,0,3.2,7.55,69.75,58.36,2,61.39,41.77,68.59,66.01,27.04,78.99,37,80.02,0.45,1.68,4.64,5.47,10.98,1.21,5.62,71.91,6.68,62.55,35.12,24.47,0.84,48.37
9.14,0,0,3.1,5.18,49.92,55.03,1,77.63,32.67,51.5,59.06,41.5,55.88,100,79.27,3.42,0.75,16.15,5.54,2.83,0.2,6.23,46.02,5.84,54.72,54.13,0.83,2.33,48.23
8.04,2,0,1.0,7.37,67.72,61.68,1,67.08,38.91,74.85,71.53,39.08,86.87,109,64.15,4.52,0.17,14.4,5.15,7.1,1.81,6.77,46.12,5.81,73.84,52.48,1.57,4.04,46.9
5.33,1,1,1.1,5.78,54.44,69.47,2,71.8,44.46,81.36,73.79,52.3,75.11,118,100.0,1.51,4.26,8.2,7.1,8.34,1.5,3.67,48.22,7.52,58.95,60.82,5.54,8.19,39.76
7.65,1,0,7.4,5.76,50.42,72.31,2,62.11,39.4,41.24,70.11,48.35,71.46,0,78.04,1.44,0.07,18.41,6.27,2.4,1.8,10.0,21.22,9.88,53.04,55.2,1.67,0.83,29.5
8.26,0,0,25.2,6.61,61.99,63.08,3,64.32,38.87,85.37,77.56,34.84,76.75,48,80.22,2.78,6.22,11.63,7.02,7.73,2.29,6.71,47.34,8.9,61.39,52.98,2.78,3.39,44.04
6.54,1,0,3.5,7.1,62.2,58.97,2,70.39,30.11,64.98,82.97,34.52,62.36,32,66.73,2.78,1.95,19.37,7.68,6.44,4.28,4.44,38.21,2.99,67.44,61.4,2.32,5.06,44.12
6.58,1,0,1.4,5.89,57.07,62.08,1,61.54,39.2,64.75,23.25,37.31,100.0,143,76.29,3.53,4.52,17.95,3.68,7.01,0.59,8.58,64.41,10.0,53.37,32.46,1.99,2.39,46.85
6.54,1,1,9.2,5.4,52.35,63.32,2,77.75,33.85,100.0,85.31,51.9,96.41,93,62.48,2.5,3.47,17.93,7.69,5.84,3.6,8.02,73.03,5.75,72.34,37.33,2.34,10.45,46.29
