student_id,enrollment_date,family_income_lpa,cgpa,backlogs,failed_subjects,at_risk_flag,previous_cgpa,previous_semester_percentage,previous_subject_avg,weak_subject_count,subject_consistency,performance_band,previous_internal_marks,previous_assignment_score,previous_midterm_score,lowest_subject_score,assignment_completion_rate,practice_questions,next_semester_marks,attendance_percentage,study_hours_daily,self_learning_hours,study_hours_per_week,last_sync_time,sleep_hours,screen_time,gaming_hours,stress_level,burnout_score,motivation_level,adaptability_score,gym_frequency,wellness_score,screen_to_study_ratio,extracurricular_hours,survey_date,resume_score,communication_skills,aptitude_score,mock_interview_score,development_projects_count,ai_ml_projects,git_hub_repos,ai_tool_usage_frequency,prompt_engineering_skill,hackathons_participated,preferred_domain,career_goal,submitted_at
S107383,2023-06-10,1.0,8.51,2,0,1,5.97,55.09,74.9,1,81.44,At_Risk,35.92,64.27,81.38,62.97,54.09,137,38.5,52.1,1.7,0.03,16.85,2024-03-25 00:00:00,5.41,3.48,1.65,6.5,43.98,4.37,51.49,2,52.84,2.04,1.3,2024-01-04,59.85,50.68,45.48,97.77,2,0,5,5.8,14.23,2,Web Development,Job,2024-01-09 00:00:00
S107384,2022-03-23,20.6,7.39,0,0,0,6.68,56.96,79.13,2,89.04,At_Risk,24.09,84.43,60.88,70.84,61.01,33,49.58,60.0,3.44,2.1,12.56,2024-04-27 00:00:00,7.93,4.27,1.5,5.78,32.83,6.17,65.97,3,56.43,1.24,1.48,2024-03-01,56.26,71.11,23.75,47.51,0,0,8,8.6,36.0,0,AI/ML,Job,2024-01-29 00:00:00
S107385,2023-09-02,4.4,8.85,2,0,0,7.41,68.27,60.25,2,92.39,At_Risk,28.88,80.39,67.13,54.62,68.75,168,49.12,66.0,6.76,1.85,16.86,2024-02-29 04:39:32,6.21,3.88,1.16,3.79,35.07,6.52,49.62,4,58.68,0.57,1.6,2024-02-23,45.9,42.36,61.89,41.69,0,3,7,7.82,46.86,0,Core Engineering,Job,2023-11-29 00:00:00
S107386,2021-03-11,1.2,8.31,1,1,0,6.59,63.71,47.7,0,86.42,At_Risk,32.32,44.75,79.28,36.82,100.0,148,40.68,92.81,2.71,4.34,12.43,2024-05-21 00:00:00,3.0,8.4,0.03,5.07,44.39,5.02,90.34,0,47.63,3.1,11.4,2024-03-08,68.48,10.68,53.77,61.61,1,1,5,6.86,75.98,0,Data Science,Higher Studies,2024-03-03 00:00:00
S107387,2021-12-14,2.6,7.71,1,0,1,7.41,74.53,63.56,1,52.36,Average,26.51,59.6,65.83,35.2,97.53,13,54.47,67.63,3.04,0.49,16.65,2024-04-21 00:00:00,5.7,10.69,3.77,3.5,3.8,5.72,55.48,2,76.15,3.52,3.92,2024-02-09,26.45,23.51,65.1,52.59,2,0,4,2.09,46.98,2,Product/Management,Higher Studies,2024-03-29 00:00:00
S107388,2023-03-21,16.9,7.33,0,0,1,7.57,78.81,82.85,3,56.92,Good,45.58,59.65,44.69,54.71,71.96,192,74.48,81.66,1.83,0.84,27.64,2024-05-04 00:00:00,5.54,7.41,0.81,6.99,52.34,6.06,60.12,3,49.48,4.06,10.19,2024-04-21,44.8,31.55,60.85,77.14,3,0,6,6.35,65.59,1,Web Development,Higher Studies,2023-12-11 00:00:00
S107389,2021-11-30,9.2,6.52,0,0,1,8.08,82.48,90.55,0,45.31,At_Risk,28.3,66.75,58.17,57.42,77.09,6,46.78,82.64,2.48,3.12,11.33,2024-05-23 00:00:00,3.0,4.86,0.13,3.19,37.33,6.71,44.51,1,52.58,1.96,6.3,2024-04-24,33.71,56.97,47.71,25.71,2,3,3,6.43,38.62,1,Cybersecurity,Job,2023-12-17 00:00:00
S107390,2022-06-23,1.0,5.31,1,0,0,8.67,78.5,40.25,3,67.11,Average,41.29,53.54,63.01,16.1,59.56,43,55.47,68.0,2.58,0.43,18.44,2024-01-23 00:00:00,6.87,9.69,0.43,5.98,57.85,9.18,51.37,1,47.92,3.75,1.35,2024-02-13,48.08,47.2,76.94,65.11,4,0,0,7.14,49.26,2,Data Science,Job,2023-09-12 00:00:00
S107391,2022-06-29,2.9,4.38,0,1,0,7.1,71.98,71.45,2,82.0,At_Risk,36.49,76.77,38.66,57.65,59.05,15,40.49,67.33,5.63,1.89,10.38,2024-03-19 00:00:00,8.14,6.18,0.97,2.81,66.25,8.02,89.74,2,56.2,1.1,0.95,2024-11-04,53.94,59.3,51.59,55.06,3,1,1,6.17,16.01,0,Product/Management,Job,2023-11-25 00:00:00
S107392,2021-09-10,13.0,8.57,1,0,1,5.3,51.91,72.78,2,65.28,At_Risk,35.25,59.59,53.61,51.14,96.78,10,31.36,80.65,2.28,0.17,14.08,2024-05-18 00:00:00,5.47,7.37,1.62,8.21,31.96,3.03,80.7,3,40.68,3.23,4.39,2024-04-25,50.87,50.34,68.25,61.83,2,0,4,4.45,58.64,1,AI/ML,Job,2023-11-03 00:00:00
S107393,2023-02-27,7.9,6.16,0,0,0,6.55,59.62,87.01,0,66.67,Average,46.89,78.83,63.91,70.17,94.11,10,63.33,67.7,4.16,1.34,18.31,2024-04-09 00:00:00,4.99,3.3,1.55,3.45,67.75,7.25,97.02,1,43.39,0.79,8.23,2024-04-28,26.0,47.43,74.0,61.29,0,2,4,10.0,70.66,1,AI/ML,Startup/Entrepreneurship,2024-02-21 00:00:00
S107394,2023-10-07,3.4,6.95,0,0,0,7.06,66.2,70.17,3,77.94,At_Risk,16.92,69.96,97.2,62.02,75.86,0,47.2,90.6,4.77,3.77,16.98,2024-05-25 00:00:00,5.9,6.84,0.48,7.82,63.45,3.84,65.85,0,40.52,1.43,2.13,2024-02-19,65.67,75.47,66.15,38.38,5,0,3,5.07,33.43,0,Product/Management,Job,2023-12-06 00:00:00
S107395,2023-03-24,6.0,6.75,1,0,1,4.61,40.99,70.4,2,87.52,At_Risk,33.43,55.4,70.94,60.48,100.0,126,36.97,83.69,5.08,2.12,19.84,2024-05-08 00:00:00,5.55,7.58,0.06,3.94,46.36,5.01,37.01,1,50.78,1.49,0.62,2024-04-21,48.9,42.07,77.33,54.67,1,1,5,3.79,56.22,1,Web Development,Startup/Entrepreneurship,2024-01-19 00:00:00
S107396,2021-12-12,2.0,3.5,0,2,0,8.81,83.8,63.38,2,63.65,Average,26.36,90.82,67.52,37.02,86.52,24,52.87,91.9,5.09,5.79,21.7,2024-03-23 00:00:00,6.1,3.48,0.56,1.85,78.81,4.43,47.93,1,45.81,0.68,6.04,2024-03-29,11.54,51.06,40.35,48.0,4,1,3,5.88,77.65,3,Cybersecurity,Job,2024-01-29 00:00:00
S107397,2022-10-28,7.0,8.35,0,0,1,7.19,65.34,55.6,0,46.88,At_Risk,19.31,91.27,92.05,21.59,83.18,1,45.13,72.76,2.73,1.46,19.65,2024-05-08 00:00:00,6.91,8.62,1.32,6.78,43.54,1.47,67.41,0,50.31,3.15,0.03,2024-03-15,75.51,16.07,62.57,60.35,3,0,5,3.99,29.18,1,AI/ML,Job,2024-01-18 00:00:00
S107398,2021-10-23,10.8,7.77,1,0,0,7.5,67.1,60.63,0,58.93,Average,25.44,74.36,74.41,35.63,83.26,20,59.39,84.0,5.65,1.29,21.44,2024-02-06 00:00:00,4.01,8.33,0.1,3.7,28.26,5.23,72.97,2,59.23,1.47,1.16,2024-04-14,65.08,70.07,43.69,25.16,0,0,2,5.57,48.79,0,Core Engineering,Higher Studies,2024-12-01 00:00:00
S107399,2022-10-08,7.2,4.88,1,0,1,8.78,85.28,73.1,2,52.74,Average,35.14,66.41,76.66,47.88,64.07,5,56.39,68.45,4.13,1.82,16.49,2024-03-03 00:00:00,5.73,8.35,4.67,8.79,35.09,2.22,75.45,1,52.88,2.02,3.65,2024-02-22,57.6,76.49,59.96,54.37,1,0,6,5.48,16.91,4,AI/ML,Job,2024-01-15 00:00:00
S107400,2022-03-10,10.3,7.2,0,0,0,6.18,61.23,52.77,1,43.82,At_Risk,29.2,54.16,58.49,23.66,94.16,4,25.68,91.19,3.46,5.86,9.9,2024-03-11 00:00:00,8.8,0.0,2.6,5.95,23.52,6.14,86.72,1,75.4,0.0,3.64,2024-02-27,47.65,37.14,53.62,34.4,2,2,4,6.39,76.24,4,AI/ML,Higher Studies,2023-11-28 00:00:00
S107401,2021-11-08,9.7,7.72,2,0,1,7.75,72.84,83.7,1,63.77,Average,42.17,86.07,44.75,55.1,94.28,127,63.48,72.73,2.55,0.99,20.6,2024-05-24 00:00:00,5.99,11.15,1.44,8.69,79.64,7.05,43.19,2,31.57,4.38,0.43,2024-04-17,66.76,87.64,61.45,75.36,3,4,4,6.3,55.62,0,Web Development,Job,2024-01-04 00:00:00
S107402,2022-03-02,3.3,6.39,0,0,1,6.86,70.61,71.45,3,58.94,At_Risk,33.29,82.34,69.19,45.28,83.61,1,36.3,73.7,4.24,0.92,12.33,2024-04-26 00:00:00,6.33,5.46,0.11,8.14,68.18,6.44,79.59,4,42.35,1.29,15.06,2024-02-22,48.02,41.61,53.96,32.05,2,2,1,4.04,34.36,0,Cybersecurity,Job,2024-01-17 00:00:00
S107403,2021-10-05,6.2,5.62,2,1,0,6.76,63.18,47.75,1,58.16,At_Risk,32.4,57.79,94.16,18.3,63.23,160,41.42,99.37,4.07,5.51,19.86,2024-05-26 00:00:00,6.65,6.16,3.52,3.98,41.55,8.59,89.01,1,62.75,1.51,5.34,2024-03-21,70.81,30.59,58.25,12.44,1,1,2,3.77,51.31,0,Product/Management,Higher Studies,2024-03-12 00:00:00
S107404,2022-02-22,11.3,7.02,0,0,1,6.0,55.75,71.47,2,71.98,At_Risk,32.44,59.7,89.21,51.07,96.34,18,41.51,71.15,3.92,0.88,6.21,2024-02-29 00:00:00,5.04,3.22,1.87,2.88,36.6,1.97,54.39,2,63.41,0.82,5.14,2024-03-08,49.08,17.9,64.84,47.3,1,4,4,5.72,69.05,4,Core Engineering,Higher Studies,2024-01-11 00:00:00
S107405,2023-01-14,7.7,7.61,1,0,1,9.17,89.7,60.66,0,81.55,Average,34.21,76.85,75.53,51.36,53.0,244,66.78,81.95,3.23,1.22,12.51,2024-05-02 00:00:00,4.25,5.54,0.24,7.27,33.2,4.16,76.98,2,46.31,1.71,2.0,2024-02-02,30.3,36.29,69.62,76.84,5,0,2,8.31,22.61,2,Data Science,Higher Studies,2024-03-26 00:00:00
S107406,2022-08-16,2.9,6.15,0,1,0,6.51,61.33,89.57,1,56.78,Average,31.65,52.37,54.01,61.99,68.39,113,53.87,65.34,3.94,0.32,10.16,2024-02-08 00:00:00,9.32,5.82,2.15,2.98,50.39,4.23,60.5,2,65.94,1.48,2.1,2024-04-02,29.7,58.8,79.45,43.03,2,3,8,6.51,30.73,2,Core Engineering,Job,2024-01-14 00:00:00
S107407,2022-07-05,1.4,7.07,0,0,0,7.91,75.48,47.46,0,89.38,Average,28.19,60.61,40.19,35.72,88.7,23,62.01,64.21,3.77,3.15,17.75,2024-01-10 00:00:00,6.21,9.4,2.96,5.8,63.66,5.89,39.39,0,47.75,2.49,1.11,2024-03-21,53.01,54.49,62.58,59.61,3,1,8,4.86,37.66,0,Web Development,Job,2024-03-14 00:00:00
S107408,2022-03-03,2.0,6.71,1,0,0,4.56,35.0,66.37,0,48.69,At_Risk,42.91,54.39,51.84,34.02,73.88,28,29.76,69.74,4.71,1.48,10.96,2024-04-27 00:00:00,4.77,6.505,0.7,1.77,47.99,4.51,59.8,1,60.07,0.77,11.89,2024-03-06,46.97,50.79,79.61,52.58,2,0,5,9.62,38.57,3,Data Science,Job,2024-01-10 00:00:00
S107409,2022-07-11,1.3,8.11,0,0,1,8.53,81.14,57.07,2,89.49,Average,30.01,54.87,68.48,49.9,65.15,56,58.78,78.68,6.78,3.41,14.89,2024-03-19 00:00:00,7.39,7.2,2.95,5.45,31.34,4.96,45.68,4,62.85,1.06,2.81,2024-03-25,38.33,68.56,31.42,57.85,5,2,3,1.64,36.45,1,AI/ML,Higher Studies,2024-03-18 00:00:00
S107410,2021-12-07,6.3,8.34,0,0,1,8.37,72.19,77.08,0,87.86,Average,31.93,59.2,57.46,67.67,100.0,20,61.86,46.4,3.6,1.68,13.98,2024-01-22 00:00:00,5.61,7.66,0.84,6.62,56.19,3.33,53.21,3,46.25,2.13,0.21,2024-04-01,76.68,52.02,41.89,98.52,2,3,2,8.96,33.44,0,Data Science,Job,2024-04-04 00:00:00
S107411,2023-01-29,5.9,7.97,1,0,0,7.13,62.82,80.32,1,77.55,Average,38.44,83.59,81.03,61.85,97.0,23,55.2,64.59,4.68,0.01,22.19,2024-04-20 00:00:00,4.88,5.92,0.03,3.07,44.12,7.3,75.98,2,57.97,1.26,0.61,2024-03-04,65.49,55.26,59.74,46.6,3,0,2,6.51,30.6,0,Data Science,Job,2024-02-03 09:29:23
S107412,2022-12-05,5.9,7.04,1,0,1,6.7,58.36,50.17,0,70.0,At_Risk,37.55,43.68,41.17,27.47,96.0,73,34.23,70.4,5.22,2.02,18.3,2024-05-19 00:00:00,5.46,6.41,1.13,5.27,86.79,7.25,57.9,3,33.12,1.23,0.56,2024-04-06,59.62,71.5,64.38,65.39,1,0,2,5.74,50.42,1,Data Science,Job,2024-02-20 00:00:00
S107413,2023-04-10,7.9,8.36,0,1,0,7.52,67.27,70.22,1,61.94,Average,27.85,76.5,62.94,48.67,84.98,85,56.27,75.95,4.2,5.18,17.03,2024-02-08 00:00:00,4.29,7.42,0.4,4.58,15.51,6.77,83.92,1,62.6,1.77,3.17,2024-03-14,29.5,39.95,78.38,54.99,1,2,5,2.85,41.67,3,AI/ML,Higher Studies,2023-12-29 00:00:00
S107414,2022-04-29,11.8,4.46,0,0,1,9.98,92.57,90.3,3,84.83,Excellent,41.04,73.87,52.73,77.93,80.52,19,90.84,58.2,3.12,2.75,15.14,2024-05-07 00:00:00,4.76,2.4,0.12,7.03,48.11,3.39,34.41,0,36.82,0.77,2.04,2024-02-02,52.1,70.12,72.42,61.47,1,1,6,6.96,49.32,2,AI/ML,Higher Studies,2024-03-28 00:00:00
S107415,2022-04-15,1.0,5.82,1,0,0,4.71,42.78,79.32,2,75.95,At_Risk,39.3,84.53,80.86,65.95,100.0,151,41.98,64.0,3.58,5.15,9.63,2024-01-29 00:00:00,7.41,5.52,1.42,4.28,46.81,5.88,39.09,3,63.09,1.54,2.37,2024-02-20,88.61,53.04,66.07,17.81,1,0,7,4.21,41.37,2,Cybersecurity,Job,2024-02-28 00:00:00
S107416,2023-07-21,16.3,5.62,0,0,0,8.02,78.82,88.33,3,72.61,Average,36.42,73.86,73.68,72.16,100.0,117,66.04,92.7,3.86,7.88,8.86,2024-02-24 00:00:00,6.32,5.02,3.94,5.67,23.71,1.51,53.11,4,62.18,1.3,4.79,2024-03-03,32.4,52.35,36.47,67.9,2,2,3,8.22,77.95,0,Product/Management,Job,2023-11-14 00:00:00
S107417,2022-10-31,4.1,9.07,0,0,0,5.81,56.0,72.73,3,68.82,At_Risk,31.55,64.32,51.7,55.43,78.74,54,38.23,67.0,2.13,5.03,16.94,2024-02-06 00:00:00,5.79,6.93,2.75,2.84,72.91,1.95,45.67,2,48.33,3.25,7.35,2024-03-10,80.48,59.27,54.93,32.91,4,1,3,6.7,45.93,4,AI/ML,Job,2024-03-16 00:00:00
S107418,2023-08-13,11.5,5.49,3,1,1,6.97,58.65,50.21,1,55.92,At_Risk,31.75,57.77,78.67,20.36,100.0,13,11.21,85.55,3.44,1.2,5.1,2024-02-17 00:00:00,7.97,11.82,0.17,5.32,35.69,6.22,62.21,0,66.65,3.44,8.6,2024-03-26,46.87,73.78,61.91,37.16,1,0,3,2.93,36.13,1,AI/ML,Startup/Entrepreneurship,2023-11-22 00:00:00
S107419,2022-12-26,17.5,4.7,1,0,1,6.68,63.77,46.97,2,89.27,At_Risk,33.39,84.86,39.04,40.6,78.12,41,21.92,94.0,2.55,0.55,14.74,2024-05-20 00:00:00,7.15,4.26,0.36,9.92,21.73,1.0,60.0,0,49.05,1.67,6.45,2024-04-04,63.45,56.51,79.03,44.65,5,2,0,3.37,68.03,0,Cybersecurity,Startup/Entrepreneurship,2024-01-03 00:00:00
S107420,2022-12-05,3.2,7.21,0,0,1,6.44,62.48,60.68,2,66.66,At_Risk,25.15,77.45,36.42,31.76,85.78,39,46.89,58.31,3.2,4.89,15.75,2024-04-06 00:00:00,5.61,11.26,6.02,4.83,69.49,7.61,77.94,2,49.07,3.52,4.42,2024-08-02,66.96,84.35,59.74,31.57,1,2,2,8.08,57.48,1,Core Engineering,Job,2024-03-21 00:00:00
S107421,2022-09-13,13.2,6.71,0,1,1,6.99,65.06,58.83,0,58.82,Average,34.69,62.6,50.84,26.44,100.0,185,52.83,82.76,2.05,0.11,5.13,2024-05-10 00:00:00,4.12,4.99,1.39,7.01,46.46,4.88,41.95,1,50.75,2.43,5.98,2024-02-05,54.04,51.61,38.43,42.16,5,1,2,5.84,50.01,2,Cybersecurity,Job,2024-03-08 00:00:00
S107422,2023-02-22,12.4,7.28,0,1,1,5.53,52.25,90.27,2,54.84,At_Risk,42.14,83.63,33.27,62.19,85.57,159,33.24,61.07,3.87,2.44,14.61,2024-02-16 00:00:00,5.42,6.64,1.91,7.52,62.81,7.12,70.54,2,36.01,1.72,6.51,2024-04-18,81.42,54.78,47.53,59.65,2,2,2,6.36,68.66,2,Data Science,Higher Studies,2024-03-28 00:00:00
S107423,2021-11-15,18.1,5.5,0,0,1,8.34,79.97,93.9,2,47.13,Average,42.01,63.31,63.2,62.5,76.04,3,58.37,70.83,2.47,2.28,15.04,2024-04-07 00:00:00,7.93,7.79,0.79,7.99,38.19,4.42,59.09,2,52.78,3.15,4.49,2024-04-10,23.4,60.07,56.28,41.91,2,2,4,5.33,39.31,2,Product/Management,Job,2023-11-12 00:00:00
S107424,2021-08-25,3.0,8.74,4,1,0,4.67,47.4,76.83,2,61.54,At_Risk,31.95,69.99,63.71,52.32,85.73,0,15.66,79.0,3.3,0.53,29.55,2024-03-02 11:49:02,4.87,1.86,2.68,5.95,70.09,8.31,45.83,0,39.5,0.57,4.39,2024-04-19,46.46,92.7,62.42,35.72,1,0,2,6.32,24.6,0,Cybersecurity,Job,2023-11-04 00:00:00
S107425,2021-07-20,11.7,6.1,0,0,1,7.7,66.87,76.14,1,88.9,Average,43.51,60.93,58.51,67.33,79.92,119,64.46,78.8,4.08,5.22,15.07,2024-01-30 00:00:00,9.15,10.71,2.73,8.46,62.81,3.41,68.22,4,46.0,2.63,12.06,2024-04-18,65.66,68.03,20.27,48.83,5,0,2,7.6,11.96,1,Core Engineering,Job,2023-12-22 00:00:00
S107426,2022-11-25,3.3,6.81,0,0,0,6.58,61.49,56.45,4,61.85,Average,50.0,78.01,73.62,31.43,48.04,10,63.48,100.0,5.2,0.55,21.13,2024-03-19 00:00:00,5.86,6.505,1.15,4.26,24.54,4.48,34.56,3,65.1,1.35,1.64,2024-04-27,55.64,98.62,76.67,59.87,1,0,3,3.89,42.15,3,Web Development,Higher Studies,2023-12-15 00:00:00
S107427,2022-08-10,1.4,4.71,2,0,1,5.48,58.07,74.64,2,85.21,At_Risk,32.47,55.09,53.43,62.69,95.05,18,30.74,72.05,1.28,0.96,18.13,2024-03-19 00:00:00,4.28,7.1,0.05,6.61,41.22,5.47,67.1,1,44.24,5.53,2.3,2024-04-21,48.08,33.66,37.93,41.04,2,0,2,1.77,52.36,2,Web Development,Higher Studies,2024-01-22 00:00:00
S107428,2023-06-01,11.6,9.42,0,2,0,7.26,74.67,49.48,1,55.29,At_Risk,40.53,65.52,44.24,25.75,70.66,234,46.1,58.0,3.64,0.09,16.81,2024-01-12 00:00:00,5.54,11.31,3.45,2.44,38.87,1.0,38.28,1,63.93,3.11,5.06,2024-03-30,46.43,47.64,68.95,36.74,0,1,1,3.46,68.11,0,Data Science,Job,2023-11-25 00:00:00
S107429,2023-04-28,9.8,4.14,0,0,1,4.98,50.68,53.5,2,63.32,At_Risk,16.9,60.18,52.24,24.58,62.74,36,21.32,74.46,4.16,1.54,20.81,2024-03-20 00:00:00,8.16,5.8,1.47,5.62,34.62,3.44,33.74,3,64.01,1.39,0.91,2024-02-04,55.64,30.66,49.47,50.29,2,0,5,3.25,54.07,0,Product/Management,Job,2023-12-22 00:00:00
S107430,2022-04-27,3.5,7.06,1,1,0,7.05,69.14,87.56,0,93.91,Average,24.93,73.96,45.47,76.7,98.07,146,52.95,59.67,3.68,1.01,4.9,2024-02-07 00:00:00,5.31,7.49,4.3,6.73,53.8,6.33,69.7,3,43.08,2.04,3.95,2024-03-09,59.1,28.56,39.96,58.76,1,0,2,6.41,74.89,2,Product/Management,Higher Studies,2024-04-07 00:00:00
S107431,2023-06-22,2.2,7.08,1,0,0,5.15,55.55,71.95,1,44.33,At_Risk,35.73,75.83,55.21,40.74,85.67,14,41.73,75.48,0.23,1.62,14.38,2024-03-30 00:00:00,6.79,2.97,0.01,5.13,40.87,6.44,56.7,2,58.7,11.88,20.0,2024-04-16,49.57,57.74,61.21,54.99,3,0,2,4.39,40.73,2,Product/Management,Higher Studies,2023-12-14 00:00:00
S107432,2022-09-09,1.0,5.02,0,0,1,7.6,79.87,77.25,0,53.91,Good,26.95,53.44,74.54,44.45,90.19,91,70.47,87.0,3.37,3.67,16.97,2024-04-27 00:00:00,7.19,8.26,1.85,5.33,31.05,5.14,36.15,3,61.53,2.45,12.51,2024-04-22,31.79,42.48,65.42,53.98,2,3,5,4.34,51.15,0,Product/Management,Job,2024-02-10 00:00:00
S107433,2022-09-27,1.2,9.67,2,0,0,5.8,54.57,36.0,2,90.81,At_Risk,50.0,76.1,36.9,29.4,78.11,79,28.48,68.28,4.4,0.67,8.26,2024-05-20 00:00:00,5.39,6.17,0.71,7.52,59.47,8.08,37.11,0,36.81,1.4,1.27,2024-02-20,63.71,78.55,66.41,76.2,1,1,3,1.71,50.15,3,Cybersecurity,Job,2024-09-03 00:00:00
S107434,2022-12-05,3.3,8.92,4,0,0,6.41,57.0,62.09,2,65.67,At_Risk,39.78,47.85,59.56,37.55,83.36,56,32.49,73.83,6.86,2.18,14.67,2024-08-02 00:00:00,7.63,5.92,1.66,4.12,2.91,4.48,68.52,3,75.44,0.86,1.18,2024-02-09,26.84,83.93,35.51,51.0,1,1,2,5.29,57.38,2,Data Science,Job,2024-03-23 00:00:00
S107435,2021-07-20,1.0,7.34,0,0,1,7.38,69.0,61.24,1,56.66,Average,42.73,100.0,80.32,39.68,75.49,28,56.17,79.12,3.09,1.78,15.66,2024-03-03 00:00:00,8.14,6.0,0.81,6.53,81.32,4.96,78.57,3,41.22,1.94,0.47,2024-04-26,34.14,72.85,62.61,26.7,3,2,1,4.82,63.46,0,Core Engineering,Job,2024-03-15 00:00:00
S107436,2022-10-29,8.5,6.63,0,0,0,6.0,69.35,82.13,1,79.51,Average,34.77,62.33,82.15,75.14,67.08,12,56.17,88.93,6.02,1.21,13.82,2024-04-02 00:00:00,7.27,8.82,3.94,6.01,48.05,7.53,70.36,2,53.3,1.47,1.52,2024-04-08,65.52,49.33,49.6,64.29,3,0,5,6.6,13.63,3,Cybersecurity,Job,2024-01-08 00:00:00
S107437,2021-09-12,1.6,6.08,1,1,1,6.92,59.51,80.32,1,64.54,At_Risk,26.97,85.74,54.09,56.75,90.28,6,41.26,79.75,1.42,3.38,8.79,2024-03-11 00:00:00,3.72,5.2,0.37,6.27,82.08,9.19,34.04,1,30.41,3.65,3.4,2024-02-18,46.6,76.42,23.63,49.44,2,0,5,8.52,68.01,2,Core Engineering,Job,2024-03-30 00:00:00
S107438,2023-05-11,3.2,8.08,0,0,0,5.03,45.92,79.5,2,68.92,At_Risk,30.85,73.02,100.0,60.96,83.57,91,43.77,79.0,2.1,1.3,9.72,2024-03-16 00:00:00,6.6,8.47,0.51,4.54,35.17,7.53,58.67,3,65.56,4.04,20.0,2024-03-18,57.97,78.66,38.63,51.41,0,1,3,4.86,50.81,1,Web Development,Startup/Entrepreneurship,2024-02-16 00:00:00
S107439,2022-07-04,9.3,7.63,1,0,1,7.82,68.64,69.65,1,87.73,Good,37.04,73.63,48.17,63.47,100.0,87,71.24,73.66,0.03,0.13,12.76,2024-02-04 00:00:00,7.19,7.21,0.29,10.0,17.68,5.12,61.04,3,46.83,28.84,1.76,2024-02-21,45.95,86.25,85.69,32.89,2,2,2,9.12,33.93,1,Core Engineering,Higher Studies,2024-01-24 00:00:00
S107440,2021-07-11,9.3,7.84,3,1,0,9.29,89.0,86.34,0,61.41,At_Risk,29.9,52.51,61.34,59.45,46.47,1,45.23,83.34,4.2,1.81,17.69,2024-04-04 00:00:00,7.42,1.38,0.32,5.78,66.87,5.68,85.25,3,48.14,0.33,15.61,2024-04-12,76.46,59.16,49.23,31.46,3,3,4,2.51,70.33,0,Data Science,Higher Studies,2024-01-28 00:00:00
S107441,2023-01-15,11.6,7.07,1,1,0,10.0,90.19,57.64,4,53.83,Average,40.37,82.65,46.28,22.79,97.68,73,51.73,47.12,1.87,0.12,15.67,2024-05-14 00:00:00,8.72,7.49,3.38,5.45,26.07,5.22,63.66,2,76.03,4.01,7.27,2024-03-14,63.37,59.75,85.89,55.15,1,1,6,5.22,14.53,1,Product/Management,Job,2023-12-01 00:00:00
S107442,2022-04-25,2.9,6.18,1,1,1,7.12,67.19,64.27,2,53.78,At_Risk,40.69,70.73,71.93,37.24,74.18,13,38.22,80.55,2.83,0.94,16.39,2024-05-16 00:00:00,6.59,7.43,2.37,7.15,28.25,6.58,56.13,3,48.53,2.63,5.85,2024-04-15,47.27,60.61,50.64,51.96,0,0,5,6.98,47.94,1,Product/Management,Job,2023-12-03 09:33:04
S107443,2022-08-31,9.8,7.33,4,0,0,8.02,68.43,90.72,0,63.34,Average,35.04,77.05,100.0,66.15,72.76,3,60.45,87.12,3.17,0.3,13.38,2024-05-29 00:00:00,6.25,4.84,0.33,2.38,52.53,5.5,74.1,3,69.03,1.53,5.58,2024-04-14,33.67,72.62,58.06,44.88,3,0,1,7.09,25.63,2,Product/Management,Higher Studies,2024-02-12 00:00:00
S107444,2022-02-16,16.2,7.22,1,0,1,4.69,46.98,69.31,3,47.69,At_Risk,20.39,68.64,94.5,37.09,88.77,58,25.59,66.17,5.54,1.22,9.12,2024-01-16 00:00:00,3.35,4.88,2.33,8.17,79.59,4.58,66.85,0,33.58,0.88,1.06,2024-04-15,39.82,57.19,64.45,60.04,3,1,9,2.05,37.84,3,AI/ML,Job,2024-02-24 00:00:00
S107445,2021-08-28,17.3,7.32,1,0,1,8.95,89.95,84.74,1,59.24,Good,48.72,71.95,78.54,57.04,66.68,20,72.09,53.45,2.56,0.01,12.85,2024-03-31 00:00:00,4.56,6.35,1.22,7.65,57.7,5.83,51.27,2,33.22,2.48,0.33,2024-03-22,40.47,84.62,61.08,52.84,2,2,4,3.47,67.91,2,AI/ML,Higher Studies,2024-04-01 00:00:00
S107446,2022-05-23,3.1,6.74,0,0,0,8.01,74.55,62.12,3,54.56,At_Risk,33.3,56.69,55.28,32.73,73.26,62,40.72,62.07,2.6,0.03,9.17,2024-08-02 00:00:00,7.75,7.75,2.79,5.54,54.28,5.54,72.9,0,57.01,2.98,10.53,2024-03-25,17.3,47.3,68.81,59.66,4,1,4,7.45,48.76,1,Cybersecurity,Job,2024-03-29 00:00:00
S107447,2022-10-16,14.8,7.28,0,0,0,6.37,59.98,69.62,1,89.25,Average,50.0,69.83,62.31,60.48,88.92,101,51.68,66.02,3.2,1.6,0.0,2024-03-23 00:00:00,4.59,7.59,1.04,9.79,20.87,6.41,41.84,0,38.26,2.37,1.92,2024-04-04,45.02,72.71,95.9,100.0,2,2,4,6.74,60.38,0,Product/Management,Job,2024-01-30 00:00:00
