student_id,sleep_hours,screen_time_hours,gaming_hours,study_hours_daily,stress_level,burnout_score,gym_frequency_per_week,motivation_level,physical_activity_hours_sehaj,stress_level_sehaj,lifestyle_risk_flag
STU20976,6.5,4.9,3.7,8.7,44,44,5,80,,,Normal
STU20977,6.9,7.1,0.9,8.4,42,23,0,76,,,Normal
STU20978,7.5,7.6,2.4,6.6,61,60,4,48,,,Normal
STU20979,7.4,8.7,0.0,7.1,35,4,2,62,,,Normal
STU20980,5.0,6.2,1.2,6.5,5,58,2,61,,,Normal
STU20981,4.2,7.6,0.0,6.7,65,65,2,94,,,High Risk
STU20982,5.7,10.5,0.7,6.7,60,60,3,90,,,Normal
STU20983,7.2,5.4,1.7,5.9,49,48,2,60,,,Normal
STU20984,4.6,6.6,1.5,11.0,86,59,5,82,,,High Risk
STU20985,6.0,4.7,1.3,8.1,56,61,4,84,,,Normal
STU20986,7.3,6.3,1.9,8.3,60,49,1,91,,,Normal
STU20987,5.4,8.4,0.1,7.1,65,53,4,80,,,Normal
STU20988,6.1,8.0,2.0,8.6,47,38,4,71,,,Normal
STU20989,7.9,2.2,2.1,10.2,64,35,6,77,,,Normal
STU20990,5.2,7.2,0.3,7.5,92,40,3,62,,,High Risk
STU20991,5.0,9.4,6.3,8.1,74,67,3,81,,,Normal
STU20992,6.4,6.4,2.7,6.3,67,58,4,45,,,Normal
STU20993,4.9,8.4,4.1,6.4,40,90,4,92,,,High Risk
STU20994,8.1,8.2,2.1,8.9,49,13,1,71,,,Normal
STU20995,5.7,6.6,2.5,6.7,100,59,2,84,,,High Risk
STU20996,6.1,8.9,0.0,10.0,70,45,3,78,,,Normal
STU20997,4.9,5.7,0.7,7.5,49,59,6,79,,,High Risk
STU20998,7.0,5.9,1.9,7.5,68,43,0,62,,,Normal
STU20999,6.1,4.6,1.2,8.7,67,50,1,53,0.8,Moderate,Normal
STU21000,5.2,10.6,1.7,6.3,36,46,4,51,,,Normal
STU21001,5.7,7.4,1.3,6.6,51,68,5,77,,,Normal
STU21002,4.5,9.1,4.5,7.7,21,27,3,83,,,High Risk
STU21003,7.0,7.9,2.7,7.7,27,42,3,64,7.4,High,Normal
STU21004,5.0,9.8,0.9,6.3,89,52,4,47,,,High Risk
STU21005,6.4,8.7,0.6,7.9,47,41,2,62,,,Normal
STU21006,6.1,6.4,3.2,7.3,50,49,0,64,,,Normal
STU21007,6.1,7.9,2.8,7.5,25,48,2,77,,,Normal
STU21008,6.9,6.9,0.7,9.9,100,44,4,97,,,High Risk
STU21009,5.2,5.9,4.4,8.3,44,29,4,60,,,Normal
STU21010,5.6,5.8,3.9,7.8,77,18,1,83,,,High Risk
STU21011,4.7,6.9,0.0,9.6,57,42,1,100,,,High Risk
STU21012,6.3,10.2,3.3,8.1,54,68,2,59,,,Normal
STU21013,8.1,7.4,1.8,10.6,59,58,1,77,,,Normal
STU21014,7.1,7.6,0.2,9.2,49,48,5,81,7.4,Moderate,Normal
STU21015,6.0,7.0,1.7,7.1,27,24,2,57,,,Normal
STU21016,6.1,9.9,2.3,8.9,17,40,2,73,,,Normal
STU21017,6.2,5.8,3.3,6.4,63,22,6,76,,,Normal
STU21018,6.3,5.7,5.3,8.9,39,47,5,68,,,Normal
STU21019,7.5,10.7,3.7,8.8,70,40,1,67,,,Normal
STU21020,6.1,8.8,1.1,8.4,63,15,3,72,,,Normal
STU21021,5.8,11.4,2.1,6.3,61,32,2,50,,,Normal
STU21022,5.2,10.0,0.0,5.3,46,42,5,62,,,Normal
STU21023,6.0,5.3,4.4,9.8,26,53,0,73,8.9,Moderate,Normal
STU21024,4.9,6.9,2.7,8.2,62,48,5,75,,,High Risk
STU21025,6.1,6.2,2.9,8.5,37,39,6,35,,,Normal
STU21026,7.1,8.4,2.6,8.6,46,70,6,73,,,Normal
STU21027,7.0,8.3,0.9,6.6,50,39,5,82,,,Normal
STU21028,5.7,5.7,4.1,8.6,67,33,4,68,,,Normal
STU21029,6.3,8.4,3.2,5.8,66,54,2,67,,,Normal
STU21030,5.3,5.1,4.8,7.2,24,42,2,46,,,Normal
STU21031,4.9,8.5,2.6,9.1,90,47,1,70,,,High Risk
STU21032,7.1,8.3,5.8,10.1,69,21,1,75,,,Normal
STU21033,6.0,5.2,3.4,8.2,69,46,0,100,,,Normal
STU21034,7.4,9.6,2.9,7.8,63,26,5,58,,,Normal
STU21035,5.9,8.5,2.5,6.0,70,34,5,100,,,Normal
STU21036,7.2,5.9,2.8,7.1,31,26,1,56,,,Normal
STU21037,5.7,8.7,3.5,9.1,53,36,1,70,,,Normal
STU21038,5.6,8.6,6.1,9.6,57,12,0,83,,,Normal
STU21039,5.6,7.4,3.9,5.7,83,73,0,100,,,High Risk
STU21040,6.5,4.6,2.0,8.7,55,39,2,70,,,Normal
STU21041,6.1,5.4,1.5,8.3,74,50,3,71,,,Normal
STU21042,5.6,3.8,3.8,6.0,24,48,3,56,,,Normal
STU21043,5.6,9.3,2.2,6.9,43,13,3,82,,,Normal
STU21044,5.2,7.3,0.9,6.1,40,20,6,94,,,Normal
STU21045,6.3,6.4,1.8,8.9,69,34,4,52,,,Normal
STU21046,8.3,8.7,2.5,7.1,66,42,2,86,,,Normal
STU21047,6.7,4.9,4.7,9.5,80,12,0,77,,,High Risk
STU21048,6.2,10.3,3.5,6.7,37,42,6,59,,,Normal
STU21049,5.5,5.1,1.4,8.6,67,10,4,75,,,Normal
STU21050,5.5,7.2,4.7,7.8,61,30,3,86,,,Normal
STU21051,6.2,6.2,4.4,9.5,45,55,4,58,,,Normal
STU21052,5.9,6.2,5.2,6.0,37,66,5,63,,,Normal
STU21053,6.8,5.0,4.6,9.5,48,45,0,98,,,Normal
STU21054,6.5,7.5,4.8,6.4,48,38,6,81,,,Normal
STU21055,4.9,8.9,0.9,8.2,88,78,1,75,4.3,Moderate,High Risk
STU21056,6.4,3.6,3.2,7.0,49,36,3,79,,,Normal
STU21057,4.1,8.0,2.1,6.8,58,21,0,74,,,High Risk
STU21058,6.9,6.3,3.3,7.9,74,70,1,76,,,Normal
STU21059,5.6,10.7,5.1,8.3,24,39,3,72,,,Normal
STU21060,8.2,5.7,3.6,5.1,26,14,5,84,,,Normal
STU21061,6.0,11.2,2.4,8.0,28,56,6,51,,,Normal
STU21062,7.2,6.6,4.7,7.8,48,21,0,80,,,Normal
STU21063,5.9,2.8,1.9,10.2,44,33,6,48,,,Normal
STU21064,4.5,9.9,5.0,10.7,50,26,0,76,,,High Risk
STU21065,6.2,5.8,3.8,8.6,19,49,0,65,,,Normal
STU21066,6.5,2.0,1.8,6.1,74,32,1,66,,,Normal
STU21067,4.4,8.3,4.2,6.4,59,64,5,69,,,High Risk
STU21068,4.1,9.8,5.6,7.1,72,43,4,70,,,High Risk
STU21069,6.0,5.5,7.8,7.5,51,52,0,57,,,Normal
STU21070,6.4,9.9,3.4,7.7,63,58,4,77,,,Normal
STU21071,6.3,8.3,2.0,5.7,50,51,0,64,,,Normal
STU21072,5.7,7.6,3.8,7.8,42,25,1,46,,,Normal
STU21073,4.3,6.9,5.5,8.3,50,52,4,79,,,High Risk
STU21074,6.6,11.2,0.0,9.2,59,50,3,56,,,Normal
STU21075,8.2,8.0,2.8,9.5,26,4,6,71,,,Normal
STU21076,7.5,7.1,2.9,7.5,70,31,2,68,,,Normal
STU21077,8.3,10.8,2.5,5.9,61,37,0,69,,,Normal
STU21078,6.3,8.1,5.0,6.2,74,24,4,63,,,Normal
STU21079,6.3,7.9,2.6,7.0,60,28,0,75,,,Normal
STU21080,4.8,6.3,3.5,9.7,78,12,5,68,,,High Risk
STU21081,4.9,9.4,3.6,7.8,18,42,6,82,,,High Risk
STU21082,6.5,6.7,2.7,7.7,52,46,0,72,,,Normal
STU21083,5.3,7.2,0.0,8.8,69,31,0,72,4.9,Low,Normal
STU21084,7.8,2.0,5.1,8.6,78,47,2,68,,,High Risk
STU21085,4.8,6.2,1.7,7.9,100,52,5,83,4.6,Moderate,High Risk
STU21086,6.4,9.0,0.0,9.5,33,14,4,76,,,Normal
STU21087,6.7,6.9,4.8,6.6,44,40,4,77,,,Normal
STU21088,7.1,8.4,1.9,5.9,92,17,4,64,,,High Risk
STU21089,6.9,7.6,2.6,7.7,61,38,0,47,,,Normal
STU21090,6.1,5.4,4.6,5.7,69,38,4,88,0.3,Moderate,Normal
STU21091,5.8,7.1,4.3,8.0,56,54,3,99,,,Normal
STU21092,7.8,6.1,0.0,7.7,65,40,4,90,,,Normal
STU21093,5.9,7.2,1.7,6.0,37,40,0,66,,,Normal
STU21094,5.5,8.7,1.8,7.2,59,54,5,46,,,Normal
STU21095,8.2,8.4,1.8,5.9,55,44,2,70,,,Normal
STU21096,5.3,9.4,2.8,7.6,63,39,5,59,,,Normal
STU21097,6.7,5.3,0.5,7.0,70,35,1,71,,,Normal
STU21098,7.6,5.6,5.6,9.6,69,22,3,58,,,Normal
STU21099,7.1,9.5,0.4,6.6,50,24,2,80,,,Normal
STU21100,5.9,4.4,0.5,3.5,72,53,1,75,,,Normal
STU21101,7.4,7.5,0.2,3.4,59,34,3,61,,,Normal
STU21102,6.1,5.7,0.3,7.6,64,67,6,43,,,Normal
STU21103,6.6,8.3,2.7,7.8,73,31,2,97,,,Normal
STU21104,5.6,7.8,2.1,7.2,69,80,6,54,,,High Risk
STU21105,6.7,6.7,3.3,8.7,38,57,2,75,,,Normal
STU21106,7.3,5.9,3.4,7.4,42,52,5,58,,,Normal
STU21107,5.5,5.0,3.2,7.5,62,64,5,74,,,Normal
STU21108,6.7,4.8,6.9,12.0,74,36,3,64,,,Normal
STU21109,4.6,6.9,1.3,7.7,26,37,1,63,,,High Risk
STU21110,6.4,3.3,2.8,6.1,43,53,4,84,,,Normal
STU21111,3.8,5.1,1.7,11.9,28,65,4,88,,,High Risk
STU21112,4.5,3.5,1.6,8.4,88,44,4,62,,,High Risk
STU21113,6.2,6.1,2.3,8.0,57,15,6,60,,,Normal
STU21114,6.0,6.6,1.6,7.4,39,49,0,78,,,Normal
STU21115,4.8,9.8,0.2,7.3,80,40,0,54,,,High Risk
STU21116,6.6,6.2,2.9,5.0,67,70,0,80,6.4,Moderate,Normal
STU21117,5.4,8.7,0.2,9.8,62,72,5,57,,,Normal
STU21118,6.3,6.7,6.1,7.4,35,27,1,91,,,Normal
STU21119,5.9,9.4,4.4,8.0,25,39,4,81,6.7,Low,Normal
STU21120,6.1,2.1,0.0,8.5,31,69,1,66,,,Normal
STU21121,4.6,8.3,3.0,8.1,60,62,4,65,,,High Risk
STU21122,7.5,9.0,0.9,7.4,48,19,1,41,,,Normal
STU21123,4.5,8.7,2.5,8.2,70,42,0,46,,,High Risk
STU21124,5.8,7.4,4.8,5.9,72,49,4,56,,,Normal
STU21125,5.0,5.8,0.0,7.3,31,54,1,44,,,Normal
STU21126,7.8,5.9,2.0,10.4,33,48,2,93,,,Normal
STU21127,5.9,6.2,0.2,9.5,57,24,4,41,,,Normal
STU21128,6.4,7.2,0.0,7.2,74,30,3,85,,,Normal
STU21129,6.7,4.6,1.0,7.7,37,57,0,75,,,Normal
STU21130,5.5,13.8,2.2,4.7,40,78,0,48,,,High Risk
STU21131,6.5,7.7,1.9,7.8,67,63,4,80,,,Normal
STU21132,4.2,9.1,4.4,7.3,26,63,2,60,,,High Risk
STU21133,6.0,7.0,1.5,6.5,79,27,2,60,,,High Risk
STU21134,5.5,6.5,3.7,9.3,87,53,0,73,,,High Risk
STU21135,8.0,8.0,2.9,10.3,38,58,1,46,1.5,Moderate,Normal
STU21136,6.8,9.7,3.4,9.2,52,1,0,85,,,Normal
STU21137,5.4,6.7,0.8,6.6,74,28,4,48,,,Normal
STU21138,6.5,6.3,1.8,5.9,24,47,1,53,,,Normal
STU21139,6.0,7.6,1.0,7.0,65,75,3,87,,,Normal
STU21140,5.9,6.5,1.7,8.0,47,58,3,81,,,Normal
STU21141,6.4,6.9,5.2,8.5,75,44,4,63,,,Normal
STU21142,7.8,6.1,0.0,5.3,23,26,0,73,4.5,High,Normal
STU21143,8.3,9.7,2.9,8.0,66,58,4,65,,,Normal
STU21144,7.5,6.5,4.8,6.9,78,14,5,79,,,High Risk
STU21145,6.0,8.5,2.9,6.6,68,58,1,67,,,Normal
STU21146,5.6,7.4,0.0,10.6,63,77,3,46,,,High Risk
STU21147,6.2,8.1,3.1,7.6,58,42,3,59,,,Normal
STU21148,5.1,7.6,2.3,7.2,16,77,3,62,,,High Risk
STU21149,5.6,5.1,3.3,8.1,65,49,4,46,,,Normal
STU21150,5.0,9.6,3.1,7.0,67,40,5,57,,,Normal
STU21151,4.6,6.1,1.8,9.7,30,44,0,72,,,High Risk
STU21152,5.4,2.2,4.0,7.2,78,36,1,67,,,High Risk
STU21153,6.8,7.6,3.9,8.3,55,26,3,76,,,Normal
STU21154,4.9,9.0,2.8,7.6,56,49,3,91,,,High Risk
STU21155,6.6,9.6,5.5,6.5,91,45,2,73,,,High Risk
STU21156,6.3,4.3,2.7,6.6,57,54,0,62,,,Normal
STU21157,5.0,7.2,4.1,6.1,81,34,6,76,,,High Risk
STU21158,5.7,9.2,1.5,10.9,82,16,0,78,,,High Risk
STU21159,6.1,8.2,4.9,7.1,58,20,5,35,,,Normal
STU21160,6.6,5.1,2.1,10.4,26,18,6,73,,,Normal
STU21161,5.0,7.8,1.0,10.2,58,41,4,87,,,Normal
STU21162,5.4,7.4,0.6,5.6,31,57,4,52,,,Normal
STU21163,6.2,10.5,3.5,7.4,27,59,2,66,,,Normal
STU21164,6.5,7.5,3.4,7.8,59,31,6,68,,,Normal
STU21165,4.9,7.1,5.2,7.6,90,64,1,89,,,High Risk
STU21166,6.8,9.8,2.7,5.8,54,49,5,79,6.1,Low,Normal
STU21167,6.1,7.1,0.0,8.2,49,70,5,73,,,Normal
STU21168,5.8,5.6,6.7,10.2,70,23,4,82,2.3,High,Normal
STU21169,3.6,7.2,0.6,4.4,66,66,5,83,,,High Risk
STU21170,4.8,6.2,0.0,11.9,23,47,5,55,,,High Risk
STU21171,5.6,9.6,1.6,8.8,64,43,0,54,,,Normal
STU21172,6.8,8.4,2.1,7.9,62,47,0,78,,,Normal
STU21173,6.1,10.1,2.3,7.8,39,61,0,67,,,Normal
STU21174,5.9,6.2,3.7,8.7,44,40,5,57,,,Normal
STU21175,6.0,3.8,5.0,8.5,52,83,3,79,,,High Risk
STU21176,6.0,7.3,5.2,6.9,73,72,4,79,,,Normal
STU21177,5.0,6.7,4.3,7.2,38,18,0,60,,,Normal
STU21178,5.4,5.1,4.0,9.2,67,47,1,99,,,Normal
STU21179,7.0,6.5,1.9,9.1,56,59,5,85,,,Normal
STU21180,5.1,6.8,1.0,10.0,66,29,4,93,,,Normal
STU21181,6.1,6.6,5.3,8.6,95,38,5,75,,,High Risk
STU21182,5.2,6.9,1.0,6.4,83,59,0,67,,,High Risk
STU21183,4.8,9.1,0.7,7.6,70,72,0,71,,,High Risk
STU21184,5.9,5.7,1.6,6.5,13,54,1,69,,,Normal
STU21185,7.2,6.0,2.3,6.2,53,17,0,72,,,Normal
STU21186,4.5,7.7,1.0,10.0,83,88,4,42,,,High Risk
STU21187,5.9,4.7,2.8,8.5,48,34,4,57,,,Normal
STU21188,6.8,11.9,4.1,5.4,63,45,6,69,,,Normal
STU21189,6.8,8.1,2.0,8.5,24,60,3,81,,,Normal
STU21190,4.9,5.0,3.0,6.1,67,55,0,91,1.8,Moderate,High Risk
STU21191,4.6,13.0,2.1,7.4,70,42,1,78,,,High Risk
STU21192,6.9,5.7,1.9,5.7,52,62,1,95,,,Normal
STU21193,5.4,10.9,6.1,8.8,83,26,5,85,,,High Risk
STU21194,6.2,9.4,2.3,8.9,64,34,2,60,,,Normal
STU21195,6.6,8.1,0.5,6.6,67,20,2,73,,,Normal
STU21196,6.4,8.7,2.7,7.2,99,59,3,51,,,High Risk
STU21197,5.0,5.7,1.2,9.3,56,62,4,78,,,Normal
STU21198,6.0,7.9,5.1,3.9,37,41,6,43,,,Normal
STU21199,6.2,5.3,3.5,9.1,67,96,0,90,,,High Risk
STU21200,7.1,6.9,4.8,10.4,53,45,2,62,,,Normal
STU21201,6.0,4.6,0.9,10.2,10,30,1,76,,,Normal
STU21202,6.1,6.3,0.5,6.0,75,36,3,68,,,Normal
STU21203,5.0,4.5,0.0,6.4,51,38,4,61,,,Normal
STU21204,7.6,6.4,3.0,9.6,84,29,5,47,,,High Risk
STU21205,6.2,5.5,0.8,6.2,67,22,5,78,,,Normal
STU21206,8.3,7.9,0.0,5.3,27,13,4,97,,,Normal
STU21207,6.6,7.3,5.4,9.1,68,75,2,63,,,Normal
STU21208,7.6,7.5,4.2,5.3,68,33,2,56,,,Normal
STU21209,7.7,9.1,4.2,8.3,65,7,2,52,,,Normal
STU21210,5.7,6.1,0.0,6.6,49,91,0,71,,,High Risk
STU21211,5.9,4.0,2.9,7.6,51,24,1,92,,,Normal
STU21212,6.1,3.7,2.2,8.4,47,58,0,92,,,Normal
STU21213,5.8,8.0,0.0,9.7,53,22,1,51,,,Normal
STU21214,8.2,8.1,0.9,8.6,85,17,5,100,5.0,High,High Risk
STU21215,5.6,5.8,0.5,8.4,77,75,6,100,,,High Risk
STU21216,4.3,10.6,4.6,6.6,41,73,0,58,,,High Risk
STU21217,6.0,10.6,1.4,5.8,59,64,1,44,,,Normal
STU21218,7.0,6.9,4.5,7.3,75,36,4,57,,,Normal
STU21219,5.9,5.1,5.1,9.7,68,36,6,57,,,Normal
STU21220,6.1,9.0,1.9,7.3,43,46,3,56,,,Normal
STU21221,5.4,7.4,2.2,10.5,38,70,3,83,,,Normal
STU21222,7.8,2.7,1.4,8.3,54,23,5,67,,,Normal
STU21223,4.9,8.8,5.2,8.1,57,33,2,84,,,High Risk
STU21224,4.1,2.0,3.1,6.9,39,46,6,51,8.4,High,High Risk
STU21225,4.0,7.4,4.3,7.8,64,42,3,95,,,High Risk
STU21226,6.6,8.1,2.9,7.6,67,6,4,61,,,Normal
STU21227,6.1,6.6,0.8,8.4,42,62,0,88,,,Normal
STU21228,6.0,4.1,2.5,10.5,62,52,2,49,,,Normal
STU21229,5.8,5.1,5.4,9.6,0,49,4,65,,,Normal
STU21230,7.1,9.2,4.8,8.0,42,38,1,66,,,Normal
STU21231,5.7,5.6,0.3,7.9,53,21,6,51,,,Normal
STU21232,6.7,7.5,3.8,8.4,48,12,1,69,,,Normal
STU21233,4.7,8.3,4.5,7.6,72,68,5,87,,,High Risk
STU21234,6.1,8.8,2.6,5.1,41,27,5,77,,,Normal
STU21235,7.7,8.4,2.0,8.6,47,24,1,57,,,Normal
STU21236,6.5,7.8,1.7,9.2,81,56,6,51,,,High Risk
STU21237,7.0,5.1,0.4,6.5,36,47,6,80,,,Normal
STU21238,6.7,9.9,0.0,7.5,21,69,6,69,,,Normal
STU21239,6.1,9.5,3.9,5.9,100,17,1,55,,,High Risk
STU21240,4.9,11.7,3.5,10.2,53,70,5,77,,,High Risk
STU21241,6.2,9.0,2.2,9.3,72,66,0,58,,,Normal
STU21242,7.6,4.6,4.4,5.4,23,33,3,72,,,Normal
STU21243,7.1,8.8,0.8,7.6,38,66,2,59,,,Normal
STU21244,4.7,6.0,3.9,9.1,69,34,0,66,,,High Risk
STU21245,4.7,6.7,2.5,9.4,36,45,6,69,,,High Risk
STU21246,5.3,6.7,3.0,7.9,47,52,6,59,,,Normal
STU21247,7.2,4.6,1.0,8.3,73,33,0,61,,,Normal
STU21248,5.3,8.2,0.7,6.6,51,8,5,63,,,Normal
STU21249,5.6,8.0,0.4,7.7,42,33,1,64,,,Normal
STU21250,5.8,6.7,4.2,6.3,58,59,1,78,,,Normal
STU21251,7.1,6.4,1.1,8.8,80,11,4,53,,,High Risk
STU21252,7.0,6.3,0.0,9.7,41,36,2,33,,,Normal
STU21253,5.4,3.8,0.8,10.1,84,36,1,63,,,High Risk
STU21254,5.9,8.9,3.1,4.6,49,59,5,58,,,Normal
STU21255,5.4,3.7,1.6,8.9,61,25,1,57,,,Normal
STU21256,5.5,5.2,1.9,7.2,19,40,2,79,,,Normal
STU21257,7.1,8.0,4.4,6.4,66,52,5,70,,,Normal
STU21258,8.1,5.7,2.9,6.6,56,27,0,85,,,Normal
STU21259,6.0,8.4,3.3,8.2,63,71,0,77,,,Normal
STU21260,5.5,2.4,2.0,5.1,68,72,0,75,,,Normal
STU21261,6.5,6.7,1.7,6.5,69,23,6,79,,,Normal
STU21262,4.9,9.4,2.6,5.9,50,39,5,57,,,High Risk
STU21263,4.6,7.6,1.7,8.2,32,38,5,62,,,High Risk
STU21264,4.3,11.7,2.4,10.1,76,75,4,77,,,High Risk
STU21265,5.3,4.2,0.7,9.5,41,48,0,64,,,Normal
STU21266,6.1,8.3,4.6,9.2,75,30,3,79,,,Normal
STU21267,5.4,2.9,2.2,10.6,37,56,4,62,,,Normal
STU21268,5.2,3.1,0.0,6.7,11,54,5,64,,,Normal
STU21269,7.5,9.6,2.4,6.5,68,26,0,66,,,Normal
STU21270,5.4,5.1,2.4,6.9,75,48,2,54,,,Normal
STU21271,5.0,10.3,4.2,8.5,52,54,6,70,,,Normal
STU21272,6.2,8.1,0.8,7.4,45,36,4,54,,,Normal
STU21273,6.4,7.5,0.3,9.0,58,61,1,78,,,Normal
STU21274,5.9,6.7,2.7,8.3,88,54,1,54,,,High Risk
STU21275,5.2,6.1,6.1,7.1,51,52,3,61,,,Normal
STU21276,6.0,8.5,1.2,6.4,81,79,6,74,,,High Risk
STU21277,5.6,7.1,2.5,6.6,51,54,2,86,,,Normal
STU21278,5.7,7.3,1.2,6.9,100,42,0,71,,,High Risk
STU21279,5.9,5.6,3.3,6.5,40,38,2,79,,,Normal
STU21280,6.8,8.4,4.6,6.8,59,36,5,70,,,Normal
STU21281,5.6,3.3,1.7,9.0,69,22,6,73,,,Normal
STU21282,7.8,7.2,0.8,7.8,41,17,6,67,5.7,High,Normal
STU21283,6.6,5.4,5.0,4.5,36,71,5,84,,,Normal
STU21284,5.1,9.5,0.6,6.5,54,31,4,55,,,Normal
STU21285,3.8,9.6,2.7,7.8,54,64,4,91,,,High Risk
STU21286,5.3,8.4,1.2,5.8,72,62,1,65,,,Normal
STU21287,5.1,3.8,4.5,7.2,73,75,3,59,,,Normal
STU21288,6.4,7.1,4.7,6.6,33,59,0,37,4.2,High,Normal
STU21289,7.2,7.7,3.8,10.2,56,54,0,54,,,Normal
STU21290,5.3,7.1,2.7,9.2,86,63,5,61,,,High Risk
STU21291,5.5,7.8,4.2,6.4,25,49,3,48,,,Normal
STU21292,6.9,5.9,6.2,9.0,76,22,3,100,,,High Risk
STU21293,6.4,2.3,3.9,9.0,12,73,4,82,,,Normal
STU21294,5.5,11.1,0.4,8.8,67,17,6,72,,,Normal
STU21295,5.7,3.1,2.7,7.6,72,26,4,76,,,Normal
STU21296,5.4,7.0,2.5,9.5,22,72,1,88,4.0,Moderate,Normal
STU21297,5.8,9.2,3.7,7.7,74,35,3,44,,,Normal
STU21298,7.9,7.7,0.7,7.1,47,30,4,65,,,Normal
STU21299,6.2,2.5,4.0,5.4,100,39,1,58,,,High Risk
STU21300,4.2,8.9,0.3,9.2,87,70,1,54,,,High Risk
STU21301,6.6,2.3,2.7,5.8,32,30,5,46,,,Normal
STU21302,5.8,8.7,1.6,6.4,36,41,1,29,,,Normal
STU21303,7.0,7.2,1.8,9.1,23,28,0,90,,,Normal
STU21304,5.2,9.0,2.0,7.3,100,35,0,65,,,High Risk
STU21305,6.5,7.5,3.4,7.0,55,38,5,73,,,Normal
STU21306,6.2,6.7,2.2,8.1,67,58,5,46,,,Normal
STU21307,6.1,6.5,3.6,11.7,100,16,4,68,,,High Risk
STU21308,6.9,7.5,1.6,6.6,82,37,5,98,,,High Risk
STU21309,5.9,6.2,1.3,6.9,39,38,4,46,,,Normal
STU21310,5.5,5.3,5.9,8.1,56,30,3,64,,,Normal
STU21311,4.3,7.2,2.6,6.2,72,59,4,73,,,High Risk
STU21312,7.8,7.4,2.7,8.1,57,7,5,42,,,Normal
STU21313,5.6,7.3,2.4,9.3,73,58,0,81,,,Normal
STU21314,3.0,8.9,2.6,7.3,55,50,1,70,,,High Risk
STU21315,5.3,8.4,2.8,7.0,43,47,1,71,,,Normal
STU21316,6.0,6.1,2.6,9.6,77,59,6,89,,,High Risk
STU21317,6.0,5.6,4.2,9.1,78,45,2,66,,,High Risk
STU21318,7.2,7.7,2.1,8.5,75,55,5,75,1.6,Moderate,Normal
STU21319,7.3,5.8,1.9,7.7,21,19,5,89,,,Normal
STU21320,6.6,7.5,0.8,8.5,71,54,1,85,,,Normal
STU21321,6.8,7.3,3.8,8.2,81,45,6,80,,,High Risk
STU21322,5.0,7.6,2.6,8.5,65,33,5,96,,,Normal
STU21323,7.9,7.1,1.6,8.6,76,32,1,74,,,High Risk
STU21324,8.0,4.7,3.5,7.1,61,53,2,90,3.1,Low,Normal
STU21325,5.2,4.3,1.2,7.5,69,69,4,50,,,Normal
STU21326,5.4,8.8,1.2,7.4,71,51,5,59,,,Normal
STU21327,6.8,5.9,3.4,7.8,51,45,3,71,,,Normal
STU21328,5.7,6.2,1.3,5.8,55,51,1,52,,,Normal
STU21329,5.0,9.1,3.8,6.5,45,44,5,96,,,Normal
STU21330,5.2,6.5,3.3,11.1,87,53,5,65,,,High Risk
STU21331,6.2,7.1,1.7,9.6,38,56,4,72,,,Normal
STU21332,5.1,8.1,4.8,6.9,54,33,1,77,5.2,Moderate,Normal
STU21333,5.7,8.3,5.7,8.8,47,59,2,65,,,Normal
STU21334,6.8,5.0,2.8,6.8,71,39,1,50,,,Normal
STU21335,8.6,6.0,2.8,8.3,20,58,5,83,,,Normal
STU21336,6.1,8.7,3.3,8.4,71,55,1,56,,,Normal
STU21337,6.0,8.1,3.7,8.9,64,51,5,62,,,Normal
STU21338,7.0,6.0,2.5,9.9,54,48,0,88,,,Normal
STU21339,4.8,5.2,4.1,8.3,53,43,5,83,,,High Risk
STU21340,4.5,10.7,2.4,8.8,23,56,6,94,,,High Risk
STU21341,4.9,9.4,3.3,8.9,51,68,0,93,,,High Risk
STU21342,8.2,9.3,2.7,8.1,73,63,0,70,,,Normal
STU21343,6.8,8.4,2.5,9.2,67,53,2,88,,,Normal
STU21344,7.2,9.1,2.0,8.4,44,47,3,90,,,Normal
STU21345,5.7,11.5,1.0,7.8,34,47,5,71,,,Normal
STU21346,5.9,2.8,3.6,8.8,27,32,4,88,,,Normal
STU21347,5.4,6.8,2.7,8.6,49,62,1,81,,,Normal
STU21348,4.6,7.5,3.5,10.4,78,54,6,73,,,High Risk
STU21349,9.7,6.1,0.2,10.9,60,25,1,56,3.0,Moderate,Normal
STU21350,6.6,10.7,0.8,7.6,56,55,1,79,,,Normal
STU21351,5.6,6.5,2.2,9.6,69,88,1,94,,,High Risk
STU21352,7.0,5.9,3.2,8.3,60,53,6,77,,,Normal
STU21353,6.0,10.2,1.8,7.6,68,79,3,64,,,High Risk
STU21354,5.0,9.2,3.3,7.1,55,62,3,52,,,Normal
STU21355,7.3,10.6,0.7,7.1,45,46,4,91,,,Normal
STU21356,7.9,6.7,4.3,9.5,54,44,3,59,,,Normal
STU21357,5.1,5.0,0.4,5.2,85,38,5,54,,,High Risk
STU21358,5.4,4.8,1.4,6.4,93,12,2,74,,,High Risk
STU21359,5.9,9.3,5.0,6.7,14,34,6,69,,,Normal
STU21360,5.4,5.4,3.6,9.2,64,27,3,68,,,Normal
STU21361,5.2,9.7,2.5,6.8,87,56,4,85,9.5,Low,High Risk
STU21362,8.7,8.4,0.0,6.7,40,50,4,54,,,Normal
STU21363,6.2,7.8,4.0,6.8,10,61,5,71,,,Normal
STU21364,5.2,9.1,0.6,7.6,50,50,3,49,,,Normal
