student_id,cgpa,backlogs,internships,dsa_problems_solved,github_repos,coding_skills_sakhare,communication_skills,aptitude_score,mock_interview_score,placement_status,company_type,work_mode,salary_lpa,offer_count,layoffs_risk_score
STU23186,7.34,1,2,531,1.0,3.0,97,81,74.0,Placed,Service-Based,Remote,15.38,3,37
STU23187,8.4,0,7,514,45.0,5.0,89,56,65.0,Placed,Service-Based,Onsite,26.49,1,26
STU23188,6.99,1,6,508,38.0,,91,81,86.0,Placed,Service-Based,Remote,21.13,2,40
STU23189,7.28,0,2,539,6.0,,77,72,70.0,Placed,MNC,Hybrid,17.04,3,27
STU23190,8.23,0,4,617,17.0,10.0,86,59,95.0,Placed,Service-Based,Hybrid,22.13,2,33
STU23191,7.92,0,5,720,29.0,,99,86,60.0,Placed,Service-Based,Remote,22.23,1,23
STU23192,9.24,0,3,668,19.0,,100,92,75.0,Placed,MNC,Remote,26.27,1,41
STU23193,7.05,0,3,733,26.0,,94,50,68.0,Placed,Product-Based,Hybrid,18.15,3,30
STU23194,8.57,0,3,786,16.0,10.0,85,85,92.0,Placed,Product-Based,Hybrid,20.67,3,25
STU23195,7.26,1,6,679,30.0,8.0,80,88,72.0,Placed,MNC,Remote,22.18,3,28
STU23196,8.34,1,4,602,25.0,10.0,100,85,52.0,Placed,MNC,Onsite,23.55,2,35
STU23197,7.19,0,0,773,19.0,,97,70,84.0,Placed,Service-Based,Remote,14.71,2,15
STU23198,7.09,0,0,451,27.0,,85,62,66.0,Placed,MNC,Remote,16.46,1,1
STU23199,5.05,0,3,418,17.0,6.0,81,68,89.0,Placed,Product-Based,Onsite,18.74,1,55
STU23200,8.56,0,3,712,26.0,10.0,100,82,82.0,Placed,Service-Based,Hybrid,19.62,2,27
STU23201,8.31,0,4,788,40.0,2.0,96,93,93.0,Placed,Service-Based,Onsite,26.03,1,20
STU23202,6.62,0,2,587,21.0,,100,100,86.0,Placed,Product-Based,Remote,15.15,2,37
STU23203,8.15,0,3,684,17.0,,100,70,66.0,Placed,Startup,Remote,18.49,1,37
STU23204,8.12,1,3,693,13.0,5.0,86,91,67.0,Placed,Product-Based,Onsite,19.29,3,23
STU23205,6.36,3,4,570,38.0,,92,96,83.0,Placed,Startup,Hybrid,18.46,3,44
STU23206,6.39,0,8,627,52.0,,69,56,77.0,Placed,Service-Based,Onsite,23.08,2,57
STU23207,7.12,0,2,668,18.0,10.0,93,87,97.0,Placed,Startup,Remote,17.78,1,11
STU23208,7.19,0,1,298,8.0,2.0,58,68,88.0,Placed,Startup,Onsite,14.52,1,36
STU23209,7.35,0,3,781,20.0,6.0,78,77,79.0,Placed,MNC,Onsite,22.97,1,54
STU23210,7.06,3,0,727,6.0,1.0,96,100,92.0,Placed,Product-Based,Hybrid,13.47,2,3
STU23211,8.34,0,3,659,14.0,2.0,81,74,66.0,Placed,Service-Based,Hybrid,21.33,2,22
STU23212,5.87,2,1,669,12.0,5.0,85,70,66.0,Placed,MNC,Onsite,20.96,3,19
STU23213,7.54,0,1,603,16.0,,90,99,82.0,Placed,Product-Based,Onsite,17.46,2,25
STU23214,6.61,2,4,312,26.0,8.0,98,52,100.0,Placed,MNC,Onsite,19.46,2,53
STU23215,8.32,1,4,826,19.0,,98,66,100.0,Placed,Startup,Onsite,22.74,2,3
STU23216,8.28,0,6,669,29.0,,89,93,81.0,Placed,MNC,Hybrid,25.57,1,22
STU23217,7.73,1,1,615,23.0,,74,79,73.0,Placed,Product-Based,Onsite,17.53,1,52
STU23218,7.41,0,4,516,28.0,7.0,100,98,97.0,Placed,Product-Based,Hybrid,22.48,2,16
STU23219,7.98,0,4,718,36.0,5.0,85,69,64.0,Placed,Service-Based,Hybrid,21.75,1,37
STU23220,8.4,2,5,687,22.0,,80,76,95.0,Placed,Product-Based,Onsite,25.42,3,44
STU23221,8.07,0,4,665,30.0,1.0,83,60,69.0,Placed,Service-Based,Onsite,20.21,1,20
STU23222,7.13,0,7,494,37.0,,70,96,30.0,Placed,Product-Based,Hybrid,22.74,3,63
STU23223,7.28,3,3,678,15.0,,89,82,85.0,Placed,MNC,Onsite,18.27,3,48
STU23224,7.14,0,5,366,24.0,,84,61,46.0,Placed,Startup,Hybrid,24.19,3,13
STU23225,6.62,0,4,563,28.0,,72,74,81.0,Placed,Product-Based,Onsite,19.08,3,39
STU23226,7.25,0,2,597,19.0,8.0,72,81,91.0,Placed,Service-Based,Hybrid,17.85,2,54
STU23227,6.91,0,2,750,11.0,,90,65,77.0,Placed,Service-Based,Hybrid,20.53,3,31
STU23228,8.7,0,5,466,26.0,,66,100,64.0,Placed,Product-Based,Hybrid,22.03,2,0
STU23229,7.4,0,0,746,22.0,,92,69,100.0,Placed,Startup,Remote,15.07,2,49
STU23230,8.24,0,6,602,29.0,,99,56,91.0,Placed,Product-Based,Onsite,26.17,1,44
STU23231,7.04,0,2,635,20.0,9.0,68,79,69.0,Placed,Startup,Remote,17.63,1,15
STU23232,7.7,0,1,745,20.0,,100,90,67.0,Placed,MNC,Hybrid,17.64,2,24
STU23233,7.19,0,2,876,25.0,,82,100,71.0,Placed,Service-Based,Remote,17.74,1,52
STU23234,7.0,0,2,855,22.0,,88,85,84.0,Placed,Product-Based,Remote,19.49,2,53
STU23235,7.24,2,1,994,13.0,5.0,87,94,84.0,Placed,Startup,Remote,19.77,1,36
STU23236,6.67,2,4,724,21.0,10.0,70,87,86.0,Placed,Service-Based,Remote,21.29,3,34
STU23237,5.97,1,1,442,4.0,9.0,74,58,94.0,Not Placed,Not Placed,,0.0,0,66
STU23238,6.28,1,3,580,14.0,,88,60,93.0,Placed,Service-Based,Hybrid,13.97,2,52
STU23239,6.96,0,1,525,12.0,2.0,72,52,66.0,Placed,Startup,Onsite,15.47,2,42
STU23240,7.97,0,2,350,17.0,7.0,94,93,98.0,Placed,Product-Based,Hybrid,17.91,1,54
STU23241,7.17,0,4,553,19.0,,87,82,81.0,Placed,MNC,Hybrid,17.47,3,10
STU23242,8.21,2,4,759,15.0,7.0,87,98,87.0,Placed,MNC,Onsite,18.23,2,60
STU23243,6.52,1,1,430,20.0,,79,100,97.0,Placed,Service-Based,Onsite,17.79,2,27
STU23244,7.84,2,3,629,18.0,,100,75,83.0,Placed,Startup,Onsite,19.2,2,47
STU23245,8.13,0,2,558,22.0,10.0,82,89,68.0,Placed,Startup,Onsite,21.48,1,32
STU23246,7.35,0,0,790,19.0,5.0,71,75,55.0,Placed,MNC,Hybrid,18.46,2,36
STU23247,7.68,0,2,702,14.0,,85,78,84.0,Placed,Startup,Hybrid,18.08,1,36
STU23248,7.43,0,1,667,13.0,,68,94,65.0,Placed,Service-Based,Hybrid,18.95,1,37
STU23249,8.23,1,4,567,18.0,10.0,93,91,94.0,Placed,Startup,Onsite,22.71,3,36
STU23250,5.98,0,1,554,8.0,10.0,72,78,76.0,Placed,Startup,Hybrid,15.54,1,27
STU23251,8.45,1,2,823,19.0,,100,100,73.0,Placed,MNC,Hybrid,18.75,3,22
STU23252,8.36,3,2,845,27.0,5.0,85,91,63.0,Placed,MNC,Remote,21.01,2,21
STU23253,7.61,1,4,482,23.0,10.0,94,100,82.0,Placed,Product-Based,Remote,20.96,2,68
STU23254,6.19,0,1,671,16.0,7.0,70,77,51.0,Placed,Product-Based,Onsite,18.14,2,29
STU23255,5.27,0,3,755,42.0,1.0,91,72,100.0,Placed,Startup,Hybrid,18.27,2,26
STU23256,7.52,0,2,768,25.0,,76,100,80.0,Placed,MNC,Onsite,19.01,2,77
STU23257,6.86,0,2,650,22.0,,69,93,70.0,Placed,Startup,Hybrid,18.04,3,48
STU23258,7.78,0,3,846,15.0,,87,78,82.0,Placed,MNC,Onsite,18.26,3,24
STU23259,8.94,0,4,512,30.0,1.0,100,77,100.0,Placed,MNC,Hybrid,23.3,1,2
STU23260,8.15,0,4,733,18.0,2.0,100,89,100.0,Placed,Product-Based,Hybrid,20.87,3,55
STU23261,8.32,0,3,620,17.0,,87,46,100.0,Placed,Product-Based,Remote,21.14,2,17
STU23262,8.74,2,4,719,37.0,,79,75,100.0,Placed,Product-Based,Remote,27.02,2,49
STU23263,7.47,2,5,768,21.0,,89,75,65.0,Placed,Service-Based,Onsite,20.74,2,17
STU23264,6.69,0,2,461,16.0,,98,72,67.0,Placed,Service-Based,Onsite,15.36,1,50
STU23265,9.66,1,5,780,20.0,3.0,91,100,98.0,Placed,MNC,Onsite,25.82,2,41
STU23266,8.24,2,5,779,14.0,,80,77,88.0,Placed,MNC,Remote,22.51,1,33
STU23267,7.88,0,4,505,27.0,,100,77,100.0,Placed,Startup,Onsite,18.71,3,19
STU23268,9.21,0,0,740,0.0,,82,91,76.0,Placed,Startup,Onsite,14.52,1,22
STU23269,7.83,1,2,604,8.0,7.0,100,86,61.0,Placed,Product-Based,Remote,14.51,2,48
STU23270,7.83,0,2,726,22.0,10.0,92,88,78.0,Placed,Service-Based,Hybrid,20.0,1,56
STU23271,8.57,1,2,790,22.0,2.0,94,88,84.0,Placed,Startup,Onsite,17.27,3,30
STU23272,7.62,0,6,719,26.0,2.0,63,93,56.0,Placed,Product-Based,Onsite,24.25,1,37
STU23273,5.72,0,2,270,23.0,,72,94,97.0,Not Placed,Not Placed,,0.0,0,32
STU23274,7.8,3,4,774,0.0,,91,44,100.0,Placed,Service-Based,Remote,20.79,1,28
STU23275,7.47,0,2,490,25.0,10.0,100,85,89.0,Placed,Startup,Onsite,22.97,2,66
STU23276,6.84,3,3,756,14.0,,84,77,99.0,Placed,MNC,Hybrid,22.05,2,41
STU23277,6.74,0,2,648,30.0,5.0,77,61,100.0,Placed,MNC,Hybrid,19.55,1,47
STU23278,8.29,0,0,666,11.0,,88,91,72.0,Placed,Startup,Onsite,14.83,2,26
STU23279,8.02,1,5,646,33.0,4.0,100,98,74.0,Placed,Product-Based,Onsite,26.78,3,47
STU23280,6.89,0,1,777,2.0,,91,67,81.0,Placed,Product-Based,Hybrid,16.64,3,53
STU23281,7.93,0,4,764,28.0,,81,83,73.0,Placed,Startup,Remote,25.47,1,14
STU23282,6.05,0,5,416,14.0,5.0,83,100,67.0,Placed,Product-Based,Onsite,14.49,2,46
STU23283,8.13,0,3,757,23.0,,86,96,92.0,Placed,Service-Based,Onsite,22.31,1,40
STU23284,7.83,0,4,713,22.0,,100,94,94.0,Placed,Product-Based,Onsite,20.4,3,27
STU23285,7.98,0,4,563,22.0,1.0,89,75,76.0,Placed,MNC,Onsite,21.0,1,23
STU23286,7.69,0,6,776,38.0,,100,84,86.0,Placed,Product-Based,Hybrid,25.52,2,56
STU23287,7.81,1,4,526,22.0,2.0,89,100,100.0,Placed,Startup,Onsite,21.82,3,45
STU23288,7.32,0,4,602,28.0,,89,71,70.0,Placed,Startup,Hybrid,21.43,2,7
STU23289,7.09,0,2,551,10.0,3.0,71,69,60.0,Placed,Startup,Hybrid,17.5,3,53
STU23290,9.62,0,6,524,25.0,9.0,88,100,77.0,Placed,MNC,Onsite,29.79,1,22
STU23291,6.38,0,3,194,13.0,5.0,75,67,81.0,Placed,Product-Based,Hybrid,10.78,1,17
STU23292,8.15,0,0,719,0.0,,97,69,82.0,Placed,Startup,Onsite,20.2,1,26
STU23293,8.28,0,7,493,34.0,,90,64,77.0,Placed,MNC,Onsite,25.83,2,34
STU23294,7.19,0,2,729,25.0,,87,98,85.0,Placed,Startup,Onsite,19.18,3,28
STU23295,7.32,0,0,653,17.0,2.0,57,81,74.0,Placed,MNC,Onsite,14.72,2,39
STU23296,8.06,0,3,781,36.0,,69,95,67.0,Placed,Startup,Remote,23.71,2,42
STU23297,7.12,2,4,347,26.0,,96,82,97.0,Placed,Startup,Remote,19.92,3,30
STU23298,8.25,1,4,383,19.0,,100,96,100.0,Placed,MNC,Remote,23.47,2,21
STU23299,8.11,0,5,780,21.0,8.0,70,78,100.0,Placed,MNC,Onsite,22.8,2,24
STU23300,6.21,0,4,625,29.0,,95,81,100.0,Placed,Service-Based,Onsite,17.21,3,36
STU23301,6.61,0,7,701,27.0,2.0,81,60,95.0,Placed,Service-Based,Onsite,23.79,3,60
STU23302,7.42,1,4,642,19.0,6.0,93,89,88.0,Placed,MNC,Remote,19.72,3,41
STU23303,7.34,0,1,684,22.0,6.0,75,70,88.0,Placed,MNC,Remote,22.41,3,39
STU23304,6.81,1,3,509,34.0,3.0,84,73,98.0,Placed,MNC,Hybrid,21.5,3,22
STU23305,8.42,1,3,687,18.0,3.0,100,77,100.0,Placed,MNC,Onsite,24.37,3,48
STU23306,5.91,0,1,604,7.0,8.0,79,93,70.0,Placed,Product-Based,Hybrid,9.09,1,35
STU23307,8.54,0,2,814,0.0,6.0,95,99,73.0,Placed,Service-Based,Onsite,18.82,3,24
STU23308,7.95,1,3,720,17.0,,65,65,77.0,Placed,Service-Based,Onsite,20.72,3,0
STU23309,7.74,0,4,756,22.0,,62,100,81.0,Placed,Service-Based,Onsite,24.08,2,30
STU23310,7.03,0,0,748,0.0,6.0,100,82,58.0,Not Placed,Not Placed,,0.0,0,33
STU23311,8.14,0,3,633,19.0,,84,88,86.0,Placed,Service-Based,Onsite,20.61,1,41
STU23312,7.03,0,4,457,29.0,,86,100,77.0,Placed,Product-Based,Onsite,17.9,2,44
STU23313,5.7,1,1,273,21.0,10.0,95,70,100.0,Placed,Product-Based,Remote,18.01,2,72
STU23314,6.83,0,2,556,18.0,1.0,100,91,79.0,Placed,Product-Based,Hybrid,16.04,1,20
STU23315,6.52,1,2,673,11.0,,89,94,78.0,Placed,MNC,Hybrid,17.8,1,16
STU23316,6.7,1,1,441,18.0,10.0,90,84,74.0,Placed,Service-Based,Remote,14.68,3,11
STU23317,6.39,0,4,587,27.0,,79,96,87.0,Placed,Service-Based,Hybrid,17.94,3,35
STU23318,7.87,2,2,778,23.0,4.0,87,67,94.0,Placed,MNC,Hybrid,22.3,1,58
STU23319,7.28,0,3,736,21.0,4.0,92,71,97.0,Placed,Service-Based,Hybrid,18.04,1,52
STU23320,7.83,0,5,597,29.0,3.0,90,84,85.0,Placed,Startup,Hybrid,21.51,3,33
STU23321,8.73,0,1,641,32.0,5.0,100,90,82.0,Placed,Product-Based,Hybrid,24.43,3,35
STU23322,7.77,0,5,707,18.0,4.0,100,100,85.0,Placed,Product-Based,Hybrid,23.29,3,31
STU23323,7.26,0,5,394,31.0,,100,76,85.0,Placed,Service-Based,Remote,17.97,3,47
STU23324,5.0,0,2,640,13.0,,72,75,71.0,Placed,MNC,Onsite,12.66,1,15
STU23325,7.5,2,3,732,16.0,,86,58,89.0,Placed,MNC,Onsite,17.69,2,26
STU23326,8.79,0,2,635,13.0,,90,65,79.0,Placed,Startup,Hybrid,20.91,1,35
STU23327,7.03,0,2,782,25.0,8.0,100,61,60.0,Placed,Startup,Remote,20.38,1,42
STU23328,7.15,0,8,715,35.0,5.0,90,85,78.0,Placed,MNC,Onsite,28.08,1,14
STU23329,7.74,0,3,738,21.0,8.0,79,83,100.0,Placed,Startup,Remote,21.83,3,48
STU23330,6.54,0,1,576,0.0,9.0,84,86,93.0,Placed,MNC,Remote,16.33,1,59
STU23331,7.11,0,5,784,26.0,7.0,90,50,100.0,Placed,MNC,Remote,20.17,2,52
STU23332,7.22,1,0,828,0.0,4.0,88,70,100.0,Placed,Service-Based,Onsite,12.3,1,33
STU23333,6.62,0,2,512,3.0,,69,77,94.0,Placed,MNC,Hybrid,14.32,1,34
STU23334,6.78,1,3,487,7.0,,84,71,79.0,Placed,Startup,Hybrid,19.34,3,26
STU23335,6.7,0,1,499,12.0,10.0,58,82,67.0,Not Placed,Not Placed,,0.0,0,80
STU23336,7.6,0,6,795,18.0,7.0,88,82,100.0,Placed,Startup,Onsite,22.44,2,60
STU23337,8.67,0,5,466,8.0,8.0,100,100,97.0,Placed,MNC,Remote,21.28,1,42
STU23338,8.74,0,4,594,18.0,,100,100,75.0,Placed,Startup,Hybrid,21.79,1,58
STU23339,7.92,1,3,633,28.0,1.0,90,86,57.0,Placed,MNC,Hybrid,20.36,1,26
STU23340,6.43,0,3,424,22.0,,66,79,68.0,Placed,MNC,Onsite,17.3,1,26
STU23341,7.79,1,7,612,18.0,,86,78,89.0,Placed,MNC,Hybrid,20.98,3,28
STU23342,7.63,0,2,664,11.0,,79,58,70.0,Placed,MNC,Onsite,18.13,1,35
STU23343,6.73,2,1,796,16.0,4.0,82,84,100.0,Not Placed,Not Placed,,0.0,0,58
STU23344,8.23,2,3,603,13.0,,75,85,75.0,Placed,MNC,Onsite,22.55,3,14
STU23345,7.1,0,2,761,25.0,2.0,94,56,99.0,Placed,Startup,Remote,20.15,2,36
STU23346,7.05,0,1,747,33.0,,100,86,90.0,Placed,Product-Based,Remote,18.96,2,0
STU23347,7.16,0,2,508,17.0,2.0,93,100,100.0,Placed,MNC,Onsite,13.73,2,46
STU23348,5.56,1,1,667,22.0,,65,66,65.0,Placed,Startup,Hybrid,17.7,1,59
STU23349,6.24,0,4,505,16.0,2.0,87,91,55.0,Placed,Service-Based,Remote,16.28,2,44
STU23350,7.64,0,5,474,29.0,10.0,75,75,70.0,Placed,Startup,Hybrid,18.93,3,35
STU23351,7.28,1,3,699,10.0,8.0,78,91,97.0,Placed,Service-Based,Hybrid,20.99,1,38
STU23352,7.59,2,2,391,16.0,,91,46,100.0,Placed,MNC,Hybrid,18.22,2,32
STU23353,6.97,0,5,722,18.0,,100,70,99.0,Placed,Startup,Remote,18.87,2,18
STU23354,9.25,1,1,739,18.0,4.0,75,66,75.0,Placed,Product-Based,Hybrid,15.46,2,31
STU23355,5.93,0,2,668,11.0,1.0,63,74,76.0,Placed,Product-Based,Remote,14.33,1,41
STU23356,6.65,0,1,701,22.0,,82,77,83.0,Placed,MNC,Remote,16.46,2,30
STU23357,7.42,0,4,558,28.0,,75,81,100.0,Placed,MNC,Remote,21.53,2,44
STU23358,8.44,0,1,797,28.0,,100,63,84.0,Placed,Service-Based,Hybrid,21.61,3,29
STU23359,6.82,0,2,672,17.0,,60,100,96.0,Placed,Startup,Hybrid,12.52,1,35
STU23360,7.07,2,4,603,13.0,,72,85,57.0,Placed,Startup,Onsite,17.98,1,18
STU23361,8.42,0,5,728,21.0,,100,76,69.0,Placed,Startup,Hybrid,20.24,3,46
STU23362,8.15,0,6,701,19.0,,93,100,92.0,Placed,Product-Based,Remote,21.74,3,37
STU23363,7.54,0,4,634,30.0,,96,74,96.0,Placed,Service-Based,Onsite,23.33,2,30
STU23364,7.49,0,3,507,9.0,1.0,100,100,97.0,Placed,Startup,Onsite,16.56,1,41
STU23365,7.16,0,2,858,12.0,10.0,93,70,75.0,Placed,Service-Based,Onsite,19.58,3,40
STU23366,6.56,0,4,834,10.0,9.0,78,67,92.0,Placed,Service-Based,Remote,18.46,2,30
STU23367,6.89,0,6,618,16.0,1.0,88,100,95.0,Placed,Service-Based,Onsite,21.83,2,49
STU23368,6.64,3,1,678,10.0,5.0,94,75,88.0,Placed,Product-Based,Hybrid,15.09,2,0
STU23369,8.16,1,5,777,32.0,8.0,76,94,68.0,Placed,Product-Based,Remote,28.48,3,33
STU23370,7.14,0,4,612,21.0,,99,75,73.0,Placed,MNC,Remote,21.19,3,19
STU23371,7.41,0,4,742,25.0,,79,94,100.0,Placed,Service-Based,Remote,20.24,1,58
STU23372,5.85,0,3,601,34.0,8.0,91,82,60.0,Placed,MNC,Onsite,18.06,2,42
STU23373,6.9,0,6,558,28.0,2.0,83,77,73.0,Placed,Service-Based,Remote,21.84,1,45
STU23374,7.97,0,4,683,19.0,3.0,83,94,93.0,Placed,Service-Based,Remote,22.8,3,27
STU23375,8.32,0,1,787,4.0,4.0,100,86,100.0,Placed,Service-Based,Onsite,17.18,3,18
STU23376,9.28,0,3,689,19.0,,97,95,69.0,Placed,Product-Based,Remote,21.35,2,19
STU23377,9.47,1,2,654,13.0,9.0,100,100,96.0,Placed,Service-Based,Onsite,24.68,2,58
STU23378,6.78,0,2,738,26.0,2.0,84,61,73.0,Placed,Startup,Onsite,22.49,3,9
STU23379,8.19,0,0,735,1.0,,91,100,100.0,Placed,Service-Based,Remote,20.15,1,73
STU23380,5.92,1,3,598,22.0,,100,91,96.0,Placed,Service-Based,Hybrid,18.91,2,4
STU23381,8.15,2,4,504,29.0,8.0,97,66,100.0,Placed,MNC,Hybrid,20.07,3,26
STU23382,6.16,2,1,638,15.0,,87,77,91.0,Not Placed,Not Placed,,0.0,0,59
STU23383,6.43,0,3,604,11.0,6.0,91,98,100.0,Placed,Startup,Onsite,14.67,2,48
STU23384,9.26,1,5,876,23.0,,86,100,85.0,Placed,Product-Based,Onsite,26.68,1,53
STU23385,6.47,0,2,529,9.0,6.0,97,100,100.0,Placed,Product-Based,Remote,16.7,2,39
STU23386,7.28,0,3,571,30.0,,86,100,84.0,Placed,Service-Based,Hybrid,21.74,1,46
STU23387,6.43,0,2,550,18.0,,57,66,66.0,Placed,MNC,Remote,19.97,2,47
STU23388,7.95,0,3,751,23.0,,86,81,66.0,Placed,MNC,Remote,19.34,2,53
STU23389,7.49,2,1,559,21.0,,70,67,69.0,Placed,Service-Based,Hybrid,20.82,2,43
STU23390,8.03,0,0,874,13.0,,86,81,88.0,Placed,Service-Based,Hybrid,19.37,2,31
STU23391,7.68,0,4,693,17.0,,92,77,60.0,Placed,Service-Based,Hybrid,19.68,2,15
STU23392,8.36,0,1,514,4.0,,100,94,80.0,Placed,Service-Based,Onsite,13.08,1,39
STU23393,7.29,2,1,797,16.0,,83,91,73.0,Placed,Startup,Onsite,15.32,3,35
STU23394,6.18,2,3,590,20.0,10.0,87,96,100.0,Placed,Startup,Hybrid,18.55,3,40
STU23395,8.34,1,6,513,14.0,,100,41,90.0,Placed,Startup,Onsite,21.94,3,40
STU23396,7.63,0,5,821,40.0,8.0,98,95,100.0,Placed,Service-Based,Remote,20.04,1,24
STU23397,8.35,2,2,782,17.0,9.0,91,71,100.0,Placed,MNC,Onsite,22.59,3,62
STU23398,8.09,0,2,754,8.0,5.0,65,89,74.0,Placed,Service-Based,Hybrid,16.69,2,53
STU23399,7.68,1,4,637,18.0,,95,100,83.0,Placed,Product-Based,Remote,20.09,1,27
STU23400,7.58,0,3,558,17.0,5.0,91,85,83.0,Placed,Service-Based,Onsite,18.09,3,37
STU23401,7.99,0,4,622,19.0,,75,58,80.0,Placed,Startup,Hybrid,15.91,3,56
STU23402,8.54,0,1,897,28.0,10.0,100,87,81.0,Placed,Product-Based,Onsite,24.35,1,14
STU23403,6.87,0,5,646,29.0,,86,88,84.0,Placed,Product-Based,Remote,21.35,2,41
STU23404,7.46,0,3,658,22.0,8.0,100,62,99.0,Placed,MNC,Hybrid,17.06,1,14
STU23405,7.68,2,2,862,15.0,2.0,82,70,64.0,Placed,Startup,Remote,19.39,1,15
STU23406,8.35,3,3,675,28.0,,82,87,87.0,Placed,Service-Based,Remote,24.05,1,52
STU23407,8.86,1,2,660,7.0,8.0,69,79,70.0,Placed,MNC,Remote,22.09,3,27
STU23408,7.66,0,2,658,7.0,,83,87,78.0,Placed,MNC,Onsite,14.52,2,19
STU23409,7.23,1,5,548,27.0,8.0,76,52,82.0,Placed,Startup,Onsite,16.03,1,43
STU23410,6.68,0,2,475,14.0,,87,83,67.0,Placed,MNC,Hybrid,13.17,1,47
STU23411,8.27,0,3,733,10.0,2.0,100,95,91.0,Placed,MNC,Hybrid,19.96,1,6
STU23412,7.01,0,3,582,31.0,5.0,84,94,98.0,Placed,Product-Based,Hybrid,18.44,3,34
STU23413,6.8,0,3,807,13.0,9.0,79,95,100.0,Placed,Product-Based,Hybrid,16.08,1,14
STU23414,7.77,1,7,584,36.0,,76,100,74.0,Placed,Startup,Remote,28.92,2,0
STU23415,7.26,0,3,787,7.0,,75,95,68.0,Placed,Product-Based,Remote,17.54,3,47
STU23416,7.86,0,3,633,19.0,4.0,76,78,100.0,Placed,MNC,Remote,20.91,1,28
STU23417,7.37,0,3,627,17.0,1.0,83,83,72.0,Placed,Startup,Onsite,21.08,1,30
STU23418,7.02,2,4,564,15.0,,68,71,62.0,Placed,Startup,Remote,17.4,1,26
STU23419,8.9,3,2,727,15.0,4.0,100,77,90.0,Placed,Startup,Hybrid,23.04,1,17
STU23420,6.63,0,2,608,18.0,,98,100,100.0,Placed,Product-Based,Hybrid,17.99,2,8
STU23421,6.58,1,3,583,9.0,2.0,100,74,67.0,Placed,Product-Based,Hybrid,21.1,1,37
STU23422,8.03,0,2,641,22.0,,94,83,72.0,Placed,Startup,Hybrid,21.55,2,45
STU23423,6.55,1,1,560,9.0,,96,76,100.0,Placed,Service-Based,Hybrid,16.49,3,44
STU23424,7.17,1,2,560,29.0,,99,76,66.0,Placed,Product-Based,Onsite,17.92,2,52
STU23425,8.73,1,6,604,39.0,,98,84,100.0,Placed,Product-Based,Hybrid,25.2,3,9
STU23426,8.03,0,3,455,11.0,3.0,85,84,76.0,Placed,Service-Based,Hybrid,19.22,2,40
STU23427,7.9,0,6,565,32.0,4.0,100,100,77.0,Placed,Product-Based,Onsite,23.93,2,57
STU23428,8.17,1,4,763,26.0,,88,68,66.0,Placed,Startup,Hybrid,23.09,1,23
STU23429,7.0,1,6,751,34.0,5.0,82,90,76.0,Placed,Service-Based,Onsite,24.45,3,60
STU23430,5.6,0,2,593,15.0,6.0,83,58,53.0,Placed,Product-Based,Hybrid,17.5,1,54
STU23431,8.12,0,2,628,6.0,,88,66,80.0,Placed,Service-Based,Onsite,19.97,3,21
STU23432,6.99,0,1,489,18.0,,81,55,74.0,Placed,MNC,Onsite,15.41,1,48
STU23433,7.39,2,2,779,5.0,9.0,95,100,100.0,Placed,Startup,Hybrid,17.13,2,3
STU23434,7.86,0,9,470,38.0,10.0,83,75,78.0,Placed,Startup,Onsite,25.35,3,37
STU23435,7.95,2,1,718,11.0,,93,100,100.0,Placed,Service-Based,Hybrid,13.32,1,32
STU23436,6.54,0,4,538,11.0,,93,67,82.0,Placed,Product-Based,Hybrid,18.11,1,42
STU23437,8.33,0,2,672,22.0,10.0,100,88,78.0,Placed,Product-Based,Remote,23.2,1,26
STU23438,8.17,0,5,581,34.0,9.0,100,60,90.0,Placed,MNC,Onsite,22.79,3,38
STU23439,7.99,0,2,503,17.0,,85,72,77.0,Placed,Service-Based,Remote,18.27,3,26
STU23440,7.03,0,2,671,10.0,4.0,88,69,95.0,Placed,Startup,Hybrid,15.36,2,85
STU23441,7.33,0,4,566,20.0,,89,64,83.0,Placed,Product-Based,Remote,20.32,2,52
STU23442,8.23,0,6,607,27.0,,100,74,97.0,Placed,Startup,Hybrid,20.58,1,42
STU23443,8.26,1,1,819,16.0,,96,64,86.0,Placed,Startup,Hybrid,18.06,3,24
STU23444,8.07,2,3,678,18.0,,91,89,78.0,Placed,Product-Based,Hybrid,19.99,3,39
STU23445,8.14,0,1,514,23.0,,85,94,87.0,Placed,Startup,Onsite,19.02,2,31
STU23446,7.38,0,3,663,16.0,,74,76,58.0,Placed,Product-Based,Onsite,17.17,2,51
STU23447,5.0,0,2,529,23.0,1.0,78,84,58.0,Not Placed,Not Placed,,0.0,0,41
STU23448,8.03,1,4,654,22.0,9.0,84,71,84.0,Placed,Service-Based,Remote,18.76,3,66
STU23449,7.39,1,3,568,15.0,,77,98,57.0,Placed,Service-Based,Remote,20.57,3,18
STU23450,8.78,2,2,707,16.0,,87,87,87.0,Placed,Product-Based,Onsite,22.2,2,38
STU23451,7.45,0,3,666,19.0,,89,85,68.0,Placed,MNC,Remote,20.43,3,20
STU23452,7.2,0,3,681,45.0,1.0,71,73,76.0,Placed,Startup,Remote,22.69,3,39
STU23453,6.89,1,3,688,22.0,1.0,98,78,100.0,Placed,MNC,Onsite,20.39,3,49
STU23454,7.43,0,3,426,12.0,1.0,61,74,81.0,Placed,MNC,Onsite,20.53,3,50
