master_student_id,coding_skill_score,aptitude_score,pl_communication_skill_score,logical_reasoning_score,hackathons_participated,github_repos,linkedin_connections,mock_interview_score,internships_count,projects_count,certifications_count,pl_extracurricular_score,pl_leadership_score,volunteer_experience,backlogs,college_tier,placement_status,salary_package_lpa,is_synthetic_placement_match,match_method
MSTU01099,70.47048950345848,77.16663014892136,76.90232696922638,52.899322014312304,2,10,472,63.64302270185603,1,6,1,43.82711093973642,53.62450375739168,No,0,Tier 2,Placed,11.07,True,cgpa_band × branch_group × gender
MSTU01100,45.52513818560617,48.103572735648726,59.18538590538956,69.88346823883236,1,4,650,69.18276350048231,1,2,2,43.01506296648549,58.54661066285826,Yes,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01101,58.792893741151424,68.5260518856941,100.0,44.642284403395976,0,3,370,63.22355760513635,1,3,1,76.06361715888379,67.21555118994641,Yes,1,Tier 2,Placed,13.36,True,cgpa_band × branch_group × gender
MSTU01102,76.81176357207345,48.91765950802993,67.40003530235265,61.86481251922368,2,5,709,90.42479880335382,1,8,1,100.0,39.80537981778016,No,0,Tier 2,Placed,14.59,True,cgpa_band × branch_group × gender
MSTU01103,74.34217779200642,54.52024134629751,64.21858764858784,73.05936862377129,0,6,485,81.74435743036283,1,4,5,57.5549318641752,81.42970338609966,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01104,100.0,60.67102230509855,60.72475013026705,90.62365510989063,2,7,302,75.70150559628566,2,1,5,49.26664875749303,85.53798961744528,No,0,Tier 2,Placed,17.37,True,cgpa_band × branch_group × gender
MSTU01105,75.46868719273435,56.21910734328726,78.90404020288656,48.212014251297816,1,5,269,70.14802141470783,2,3,3,51.84479045200008,61.48618945991487,No,0,Tier 3,Placed,14.58,True,cgpa_band × branch_group × gender
MSTU01106,88.1768135115263,64.72091022087066,68.6690930115635,60.961257889383454,0,2,862,67.43313640240473,1,3,2,43.44822633202921,78.01200009392771,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01107,58.03411928238285,64.4723305550416,54.255724974979785,22.678719239280575,1,1,765,81.73011870566886,4,4,3,100.0,8.023829843560371,Yes,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01108,70.2820534280075,98.52471632862074,55.61018742837917,59.37783597753126,1,6,94,76.58488874399191,1,1,2,49.258977643588686,54.21373227605105,No,1,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01109,66.7566101132884,66.81591824638994,83.38404850167319,84.8916784799029,3,6,749,62.45402276193224,0,5,1,85.0501080972227,31.02904259235492,Yes,0,Tier 1,Placed,11.62,True,cgpa_band × branch_group × gender
MSTU01110,68.14782549503727,52.527542927380594,59.269227120217096,89.68459950684294,0,5,118,59.0388432906525,2,2,5,84.00658394379631,15.745198192101796,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01111,73.15343544329497,78.37030094736342,46.30131184584276,74.10029431012649,1,1,258,33.34978010269333,1,1,1,9.986603072416004,60.55941454848442,Yes,0,Tier 1,Placed,13.31,True,cgpa_band × branch_group × gender
MSTU01112,72.52797839960384,54.5256960604497,73.19884617238084,73.63074476569604,5,4,815,78.39792550079444,0,1,1,46.485307082765594,37.54860150013746,No,0,Tier 1,Placed,12.98,True,cgpa_band × branch_group × gender
MSTU01113,52.817903519249846,62.822834895948674,82.97299010628694,100.0,2,6,566,40.75380695174023,2,5,0,72.70921258462721,51.95889585171177,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01114,81.34623532315243,85.11265386608218,58.455330151072765,59.098440585209346,2,2,473,63.99749893991884,1,2,1,46.47904478847226,67.63640021978274,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01115,69.50488395724854,57.5319222327466,69.2273919055191,94.04551248552524,1,2,974,46.55007248670677,1,2,1,62.141534352020415,63.34894720124005,No,1,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01116,85.39681372674062,75.98266554804168,55.200441133010344,58.72304206366795,1,3,166,70.41236305822719,1,3,3,41.14689326617276,71.6756259410008,Yes,1,Tier 2,Placed,14.13,True,cgpa_band × branch_group × gender
MSTU01117,54.98850846218967,46.393753258535526,86.17785217547122,63.36631913238822,2,4,783,91.07353041015304,2,0,2,26.648940626498025,89.07766764807415,Yes,1,Tier 3,Placed,12.76,True,cgpa_band × branch_group × gender
MSTU01118,66.3045377961733,57.270684022176006,100.0,75.34847144888724,2,3,131,78.30498643319076,1,4,5,42.978715567794055,67.60763251536176,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01119,38.432518308289715,63.21806943820058,68.72835417052323,71.56994958597315,0,3,403,79.14668838136964,2,3,1,63.79049143381321,64.81806388135927,Yes,0,Tier 2,Placed,13.87,True,cgpa_band × branch_group × gender
MSTU01120,45.79688822568684,63.47495364832616,48.10853966412142,72.44559268246356,0,2,741,78.94967925345337,2,2,3,66.12629963306806,55.240056566624325,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01121,52.11852122860837,44.10401613786246,55.33294175567937,88.11688943362586,0,1,558,63.66163724964356,1,2,2,75.64087719865866,59.83307613659411,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01122,46.55259946684359,63.94249871702621,76.46494984073817,74.67673972174983,1,2,851,60.873076350539336,2,7,2,48.68692214239317,38.66477913809469,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01123,46.7817631845825,54.106001282898944,58.78700823252252,57.93565612084298,0,3,754,55.879321541240486,0,2,4,35.06914585715636,50.99199392723118,No,1,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01124,54.3884020670458,52.212974734646664,69.63902133070332,68.45125373676792,0,4,156,39.94671950645873,4,3,3,54.375498508580975,59.330158215033855,No,1,Tier 2,Placed,13.14,True,cgpa_band × branch_group × gender
MSTU01125,80.0135293438205,83.76162990208252,72.76502009096708,68.64031373189329,1,5,668,66.47320193000616,1,6,4,49.76087095017263,68.51071104938757,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01126,52.91571803991867,66.8305511209297,69.42404056919804,54.69905310881495,2,4,313,74.97261185461574,2,2,2,65.40974821287418,39.4495314244963,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01127,69.32906765027401,80.60220166772181,53.334974356985185,98.7176210369532,1,4,859,91.28383573438389,2,5,4,52.35319523819247,67.86207263377663,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01128,88.40902220139918,49.94200858403066,72.51891746261339,82.10067647654792,1,9,863,81.63103038176236,0,2,4,76.01318080207113,56.31700997664298,Yes,0,Tier 1,Placed,15.69,True,cgpa_band × branch_group × gender
MSTU01129,72.35230403548982,67.33023519472125,71.24683549130434,82.2642743850435,0,3,976,53.68059880040269,1,3,2,24.00857597811654,44.7721898153475,No,3,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01130,64.53206005362942,74.36800261877389,65.77489871469473,51.76610235774901,0,7,548,76.69709331536312,1,4,2,47.64906299492039,48.89825851401574,No,0,Tier 3,Placed,12.81,True,cgpa_band × branch_group × gender
MSTU01131,82.71560154837765,66.81063431005211,34.877459767778596,70.90416798545196,0,2,159,84.81999661623001,0,8,4,59.96062359571925,40.237142132396755,Yes,1,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01132,57.02553721821151,54.848357678817415,56.79239472646843,53.28242534421524,2,5,573,75.31011604764204,0,2,1,78.8547778274922,52.969365475597115,No,0,Tier 1,Placed,15.28,True,cgpa_band × branch_group × gender
MSTU01133,41.739923140467695,56.31895550113741,71.94126546646079,72.65776826387972,1,6,631,70.40658785216715,0,2,2,69.88510977046349,78.32953409833746,No,0,Tier 1,Placed,12.18,True,cgpa_band × branch_group × gender
MSTU01134,65.30952124295433,44.506648783256495,83.75155031746873,62.244828777693115,0,3,572,67.44947895676566,0,2,1,48.78643855532528,100.0,Yes,0,Tier 3,Placed,15.09,True,cgpa_band × branch_group × gender
MSTU01135,80.99734147443068,77.39011945186056,66.11618146289527,63.85915704075778,2,4,926,64.55305064001934,2,1,3,59.055932919785256,54.34354493217774,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01136,59.70023483694265,62.63063192235295,63.54049556025634,73.35850469733629,1,4,56,59.991926479240455,1,3,4,47.46863161751646,75.28344572139598,No,1,Tier 2,Placed,13.82,True,cgpa_band × branch_group × gender
MSTU01137,41.658687474586294,73.85315592939693,47.50488059886588,44.03287629628407,1,8,388,69.45797780747536,1,1,1,70.48348357552206,67.62399742072627,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01138,40.73953304893473,47.87197638922288,62.64453848039484,61.61833663420238,4,0,246,55.46835342985928,2,2,3,93.3859315422473,50.02690482282174,No,0,Tier 3,Placed,13.55,True,cgpa_band × branch_group × gender
MSTU01139,62.74337151147451,70.72586494438704,90.75846125624592,87.82766517887535,0,6,523,63.44779976570096,1,6,0,65.53102698030854,87.17958053439057,No,0,Tier 1,Placed,12.61,True,cgpa_band × branch_group × gender
MSTU01140,85.94858480572434,74.3850450559494,76.64741732378884,40.96335423223208,1,7,174,83.83602910960491,2,4,1,84.31972394664237,74.043708924561,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01141,92.66334699064468,42.300919851436774,70.20023259714401,78.41372812502235,1,4,904,88.14882069295508,2,1,2,41.820681734606026,35.06874640769632,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01142,66.129691311841,58.415777898757106,70.59367055836285,46.6079653798894,0,8,745,74.79562312060892,2,2,5,41.982339042051365,57.71713312592107,No,2,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01143,100.0,90.25813282210092,72.71983855932235,63.42999789460753,2,3,693,65.91288207314201,2,2,5,66.80874277252009,73.4686638350199,Yes,0,Tier 1,Placed,14.56,True,cgpa_band × branch_group × gender
MSTU01144,61.09362045966787,46.8383474702533,70.22189670030276,92.29895118330518,2,3,713,70.2392427725491,3,1,1,38.99418986532052,51.92686079643829,Yes,0,Tier 1,Placed,14.12,True,cgpa_band × branch_group × gender
MSTU01145,31.34291479281213,53.06036233954587,53.86996642055804,70.33086316719837,1,8,277,69.99147005165644,0,3,0,81.36797711869008,28.518686911840582,Yes,0,Tier 3,Placed,9.63,True,cgpa_band × branch_group × gender
MSTU01146,40.59203099226468,78.5602909898225,69.91769286364978,80.76956319899641,0,4,867,78.93291440202378,3,0,3,59.296061218862754,32.1221493407456,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01147,51.98315468711161,78.78077846185691,65.75671916326077,71.09803812615486,0,2,969,50.09782861057979,1,2,3,41.95663098720206,45.453769324519584,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01148,69.56094589704877,61.53297948623795,59.11526620505613,30.14954231944646,1,3,357,70.38087760873933,2,2,1,26.73234108159359,14.648974525920025,Yes,0,Tier 2,Placed,15.49,True,cgpa_band × branch_group × gender
MSTU01149,71.93661733684064,81.36085107924973,70.74785912254406,84.71308692346648,1,4,464,71.3849514859086,2,3,2,46.7691159764187,68.70531300706841,No,2,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01150,67.05836486032888,82.90512924425204,59.67198399464302,74.19839616535035,2,4,260,70.23035375329425,3,2,1,54.7335961133725,51.39803131567612,No,2,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01151,78.26016566361851,47.45272984783888,63.661271238994,63.18689272129125,0,4,128,78.2280581930216,1,3,2,58.918666653695496,45.90883709085196,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01152,63.89003244310348,93.31398752473432,74.0785708667789,37.23071884897662,1,3,397,82.31415055843,5,3,2,37.67147080650248,73.0352330689265,Yes,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01153,56.137875824666445,74.88029121647614,61.28391985614768,58.13412841171634,0,6,648,55.07936851312998,2,0,4,55.73664097502488,70.55463814119956,No,0,Tier 3,Placed,12.84,True,cgpa_band × branch_group × gender
MSTU01154,56.766659619061976,69.55193940606677,66.64919641756177,61.945493716569615,0,4,232,60.835347086149525,2,4,2,58.34431488631307,61.15907382383858,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01155,71.82711570449116,82.10208306601062,74.40299485622003,74.21750251195813,0,3,769,90.60588065172418,2,2,2,76.01811276221241,28.77083667259984,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01156,63.97735629696145,38.888620302072496,68.11150806926176,43.97550494923636,1,5,637,52.39176659538201,0,2,0,100.0,66.73336991962891,Yes,2,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01157,87.46466412537859,71.66915315094367,80.11595753044598,45.8112154217764,1,4,846,90.34340639807996,1,1,2,48.34463242515271,100.0,No,0,Tier 2,Placed,14.0,True,cgpa_band × branch_group × gender
MSTU01158,59.55074853876663,84.93422680094483,75.18583972660618,34.057647038734245,2,2,967,63.85480214833955,4,2,0,64.00702423104508,58.15199071529104,Yes,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01159,74.86240255877583,46.33534981894816,67.16807486630788,60.51662367595863,1,7,542,77.87898025415193,1,5,2,31.35785524848996,57.76332620167241,Yes,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01160,38.30615181899782,65.79317490862971,60.65250794034492,78.93347042958123,2,3,244,81.20214621023706,0,1,1,46.4528718533049,58.56964759506375,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01161,73.53905265153587,53.25128786140908,57.786071028097794,61.08614311194466,2,4,720,67.00598071497889,2,5,0,51.758925748763225,82.6436270425436,No,1,Tier 2,Placed,13.21,True,cgpa_band × branch_group × gender
MSTU01162,85.42234247069356,93.83287324361864,63.81817535981648,45.53563360808752,0,3,56,70.18971169662781,0,1,1,78.39718357860588,31.586085841519953,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01163,62.67806884704812,80.036902649972,81.33014595139254,61.419943911077354,2,2,361,72.97319754489227,3,3,3,54.30883300752035,68.36322663820941,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01164,90.77728660651503,100.0,91.83213124986727,39.34242679500719,0,3,997,60.64300915048778,0,1,3,89.03338831697292,69.53684728928374,No,0,Tier 2,Placed,13.97,True,cgpa_band × branch_group × gender
MSTU01165,40.24626057414402,52.724777881136376,68.19702687738614,47.35025728557731,0,2,241,66.13807837245726,3,3,2,75.90712734560609,75.63787891020002,Yes,0,Tier 2,Placed,11.48,True,cgpa_band × branch_group × gender
MSTU01166,83.07386926513969,72.51954449337293,53.605758707868425,46.06574358900032,0,1,781,49.57488874997197,1,6,0,30.559191405516412,13.785674706234452,Yes,0,Tier 1,Placed,11.94,True,cgpa_band × branch_group × gender
MSTU01167,50.41658015460548,49.63870809623742,73.97593678714989,57.72779071755796,2,5,643,75.76466175224776,1,2,1,65.83249256220722,36.76401936317296,No,0,Tier 3,Placed,11.47,True,cgpa_band × branch_group × gender
MSTU01168,71.61417096985177,62.29911928565111,55.557310924957534,82.80318680434056,0,4,649,59.541505762428365,1,3,3,52.74592140758165,36.87763697818028,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01169,78.16576739079711,53.71544888107809,69.93428398581173,68.88316299582276,3,3,889,57.443642414671984,1,4,4,68.72817765319866,58.61903779272403,No,1,Tier 2,Placed,13.73,True,cgpa_band × branch_group × gender
MSTU01170,76.83235210283223,90.18373133766448,72.46266684387223,54.9273412701257,1,4,734,81.22042800154541,1,4,1,47.74304821151796,64.78262559056364,No,1,Tier 1,Placed,14.24,True,cgpa_band × branch_group × gender
MSTU01171,82.33001156239663,50.2330301593033,77.22035495437206,67.99925040403123,1,8,433,63.63147227185069,3,3,3,42.264832607784754,81.3229302926157,No,2,Tier 3,Placed,15.76,True,cgpa_band × branch_group × gender
MSTU01172,42.98174135775587,59.28477472537971,72.44439480246278,89.99290110616255,1,3,489,59.266318333715745,1,1,0,21.184676142125916,86.17559457973204,Yes,0,Tier 3,Placed,12.83,True,cgpa_band × branch_group × gender
MSTU01173,56.0600035986327,63.088004251810915,64.51084283931297,83.25487314675516,1,9,428,58.2054503867671,3,5,1,75.87437085861713,90.5789590009461,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01174,69.32942766505623,72.47066888951551,81.304097577303,77.52770850503512,0,6,705,84.142533561611,1,1,5,56.60503483247853,81.42676690035961,Yes,1,Tier 3,Placed,14.21,True,cgpa_band × branch_group × gender
MSTU01175,54.224579827118376,80.90898929132831,50.822356277998814,51.47650351274031,1,9,776,64.7141273064981,1,5,3,72.14004984916703,67.48170366259838,No,0,Tier 2,Placed,14.86,True,cgpa_band × branch_group × gender
MSTU01176,70.27821810556574,90.92994149972688,84.97210260786831,60.250031973369005,0,4,880,39.249404600084006,3,6,1,51.818938480511285,68.55964604579808,Yes,0,Tier 1,Placed,13.59,True,cgpa_band × branch_group × gender
MSTU01177,62.59684416428944,61.48939018940784,52.841160348330256,21.98756623423938,0,3,58,78.31497154045904,1,3,3,31.83630323524448,59.85659954837137,Yes,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01178,85.67428613864394,67.0115577302567,72.4541339652735,66.74044044676855,0,4,803,68.50795451206872,3,4,2,51.05750451685038,100.0,No,1,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01179,68.90289036325183,60.94703647676937,85.39821014269555,39.376012113508494,2,4,524,83.95026795470233,3,2,0,35.94474304695091,42.79820601003085,No,0,Tier 3,Placed,15.05,True,cgpa_band × branch_group × gender
MSTU01180,67.48724075677565,52.22177485053952,66.94162989749316,77.11872366402605,2,3,674,87.07894695418443,2,5,3,57.42210434799776,39.56255818082601,No,1,Tier 2,Placed,13.43,True,cgpa_band × branch_group × gender
MSTU01181,87.92260132602846,46.764124430288845,83.95993513194344,76.28664474787826,0,1,621,63.38657965908881,4,1,2,66.01615872775257,56.62286780793073,Yes,0,Tier 2,Placed,17.6,True,cgpa_band × branch_group × gender
MSTU01182,30.53198555852748,62.77278350473117,56.61660291280726,56.945440484737155,3,4,414,47.0718838579543,0,5,7,76.28631225555087,21.33708723309389,Yes,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU01183,44.45632922155606,53.21982828644032,48.94869719970892,70.9431190065171,0,2,261,71.54368945445411,3,2,5,57.28619675736728,73.97471863476706,No,1,Tier 3,Placed,14.76,True,cgpa_band × branch_group × gender
